,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,123171734.39,87392370.76,24691165.08,231109272.85,216431019.43,158315553.46,58610702.46,220881635.31,207854829.87,159482675.96,61986917.69,398327702.48,370739947.12,283333673.39,133194146.16,622898214.30,493440785.07,311688421.04,132450336.65,555288426.40,384388354.22,248314614.21,122341132.97,792106191.84,599417103.74,447321840.79,191815233.25,914916083.31,734801347.08,531031573.75,236637045.55,760362685.76,589921475.71,436583711.20,167339689.09,597022223.55,460507372.23,287008322.20,106165775.94,635997334.96,432061158.77,319469982.77,122312225.88,649549671.26,498459767.30,361157873.28,105579068.19,800850506.99,590679015.86,404325396.23,200969629.90,683970696.75,425539177.69,296202166.28,155211270.67,551706211.79,417620903.57,280133267.57,123748322.05,396648128.14,312131090.89,190051177.16,89152083.66,314807344.14,243370177.81,145884942.86,42458173.91,365183111.97,250506499.71,174903869.35,75037896.73,354774458.82,155826246.88,319973053.93,127661421.49,196350999.17,105982002.62,175525609.29,187413271.33,248249243.21,0.0
2,营业收入,123171734.39,87392370.76,24691165.08,231109272.85,216431019.43,158315553.46,58610702.46,220881635.31,207854829.87,159482675.96,61986917.69,398327702.48,370739947.12,283333673.39,133194146.16,622898214.30,493440785.07,311688421.04,132450336.65,555288426.40,384388354.22,248314614.21,122341132.97,792106191.84,599417103.74,447321840.79,191815233.25,914916083.31,734801347.08,531031573.75,236637045.55,760362685.76,589921475.71,436583711.20,167339689.09,597022223.55,460507372.23,287008322.20,106165775.94,635997334.96,432061158.77,319469982.77,122312225.88,649549671.26,498459767.30,361157873.28,105579068.19,800850506.99,590679015.86,404325396.23,200969629.90,669763281.76,418974150.19,292430328.81,153659531.11,547085558.16,414726454.91,277983980.26,122543935.00,393572104.45,309868790.20,188573247.48,88223672.32,313704598.21,242348181.83,145380191.12,42394874.60,363609580.43,248778661.48,174717712.82,75020595.58,353845389.57,155672365.48,317828400.47,126184758.78,195225468.29,105542111.61,174918240.75,186529654.36,247415001.89,0.0
3,二、营业总成本,173894917.65,119927891.24,41278155.43,510755683.78,321890167.00,236514023.70,98036522.48,325735216.25,277669269.16,200549480.20,75420740.35,586848922.50,523394875.70,378755750.82,162602726.69,735217129.12,559335655.60,342967247.18,150601180.89,909931648.84,594136605.43,358117980.03,159294193.45,1008814156.83,686931767.64,471821344.10,189018930.02,969334107.00,723438651.39,526162465.23,230223383.04,775002121.47,583090696.43,430798747.17,165212304.73,656201948.83,483749734.78,299481166.06,104973167.23,776970443.07,483006248.06,352558983.14,160676962.96,777131920.84,494670016.91,361179166.73,110905255.53,792746863.52,578319911.31,396173143.54,196313604.62,659576575.32,433518876.98,303623175.80,162341242.74,552497694.53,404382005.70,266669381.95,119644668.05,374997338.20,292478838.55,176330260.05,85376236.28,376596717.92,274959894.15,162538019.72,55567135.33,365058625.77,255928067.67,187255879.91,86945834.98,338519527.15,140692184.12,282912089.61,117183176.86,168146449.11,93070908.28,147829356.50,166028547.67,216940126.87,0.0
4,营业成本,121960534.68,85865302.58,23751079.07,266834189.37,251176704.39,192757737.59,71798511.09,225164890.59,212298846.69,164085626.17,61648335.07,457821030.50,439195937.83,332636545.21,144241112.70,626116640.47,499599822.51,308878846.01,135592139.57,755723063.16,517951865.16,316632861.68,136582012.06,874913169.90,619788286.83,435581802.86,173921642.37,881741089.18,680853924.19,499448606.21,218377864.42,701139149.57,540565265.71,401460696.04,151294643.18,587708520.64,442829852.31,274889389.52,92733853.27,702329769.10,436547644.70,316200118.88,137141135.53,688587028.88,471277225.60,349063890.81,102427626.59,727828167.25,530036402.19,363814893.64,177821889.60,587554292.42,390761221.68,271276296.92,147035375.89,468928065.50,354770453.55,230080298.38,102820441.41,302480098.12,248605063.45,147736760.21,71106791.60,290176146.15,225162034.17,129410322.93,39787383.65,299273052.70,212119820.75,152407159.95,70491975.05,281020054.28,116134776.66,237983132.80,105496736.22,152474865.15,84197379.44,130948551.55,146871422.46,181311651.01,0.0
5,营业税金及附加,30375.00,21676.80,6050.65,454849.81,211042.99,194364.89,80049.24,727888.49,585525.04,348547.51,114477.79,451904.08,368352.65,284645.67,134506.14,652921.12,523463.69,289587.11,122189.57,597847.30,407451.34,265618.64,143719.29,1855597.30,168700.03,120943.43,70350.96,138975.44,56075.87,52755.66,43215.62,391251.88,150460.07,123232.43,24872.82,123733.72,44043.72,1087.33,715.91,117463.59,59669.54,56900.16,29477.96,191947.02,139225.07,91688.24,3165.32,336324.38,273662.76,114936.96,69338.73,224582.08,200212.76,200212.76,0,592776.65,632126.54,557696.94,199554.11,878876.91,513913.65,280524.57,132016.49,655851.79,474334.03,153056.32,100000.00,717052.43,751887.46,685455.34,357968.13,1018677.28,808696.77,2539962.81,112456.01,371940.31,246677.63,248533.08,197583.77,494146.75,0.0
6,销售费用,1166212.93,1060432.82,449762.33,2687691.53,2289663.78,1816250.54,504423.61,4585282.46,3443581.31,2398425.52,1211222.87,6637722.33,5274914.96,3647572.45,2149312.36,6222032.44,4413251.64,2892556.43,836998.85,5865770.29,4079879.16,2967089.24,1642257.91,7055615.62,4214216.63,2391379.07,830790.88,5398869.88,4045950.74,2603439.14,1524298.82,6516509.85,3990427.77,2422278.72,1320585.78,7566571.93,5979412.28,4228603.32,2493803.54,7577529.89,5961480.45,4087840.10,1681862.06,7886619.84,4555420.32,3301248.63,1437762.58,6809094.19,4563755.67,2146729.73,1043408.09,5967180.53,4154244.69,3042174.97,1841187.45,7855947.71,5639586.56,4022261.91,1998614.34,4137917.11,3322869.68,2092280.15,1175515.74,8025336.14,5046907.60,3889687.06,2186793.84,5969700.56,4474978.68,3479974.02,1566400.87,4571884.61,1815830.64,4455793.07,1619102.30,1220943.70,276565.70,408401.98,336853.66,424947.12,0.0
7,管理费用,32228467.56,20733882.28,10988794.25,64920673.32,40226160.49,19858114.73,7702316.06,57896032.76,32656133.27,10422543.97,4959386.44,74931520.73,37620076.69,14726312.75,6577741.92,26334742.65,15790183.73,9623341.36,5043297.15,25019351.57,15764977.97,7696780.20,4258288.39,21906025.14,10990588.59,7906446.94,2829579.47,18563145.41,9700642.33,6802417.61,3118982.78,19545437.34,12995785.26,8444885.12,3356612.82,21806105.90,11503812.19,7211171.42,4697474.64,36800376.75,26644381.49,21191826.40,16495909.40,40695811.13,14221833.66,8150705.25,5085419.20,33923812.93,25593578.39,18205673.58,10766237.44,39452150.12,20399985.52,16251675.95,7758247.27,49292031.31,24562783.22,16565842.75,7142244.24,36750009.98,16354647.12,10295290.95,5047692.50,44123340.25,17910148.38,11463033.06,5836996.27,25080951.85,16026217.51,11161283.71,6395407.45,21747505.49,8584316.74,14840650.63,5451409.50,6883282.65,5622207.13,11273136.98,12155186.78,25409766.58,0.0
8,财务费用,18509327.48,12246596.76,6082469.13,24827161.60,18619583.52,12520544.12,6168084.37,25600507.15,18534525.28,11578609.85,4941746.85,38333346.98,32751711.35,19276792.52,9500053.57,49394761.43,39491966.81,21765949.05,9006555.75,66967523.61,55623902.09,30247100.56,16667915.80,69785729.34,51410010.23,25460806.47,11366566.34,38401462.85,29009622.13,17482810.48,7159021.40,38259033.40,25376021.69,18334918.93,9215590.13,32435092.88,24138612.08,14895601.97,5047319.87,21360472.79,14148511.86,11377737.58,5328578.01,13727022.32,4465809.15,561130.69,1951281.84,23107870.50,17525867.27,11564478.06,6612730.76,26378370.17,18003212.33,12852815.20,5706432.13,25828873.36,18777055.83,15443281.97,7483813.95,30750436.08,23682344.65,15925404.17,7914219.95,33616043.59,26366469.97,17621920.35,7655961.57,34017868.23,22555163.27,19522006.89,8134083.48,30161405.49,13348563.31,23092550.30,5401241.63,6098541.50,2728078.38,4950732.91,6467501.00,9299615.41,0.0
