,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2581812920.98,1915192868.97,1299375509.61,676652441.47,2085400661.89,1477533760.45,1003451812.15,501309049.90,1525182254.07,1121333069.96,737306745.57,338067592.81,1548829979.26,1135553860.12,764887679.61,354993274.48,1764166526.98,1358091194.66,906215374.35,400051337.12,2282756684.26,1629972843.52,985414852.14,359168712.77,2110267229.00,1529806605.66,967886222.98,448821291.82,2320393213.37,1631379121.61,1074471639.20,444671191.99,2431716615.57,1884070776.47,1244821517.37,590036270.90,2126873157.18,1506467590.01,920835002.86,393490180.46,1529415869.44,1675318917.97,1170457339.18,602429593.87,2015002656.29,1584345521.45,1085892003.17,440596059.65,1813362240.27,1215957183.47,796842239.14,367904175.02,1388607203.21,1045686636.38,722498086.57,352198838.93,1014289369.80,781506239.20,478761786.24,208248456.58,957133820.53,758069135.35,497514750.16,238319370.75,886791142.41,721528171.60,522696674.17,236190563.96,1521452931.89,1423076978.63,942856826.83,401137238.73,1273066106.87,680443098.85,1048849160.02,544847317.95,727053345.52,351530555.92,673030388.27,330953210.50,901942430.64,513098643.99,1187885321.24,600943673.12,891986615.79,449402126.72,976619660.89,472666194.88,1003800012.57,0.0
2,营业收入,2581812920.98,1915192868.97,1299375509.61,676652441.47,2085400661.89,1477533760.45,1003451812.15,501309049.90,1525182254.07,1121333069.96,737306745.57,338067592.81,1548829979.26,1135553860.12,764887679.61,354993274.48,1764166526.98,1358091194.66,906215374.35,400051337.12,2282756684.26,1629972843.52,985414852.14,359168712.77,2110267229.00,1529806605.66,967886222.98,448821291.82,2320393213.37,1631379121.61,1074471639.20,444671191.99,2431716615.57,1884070776.47,1244821517.37,590036270.90,2126873157.18,1506467590.01,920835002.86,393490180.46,1529415869.44,1675318917.97,1170457339.18,602429593.87,2015002656.29,1584345521.45,1085892003.17,440596059.65,1813362240.27,1215957183.47,796842239.14,367904175.02,1381208136.33,1039615458.25,719697777.30,350198756.47,1010557689.97,778726903.38,476448138.97,207321222.16,956315347.23,756240639.55,496744475.29,238524033.66,883634182.29,719434704.97,521090235.78,234040149.50,1513815720.49,1429892743.42,937652929.39,402103547.24,1264010207.94,672192333.34,1037094863.66,535460549.99,649680952.54,347293036.40,655209791.20,320222728.08,870320463.07,508508898.36,1180925934.90,597242498.67,884387879.86,445438992.43,970549805.69,469110818.10,993147467.34,0.0
3,二、营业总成本,2746979344.55,2069494309.98,1413874861.76,748505074.83,2340650383.91,1646568148.96,1110854324.92,540189100.42,1975583296.08,1232639092.86,809534678.00,395047921.55,1903305626.34,1316566384.44,898116691.53,438749919.39,2129020134.87,1572454084.91,1080825586.60,486148503.24,2600691658.71,1875465923.77,1165501033.77,443087485.67,2030154740.76,1470727261.30,933602928.23,500046420.03,2250037598.84,1606768859.31,1070221569.87,486116027.92,2398292738.27,1743824288.61,1193484622.92,597858889.65,1967189627.86,1497163466.90,957725455.20,445919692.61,1596749924.58,1738271580.26,1245328000.06,654629993.59,2122782989.43,1620110048.83,1119138743.47,476363266.06,1827013771.33,1227797671.09,807608750.89,394578070.02,1423218632.87,1100475228.93,766359938.87,383416319.54,1207076591.73,906335536.65,580219544.86,242127360.05,1066094827.17,822675466.98,556004330.96,272125157.16,1006697557.74,849981616.34,614937279.37,283563851.87,1659128048.36,1426570506.64,975957931.21,421142910.27,1303313137.83,657538421.56,993786669.83,476826663.27,635622818.79,328324201.28,659569057.30,327544914.74,690511030.23,0,941889809.31,0,712485752.46,0,0,422305683.71,922722865.93,0.0
4,营业成本,2144613667.55,1643827603.61,1120425904.13,594785276.39,1775744600.55,1241298514.85,839165744.27,406241352.29,1310818079.09,897772745.31,587628315.99,272628239.51,1359036086.83,962167557.87,653098787.99,302734782.14,1528632720.57,1143476917.52,785850796.88,332831942.89,2026740273.64,1415009472.41,848886842.75,290056459.72,1541643817.14,1107844054.89,700232829.30,336666144.11,1688824552.68,1150550733.16,757165406.14,325095446.73,1822626143.96,1286710028.91,868919076.84,417032280.07,1436450590.19,1060041841.71,671405157.37,287281173.60,1112302321.26,1308463513.34,936640477.70,484795896.13,1510720845.97,1135358764.02,782522113.81,325316866.20,1314502887.92,838303980.40,548802388.01,255499709.20,1040160786.09,767818699.43,540406251.41,273640003.53,812106768.90,594417829.41,356187333.54,152016574.01,685365840.09,514655998.19,350340035.79,178145918.67,657244963.50,500303733.37,372427718.80,161523946.59,1197458625.92,1061723286.18,711693202.89,306603856.19,971996442.36,500175462.47,803979810.81,401127259.25,528501021.76,285019599.55,501683969.95,235941259.08,639108494.13,0,880711984.63,0,666117764.01,0,0,422305683.71,882554022.89,0.0
5,营业税金及附加,25471308.60,18256876.10,12818858.09,7314578.43,25460597.53,18193844.49,12149491.77,5846538.45,20743494.53,13828836.51,8641599.64,4095028.53,20459286.46,10555061.76,8477266.62,5388985.49,28806173.78,22055146.22,15213203.75,6238253.02,32347888.35,23470622.09,13965345.98,4577771.69,38702338.88,26040175.48,16554873.78,7563073.10,48788033.48,32467662.95,20453578.18,7925980.87,47302525.98,36304177.14,22470693.88,9624810.40,41836808.16,29390607.20,16811912.94,6578250.51,29718658.36,20838942.37,12813907.05,5558295.73,27721661.08,19268772.99,12331999.10,4910068.76,22369557.37,15647602.15,9929980.16,4358876.55,16632415.27,11075594.07,7030836.53,3176062.78,15273093.11,11762513.20,8348264.68,4040634.01,15601007.40,11316034.21,7249798.74,3444401.05,15006902.80,11384979.32,7368997.04,3811517.34,24263337.62,36013986.08,20605834.38,7690782.96,20267333.41,9140220.54,13115645.18,6207268.94,3557813.84,1604144.01,2223853.41,1138317.29,1892906.72,0,2000624.45,0,1830757.23,0,0,0,3412496.23,0.0
6,销售费用,115983261.94,91783588.56,58847239.00,30532103.23,89594817.04,60617147.10,43605154.80,14766217.98,62381164.31,37405258.95,24353197.51,13545952.70,57542542.99,38578249.19,25650143.09,12825643.40,53868829.59,36844630.41,23653334.92,11918493.61,59155556.40,37869582.69,24106373.07,10137415.91,55183177.60,31714786.81,20415262.93,9872418.99,39307061.73,22320732.55,13796493.15,6437927.24,23537741.70,14742823.70,9460640.73,5263728.21,24448422.83,16031730.44,8893747.35,3604919.13,14910679.78,6883034.73,1632877.97,5751815.38,64918850.04,58724930.86,42253903.00,14391016.64,69416753.11,48185673.80,31733614.48,19724279.28,68003945.30,65705274.34,46638734.12,20821187.59,33966922.38,29872298.27,13846816.47,5367728.79,57904489.97,41095601.99,26946292.22,9240535.01,65985656.08,62711369.80,47953968.61,25330814.48,162468321.31,118916845.08,91913900.87,39990373.61,141844863.10,69260540.35,85686504.61,32931694.10,68968710.37,38776156.73,130096406.44,73789730.59,12710835.45,0,12394039.81,0,7960936.74,0,0,0,4684176.47,0.0
7,管理费用,285552257.25,193577439.40,139009048.63,78630371.21,260220074.18,242394104.93,163654972.93,83377458.86,239031994.69,206845948.68,141086703.41,80715773.23,243488797.09,213217010.75,146911058.04,81227731.27,245601948.85,220500677.88,150694518.48,84035919.07,203886394.98,203391066.47,140157961.67,73525510.22,224916692.60,198102812.08,142151877.83,81564408.16,188071199.82,178480865.07,124613174.90,67973031.96,191825090.78,176107830.49,119828191.17,66906358.01,168210959.93,163827002.77,102864175.58,58944757.86,186021564.15,169551621.60,118460911.83,77929984.32,168637226.19,151661945.68,98649803.97,50371737.64,138037289.78,137819263.97,91549176.60,46313201.92,118596211.83,129877197.41,85151922.60,45659959.34,181923860.14,132197914.04,115028296.65,36810048.33,152668323.15,132018918.97,88420716.02,45907784.46,123775636.68,153513190.78,99751195.88,30862077.56,124811816.05,119838611.08,81627817.36,36928550.75,91175215.46,67070758.47,78118893.93,51336330.81,57473501.75,21413828.41,43291401.56,22423533.44,40335982.54,0,39393984.49,0,34902955.56,0,0,0,17779051.36,0.0
8,财务费用,126013173.86,96467449.36,65360880.61,33050831.10,121950372.45,89144946.64,57436516.76,30159286.64,104701732.57,75782114.55,46953688.69,24008183.60,115763977.33,93583164.75,65941616.07,38373082.99,184696956.89,145427293.03,98691046.46,51123894.65,224755616.69,177028440.71,119649031.89,61543068.43,199040004.91,155188660.39,101020735.39,63401522.96,283823033.19,219650621.60,150952076.73,81185334.39,276766800.56,216508441.67,159319075.47,98080956.82,276578866.76,212508437.18,142329126.20,89508613.39,249721576.27,214321549.06,157566906.35,80594002.03,336356931.57,239981286.21,168266574.52,81422596.89,267117971.96,183170694.57,121429042.31,68682003.07,179825274.38,125998463.68,87132194.21,40119106.30,163805947.20,138084981.73,86808833.52,43892374.91,154555166.56,123588913.62,83047488.19,35386517.97,144684398.68,122068343.07,87435399.04,62035495.90,150125947.46,90077778.22,70117175.71,29929346.76,78029283.50,11891439.73,12161412.32,-14775889.83,-24122549.68,-18489527.42,-17726574.06,-5747925.66,-3537188.61,0,7389175.93,0,1673338.92,0,0,0,14293118.98,0.0
