,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3418615326.00,2153095298.26,1394113548.35,592191877.94,3042353725.30,1842409699.89,1213563366.36,465139030.82,2708461875.63,1706610676.90,1024731911.21,423388049.35,2371746906.59,1544279763.59,993829982.94,428173163.76,2083257569.24,1374211328.19,880168785.42,379440581.03,1840595192.61,1232641285.94,752039543.84,357120383.77,1665293967.82,1139080356.39,702023581.66,341900134.96,1437726423.43,883082407.01,543882973.64,246068402.64,1182556480.35,788735568.62,493699713.47,239989469.28,1027179208.55,692806267.64,429880945.22,200945072.20,944891191.42,621290030.95,396901310.47,166760216.38,863444713.90,573254894.35,375627172.52,168459106.11,764166876.70,544459019.25,338780071.57,152221055.57,739974559.78,528080442.81,317294456.28,150613527.22,665510923.38,419721253.59,251745592.08,104995615.15,514020500.70,348194697.23,206134639.36,94309706.31,353770205.07,245013378.81,157258397.47,75967424.50,379541473.92,288320800.00,185774043.68,79137521.39,726688291.07,269141213.60,871043851.73,610880457.56,856155806.53,395167113.07,450521632.58,179624442.41,236749038.62,84509172.78,137796186.11,42390410.46,94801953.17,81452457.21,66685677.40,0.0
2,营业收入,3418615326.00,2153095298.26,1394113548.35,592191877.94,3042353725.30,1842409699.89,1213563366.36,465139030.82,2708461875.63,1706610676.90,1024731911.21,423388049.35,2371746906.59,1544279763.59,993829982.94,428173163.76,2083257569.24,1374211328.19,880168785.42,379440581.03,1840595192.61,1232641285.94,752039543.84,357120383.77,1665293967.82,1139080356.39,702023581.66,341900134.96,1437726423.43,883082407.01,543882973.64,246068402.64,1182556480.35,788735568.62,493699713.47,239989469.28,1027179208.55,692806267.64,429880945.22,200945072.20,944891191.42,621290030.95,396901310.47,166760216.38,863444713.90,573254894.35,375627172.52,168459106.11,764166876.70,544459019.25,338780071.57,152221055.57,737054082.44,526311645.88,316361305.71,149936427.67,662532226.76,418485218.92,250954554.06,104575396.12,512337930.32,346963515.67,201147316.27,91092269.64,352414078.41,244571689.60,156605723.06,75840854.91,378672907.97,288819875.00,186494761.95,79071379.75,726535236.79,267240807.40,870750084.24,610691288.33,855763889.91,395014078.45,450457909.24,179612247.82,236675031.28,84473543.14,137324051.31,42390410.46,94801953.17,81452457.21,66685677.40,0.0
3,二、营业总成本,3172962885.47,1987556472.57,1281702578.42,553114936.17,2878320910.57,1742993315.54,1145182182.89,447237502.76,2553692511.31,1616973304.22,969685142.94,406166548.73,2272295766.17,1496475923.03,961735398.70,421272027.48,2012940722.08,1336980201.02,853532794.47,362521093.60,1774003207.36,1188748317.02,733600978.39,344103971.35,1609899012.63,1108276215.39,678589995.77,333919174.18,1403151974.67,866263134.27,538356297.41,245753445.67,1159438231.63,767816603.94,479954482.68,234436448.76,1019037015.52,681081213.12,418267179.12,200827499.27,934501988.23,605341387.75,385281111.73,164226482.77,856361589.90,565099258.15,372147959.11,170359325.50,763484824.40,536440478.47,334114712.17,152757046.19,743295008.55,520739975.18,314756966.94,150299139.53,662966372.96,416369562.83,249498871.99,104800390.79,503648891.11,345549149.53,205305954.01,93221320.23,347997476.34,243063557.81,157317524.17,77246185.93,633897322.77,378873675.00,250395614.51,110382859.90,787882028.92,269389344.10,852984796.39,354658068.26,498376098.61,227723467.73,287376795.67,98333838.41,153318685.07,0,104794216.14,0,0,0,0,0.0
4,营业成本,2227322780.16,1409701007.11,926695433.65,381107777.34,2057594095.40,1222047737.60,824241520.63,301150694.25,1850019758.18,1144736874.21,680646614.26,288437534.89,1656033880.36,1069084949.12,689804629.12,297506649.23,1422186051.52,908509022.65,582738050.98,246802874.03,1183240494.34,791206406.02,477650068.02,225769201.92,1046442908.50,745978491.85,459781600.04,214834965.63,936528278.34,578266464.50,357464810.77,153796480.57,786239567.78,527959950.23,325984875.67,159579342.69,701401978.16,479891804.28,294094261.39,141715446.77,648178390.96,426686329.56,272430767.94,111014803.01,576545827.51,398834426.17,263527680.59,123175688.09,545299635.74,396206853.64,248033941.61,110199418.54,529850187.41,381555014.96,222378644.67,106164458.98,466663458.21,292085036.11,166056847.46,63892454.17,320960089.81,239270407.89,139209603.53,54761680.85,199884176.43,138946700.29,89649397.07,43760219.33,323003653.94,211951530.00,141374947.04,56242392.53,617421797.31,203923836.00,728316261.45,293307408.06,403105575.39,181578036.41,237138861.54,75629844.85,125437937.09,0,78615709.98,0,0,0,0,0.0
5,营业税金及附加,32679518.78,14378580.16,9422774.25,4590561.16,32137192.10,18391697.62,11629686.50,5473223.19,28737750.74,16665436.21,11517600.33,4595354.68,25355835.98,9093688.66,5382673.67,2745741.63,19040398.65,8716423.07,4709652.64,2328784.92,18676779.17,8180855.11,5424068.86,2645946.02,19031019.77,13093747.77,8075399.23,3270870.22,19121255.15,9457520.93,4813564.51,2166735.02,13966877.65,6603696.14,3204980.11,1313919.16,10026264.86,4541582.70,2692152.61,891697.74,8242836.49,3652897.03,1925303.48,940189.95,8059624.97,3824360.39,2283889.71,936214.22,6146396.61,3527724.88,2174074.82,784555.88,5152554.46,2937304.51,1953006.05,759686.44,5007078.05,2826985.55,1682227.56,739953.32,4183619.52,1452272.15,822775.60,528683.19,3357433.06,1981282.99,1267204.84,524639.95,1932152.03,1321116.00,733300.08,235928.11,2911572.85,921032.25,7706702.62,18763965.99,27692277.19,13336333.75,12399758.35,6376874.80,5006640.09,0,1027498.74,0,0,0,0,0.0
6,销售费用,429595100.83,257612141.23,149658217.52,65631673.74,357572157.56,206009050.14,119650034.78,51268781.26,304147535.49,186740134.64,103832205.40,44976210.87,246808031.44,168181514.88,103887056.22,46224839.18,243382030.43,174139296.84,107626455.89,42342012.38,249721882.88,163103039.86,102365877.76,46141031.06,245504142.21,147280494.32,87784185.89,47033336.24,212417448.82,125657254.77,74889368.74,33885289.10,160047474.57,99260150.26,57929370.82,26680328.56,124085672.33,75342680.66,44880579.17,21279086.19,114597877.47,71993411.40,46505954.56,21632350.19,114210009.14,64870199.78,45772554.29,17080808.85,92446272.62,60427537.00,37665093.46,18633898.48,79613620.73,54315019.08,34427228.59,16900048.40,78879097.66,51155933.19,33272747.98,16648632.90,68895224.01,40488479.17,22045139.99,11502809.16,43410357.81,25672138.72,14671456.96,7068296.79,93672533.24,54839364.00,32012692.52,14666429.65,89108941.02,29926249.99,63985453.48,26316480.87,28755821.47,15752368.64,15620677.16,6033876.41,9093268.16,0,12547019.30,0,0,0,0,0.0
7,管理费用,254121391.98,164717220.90,108741057.69,43935078.95,230662896.75,152186301.97,192363497.74,85167223.30,369856734.48,255374827.94,158941714.34,69220519.81,325680115.72,237324367.33,155495550.31,70844098.20,312749532.13,230070619.09,145694957.08,69598488.25,302037020.93,214220030.11,140768697.57,67531998.93,282561713.07,194792992.40,119036932.90,67801649.06,225959882.02,150383756.12,98600169.53,53045436.59,196072423.49,133870648.89,91549507.40,47285659.62,179658478.07,122134224.25,77216340.93,36933723.02,158144789.50,105868397.03,64884416.64,31585084.62,141819044.44,95522148.82,58611487.07,28535696.58,112270197.43,72899643.92,44765817.94,22110885.62,130635711.67,83959369.06,57568729.86,28474788.05,113626751.14,71550239.10,49684844.56,25246888.70,111528554.66,66767011.72,45607869.69,28889569.13,106200775.59,80591969.56,55006744.00,29089752.15,221519224.91,115982961.00,80215688.93,42387778.82,84033416.10,38031852.98,59272768.21,21698254.88,36466859.69,14531490.77,17436758.89,8411542.04,10576941.41,0,11671842.65,0,0,0,0,0.0
8,财务费用,-30972470.17,-37848387.91,-22793140.80,-2458319.45,-22028409.05,-11416206.73,-7155709.52,5931572.80,-10258408.22,2428142.62,-481010.49,-4035757.88,-7912262.34,-2746740.93,852019.55,1159863.12,1359972.46,5536270.16,3750883.75,1513016.85,4766415.41,3359577.46,2118680.85,1426989.71,5770061.81,3022364.92,2114444.99,1664521.98,874868.93,-184109.21,-296522.37,-189344.14,-1827435.95,-1431219.50,-662453.16,-518855.48,-2623995.45,-2099005.00,-1119712.97,-773639.01,-6513618.31,-5381673.92,-2025312.12,-1169003.35,-3574379.92,-3085896.76,-882781.44,-623337.77,-2736413.42,-2437093.70,-1062992.63,-812684.35,-1957065.72,-2026732.43,-1570642.23,-1999842.34,-1210012.10,-1248631.12,-1197795.57,-1727538.30,-1918596.89,-2429021.40,-2379434.80,-2461422.10,-4855266.55,-4128533.75,-3277278.70,-3196722.29,-6230241.35,-5221296.00,-3941014.06,-3149669.21,-5593698.36,-3413627.12,-6291427.70,-5434601.39,2119289.12,2525238.16,4780739.73,1881700.31,3203898.32,0,932145.47,0,0,0,0,0.0
