,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,287413724.68,186537959.68,83630421.60,442733052.10,332991429.94,229112535.46,98840347.18,467584528.39,344136017.60,232702416.33,107110343.11,444081082.54,343289824.57,224493504.09,107956781.15,474020050.19,310324349.40,208302712.02,87998833.12,398086530.72,295338817.21,195812736.84,87972528.09,482120871.04,359020497.28,245284108.85,120396027.89,445941810.72,316233678.73,206058688.35,98337774.71,558968655.36,435474818.26,303495185.76,137069737.98,431994267.10,333116142.93,222062096.57,102968612.06,357155423.71,273987682.02,199130436.26,93711822.17,378366167.10,308451306.32,216486182.30,101693006.39,416659491.33,301194060.02,210439012.09,89440516.75,429729339.34,329428692.20,193410244.77,68578402.42,285804336.73,215699762.66,144583196.27,67408423.20,284873417.68,204877944.70,136713690.80,54804046.94,236920698.68,164935377.95,113990658.64,45435509.74,202418948.52,155402408.17,111161975.59,45410492.06,199988806.61,110386316.03,198429586.43,109090952.68,206134009.92,101953855.33,161269496.48,82297265.42,138682149.77,80316844.78,118634170.85,102794555.79,65268635.22,0.0
2,营业收入,287413724.68,186537959.68,83630421.60,442733052.10,332991429.94,229112535.46,98840347.18,467584528.39,344136017.60,232702416.33,107110343.11,444081082.54,343289824.57,224493504.09,107956781.15,474020050.19,310324349.40,208302712.02,87998833.12,398086530.72,295338817.21,195812736.84,87972528.09,482120871.04,359020497.28,245284108.85,120396027.89,445941810.72,316233678.73,206058688.35,98337774.71,558968655.36,435474818.26,303495185.76,137069737.98,431994267.10,333116142.93,222062096.57,102968612.06,357155423.71,273987682.02,199130436.26,93711822.17,378366167.10,308451306.32,216486182.30,101693006.39,416659491.33,301194060.02,210439012.09,89440516.75,429189788.40,329006466.57,193208376.75,68503115.08,285569137.42,215483013.26,144403212.55,67375593.99,284475949.68,204565903.41,136474605.44,54671684.27,237128702.68,165176895.46,114234491.78,45429399.29,202376337.56,155398676.09,111154746.22,45409367.05,200244518.55,110359926.79,198601692.48,109191318.86,206133723.59,101953261.48,161268931.86,82296364.86,138657534.38,80291664.30,118583495.62,102665169.44,65258872.27,0.0
3,二、营业总成本,297771872.25,188587414.50,88739602.76,467678010.61,343101740.44,222629838.20,102417236.04,442810660.44,322655176.11,218126551.18,101809662.74,410977215.08,302743005.02,201909178.41,96942896.90,435800812.16,280645845.13,186137438.77,77892128.62,398055423.91,291100855.79,189639171.02,88104068.86,463113814.51,344494911.35,234513100.31,119032182.40,533261804.45,396901206.74,219543029.95,102736668.89,587280283.35,448371729.91,303683603.10,130424788.88,452632444.03,334577161.36,221707775.48,102527071.60,361906401.89,270159610.96,192159804.39,91511131.80,444546432.04,335491133.79,228545155.70,107894729.13,432193362.61,298028352.99,200377271.11,89335316.86,411838990.26,308169733.35,173854360.58,62893327.04,266024283.37,200276651.76,131405743.36,60691861.56,253389061.63,179138371.10,115805305.10,46487904.70,215522231.83,152207631.57,102893896.34,41374834.26,187807216.97,146756564.93,98635880.96,39395790.15,178201661.45,85969981.71,168276795.44,90390328.68,170284144.05,77778820.69,138845575.53,73496847.05,121490714.63,0,102336552.15,92214772.01,61887439.25,0.0
4,营业成本,254300555.32,160308724.79,72998141.17,374166668.55,277197301.54,189889051.66,87069427.46,368880770.64,267031309.32,181832461.24,84681664.71,319565447.64,238317215.15,160369394.31,79099822.89,356903204.15,231138205.53,154861540.70,65566322.63,319219428.66,231941768.95,148325431.86,67231824.63,372210587.42,278136489.31,187262737.20,94450502.38,357201302.09,252497111.21,167821195.93,78194696.86,474424708.22,368808155.26,254559935.04,111781744.55,369086313.81,282720358.03,186891230.15,88986416.21,295548650.30,225355716.17,161064238.64,84367471.79,353862096.98,279662125.06,193079658.48,90346069.12,351877194.68,245860633.23,166649175.09,71729407.19,342058459.29,257159113.01,143716723.21,50959199.21,218646975.12,165706076.61,110037689.49,50890790.93,206383286.10,145970200.50,94956895.30,37509071.70,178938981.60,124629568.84,83734762.04,32093177.83,156185404.15,120206281.86,82609829.83,31611311.33,137073368.56,70382531.51,136809307.17,73304218.92,143766842.20,65816093.01,122155198.40,63603539.54,108114070.07,0,86834690.88,74759012.08,53022254.39,0.0
5,营业税金及附加,2380658.33,1510015.94,747329.00,3393512.00,2518108.39,1950659.47,915139.05,4080571.62,3163320.57,2197193.84,993738.26,6038243.21,3803502.62,1904823.97,954663.61,6507379.97,1360229.23,1125531.19,142707.64,936284.15,684824.36,417141.50,141946.66,1626557.95,1007773.96,740121.96,325049.18,1009052.35,554927.04,183704.22,-27335.00,789282.72,638801.57,528931.97,205917.96,211253.43,96142.67,39795.44,18416.68,2237781.06,1426793.65,1161181.64,457593.68,2464221.52,2319316.22,1796732.18,646385.92,4135164.24,2393283.70,1758801.54,830843.89,8124127.17,6630590.76,2694500.18,-123899.49,938220.71,640714.73,398280.64,117734.44,641386.00,443464.64,305991.62,34800.49,337754.83,202961.22,164150.02,38554.41,151697.70,119580.18,114720.01,9816.01,222783.54,177123.74,359184.50,190769.84,220113.44,110803.90,100149.03,36897.67,106552.85,0,89695.70,98087.42,125380.81,0.0
6,销售费用,4161098.27,2780009.99,473237.61,7101410.85,4945115.58,2671726.26,752832.86,8123655.39,4903056.05,2590754.29,635771.34,8872200.39,5246074.04,3158490.76,1049098.12,8600124.50,4262310.99,2156938.71,940780.40,8373919.39,4819274.99,3058154.49,499140.10,9685669.27,5875400.16,3641041.07,943518.65,9370316.07,6225982.75,3188429.57,1300069.11,14024278.34,8115943.99,4806968.88,1577434.20,13136346.05,9091243.59,5774590.61,2431227.95,11793448.95,8684658.63,5804206.28,2112366.81,13284838.61,10464569.96,6658165.11,2221235.67,15370279.71,11413561.62,7088948.16,2166364.22,13563179.89,9934376.75,5926977.77,1889412.79,10412048.59,8103060.08,4898782.99,1698122.38,8478315.66,5985726.23,3639864.47,924255.63,8321783.61,5983862.79,3384068.58,1058605.64,8132649.76,6254870.96,3624004.60,861525.39,6962884.43,2949498.61,6067887.61,3419730.68,6632234.19,3943572.31,3884191.62,2100628.97,4094134.72,0,3020774.60,3027807.10,1314925.79,0.0
7,管理费用,26640643.77,17187422.43,8097467.03,44717808.16,25848018.22,24454564.33,10914333.92,51396619.03,38583369.46,24930399.53,11475334.27,64991474.18,44581216.99,30966645.59,12241140.13,48820221.56,33440310.14,20952179.06,8509388.79,48095064.82,34269694.54,24171242.51,11419218.91,53339635.72,36716273.18,25087612.03,12127090.51,113531149.59,99092838.18,23978812.20,11596863.38,62493042.81,46740630.35,32159929.75,11451309.08,40636203.00,25098935.83,15335094.85,7088449.56,29897729.11,20983156.99,14626866.56,7540540.72,33016108.43,23093190.54,15498859.53,8413991.15,31026818.47,24476987.66,16200766.93,7786091.09,37239710.90,26598311.34,16329036.25,7607818.08,30335750.39,22157516.28,14174210.01,6995992.82,34664199.23,24408707.24,15686520.72,7722058.07,24763535.01,18747049.60,14008101.48,7436925.65,21200053.12,17589310.57,10380139.98,6077995.06,29914174.41,10807940.00,21819895.05,12074257.97,17305673.21,6386215.87,9987071.35,6511920.91,9136202.07,0,10364046.02,12588776.47,5692317.01,0.0
8,财务费用,951565.39,884318.03,963777.36,3110205.41,2170816.74,2058541.09,2003047.13,6685534.37,5000235.24,3283960.35,1599718.55,5839419.43,5034817.26,3388101.31,1928477.68,9376596.92,7388650.61,5534279.51,2491535.03,15583133.95,12335414.31,8605289.91,4764567.34,24780474.01,20743759.82,16323464.17,10397312.36,44744488.10,33634447.82,22594178.64,10843491.77,35010091.52,24751024.02,15369967.34,7428117.37,10728428.21,7572110.91,4918181.90,2561409.33,10320147.77,7849550.48,5618701.46,3004294.86,16229996.96,12096666.41,8379354.82,4377763.56,13247624.14,9601982.53,6042815.18,2931842.33,10853513.01,7847341.49,5187123.17,2560796.45,5691288.56,3669284.06,1896780.23,989220.99,3221874.64,2330272.49,1216032.99,297718.81,3160176.78,2644189.12,1602814.22,747570.73,2137412.24,2586521.36,1907186.54,835142.36,4028450.51,1652887.85,3096233.08,1401351.27,2359281.01,1522135.60,2718965.13,1243859.96,39754.92,0,2027344.95,1741088.94,1732561.25,0.0
