,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,273437433.48,184317484.54,85954123.00,602059726.51,501165091.68,411884426.27,195544912.72,694957148.30,538546111.49,357428396.89,190623167.03,706124094.84,414686587.54,293465291.06,156778641.98,560592462.98,348766069.44,226278839.96,120934269.77,425695457.54,289346436.48,216630084.20,91864527.62,433621613.42,316342389.47,207664487.44,92273557.63,428380208.14,313398816.96,230453306.88,121744091.28,571376200.87,445975509.48,311712676.32,170887430.49,702373380.17,541098155.16,384000510.53,187755065.91,465847685.17,290969697.77,158886611.77,70485016.14,218736683.46,175779752.31,115972155.82,150090618.62,114749177.08,64498795.31,0.0
2,营业收入,273437433.48,184317484.54,85954123.00,602059726.51,501165091.68,411884426.27,195544912.72,694957148.30,538546111.49,357428396.89,190623167.03,706124094.84,414686587.54,293465291.06,156778641.98,560592462.98,348766069.44,226278839.96,120934269.77,425695457.54,289346436.48,216630084.20,91864527.62,433621613.42,316342389.47,207664487.44,92273557.63,428380208.14,313398816.96,230453306.88,121744091.28,571376200.87,445975509.48,311712676.32,170887430.49,702373380.17,541098155.16,384000510.53,187755065.91,465847685.17,290969697.77,158886611.77,70453366.14,218736683.46,174462460.31,115371663.82,150090618.62,114136179.08,64458795.31,0.0
3,二、营业总成本,403012019.87,260009604.75,113174235.77,2630496150.33,535939198.99,405906645.61,183964039.72,1248811533.39,540649564.65,344732796.32,183920481.97,723905653.93,424118205.80,283927933.45,146727712.44,593787215.09,323579749.20,215062159.53,120794839.72,478383547.98,312482097.51,225611074.38,94486793.27,484393349.84,342023561.06,226161891.15,110134721.74,450268086.94,322887847.46,222844768.90,116745836.04,515700700.14,399610116.97,264999043.08,131826798.82,555792156.85,409624118.22,282260418.22,133127057.30,378526573.66,232982783.06,131737696.98,40312031.47,203102018.56,159680243.19,104463019.01,147188422.60,108909006.11,59918160.66,0.0
4,营业成本,199771617.03,132951577.50,56641454.67,391002421.98,335079764.55,270431752.39,135158210.30,493416932.95,393424292.74,252356191.98,140498971.41,479477761.94,273866274.25,183282266.98,99085160.74,360760107.37,230745680.80,147543808.88,78935467.34,258914671.83,171176999.51,128419813.80,56646404.83,268467856.13,197807233.30,131242193.52,56676053.08,274421297.39,197266027.92,149338152.38,80722840.08,327785239.57,257086380.25,173400479.72,92307882.21,370389559.89,282016941.37,201023638.57,93342878.13,261091927.21,157153132.45,91247409.61,40257731.47,134124102.44,106492219.97,69274853.27,106720392.81,90643997.98,47470887.10,0.0
5,营业税金及附加,1015773.55,792328.02,525488.08,4677888.74,3816309.08,3211353.73,1732932.17,4022103.75,2617584.02,2247373.53,1125125.17,4025133.39,1554651.23,1178762.01,746138.78,1967678.52,1325281.10,880815.24,432022.35,2117827.24,1642792.89,1336159.43,618878.40,2887178.63,1856517.30,1344813.30,563473.90,2004389.32,1396091.94,1086477.96,634913.23,4132434.42,3285593.85,2041310.24,1421934.23,2039237.37,1425660.00,991669.39,530001.97,1313114.58,851382.68,480762.78,309257.45,489889.99,369006.35,157291.27,336875.23,118377.02,75633.05,0.0
6,销售费用,34654198.88,22499696.18,10563833.18,48706654.24,25329788.13,16896110.68,6721035.49,63482086.16,42713509.63,28850505.90,12742581.65,70204557.50,36610195.89,25653349.03,15281053.74,76733192.80,46862760.66,28320865.48,14215199.70,56917633.39,39112514.82,25635196.60,12390112.38,48244651.21,34674090.61,23767738.56,13262035.60,33700186.54,24619412.82,13616220.23,6979674.78,27014734.54,20480481.87,12886422.12,6163578.91,26464045.82,17901982.90,11445099.73,5760869.25,19374146.83,11065056.45,5117328.95,2022637.05,9688810.41,7755963.98,5319768.38,6273753.34,5093268.24,1954181.75,0.0
7,管理费用,67041083.27,42132314.85,19820125.82,99220897.09,60531214.24,103819478.48,49017887.09,173969028.87,106432517.01,66060930.69,33566574.66,162432874.41,104372209.46,67949215.59,32547348.74,144530375.49,86287815.36,61364187.53,41084049.43,192210385.82,132212137.38,84676214.89,40182968.01,211187484.32,152304645.05,101734625.52,55914173.53,204026399.59,152491164.24,95547340.84,45112947.63,207501316.11,159899434.44,101411641.57,42268459.80,180250164.95,119177617.29,71726952.36,32243961.74,93910215.32,60511392.12,32518370.92,13008864.42,58507651.89,42160845.40,28322851.79,29558372.25,12454394.53,10768562.62,0.0
8,财务费用,17806652.50,10281499.88,4710561.90,11852157.87,8772293.37,5240391.10,300133.25,-6543826.41,-4711983.68,-3968531.60,-1883909.30,-8472945.96,-5565700.25,-4679713.49,-2698523.66,-22912347.19,-52570317.88,-32635966.08,-14771781.14,-63535986.48,-47762289.46,-31328263.83,-15417797.76,-63877842.45,-48642139.35,-32695833.99,-17038572.26,-70220647.59,-53626335.58,-37523162.31,-17061111.51,-59520657.83,-42308844.17,-25568783.77,-11089381.23,-32027637.27,-12782566.36,-4310659.74,-116599.24,1042737.54,1011102.55,544471.87,282701.35,1564503.60,1158741.36,1011648.41,799154.84,598968.34,-351103.86,0.0
