,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,238619333.17,154138415.62,76264619.22,41048734870.24,42000831000.24,31781119048.03,11860377567.56,61384323959.06,49653207880.37,38202269832.85,8954577809.57,52162863379.82,34966330047.99,19175143801.78,7454366314.92,47637224877.40,31481113457.17,17314244211.24,7067288767.91,32119055956.28,23152090821.38,14635209911.51,6558085572.16,29850483097.82,16605538148.87,9907041204.48,5579115278.24,14652874783.56,6527733287.31,3845798428.38,2159225861.91,5960156620.13,4446670938.75,3568917796.37,2028286480.70,2886966356.97,1648017679.12,1155134905.99,637561494.82,1345677496.68,1004801703.58,792557332.41,420030354.00,2348930394.86,1515812906.97,904650483.01,415154152.55,590463199.03,380420849.91,222787132.52,134924867.03,297984886.87,211072600.00,121437059.06,73218120.94,0.0
2,营业收入,238619333.17,154138415.62,76264619.22,41048734870.24,42000831000.24,31781119048.03,11860377567.56,61384323959.06,49653207880.37,38202269832.85,8954577809.57,52162863379.82,34966330047.99,19175143801.78,7454366314.92,47637224877.40,31481113457.17,17314244211.24,7067288767.91,32119055956.28,23152090821.38,14635209911.51,6558085572.16,29850483097.82,16605538148.87,9907041204.48,5579115278.24,14652874783.56,6527733287.31,3845798428.38,2159225861.91,5960156620.13,4446670938.75,3568917796.37,2028286480.70,2886966356.97,1648017679.12,1155134905.99,637561494.82,1345677496.68,1004801703.58,792557332.41,420030354.00,2348930394.86,1515812906.97,904650483.01,415154152.55,590463199.03,380420849.91,222787132.52,134924867.03,297984886.87,211072600.00,121437059.06,73218120.94,0.0
3,二、营业总成本,799046406.55,506711789.71,231183778.52,43405929299.96,42066532179.44,31642133969.10,11753513374.69,61175644562.97,49435941559.89,37997860461.20,8842488638.02,51814081210.06,34762369108.94,19001999983.29,7398828776.10,47365804555.28,31292571513.97,17205644636.18,7005162634.89,31945518841.00,23050703707.56,14551078446.58,6541081180.49,29658571879.16,16474169902.93,9826685295.00,5541595970.21,14550951094.16,6443845278.22,3623848415.12,2127957344.69,5794983931.02,4403741892.34,3524579939.24,1990012026.51,2804775981.84,1603693434.79,1117712298.97,614908282.52,1332889710.24,974634800.15,770548601.22,407552947.03,2313172044.84,1471359601.13,871928338.57,399818583.80,540466170.69,340193060.50,196893646.21,120344334.40,254992111.49,0,108266628.06,68209851.42,0.0
4,营业成本,174998761.18,116328256.27,61712989.12,40926876138.49,41789151064.22,31463361817.60,11679451233.47,60865089207.63,49224709839.31,37872679244.86,8793420029.52,51735911441.19,34739574311.11,19033614050.18,7387231497.66,47397075652.65,31320365612.02,17199506440.28,7024044799.05,31954837480.84,23022647878.60,14544240643.67,6502561212.41,29653487471.64,16457290220.08,9801457213.53,5508444102.32,14373599515.42,6329694335.81,3695468131.95,2091149273.59,5628587328.51,4253189989.05,3436782576.86,1955021614.06,2701731452.57,1522412055.77,1064554063.91,589286060.85,1233014058.55,908964617.59,725239740.11,385289660.61,2226627598.21,1425239907.68,845925610.87,383280771.64,505205809.55,317335844.24,184461564.25,114097775.44,229762955.93,0,91007339.35,63619437.59,0.0
5,营业税金及附加,1396958.16,891992.55,258529.03,6036355.87,4937903.49,3935019.34,1815334.82,7511780.41,4796462.82,3158572.88,1019593.91,4766250.85,1547515.87,1310887.89,447928.20,6066338.52,4779828.47,2818887.45,841682.46,6897515.74,3905683.66,1694210.38,451990.55,4235772.77,2807866.82,1717177.60,579221.78,5082024.85,3504224.07,2542931.03,2052469.69,7768696.09,5641574.37,3860114.26,2481209.33,8447059.51,4080666.78,2349009.51,959658.11,6446471.73,4390941.92,2977565.39,838409.43,7431391.89,4552877.17,3286775.78,1204576.71,5394598.55,3103742.21,2434754.31,1133278.31,4805372.92,0,2145582.71,822748.95,0.0
6,销售费用,2701194.51,2016097.49,782912.43,13850668.56,55767569.01,19317799.21,9605605.60,37047615.11,28582448.10,19379449.11,9953496.71,27582908.13,25752975.81,15432015.95,6796051.19,19716519.61,16841615.28,9487401.76,4449774.02,14219621.53,13509310.91,8867682.32,4692573.27,20014387.19,16756832.30,10834732.44,8102937.32,26362388.25,31830371.11,21684264.37,11570202.32,40599498.98,41004489.78,26664457.29,10582558.89,31374551.08,24636190.32,14538764.35,7190616.67,21137547.37,12875555.75,11333184.89,7236887.57,17987446.77,6017954.23,2821595.18,1871491.85,4450128.39,3761167.78,2006926.62,1127103.87,3620661.26,0,1694402.75,0,0.0
7,管理费用,59443816.59,38885762.52,14534874.66,144489903.92,93157811.51,71522437.07,35178300.94,161089464.20,102838750.54,68134999.99,31911205.18,160301563.37,96248290.71,66783651.34,37130257.58,89760703.64,55221748.40,35622677.00,14219176.82,55533377.45,41437510.12,26889682.57,11595388.90,68408408.92,45730363.17,32453048.22,14298675.04,50286714.89,38737792.74,25484648.25,11535956.84,50923980.46,37423982.65,26496072.16,13219280.40,49453226.56,38890888.59,24761285.54,11930520.69,46617097.15,28776531.02,18098305.92,8138959.40,39043783.54,22365911.23,12211490.64,9200807.32,15260783.74,9103311.73,4702000.22,2881516.14,12828607.12,0,7635031.03,1649421.47,0.0
8,财务费用,555355883.91,343439888.68,161704058.42,214773293.64,133377390.71,95136178.23,41300637.38,124484913.64,104320518.53,60661789.33,5145744.15,-145439840.32,-75921458.88,-92462755.87,-33745481.95,-214219833.76,-118789438.45,-34581753.27,-39126092.45,-111648043.12,-40730079.16,-28559570.01,21960795.24,-76928012.45,-33979638.79,-235000.76,13929290.24,95821942.76,61010974.69,48987350.18,12871581.84,17569730.21,66708563.17,34011399.56,8707363.83,2410221.95,13258441.11,12698493.50,5541426.20,22760120.10,18338710.10,11134630.28,6049030.02,19670343.94,13182950.82,7342811.87,4260936.28,10437334.22,6888994.54,4351958.64,2468065.73,6954557.52,0,2100093.86,1353383.93,0.0
