,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2926314803.89,2113466961.53,1232389624.17,4093542918.40,3422895934.69,2383039613.14,1251154734.53,3686483999.02,3050587671.15,1875470008.23,1114473028.85,3350374171.89,2748533604.33,1964033661.16,1279067427.38,5239656335.52,4453225527.91,3272646106.20,2019989053.82,6842111615.99,5761000053.59,4352579289.43,2830816477.62,8557803840.57,7419865338.47,5121797766.29,2406195135.83,6656002315.10,5465707582.48,3766061338.53,2113328618.78,5888279065.40,4826208784.86,3072272154.22,1634566534.29,4028962563.00,3149315166.56,2080429101.79,1169353335.06,3299018009.37,2837837279.86,0.0
2,营业收入,2926314803.89,2113466961.53,1232389624.17,4093542918.40,3422895934.69,2383039613.14,1251154734.53,3686483999.02,3050587671.15,1875470008.23,1114473028.85,3350374171.89,2748533604.33,1964033661.16,1279067427.38,5239656335.52,4453225527.91,3272646106.20,2019989053.82,6842111615.99,5761000053.59,4352579289.43,2830816477.62,8557803840.57,7419865338.47,5121797766.29,2406195135.83,6656002315.10,5465707582.48,3766061338.53,2113328618.78,5888279065.40,4826208784.86,3072272154.22,1634566534.29,4028962563.00,3149315166.56,2080429101.79,1169353335.06,3299018009.37,2837837279.86,0.0
3,二、营业总成本,2841070559.37,2050234394.18,1190837379.71,4136113162.24,3421560822.19,2388052663.97,1222148196.33,3681345248.20,3059799408.89,1891916856.98,1098974484.86,3392142036.97,2756558119.70,1953569226.65,1255116316.61,5204991264.53,4391118424.37,3210432948.47,1955312483.58,6578463099.22,5488434379.18,4117977355.22,2678938647.41,8572250325.85,7402684681.69,5174903427.36,2393115454.61,6535055937.33,5359493966.90,3697175368.05,2067170017.96,5549523118.38,4511753461.84,2894217806.91,1545698184.23,3750128454.87,2938226201.60,1921148165.92,1081085143.08,3044382745.97,2728268737.13,0.0
4,营业成本,2601226371.89,1880986405.22,1099687943.37,3738158772.42,3138544206.13,2186096999.87,1144018004.95,3307702142.39,2770170005.44,1670407913.20,1010186531.30,3006601776.90,2478636309.89,1779704876.83,1174790731.71,4840322469.66,4126202860.04,3035397594.15,1865387432.49,6249833492.58,5255085106.29,3959632681.58,2601898146.67,8083074795.45,7031620302.48,4899390237.90,2281888974.27,6243695049.06,5154674016.18,3564492814.78,1996338270.34,5289596933.91,4299165847.12,2762471738.59,1478594734.79,3527060790.13,2763823466.05,1805272611.28,1020726990.26,2871820665.87,2555326135.69,0.0
5,营业税金及附加,16069395.29,11688323.34,4722167.50,21017272.58,17259630.96,12902918.70,5477571.20,18282831.08,13813464.27,10587128.71,3523476.19,13017850.88,8149532.15,6304852.31,3696699.62,18495350.24,15057268.10,11241597.66,7979521.78,38626534.25,31578748.24,25979481.44,10325570.41,40581115.41,30079214.48,19076037.08,5504432.88,24607021.17,19708896.23,12595788.90,4893773.63,20711243.60,16873348.15,11842549.56,7069011.98,12544134.16,8891843.76,5849026.70,2573134.28,7725750.67,7754644.61,0.0
6,销售费用,177056484.65,125859318.98,64646550.17,227803817.65,165082642.76,107577617.51,59364838.94,207040982.47,151980273.49,102638971.56,50628713.17,184268359.00,131247567.30,85167036.00,42857679.81,191342244.95,135857979.20,93866995.89,46865161.85,189034887.74,134734479.42,91538869.74,42527804.58,214271267.40,147949912.70,97958894.44,48160515.00,152928341.53,103203497.74,68109256.35,36149210.25,133105930.58,89988567.43,63714549.13,26799084.90,111249622.18,85737728.16,60230523.95,31566258.18,78491312.26,64424742.49,0.0
7,管理费用,38179896.85,24765131.04,14814482.99,52567272.70,37533970.70,24949133.32,13066228.95,51095547.75,35234278.10,25179281.95,11554708.26,55114888.44,42669504.98,29765771.40,14015683.46,57472504.69,44844452.90,30636473.19,14106045.87,52602618.92,36387815.20,23956758.50,12593824.63,61204678.39,44897694.21,32502400.12,16268780.01,49419352.86,39769929.61,27094693.19,15046655.71,46373610.34,34698842.12,22780921.39,12404925.74,39652407.73,33709463.86,20324897.41,9481848.27,34812198.51,29817422.11,0.0
8,财务费用,5618049.58,5023273.66,4044548.62,12507470.97,8725824.29,4881218.50,1787713.60,28283977.80,25241851.62,24817828.98,22382047.95,82455153.86,60430872.35,37972215.96,19552756.49,75219757.37,55917225.34,37399795.12,20938181.86,41191264.53,20347961.68,12556237.19,13269958.00,69141580.55,65548117.10,48073162.91,24986983.97,58395752.97,39453866.60,22389202.34,12903624.92,40877947.06,39928792.12,31512657.92,19224299.65,58183419.62,43639040.14,29107639.83,15319648.73,52566048.98,70121138.35,0.0
