,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,672239601.51,542123087.35,301463382.41,798133417.18,599912360.10,416677143.12,185763656.55,672865178.73,516107171.43,383997918.99,188685489.22,563495343.22,424149156.75,301998198.13,131906824.12,1028067674.93,751051246.17,560145148.91,196046061.29,1601835867.88,1129456902.12,705293753.90,316725554.84,1956087078.32,1377870146.57,906406401.60,405209647.48,2106437528.04,1263083027.23,718581660.09,277758658.46,2014387137.88,1306531916.33,941958880.55,381699795.74,2300952950.75,1700050866.12,1085280423.11,322549409.41,1989810241.77,1394215687.15,954306165.90,568604992.35,2100672063.33,1417120819.43,897998247.53,492948316.72,1827362624.19,1173628097.23,693586866.54,292920962.44,1075974192.34,677878771.01,448794396.27,201617182.84,865628982.47,546681869.56,297957424.21,697036722.83,354964266.41,0.0
2,营业收入,672239601.51,542123087.35,301463382.41,798133417.18,599912360.10,416677143.12,185763656.55,672865178.73,516107171.43,383997918.99,188685489.22,563495343.22,424149156.75,301998198.13,131906824.12,1028067674.93,751051246.17,560145148.91,196046061.29,1601835867.88,1129456902.12,705293753.90,316725554.84,1956087078.32,1377870146.57,906406401.60,405209647.48,2106437528.04,1263083027.23,718581660.09,277758658.46,2014387137.88,1306531916.33,941958880.55,381699795.74,2300952950.75,1700050866.12,1085280423.11,322549409.41,1989810241.77,1394215687.15,954306165.90,568604992.35,2100672063.33,1417120819.43,897998247.53,492948316.72,1827362624.19,1173628097.23,693586866.54,292920962.44,1075690387.96,678455014.46,448607068.02,201617182.84,865608630.33,546668179.44,297873964.79,696187217.91,354641167.86,0.0
3,二、营业总成本,701070370.76,534720280.93,293663161.77,1124781783.00,670909397.98,447364934.26,213541654.50,752144143.92,555152186.01,391263443.40,189545963.33,1152031158.73,589047716.04,383251222.14,163632108.04,1073649753.51,764726314.44,571138304.59,212193944.42,2012348042.96,1384861515.94,862852085.29,364486527.61,1941504278.03,1369358971.95,898593937.71,417280874.72,2017498394.97,1183502831.91,707508439.15,280702116.08,2061631742.36,1413549218.07,990147602.83,431474072.62,2413615461.03,1744651155.21,1123023038.75,369388656.58,1974452775.71,1346150983.86,910179579.43,542395230.91,2007859454.56,1324314101.64,827717067.27,467830717.07,1731617355.72,1094128296.55,644942690.40,278308467.50,1021146275.15,649994355.56,428664701.85,198993173.14,796990772.30,496533192.53,274759616.23,656591864.21,322037662.14,0.0
4,营业成本,513729274.02,414711961.46,227487050.39,703607539.91,525628760.21,363811868.40,162865038.06,521466242.42,390366199.03,283290277.35,141677012.17,477462383.12,336817586.58,232887103.99,92330354.95,737526410.68,507931572.98,382827763.66,126235690.65,1342924843.38,911415358.20,558845285.58,232982710.24,1445229561.07,1015161717.97,684607487.87,305643944.02,1524624860.46,861190438.06,509217153.98,188867894.59,1547731691.63,1034079218.53,749368918.06,314156746.89,1922584644.93,1401615172.13,888046677.94,260488234.66,1599505285.01,1094922800.63,744525943.25,450323913.80,1649533827.57,1103490779.68,689819659.82,398006377.37,1431817056.59,920568047.54,542715679.34,223401831.48,858808393.94,540802839.00,360709632.22,164420363.82,689467544.40,427074955.10,231815931.99,574709685.21,267226684.21,0.0
5,营业税金及附加,2733038.39,2019020.48,627299.78,5723537.40,3130272.31,1826682.80,379010.05,6002954.09,4573151.82,3521308.08,1937584.77,6920862.30,2256703.10,1316712.56,1075089.70,7083761.25,5035312.71,4521150.18,856545.04,14975555.92,7549052.37,964175.81,538165.15,10166083.69,8577633.61,4797381.35,388091.37,22581051.61,13461991.12,8071973.75,3483700.74,10149067.71,5552281.02,3825464.63,1421866.30,3435979.37,2598339.85,1660882.85,1172188.02,4230417.31,3359390.58,2513230.04,1529417.05,4940706.35,3171228.15,1918189.20,2006633.05,3839240.23,2508630.16,1266307.72,905652.89,1137063.51,670325.19,527381.19,124645.90,2080961.87,298669.03,67494.73,-55800.72,693205.65,0.0
6,销售费用,60161310.16,37401373.40,23137952.23,84025183.53,40922169.23,25276069.60,10795728.39,63848006.83,44098376.12,29023929.43,13310064.29,175474131.54,120543524.31,75240634.44,26274260.23,135291253.48,94158965.56,63424171.75,30644541.18,229590351.58,170480071.91,101220692.58,36971146.85,182416114.81,142273337.48,90605050.11,46136482.46,153207205.96,110484487.39,75102810.36,33615888.13,168105408.71,129016007.25,74602710.47,38349474.00,138279746.79,99612274.73,63373077.55,32862694.79,94865244.78,64565254.66,41265989.94,20247127.88,82323678.13,62617936.27,43183934.61,19341126.99,64944469.05,44549007.43,29331099.61,12352795.60,48925337.90,34240427.21,21092357.22,11831805.07,35418942.74,23687793.05,15347210.47,29129693.85,18976427.56,0.0
7,管理费用,65965605.70,39031634.40,20191497.09,121693229.29,56946461.68,60594627.44,29685986.76,112948493.40,83887103.60,53620362.18,26933107.43,177923219.94,112285039.56,66688425.97,28629174.67,146151093.39,114738006.65,81501344.45,45158460.83,291508508.95,222566523.80,148548845.79,68372548.75,246713322.07,183427785.82,117350638.91,47135876.39,215576388.24,152108386.32,91335111.08,38041663.33,230030845.43,174925543.97,117515147.34,62084422.90,280178571.48,205902176.76,142457759.82,75196305.32,214150285.77,143508164.68,91366103.18,49478982.84,179009577.53,116168451.46,73743637.18,38622281.00,154505428.02,109744243.95,59390256.92,37423556.98,99783268.17,66345292.68,40997033.70,19971762.55,59285314.54,36896105.91,23416677.48,46349641.84,30935185.82,0.0
8,财务费用,8891252.19,10820975.47,10325424.14,21069627.55,10180447.32,7382423.95,11314426.02,34503896.80,27114385.60,18126791.72,5008073.24,57472348.31,19421446.40,14240026.88,15566373.33,81280160.84,32266801.27,33225929.71,16559986.77,96988971.18,75771024.09,43382969.45,22891854.63,53554697.39,35619543.59,20115422.37,15882416.32,71709927.32,46945992.50,24127019.51,14924876.25,53119929.99,40844237.57,26862909.62,11499952.45,28016108.77,13101799.76,5336032.80,1964711.00,23749811.46,24706904.52,20717101.88,13596562.83,47440353.09,34124620.50,18333387.05,9854298.66,29342684.12,16718795.77,12239346.81,4224630.55,12492211.63,7935471.48,5338297.52,2644595.80,10738008.75,8575669.44,4112301.56,6458644.03,4206158.90,0.0
9,研发费用,49589890.30,30735315.72,13551216.08,64063046.31,41047028.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-1657277.94,124599619.01,-6945741.20,-11526737.93,-1498534.78,13374550.38,5112969.84,3680774.64,680121.43,256778213.52,-2276583.91,-7121681.70,-243144.84,-33682926.13,10595655.27,5637944.84,-7261280.05,36359811.95,-2920514.46,9890116.08,2730101.99,3424499.00,-15701046.52,-18882042.90,2094064.16,29798961.38,-688463.48,-345629.53,1768093.04,52494798.89,29131929.73,17972452.71,3961610.08,52846931.01,21821391.98,22148607.79,-2295477.21,37951731.38,15088468.79,9791211.14,7219226.51,44611311.89,4741085.58,718259.41,0,47168477.71,39571.70,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1722746.96,-642635.83,-122472.09,-321188.50,-514763.34,-403952.23,85031.91,55943167.19,-1999039.78,-799019.57,457857.45,11420044.05,-5641531.81,-3038708.03,-352517.73,80360496.47,-5442428.63,-2535780.29,0,-3091964.44,-3791421.82,-3791421.82,0,2448473.11,-1178043.79,0,0,11104313.27,-1334609.15,-1334609.15,0,15152377.75,20932420.98,20932420.98,21246811.44,3142284.71,0,0,0,5575.58,-951202.80,-951202.80,0,-1944586.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-1722746.96,-642635.83,-122472.09,-321188.50,-514763.34,-403952.23,85031.91,-206493.85,-1999039.78,-799019.57,457857.45,14167.16,-5641531.81,-3038708.03,0,-5187658.33,0,0,0,-4601689.74,0,-5301147.12,0,3626516.90,0,0,0,11104313.27,0,-1334609.15,0,3152377.75,0,0,0,3142284.71,0,0,0,5575.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-32757179.55,7148894.41,10745458.19,-322833124.89,-71930009.77,-31735635.60,-28672199.83,-17173263.17,-35250798.01,-5037777.13,-402616.66,-577115771.46,-170540091.10,-84291732.04,-32077801.65,34778417.89,-19117496.90,-13528935.97,-16147883.13,-413604139.52,-259196035.64,-161349753.21,-47760972.77,17031273.40,7333130.83,7812463.89,-12071227.24,100043446.34,78245586.17,9738611.79,-2943457.62,-32092226.73,-86084880.76,-27256301.30,-28527465.44,-109520225.57,-44600289.09,-37742615.64,-46839247.17,15363041.64,47113500.49,43175383.67,26209761.44,90868021.99,92806717.79,70281180.26,25117599.65,95745268.47,79499800.68,48644176.14,14612494.94,71951464.85,32402372.51,24578249.77,2624009.70,77535500.42,52213849.21,24032272.59,45671390.51,36719451.31,0.0
16,加:营业外收入,3652764.90,3160485.92,188647.68,4625411.88,5255716.66,4309742.55,2239210.70,27648672.81,8409777.66,8172835.79,2612670.79,17191501.92,22345911.89,19134779.84,23202542.06,43031941.84,34559035.97,27496113.46,18554526.52,27701211.08,19587156.54,8737248.18,4251477.06,33570418.19,15815893.62,30110719.58,16684831.88,55124274.04,49519564.48,10599600.61,6146771.76,74935536.57,16252420.10,11891058.71,7205164.05,38880729.21,32292200.59,17897345.74,720397.93,50388096.36,33620857.97,17653217.03,5882363.97,44591611.62,25510119.08,7395070.14,6662831.37,29174502.50,12424594.46,8693676.38,6088078.44,1073292.82,1054383.49,1030800.00,3710424.24,321119.34,136073.31,122258.06,66637.28,162123.17,0.0
17,减：营业外支出,473387.79,472334.09,325709.80,12437079.02,2382097.10,2141351.51,39832.07,1417144.12,962017.26,514096.57,353107.97,49992873.34,1624249.03,1189426.98,198537.04,2722781.66,2484773.52,1746781.87,366831.88,15135764.60,3502795.60,3022849.93,429106.41,5288415.58,3368578.75,2657727.11,595218.11,3175630.99,2718267.15,1847706.71,732535.62,15496951.20,2778602.74,1383658.95,547034.10,5846264.95,4048330.44,2408456.93,1299756.26,7418545.58,5535041.70,1492881.27,644267.97,7150537.92,4490269.68,1047049.96,469756.25,6341419.94,3402670.98,435387.97,246356.56,1055210.84,361785.85,151028.84,60665.39,1764714.70,969474.20,794697.62,764924.89,748252.14,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,448197.97,177327.19,150185.57,10718179.95,563761.14,349208.66,0,1806239.68,0,0,0,752502.12,0,583123.37,0,1301133.00,101629.10,101629.10,0,1453075.54,0,811702.76,0,7746617.90,0,0,0,804746.63,0,0,212105.13,811421.88,0,0,22910.00,0,0,0,37431.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-29577802.44,9837046.24,10608396.07,-330644792.03,-69056390.21,-29567244.56,-26472821.20,9058265.52,-27803037.61,2620962.09,1856946.16,-609917142.88,-149818428.24,-66346379.18,-9073796.63,75087578.07,12956765.55,12220395.62,2039811.51,-401038693.04,-243111674.70,-155635354.96,-43938602.12,45313276.01,19780445.70,35265456.36,4018386.53,151992089.39,125046883.50,18490505.69,2470778.52,27346358.64,-72611063.40,-16748901.54,-21869335.49,-76485761.31,-16356418.94,-22253726.83,-47418605.50,58332592.42,75199316.76,59335719.43,31447857.44,128309095.69,113826567.19,76629200.44,31310674.77,118578351.03,88521724.16,56902464.55,20454216.82,71969546.83,33094970.15,25458020.93,6273768.55,76091905.06,51380448.32,23359833.03,44973102.90,36133322.34,0.0
20,减：所得税费用,-663208.70,-415017.00,-21223.28,280961.61,-87661.31,61018.95,75479.62,119179.65,564331.21,541340.90,363361.70,470132.38,1753318.92,1531928.81,13349.60,7950866.72,853297.32,743178.31,9243.63,15718938.11,122362.12,94542.59,19109.87,11156739.83,639608.77,0,0,-41242040.87,5814102.03,2897533.48,532659.92,9109239.83,4047212.37,3607224.03,2256173.09,43302204.74,22382111.39,16966924.37,5394389.32,10385874.47,14156593.16,9573709.05,5089770.06,15904038.98,17812293.22,14412904.61,8570032.51,3537585.01,9529810.47,4613780.94,1993302.28,5629467.49,1726217.78,704553.18,1102913.61,11281096.06,7565521.17,3470934.43,3155842.73,1013140.97,0.0
21,五、净利润,-28914593.74,10252063.24,10629619.35,-330925753.64,-68968728.90,-29628263.51,-26548300.82,8939085.87,-28367368.82,2079621.19,1493584.46,-610387275.26,-151571747.16,-67878307.99,-9087146.23,67136711.35,12103468.23,11477217.31,2030567.88,-416757631.15,-243234036.82,-155729897.55,-43957711.99,34156536.18,19140836.93,35265456.36,4018386.53,193234130.26,119232781.47,15592972.21,1938118.60,18237118.81,-76658275.77,-20356125.57,-24125508.58,-119787966.05,-38738530.33,-39220651.20,-52812994.82,47946717.95,61042723.60,49762010.38,26358087.38,112405056.71,96014273.97,62216295.83,22740642.26,115040766.02,78991913.69,52288683.61,18460914.54,66340079.34,31368752.37,24753467.75,5170854.94,64810809.00,43814927.15,19888898.60,41817260.17,35120181.37,0.0
