9,研发费用,14507011.60,9336495.22,4286939.93,27611509.01,14629065.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-340502.33,61617372.41,35698050.40,19831199.23,1655133.67,457459252.24,2166925.94,1082331.17,511703.00,4273934.75,2985316.32,1620453.31,-801297.90,2330490.05,2351100.12,166778.43,-215257.36,3759507.18,3324329.50,1684890.03,-154320.23,2987496.83,3344336.24,2634583.84,735667.59,9466289.73,3873714.21,539260.17,-320059.94,5223575.56,55665.15,464154.17,-434242.46,3044092.88,430562.16,623301.35,-398046.78,5944019.90,1990752.40,437926.89,-110688.09,401426.83,792175.41,-193278.04,-872635.44,1008154.13,1559651.68,7011.26,1633030.51,653234.32,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381890.00,0,-2114578.60,-4447810.00,-4447810.00,-4447810.00,776500.00,2838324.50,-1109167.00,-2638411.00,760331.00,1609485.50,5190538.50,2981781.50,0,689497.50,398162.50,215840.00,10300.00,454777.50,1144275.00,1144275.00,700275.00,-1144275.00,0,0,0,0,0,0,0,0,0.0
12,投资收益,-308938.03,-31310.14,0,-24781039.02,-5439649.94,-6008996.27,-5743664.93,24588919.08,-280157.97,-245129.21,-340993.70,14494155.26,0,0,0,-93459.80,-118704.36,-144158.17,0,-1220019.72,-2127419.72,-2472852.52,-566650.00,8090560.00,8090560.00,8090560.00,1014150.00,5069255.70,2501496.36,523302.04,485846.54,10496562.77,5730324.27,1975895.00,368400.00,3067102.50,105357.50,-178470.00,-52380.00,-1192053.00,-1220525.00,-1220525.00,-806725.00,20278.07,9968.80,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-46961.36,-31310.14,0,-6040303.49,-6024649.94,-6008996.27,0,-305482.45,-280157.97,-245129.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,360986.88,-11660625.05,-8453514.55,-143816395.23,-64191462.63,-63237346.80,-26951628.24,-524049964.03,-44808821.59,-41953576.90,-15143944.34,3639291.38,-1898976.03,-17146417.90,-6880953.27,-27711967.23,-11312405.26,-22410043.75,-16599879.68,9573541.53,-20437929.22,-19098808.11,-2464570.52,24573948.55,12296882.24,5444141.21,-628361.01,17265571.45,9538318.21,-6879156.53,-5156917.35,21722340.07,18224504.22,9460521.37,3589153.20,15112474.89,8888490.95,-7330921.02,-3647625.46,-43603400.71,-27943718.90,-20101475.42,-9568342.63,23279036.11,11820322.86,9121859.37,-3148174.62,45928788.83,25935066.28,13246656.39,34821087.51,19104257.45,0.0
16,加:营业外收入,8692563.10,8202936.91,0,16326722.91,714324.62,333277.34,0,2738717.17,1889629.03,1469303.09,85000.00,6988950.84,7950247.33,5368987.30,5242800.00,1260242.82,1207399.91,132988.87,45236.70,35706498.18,35680124.30,646059.93,21780.50,478277.86,474101.36,254801.36,237570.00,1071376.18,1056324.84,1047124.84,1008356.13,502755.10,235387.28,172387.28,42689.21,1399240.12,717991.33,593817.91,163229.41,1205353.17,683849.85,662809.85,371575.00,3728488.23,3594116.71,1286358.85,1250000.00,173529.10,188228.46,121944.79,391405.27,46063.90,0.0
17,减：营业外支出,182065.87,68607.80,45535.55,19911244.97,399278.50,377857.44,34741.07,315048.72,106167.58,29452.62,5404.45,1027704.33,479058.25,74546.01,2096.30,303437.89,181908.46,165089.74,90733.60,775779.53,122374.35,41419.77,12106.94,1835870.26,118701.29,111886.44,115908.62,516718.86,158546.63,139193.94,125348.79,1151747.15,359816.74,188054.13,70218.33,288847.87,34970.71,28639.15,3304.56,826488.35,144842.13,140886.28,2774.73,484066.47,170577.99,160574.95,44169.58,337668.68,8500.80,4618.89,424359.89,800958.07,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,53963.80,28548.84,5404.45,521358.44,438658.25,70329.01,2096.30,275920.31,154390.88,137572.16,63216.02,676847.62,23965.32,15433.49,12106.94,153064.04,118701.29,111886.44,100908.62,506718.86,158307.83,138955.14,125348.79,1151508.35,359577.94,187815.33,67021.54,266638.29,34970.71,28639.15,3304.56,826002.62,144842.13,140886.28,2774.73,103748.99,170577.99,160574.95,44169.58,337546.82,8500.80,0,423062.95,775937.36,0.0
19,四、利润总额,8871484.11,-3526295.94,-8499050.10,-147400917.29,-63876416.51,-63281926.90,-26986369.31,-521626295.58,-43025360.14,-40513726.43,-15064348.79,9600537.89,5572213.05,-11851976.61,-1640249.57,-26755162.30,-10286913.81,-22442144.62,-16645376.58,44504260.18,15119820.73,-18494167.95,-2454896.96,23216356.15,12652282.31,5587056.13,-506699.63,17820228.77,10436096.42,-5971225.63,-4273910.01,21073348.02,18100074.76,9444854.52,3561624.08,16222867.14,9571511.57,-6765742.26,-3487700.61,-43224535.89,-27404711.18,-19579551.85,-9199542.36,26523457.87,15243861.58,10247643.27,-1942344.20,45764649.25,26114793.94,13363982.29,34788132.89,18349363.28,0.0
20,减：所得税费用,-184878.59,-70473.31,85033.37,25118136.15,189025.75,-3008491.11,-2855997.18,-6039503.89,-1317654.61,-674357.06,-154237.52,4350465.58,2434660.61,-1617178.83,659403.39,-5219160.82,-1850577.12,-3126698.13,-3058589.62,9766125.76,5164999.81,-3261343.71,144688.55,3149102.61,2756946.82,1668419.12,54477.17,4284092.02,2560143.79,-190108.57,477638.72,4338758.92,3524957.08,1756068.28,899783.42,4149552.51,1859709.33,37022.07,0,-4814552.20,272541.02,272541.02,0,4828810.89,3029191.02,2198632.99,78782.91,4619806.38,10150657.73,5138635.59,4580162.76,2015416.53,0.0
21,五、净利润,9056362.70,-3455822.63,-8584083.47,-172519053.44,-64065442.26,-60273435.79,-24130372.13,-515586791.69,-41707705.53,-39839369.37,-14910111.27,5250072.31,3137552.44,-10234797.78,-2299652.96,-21536001.48,-8436336.69,-19315446.49,-13586786.96,34738134.42,9954820.92,-15232824.24,-2599585.51,20067253.54,9895335.49,3918637.01,-561176.80,13536136.75,7875952.63,-5781117.06,-4751548.73,16734589.10,14575117.68,7688786.24,2661840.66,12073314.63,7711802.24,-6802764.33,-3487700.61,-38409983.69,-27677252.20,-19852092.87,-9199542.36,21694646.98,12214670.56,8049010.28,-2021127.11,41144842.87,15964136.21,8225346.70,30207970.13,16333946.75,0.0
22,归属于母公司所有者的净利润,9056362.70,-3455822.63,-8584083.47,-172488979.65,-64035641.58,-60244115.41,-23946062.93,-513478199.64,-41571757.28,-39705267.95,-14902912.08,5142125.33,3160779.65,-10216010.01,-2294261.11,-21654470.06,-8419633.32,-19304383.83,-13570000.69,33128076.00,9974727.67,-15232824.24,-2599585.51,20067253.54,9895335.49,3918637.01,-561176.80,13536136.75,7875952.63,-5781117.06,-4751548.73,16734589.10,14575117.68,7688786.24,2661840.66,12073314.63,7711802.24,-6802764.33,-3487700.61,-38409983.69,-27677252.20,-19852092.87,-9199542.36,21694646.98,12214670.56,8049010.28,-2021127.11,41136268.60,15955561.94,8216772.43,30290889.42,16333946.75,0.0
23,少数股东损益,0,0,0,-30073.79,-29800.68,-29320.38,-184309.20,-2108592.05,-135948.25,-134101.42,-7199.19,107946.98,-23227.21,-18787.77,-5391.85,118468.58,-16703.37,-11062.66,-16786.27,1610058.42,-19906.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574.27,8574.27,8574.27,-82919.29,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.030000,-0.010000,-0.030000,-0.650000,-0.240000,-0.230000,-0.090000,-1.940000,-0.160000,-0.150000,-0.056200,0.020000,0.010000,-0.040000,-0.008700,-0.080000,-0.030000,-0.072800,-0.051200,0.210000,0.060000,-0.097600,-0.016700,0.128600,0.060000,0.025100,-0.003600,0.086800,0.050000,-0.037100,-0.030000,0.107300,0.090000,0.050000,0.020000,0.080000,0.050000,-0.040000,-0.020000,-0.250000,-0.180000,-0.130000,-0.080000,0.210000,0.130000,0.090000,-0.020000,0.460000,0.180000,0.090000,0.360000,0.230000,0.0
26,稀释每股收益(元/股),0.030000,-0.010000,-0.030000,-0.650000,-0.240000,-0.230000,-0.090000,-1.940000,-0.160000,-0.150000,-0.056200,0.020000,0.010000,-0.040000,-0.008700,-0.080000,-0.030000,-0.072800,-0.051200,0.210000,0.060000,-0.097600,-0.016700,0.128600,0.060000,0.025100,-0.003600,0.086800,0.050000,-0.037100,-0.030000,0.107300,0.090000,0.050000,0.020000,0.080000,0.050000,-0.040000,-0.020000,-0.250000,-0.180000,-0.130000,-0.080000,0.210000,0.130000,0.090000,-0.020000,0.460000,0.180000,0.090000,0.360000,0.230000,0.0
27,七、其他综合收益,-1576458.05,1497077.18,2896233.41,-4204373.80,13532131.84,-1060978.74,9322571.35,7742731.73,8833585.82,11580972.09,3248682.53,7187648.89,11155769.55,7268521.17,4801016.25,2356603.44,3091284.76,3098734.67,1229882.32,-3209767.83,1713683.54,757027.29,678942.34,-592215.57,-369485.21,-301048.21,0,-282304.98,-155250.38,92267.12,0,-656808.84,-286507.29,-184168.36,0,-407942.51,-276875.84,-80161.27,0,-20313.29,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,7479904.65,-1958745.45,-5687850.06,-176723427.24,-50533310.42,-61334414.53,-14807800.78,-507844059.96,-32874119.71,-28258397.28,-11661428.74,12437721.20,14293321.99,-2966276.61,2501363.29,-19179398.04,-5345051.93,-16216711.82,-12356904.64,31528366.59,11668504.46,-14475796.95,-1920643.17,19475037.97,9525850.28,3617588.80,-561176.80,13253831.77,7720702.25,-5688849.94,-4751548.73,16077780.26,14288610.39,7504617.88,2661840.66,11665372.12,7434926.40,-6882925.60,-3487700.61,-38430296.98,-27677252.20,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,7479904.65,-1958745.45,-5687850.06,-176693353.45,-50453608.12,-61255187.22,-14573517.98,-505676398.92,-32763944.59,-28271390.53,-11705567.36,12129025.17,14061177.73,-3133874.77,2357446.07,-19357260.17,-5328348.56,-16205649.16,-12340118.37,29918308.17,11688411.21,-14475796.95,-1920643.17,19475037.97,9525850.28,3617588.80,-561176.80,13253831.77,7720702.25,-5688849.94,-4751548.73,16077780.26,14288610.39,7504617.88,2661840.66,11665372.12,7434926.40,-6882925.60,-3487700.61,-38430296.98,-27677252.20,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0.00,-30073.79,-79702.30,-79227.31,-234282.80,-2167661.04,-110175.12,12993.25,44138.62,308696.03,232144.26,167598.16,143917.22,177862.13,-16703.37,-11062.66,-16786.27,1610058.42,-19906.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
