,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3610889691.49,2549982213.07,1571452816.18,778506542.37,3305829174.00,2344810030.82,1543805454.01,791109710.23,3335134942.75,2483163315.21,1670420997.30,620207720.28,2590927955.57,1801335028.33,1134808183.89,633767152.89,2393480182.38,1585654219.69,1007259795.90,484178749.70,1386751780.89,924831005.33,584797986.46,262131960.92,1239092190.70,943354806.10,630019836.93,276471168.28,1326312945.98,950517873.30,655773601.04,331919412.40,1290322312.76,951471691.58,620622683.77,302927840.97,1391978573.75,1041159724.66,686055523.24,345362331.58,1458064130.38,1090798520.38,733986606.77,364738271.90,1814888716.22,1436442382.02,991206696.08,527517446.76,1794811454.78,1366528618.91,936409409.13,450081289.60,1851408231.53,1334779691.08,855892442.98,430830499.47,1830275764.30,1353708506.20,890397773.08,409339940.30,1773145209.35,1185507584.85,711282883.19,266307795.37,1970028982.25,1303754393.05,835712043.12,383639043.01,1786449204.95,1257654358.35,773951662.64,428087499.51,1722879557.10,894290435.19,1716895187.92,831703263.13,1580024720.11,785060986.55,1547003474.55,826224690.66,1631811651.81,730624942.01,1599615997.52,819034684.67,2622727713.10,1298907600.00,1956319000.00,949954483.86,1320836315.93,594863100.00,2197012900.00,1762697000.00,1705156300.00,0.0
2,营业收入,3610889691.49,2549982213.07,1571452816.18,778506542.37,3305829174.00,2344810030.82,1543805454.01,791109710.23,3335134942.75,2483163315.21,1670420997.30,620207720.28,2590927955.57,1801335028.33,1134808183.89,633767152.89,2393480182.38,1585654219.69,1007259795.90,484178749.70,1386751780.89,924831005.33,584797986.46,262131960.92,1239092190.70,943354806.10,630019836.93,276471168.28,1326312945.98,950517873.30,655773601.04,331919412.40,1290322312.76,951471691.58,620622683.77,302927840.97,1391978573.75,1041159724.66,686055523.24,345362331.58,1458064130.38,1090798520.38,733986606.77,364738271.90,1814888716.22,1436442382.02,991206696.08,527517446.76,1794811454.78,1366528618.91,936409409.13,450081289.60,1847146584.36,1329468459.63,852890864.77,430011333.59,1827075803.88,1349383511.76,886638949.58,407653816.24,1770136639.64,1181476824.10,708331152.16,264373263.65,1962703871.04,1300001940.60,833458586.76,384047287.81,1784303874.80,1256765647.02,772352834.40,427353521.93,1718912650.47,891497726.38,1715761906.82,829685892.22,1578307758.90,784631309.75,1552848220.50,831914103.25,1636640549.79,732228220.40,1631457236.84,830734959.85,2606379586.61,1282510700.00,1939931000.00,940436506.47,1321417741.14,599936400.00,2193750700.00,1760493600.00,1703529900.00,0.0
3,二、营业总成本,3609660334.67,2542035908.36,1563362475.84,773505851.14,3289034187.82,2330163660.65,1535928573.11,789583440.67,3286933570.35,2459332359.69,1652825766.92,616092058.20,2541555237.26,1763944913.33,1109885748.28,627762014.56,2364937035.68,1554156872.53,993988658.09,481330366.70,1413207562.73,919135215.52,581220204.49,259352827.60,1246096949.66,946364126.71,631181758.72,281096686.19,1333860158.39,953990824.34,657391360.88,330144609.48,1309567506.09,964600833.52,630297187.53,306456806.78,1433741003.02,1065189299.43,708162809.55,347512296.68,1486619063.92,1111780107.55,749605150.74,364247394.21,1847072182.39,1444819704.55,993081285.61,524896884.06,1801823864.22,1370325896.72,937174839.74,449793360.66,1859615433.80,1334028361.65,858217058.04,429670352.54,1834216207.87,1345237648.73,879473106.32,405667824.55,1821029263.06,1195767633.69,720223183.68,278484426.65,2012246224.68,1295080135.56,824556682.68,375778909.51,1773853892.28,1244410998.15,765879097.08,418846772.75,1689418970.52,871858699.68,1665839117.26,791155203.65,1504183363.50,731888078.24,1469807568.90,772525967.04,1541098910.57,0,1530057899.26,0,2562128873.11,0,0,0,1264399879.86,561957000.00,2128468500.00,1720636200.00,1681291300.00,0.0
4,营业成本,3428629473.23,2416769757.41,1481767597.99,735555983.96,3137534586.09,2219654033.18,1462992355.99,752024719.77,3141537544.13,2330516512.98,1562883380.83,576663887.98,2444156415.11,1695139097.00,1063463774.79,598896720.70,2275088307.10,1507941098.10,958205534.92,462038298.71,1313823349.62,869254843.34,548397435.51,245837764.71,1184070477.30,899701558.46,601999570.98,263936952.94,1269541170.24,905296606.99,624458648.54,317388158.64,1224798765.40,904450645.16,586726028.13,287568507.88,1329634958.69,995385599.64,659026178.55,329073127.96,1390460957.89,1042940622.07,702247427.22,344956006.79,1748916897.13,1373589478.48,943377852.16,497787986.62,1698012120.73,1295069793.16,889451992.44,425710373.99,1743940378.27,1250743924.49,803102702.50,403380399.06,1724181642.70,1274543831.63,836093790.51,381680058.84,1680276109.41,1114424355.28,665065309.36,250609108.54,1842067510.66,1216807299.37,774189587.38,353012609.83,1650829510.12,1154900326.17,701475644.79,387411354.25,1560118727.21,816615876.95,1550817771.59,732784111.98,1390342711.04,689039448.65,1381044455.96,736229092.14,1425490562.86,0,1368874511.20,0,2374078219.00,0,0,0,1120742768.39,499390800.00,1997392700.00,1606849000.00,1546416100.00,0.0
5,营业税金及附加,3936658.84,1986055.95,851657.92,280862.64,4534204.19,2627816.99,1442844.14,770069.21,4033480.65,1965773.34,1337607.72,583831.28,3213558.16,341343.44,207165.15,108543.85,1862076.30,346651.90,170582.26,105953.69,424465.11,250902.09,143375.54,64834.20,353566.32,247940.22,160409.19,107245.11,469333.48,345414.75,153477.56,78797.11,383680.21,153987.01,87080.23,34372.67,388130.22,309096.48,129392.23,34405.23,511119.01,352888.26,256520.52,133235.67,533874.33,484836.10,311679.31,126009.13,1211223.15,838332.09,625906.38,237344.37,325661.07,262877.58,213728.68,105424.15,407692.15,287855.07,196995.14,129604.15,675634.85,535604.72,315305.41,186604.70,474171.42,358900.08,426575.69,278730.67,802866.59,615060.29,410349.12,228510.07,538122.65,277231.47,908391.36,399770.65,936044.67,412152.28,946226.76,368310.80,943846.05,0,236321.84,0,103313.64,0,0,0,225727.94,62566200.00,131075800.00,113787200.00,134875200.00,0.0
6,销售费用,81102293.96,60054071.24,39065157.41,19030621.33,69758169.42,48672803.83,31929275.68,17068084.21,97066661.40,86887234.93,55931516.98,23392212.52,82534465.56,56748224.57,40771991.79,17888091.20,57763525.26,42735193.06,25163181.69,12939198.28,28918229.78,19319218.62,11871387.07,5308527.57,26009530.24,18173744.67,10538208.68,5013420.41,23211352.78,16381260.38,10602671.59,3427179.48,28468607.37,21069008.19,14721921.58,5883614.41,25402350.27,19031154.74,10775016.09,5163508.97,24162771.60,18354597.02,11332225.90,5457089.88,37879461.88,28491255.59,19302521.55,11400833.42,41018831.67,28716230.48,18586754.97,9752684.21,43930409.22,32763578.49,20298213.74,11107142.02,39688989.15,29229938.32,17301443.61,7188854.55,36316916.49,27081825.95,17766312.63,7546336.74,34950271.08,22786860.10,13190273.85,4989391.73,47856745.72,36453396.45,26944217.18,10873907.17,60747991.20,27693493.88,56941827.87,30773534.97,53982992.35,17844767.89,47851143.11,19666332.14,59528390.13,0,63220972.01,0,76112009.68,0,0,0,99552189.29,0,0,0,0,0.0
7,管理费用,106131645.05,67450103.90,44574181.72,20043458.26,92671681.25,65990315.25,36931231.07,17970483.33,73859564.47,45836296.32,38659872.04,17624169.30,61826271.77,42493994.13,23563429.10,16007042.79,62708266.37,24924086.56,18219189.96,8550248.29,60034648.67,38303962.81,25717691.00,10750992.08,50574746.18,36964525.50,25562826.56,13249253.38,52927655.29,38143472.32,26316527.46,12661736.53,58158685.59,43008031.98,29548660.62,13947188.47,67050801.28,50471198.81,37716088.87,13008091.94,55986043.28,43091318.45,28561707.86,13889585.08,59084588.15,41010465.41,28299599.14,13171865.21,55485731.25,41114126.19,26024128.29,12774563.07,67750958.19,47435638.13,31430036.71,13558950.15,62244479.83,33918537.40,20777438.49,14171795.04,76493049.59,31114269.00,21772191.33,12016447.92,120454369.92,49399691.50,34254671.95,16214156.86,67729816.71,47257150.60,33586727.84,17964280.02,50837656.79,19010648.13,46509155.48,23878439.64,43169855.18,20216230.85,41502554.18,17732350.23,41413713.73,0,20926327.75,0,23586861.84,0,0,0,10568366.41,0,0,0,0,0.0
8,财务费用,-10139736.41,-4224080.14,-2896119.20,-1405075.05,-18544500.98,-7204917.15,2055116.96,1750084.15,-10265289.23,-6282204.45,-6573336.66,-2172042.88,-50443653.08,-29691963.99,-17834830.73,-5138383.98,-35231684.65,-23269139.01,-10178312.27,-2303332.27,-12259074.46,-8081902.43,-4938096.27,-2609290.96,-11730234.66,-7170350.12,-5497322.06,-1210185.65,-12464135.15,-6540563.84,-4515166.80,-3411262.28,-7342080.27,-4415965.01,-1390624.92,-976332.65,-915610.17,-24178.63,517093.52,234122.29,-2627356.77,-1118842.76,-738641.86,-188523.21,1468873.24,1713920.70,2241398.95,2655862.19,7999737.75,5193300.60,2976219.48,1281999.74,3668027.05,2822342.96,3172376.41,1518437.16,7693404.04,7257486.31,5103438.57,2497511.97,27267552.72,22611578.74,15304064.95,8125928.75,14299901.60,5727384.51,2495573.81,1284020.42,6634953.14,5185064.64,3462158.15,2368721.24,17176472.67,8261449.25,8862661.32,1519816.92,15517999.83,4375478.57,-1536811.11,-1470118.27,13722397.80,0,76799766.46,0,88248468.95,0,0,0,33310827.83,0,0,0,0,0.0
