,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,168435792.68,132427777.22,72166157.72,333018482.56,253791151.75,188829184.43,99905464.08,471117193.07,366429250.05,218576305.19,119086993.24,708130160.14,428361991.84,256070228.48,121945861.19,1401689319.43,953874865.31,542368423.41,336703973.65,29902525.98,7160763.60,2736510.02,1019417.49,4167458.33,3997555.42,265986.50,0.00,514260599.30,373394883.77,236996308.26,120480545.92,238803643.94,184560988.84,114363312.76,48245021.00,219396304.81,148678689.06,103548890.62,42360387.28,53030617.16,37755629.97,25621773.53,12263409.54,40721644.05,26155562.15,20511547.84,17626421.69,9602518.27,881447.36,548641.74,145993.02,88915585.05,66732575.81,66518469.56,50097351.85,565833410.87,225115202.17,193281692.09,131700527.21,993985391.99,526516337.73,186951476.38,83415268.27,443651646.23,271056805.18,206219332.00,89669799.06,304570905.69,177911053.89,125972675.12,56319900.99,144753264.19,53677390.82,104398396.67,93538578.34,129640241.23,0.0
2,营业收入,168435792.68,132427777.22,72166157.72,333018482.56,253791151.75,188829184.43,99905464.08,471117193.07,366429250.05,218576305.19,119086993.24,708130160.14,428361991.84,256070228.48,121945861.19,1401689319.43,953874865.31,542368423.41,336703973.65,29902525.98,7160763.60,2736510.02,1019417.49,4167458.33,3997555.42,265986.50,0.00,514260599.30,373394883.77,236996308.26,120480545.92,238803643.94,184560988.84,114363312.76,48245021.00,219396304.81,148678689.06,103548890.62,42360387.28,53030617.16,37755629.97,25621773.53,12263409.54,40721644.05,26155562.15,20511547.84,17626421.69,9602518.27,881447.36,548641.74,145993.02,88915585.05,66732575.81,66518469.56,50097351.85,585280377.92,234619539.01,190892818.44,130352680.77,990498358.41,517761414.57,179875595.98,82134769.19,443200616.48,270548179.85,205755964.77,89493951.09,303165426.82,176924312.50,125903316.95,56284350.99,142992748.03,53696543.39,104294586.44,92784251.62,129790544.26,0.0
3,二、营业总成本,215996012.08,144891775.77,77502094.51,382413848.33,265594625.10,176999302.07,93075216.89,315901462.41,249649351.93,151783173.84,82236167.20,487256650.02,333121861.61,201345485.25,94278658.98,1025445079.75,769136844.45,470879283.92,317058471.81,158878694.29,51723564.60,28795921.52,11638107.06,196794788.45,410378437.46,369969387.10,27110870.98,696867839.13,436281862.03,280469673.94,101065661.27,174638564.17,131880239.76,84700504.42,39162744.95,167653799.84,117020127.06,77894138.87,41869501.34,88737070.96,31994933.17,24108683.83,10037890.94,68383576.48,24387609.65,18125043.33,15921322.70,85873564.32,19637053.93,16275400.08,2312791.89,251630403.54,68053396.41,63705321.30,37709618.84,582362522.30,195949326.68,151335962.02,105642756.49,900614702.39,486098089.47,173201339.16,78396115.34,413871193.84,258277643.61,194606707.35,79221970.60,275653790.20,157461062.01,110921382.64,47482807.50,120831392.64,45124296.54,75576850.79,80462985.84,119316911.86,0.0
4,营业成本,126148235.46,94940585.91,53833315.83,234299970.99,177557835.77,132587338.86,77012905.66,257282608.45,203229965.02,120228189.53,67380323.49,367564474.86,224417099.31,121749744.19,54870037.87,724473875.45,521129626.80,270196369.13,169011466.74,27623112.97,7227719.85,1972365.49,575000.00,1666237.47,6511840.28,0.00,0.00,490955429.68,343796095.90,209075713.65,81719148.80,109811992.02,77766463.64,48026634.92,21271114.52,103515699.24,76193874.58,55216477.56,28504940.84,26217064.86,13158455.00,9691832.56,4339643.93,21986358.51,7278326.17,5174736.51,10555570.88,9238675.26,1494657.50,1342544.27,0,41873250.91,30101504.72,29865431.49,19206469.69,436778098.17,144748302.25,118388721.68,83086827.86,779215061.48,420208386.97,142904490.43,63167456.14,372206452.23,227250519.32,173747777.10,69858434.52,237521307.52,132921429.58,93590874.47,36878396.86,92892332.54,34037337.82,69878386.50,53270857.69,83317980.54,0.0
5,营业税金及附加,1521139.99,666451.98,356318.08,2573680.73,1878294.90,1514522.82,518011.29,3258503.85,2452170.54,1737534.42,766640.67,6128760.42,3416017.60,2841192.21,1546387.03,14649863.22,8778014.55,5283079.80,3508717.12,15953.87,11978.15,8002.43,3924.75,14534.05,13922.40,0,0,2677577.06,2078812.15,1826327.45,1272330.59,6560230.04,5055183.88,3323407.57,1465085.74,6163650.78,3720167.89,3309871.86,1004905.84,1483436.32,896826.69,870652.11,56038.27,934614.44,324536.93,148312.08,133675.33,403871.38,1021.90,0,0,4979840.33,3625620.93,3625620.93,2804582.06,35459861.20,14211153.33,11566587.68,7252952.44,46520470.14,19442867.60,1087841.16,326471.40,2479687.02,1866863.09,557411.40,310052.38,1040867.43,643291.78,453753.81,311462.34,1184683.33,528495.16,1031134.29,1117893.77,1291618.14,0.0
6,销售费用,53947790.86,28678899.92,11686949.35,92907883.59,50561496.19,15362290.10,3439144.24,9806430.97,7162722.90,5563172.10,3360777.38,36192306.61,31498833.17,24681275.31,19699152.07,204665077.75,178023813.53,151025991.31,120372768.49,895753.43,4377.03,4377.03,0,0,0,0,180.00,11108575.57,7230284.77,3790450.31,880849.70,6773931.25,4958266.66,2258367.26,878687.06,4099026.97,2931888.00,1499984.80,644164.00,0,0,0,0,20606.50,117508.73,30401.78,1701583.69,54834.72,5957.69,3696.66,2574.03,6600995.72,7307920.90,7245815.17,3929534.50,21824145.97,15102798.25,11936363.42,5524374.38,16898035.48,9643416.06,5539688.72,2475488.67,8297919.30,8950880.79,4660576.88,2232546.52,4440336.04,3991964.71,2234265.29,2695009.56,4483027.35,2635979.58,3087482.54,6674609.34,7226106.85,0.0
7,管理费用,39722870.61,25204424.13,11955301.94,48251971.65,37156558.37,24968220.55,7928935.36,50602197.41,38515916.02,26607183.83,12629387.90,79068563.20,72589366.19,48837207.79,18921099.47,79322925.43,55442157.07,38483029.25,18555198.44,52285623.00,34652459.28,17699193.36,11370213.67,75808840.40,63167769.59,35611869.08,2905555.33,72086269.89,44584619.16,34540936.81,16516533.92,39393005.01,32875764.54,22052495.02,9531147.84,41501656.70,26332924.50,17206945.44,7711510.02,17144997.16,10553710.22,8841227.82,3306933.67,17010227.49,8117802.73,6296009.83,1572162.41,7220911.66,4023253.08,2931468.86,1026142.95,34856423.69,17861166.73,15094770.99,6937371.14,69463980.14,10639219.73,2222012.64,5712218.30,39183342.14,23123653.96,13985286.54,7819008.91,18847155.87,13585729.46,10920375.23,3640810.36,21983874.52,11767824.39,9452065.58,5193401.75,16751949.86,4906317.19,2645252.77,10326481.29,15208917.38,0.0
8,财务费用,-8550548.80,-6264058.82,-697079.03,-4642366.02,-5012623.71,-793464.89,1872171.14,-5264644.90,-5474517.09,-3586325.41,-1900962.24,-3794598.93,-2651025.79,-1754611.70,-758017.46,2546792.69,2394624.86,2264716.34,2135139.71,2828035.50,2187574.37,1472527.29,-310397.36,65182991.64,61092536.49,49236340.50,595835.65,86543824.57,18394420.46,11038616.13,676798.26,11694788.02,10276021.38,7637879.29,4568063.60,16343121.63,7641289.15,5604522.39,2938632.50,12817130.82,7853113.39,5172143.47,2335275.07,11628057.03,6575028.52,4501176.56,1958330.39,21606586.38,7390643.23,5276169.76,1284074.91,27230622.76,6030780.86,4747280.45,4831661.45,18836436.82,11247853.12,7222276.60,4066383.51,18797793.15,13679764.88,9684032.31,4607690.22,12039979.42,6623650.95,4720566.74,3180126.82,10667404.69,8136551.55,5190423.49,2404536.99,5519399.56,3016166.79,6918334.77,5273879.70,5522033.03,0.0
9,研发费用,3206523.96,1665472.65,367288.34,3036810.13,390573.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,5985897.26,3062490.45,3360394.63,2304049.20,216366.63,3763094.54,1233419.37,0,2097143.86,3851571.13,4990677.45,0,-213454.79,3368607.64,3626098.09,3475181.31,75230215.52,7639455.92,7639455.92,-634.00,54122184.89,279592368.70,285121177.52,23609300.00,33496162.36,20197629.59,20197629.59,0,404617.83,948539.66,1401720.36,1448646.19,-3969355.48,199982.94,-4943663.18,1065348.14,31074441.80,-467172.13,-467172.13,0,16803712.51,1974406.57,1974406.57,0,47348684.92,6721520.53,6721520.53,0,136089270.13,3126402.27,3126402.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7983740.08,3799264.05,6750255.92,0.0
11,公允价值变动收益,519265.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,7984305.34,5433637.35,4220620.07,69215173.79,88716542.31,81982260.72,36854051.24,142691366.36,89173846.72,25567563.66,4562826.12,23717727.27,13641546.66,11425086.38,3050479.30,17758496.49,14463993.66,2447164.27,272236.62,-6438696.03,-1624333.06,-1624333.06,0,195732253.25,33998552.48,34219578.93,37267686.36,-793986.76,-705164.70,-236316.45,-682738.89,293817.90,1580530.47,1504175.19,1748877.86,492605.41,-473430.66,326413.87,-535872.16,-2723987.59,2243770.23,706318.85,1788906.70,4094659.51,5491075.63,3852823.36,1612834.68,-2217036.38,0,0,0,-74305125.19,-24634032.28,-23052534.68,-1482490.44,-28303665.37,-6393497.92,-4362144.90,-2249255.91,-4407421.02,-2282743.70,-1178880.60,-589440.30,-175240.20,-131430.14,-87620.10,-43810.05,-175240.20,-131433.12,-87620.10,-43810.05,-175240.22,-59537.10,-378236.56,-58344.37,-66001.71,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,77166440.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15257.75,-793986.76,0,0,-682738.89,18833.73,-621549.23,0,-453201.84,492605.41,0,0,-535872.16,-2723987.59,2243770.23,706318.85,0,4094659.51,0,3852823.36,0,2135018.25,0,0,0,-47754414.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-36296373.30,-4654668.69,1073886.92,20938228.96,77481594.88,94177143.12,43866798.45,299272114.71,205953744.84,92360695.01,41413652.16,244591237.39,108881676.89,66149829.61,30717681.51,394002736.17,199202014.52,73936303.76,19917738.46,-135414864.34,-46187134.06,-27683744.56,-10618689.57,3104923.13,-372382329.56,-335483821.67,10156815.38,-183401226.59,-63592142.96,-43709682.13,18732145.76,64458897.67,54261279.55,31166983.53,10831153.91,52235110.38,31185131.34,25981165.62,-44986.22,-38430441.39,8004467.03,2219408.55,4014425.30,-23567272.92,7259028.13,6239327.87,3317933.67,-78488082.43,-18755606.57,-15726758.34,-2166798.87,-237019943.68,-25954852.88,-20239386.42,10905242.57,-44832776.80,22772377.57,37583585.17,23808514.81,89748562.58,38920798.56,13356550.62,4790100.63,30482120.55,12647731.43,11525004.55,7404018.41,29663551.29,20479508.76,15050564.38,8793283.44,23774631.33,8521557.18,24505569.24,20639496.00,15066982.58,0.0
