,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,20150331,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1195799594.97,840110900.00,532802154.53,900254635.71,667739500.00,721623204.34,584642211.23,98217400.00,372118000.00,284593600.00,176821200.00,0.0
2,营业收入,1195799594.97,840110900.00,532802154.53,900254635.71,667739500.00,721623204.34,584642211.23,98217400.00,372118000.00,284593600.00,176821200.00,0.0
3,二、营业总成本,888117616.97,0,403067855.29,644075525.99,0,667950941.10,650111787.65,76148700.00,272694900.00,182164600.00,117742200.00,0.0
4,营业成本,450111860.88,0,207043990.12,352181935.62,0,280581755.23,238865070.40,33551900.00,138841800.00,95923800.00,58647400.00,0.0
5,营业税金及附加,12881851.20,0,6633483.67,13880391.97,0,8965953.13,6788955.48,969900.00,4472800.00,2773200.00,2253500.00,0.0
6,销售费用,167387320.97,0,69658533.79,113381966.60,0,105881041.76,107946809.37,8314100.00,32873000.00,28240000.00,24847400.00,0.0
7,管理费用,97917162.85,0,48014117.27,77127575.72,0,72326869.22,152425793.72,31570400.00,95235500.00,46934800.00,30416000.00,0.0
8,财务费用,-7993857.35,0,2461126.18,-37696127.61,0,26680706.55,-29631957.51,1062600.00,-21600.00,5761800.00,1405000.00,0.0
9,研发费用,167813278.42,0,69256604.26,125199783.69,0,173514615.21,173717116.19,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,0,0,679800.00,1293400.00,2531000.00,172900.00,0.0
11,公允价值变动收益,-5800143.69,0,-5944492.38,1360467.96,0,174263.00,-984080.00,0,0,0,0,0.0
12,投资收益,-7209113.01,0,-507058.22,-1785264.94,0,8351253.03,1626767.81,1230600.00,1327100.00,0,455100.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,341302251.15,247852000.00,144611696.53,300355515.94,250000800.00,77361045.71,-104425213.73,23299300.00,100750100.00,102429000.00,59534100.00,0.0
16,加:营业外收入,792760.76,0,443441.89,22969325.94,0,123168.37,34897733.97,4740900.00,16722700.00,2057100.00,468800.00,0.0
17,减：营业外支出,144552.14,0,103293.95,233661.17,0,600400.85,691956.70,100.00,1162500.00,2271300.00,842500.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,31800.00,47200.00,0,0.0
19,四、利润总额,341950459.77,248249800.00,144951844.47,323091180.71,272948800.00,76883813.23,-70219436.46,28040100.00,116310300.00,102214700.00,59160300.00,0.0
20,减：所得税费用,14972892.10,0,6866190.84,-12690366.12,0,-14480208.17,3963751.24,469500.00,2422500.00,15517900.00,2438500.00,0.0
21,五、净利润,326977567.67,237524500.00,138085653.63,335781546.83,267730400.00,91364021.40,-74183187.70,27570600.00,113887800.00,86696900.00,56721800.00,0.0
22,归属于母公司所有者的净利润,326977567.67,237524500.00,138085653.63,335781546.83,267730400.00,91364021.40,-74183187.70,27593800.00,113439800.00,86811300.00,56876100.00,0.0
23,少数股东损益,0,0,0,0,0,0,0,-23200.00,448000.00,-114400.00,-154300.00,0.0
24,六、每股收益,,,,,,,,,,,,
25,基本每股收益(元/股),0.820000,0,0.350000,0.840000,0,0.230000,-0.190000,0.072800,0.302500,0,0,0.0
26,稀释每股收益(元/股),0.820000,0,0.350000,0.840000,0,0.230000,-0.190000,0.072800,0.302500,0,0,0.0
27,七、其他综合收益,-47998.86,0,218414.06,-2504911.52,0,5544803.24,-5833961.27,24400.00,-112700.00,261900.00,2500.00,0.0
28,八、综合收益总额,326929568.81,0,138304067.69,333276635.31,0,96908824.64,-80017148.97,27595000.00,113775000.00,86958800.00,56724300.00,0.0
29,归属于母公司所有者的综合收益总额,326929568.81,0,138304067.69,333276635.31,0,96908824.64,-80017148.97,27618100.00,113332300.00,87071000.00,56881000.00,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,-23000.00,442700.00,-112200.00,-156700.00,0.0
