,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,953248935.72,672344110.63,454063779.93,246294589.08,1018193257.95,748617895.14,503158018.52,258084403.65,1023749573.46,682821092.52,460861300.00,224795559.32,903331909.76,820404043.56,915445800.00,0.0
2,营业收入,953248935.72,672344110.63,454063779.93,246294589.08,1018193257.95,748617895.14,503158018.52,258084403.65,1023749573.46,682821092.52,460861300.00,224795559.32,903331909.76,820404043.56,915445800.00,0.0
3,二、营业总成本,935060833.32,664794315.44,448622762.91,242366067.98,1011971079.26,740734225.71,496989457.96,253274161.02,965556413.03,650923617.66,441682300.00,218302273.07,821165590.11,734841949.15,873316500.00,0.0
4,营业成本,801362982.09,572451952.50,389391802.70,213323495.22,885372499.47,651808643.38,436531425.18,223778461.65,844083216.67,564811209.88,383114500.00,188575484.06,679759662.62,605811921.85,746554000.00,0.0
5,营业税金及附加,4300134.97,3319049.99,2468937.64,1355065.05,4300660.59,3027605.63,2347880.29,834545.58,6070445.16,3766969.24,2998000.00,949930.82,5283066.90,3763631.78,2462700.00,0.0
6,销售费用,44560314.89,29387284.72,18065445.78,8409146.54,39072682.04,28911822.98,20224855.04,9295406.56,37621890.63,26993543.83,19000800.00,10017390.52,41464691.06,44987553.61,41308300.00,0.0
7,管理费用,42384089.65,30085809.50,18237497.29,8716022.54,37079330.94,28716417.78,35868500.17,16909941.40,69435746.88,25459726.23,35383800.00,17286952.13,79880761.26,67286023.74,69805300.00,0.0
8,财务费用,5584086.30,3098482.19,2444851.69,1419326.94,5433577.55,4000540.32,3133528.76,1509760.95,6384187.41,4566336.65,2900400.00,1504923.43,6155048.27,8676682.20,8809500.00,0.0
9,研发费用,36869225.42,26451736.54,18014227.81,8568611.45,37328343.56,25423040.60,0,0,0,25608562.68,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,574400.24,3383985.11,-1153844.98,-1116731.48,946044.88,1960926.28,-282730.85,-1715100.00,-32407.89,8622360.00,4316135.97,4376700.00,0.0
11,公允价值变动收益,748390.48,1040595.35,1209409.32,1177499.18,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4572172.61,2674716.09,1206698.69,-24148.40,5054176.45,3779692.84,2075558.34,0,8368.52,8368.52,8400.00,8368.52,236723.34,304770.44,489700.00,0.0
13,其中:对联营企业和合营企业的投资收益,619237.38,-9771.45,-2778.02,-24148.40,112508.55,0,0,0,0,0,0,0,0,-18326.08,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,29816082.91,18426524.40,14591720.53,6087271.88,20660072.14,16407569.02,11545763.72,5903330.17,64025470.96,35863285.39,22172700.00,8404946.89,82291097.78,85439067.71,42619000.00,0.0
16,加:营业外收入,450824.30,55755.93,53955.93,53955.93,4722787.55,432091.51,215059.50,141609.50,1476748.34,1213968.32,983800.00,549373.57,10510214.67,4043825.47,6276600.00,0.0
17,减：营业外支出,401449.23,80214.08,80214.08,55740.75,88423.14,17150.80,16830.80,16642.00,325.64,0,0,0,586129.56,220627.76,327100.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,29865457.98,18402066.25,14565462.38,6085487.06,25294436.55,16822509.73,11743992.42,6028297.67,65501893.66,37077253.71,23156500.00,8954320.46,92215182.89,89262265.42,48568400.00,0.0
20,减：所得税费用,663871.34,1401483.12,1115747.04,32808.08,2837672.33,2590300.59,1177947.71,216132.04,9348956.94,4985943.36,3153200.00,1182742.53,92215182.89,89262265.42,6564300.00,0.0
21,五、净利润,29201586.64,17000583.13,13449715.34,6052678.98,22456764.22,14232209.14,10566044.71,5812165.63,56152936.72,32091310.35,20003300.00,7771577.93,77229184.77,74266559.08,42004100.00,0.0
22,归属于母公司所有者的净利润,29273043.20,17307683.80,13506668.11,6053273.56,23025586.10,14654310.70,10776485.49,5843068.84,56433093.15,32433296.02,20036300.00,7721526.06,78660212.23,75122977.39,42055500.00,0.0
23,少数股东损益,-71456.56,-307100.67,-56952.77,-594.58,-568821.88,-422101.56,-210440.78,-30903.21,-280156.43,-341985.67,-33000.00,50051.87,-1431027.46,-856418.31,-51400.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.457400,0.270000,0.210000,0.094600,0.375400,0.240000,0.140000,0.100000,1.175700,0.680000,0.420000,0.160000,1.675400,1.715100,0.960000,0.0
26,稀释每股收益(元/股),0.457400,0.270000,0.210000,0.094600,0.375400,0.240000,0.140000,0.100000,1.180000,0.680000,0.420000,0.160000,1.680000,1.720000,0.960000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,29201586.64,17000583.13,13449715.34,6052678.98,22456764.22,14232209.14,10566044.71,5812165.63,56152936.72,32091310.35,20003300.00,7771577.93,77229184.77,74266559.08,42004100.00,0.0
29,归属于母公司所有者的综合收益总额,29273043.20,17307683.80,13506668.11,6053273.56,23025586.10,14654310.70,10776485.49,5843068.84,56433093.15,32433296.02,20036300.00,7721526.06,78660212.23,75122977.39,42055500.00,0.0
30,归属于少数股东的综合收益总额,-71456.56,-307100.67,-56952.77,-594.58,-568821.88,-422101.56,-210440.78,-30903.21,-280156.43,-341985.67,-33000.00,50051.87,-1431027.46,-856418.31,-51400.00,0.0
