,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,162959928936.26,107096904033.97,49757359398.51,206597879458.40,145112483868.15,87324156176.92,34642921547.05,164650777915.24,109150704526.01,68379042082.32,25908387361.07,98076566839.66,66061316693.45,40748224993.24,16952406819.50,64219880464.83,43197550379.35,26721921528.50,10368072786.03,55287894886.63,41549168874.86,27190038019.35,12665479642.73,49068478715.70,35964961167.10,23512344753.37,10293188856.15,41835135285.63,29096769311.51,18939093695.84,8163814154.48,45631394903.63,33885768221.00,20319654843.49,8927422323.04,33991403187.07,22431212446.34,14333752267.50,6665919361.16,20161104152.64,11697560076.14,6685591550.69,2606638452.42,16820046867.84,13225267954.81,9083046310.98,3420354662.48,17474537421.92,11290534011.69,7462801952.88,2963356952.82,14921471123.69,10367992023.95,6677290874.35,2934083295.88,13513467314.54,9066867059.82,5576084930.01,2337789218.78,10117831598.57,7453679843.73,4920073533.45,1912952816.62,5334897266.98,3587902781.09,2235427177.65,864703787.01,3436890686.10,2498042156.27,1355173071.42,460532990.91,2036402648.66,891862686.96,2293538841.75,1144152900.79,2362918973.14,1444557280.90,2578157591.28,1131331985.78,3231416164.58,997764372.66,2434905806.52,2333348405.58,2249556632.11,2383193762.32,0.0
2,营业收入,162959928936.26,107096904033.97,49757359398.51,206597879458.40,145112483868.15,87324156176.92,34642921547.05,164650777915.24,109150704526.01,68379042082.32,25908387361.07,98076566839.66,66061316693.45,40748224993.24,16952406819.50,64219880464.83,43197550379.35,26721921528.50,10368072786.03,55287894886.63,41549168874.86,27190038019.35,12665479642.73,49068478715.70,35964961167.10,23512344753.37,10293188856.15,41835135285.63,29096769311.51,18939093695.84,8163814154.48,45631394903.63,33885768221.00,20319654843.49,8927422323.04,33991403187.07,22431212446.34,14333752267.50,6665919361.16,20161104152.64,11697560076.14,6685591550.69,2606638452.42,16820046867.84,13225267954.81,9083046310.98,3420354662.48,17474537421.92,11290534011.69,7462801952.88,2963356952.82,14896430633.19,10345804291.25,6663101555.83,2928436522.67,13478405247.66,9036216017.69,5557164600.69,2328502651.93,10096376105.62,7438440781.27,4911334451.89,1910220833.27,5319258886.70,3574638491.90,2224805573.47,860290423.91,3419684792.30,2477083614.92,1349083113.44,460051164.78,2018619670.71,884426747.02,2274559953.85,1131143137.39,2341410642.58,1442567233.41,2514826623.54,1124756275.00,3220212959.78,993414041.26,2423942317.09,2323256119.06,2240649890.84,2374294888.55,0.0
3,二、营业总成本,161469238944.01,105697593311.83,49111908900.01,204499569961.70,143217104070.29,85834346673.92,34220380446.90,163070048193.64,107852195518.03,67967529247.76,26012560725.03,96157568224.15,64997909368.63,39736471264.38,16272467606.28,63663898989.06,43307736834.01,26664755135.44,10450257325.86,54516485985.64,40812419598.81,26713891542.17,12423578556.20,48231158648.73,35225592943.91,23056424776.86,10217177916.60,41293583390.96,28671778850.62,18566541864.35,7984129124.54,45155609804.50,33472369903.74,19894669414.16,8706465599.39,33524605940.88,22219393736.14,14092219328.28,6468233781.92,19367175621.84,11577046727.50,6626861248.19,2619703196.95,16718937525.80,12853661059.24,8768089776.50,3281412157.10,17245991080.81,11124283118.16,7309116503.76,2858841509.12,14659967748.28,10212071872.18,6560712355.74,2886721012.61,13273516846.83,8943910606.39,5505367558.01,2313848428.36,9950453976.64,7385432588.82,4877790997.46,1890646683.66,5257114295.37,3544390068.45,2214266022.32,844988376.09,3419106461.07,2477451097.52,1347343133.37,456200964.26,2036583755.96,889580742.32,2265343167.45,1104379179.52,2326953319.88,1401624586.40,2571838695.35,1081588003.86,3157991130.98,0,2385799081.05,2270393389.56,2184648731.40,2322924429.86,0.0
4,营业成本,158547145348.57,103546319956.32,47758229532.28,199521165419.57,139703588482.67,83331087189.66,33110444747.07,157870334598.57,103964176994.70,65743922309.21,25133919753.55,92801442843.77,62308251821.77,38119570802.66,15143882402.66,60486225432.35,41247247730.83,25466461261.86,9989953064.98,52022459507.33,38860648204.16,25553872659.83,11934066320.25,46087143760.59,33704758794.58,22031437114.73,9878103108.39,39142587217.60,27294254302.73,17627446459.24,7630541188.81,43180064285.69,32329262424.96,19141966039.82,8395853760.04,32125288405.42,21447831160.96,13594995026.40,6276498941.49,18109648937.47,11043188038.43,6299867217.76,2457587189.49,15587594872.08,12155234665.80,8294757437.29,3119665517.19,16568427933.36,10690881655.14,7002960425.75,2733114357.00,14048468947.21,9825288509.45,6307787327.08,2778247696.14,12801300001.49,8658712005.26,5337132714.57,2237123436.20,9578530877.76,7146930114.55,4718744602.23,1824586159.21,4941113291.54,3339475470.98,2092227773.84,793808140.98,3187658740.25,2326079435.24,1249201967.49,421435895.13,1886960360.51,822411935.30,2076031328.79,1041460530.65,2156540500.75,1331815072.99,2388039910.87,1022047773.93,2980013322.50,0,2235236774.12,2112671970.47,2057261963.20,2278988283.28,0.0
5,营业税金及附加,513507661.74,448569690.20,347145135.92,894201392.20,653291678.66,480917317.09,167474167.29,1494463456.14,1290936774.10,592209037.63,23408095.90,813954035.68,711705175.96,521102751.90,504745655.97,733584235.90,279921573.47,115517268.98,16580240.78,410279164.96,477566760.77,293809301.33,134084985.58,679731799.82,543229544.70,408984964.04,61012903.50,551355150.37,262531472.37,175287884.86,62606222.21,482029225.64,186063040.68,139868966.92,63745303.49,310981949.40,102839271.74,60336222.84,15579616.25,433492928.03,33386432.12,19251651.72,9644673.38,179064793.15,140895338.05,118713770.91,24977730.26,102435911.95,53497176.22,49957811.42,18088601.58,27407001.67,6130577.31,4659782.01,3494345.52,37065424.57,8537625.90,4765902.03,4208614.68,16986114.73,4856286.30,2994024.13,1449137.16,16351583.73,6921235.75,1294816.46,437184.92,8700242.29,1827015.27,1064936.59,394668.84,3433409.19,828739.22,10038994.65,4990695.07,8093596.25,4734589.58,8024969.48,836719.24,7925479.35,0,6531550.04,6278185.76,6260193.91,7548529.94,0.0
6,销售费用,1283747157.56,902353500.28,449633231.62,1976004071.33,1407262140.91,963055670.98,465495224.61,1872892024.15,1361942297.00,766423034.77,372349387.47,1396540263.39,1095653860.37,627213603.69,351194167.19,1205487357.18,887563327.66,537093706.11,224642892.43,1109897861.19,790296924.33,476999727.93,208614862.91,1049906915.79,702184910.13,434626852.98,197347667.58,847329785.86,554919054.08,355489073.23,163347268.39,880104192.08,610396283.20,365470171.82,154688768.13,742825267.33,439705412.28,290407564.99,125597834.90,545705890.82,276781572.59,153073380.03,71896610.77,403936697.49,330921477.31,196939363.58,86629441.93,325923809.85,221742235.91,142402944.75,66822056.38,341575895.78,227527049.07,123740254.01,53524350.47,289889595.34,194738358.00,105728008.74,42447674.67,241883165.32,158841138.81,104147818.75,46709403.64,177574124.45,119425398.32,70940109.16,29714975.31,121572467.08,85547675.89,53694835.10,19336435.61,67281918.62,35601284.43,85668406.08,30862860.47,71819778.38,35822773.94,70423471.70,24235342.86,84034343.65,0,89998079.90,91335622.90,63178485.14,34953997.18,0.0
7,管理费用,160611685.42,118364362.67,57923864.97,241964196.42,176375558.39,118079333.82,60096960.49,247063573.42,169566086.36,113803894.88,50372294.66,203720807.77,139216157.86,86716214.65,40082810.92,188753922.07,127968951.14,86243277.66,34493791.86,177793531.32,102971178.53,65631341.62,22674512.07,130577298.05,84098883.65,57412845.07,21482649.32,120832931.40,73929792.66,48745965.88,20379866.23,117920655.27,73972825.98,55791819.92,34714819.90,117676546.50,122660409.91,81597088.49,34942020.84,91265327.20,107228151.64,84112313.04,39581395.79,232575280.33,156107148.07,94240902.37,36808302.17,154741704.50,100205060.03,61710228.24,31589609.52,172940568.88,98271601.08,74503206.78,27633470.26,100579614.18,61196723.46,37887455.75,15911983.69,69329539.30,46218617.49,30880804.39,7659799.24,98585333.43,57022417.64,38748763.16,16632407.85,75343927.87,44639761.08,32309660.65,9554136.01,62083193.42,22030229.99,62862998.97,13123658.34,42629160.65,15516566.88,53505346.99,16407414.99,34773838.85,0,25246423.69,25835436.86,36529788.54,35422108.96,0.0
8,财务费用,964227090.72,681985802.36,361437260.21,1358532927.09,963774096.87,575356262.95,225204661.50,1087901199.09,593595073.97,361765782.78,153829417.77,699784077.23,545835402.66,326224508.56,203884008.99,867518529.74,671248032.11,356892764.74,166688453.83,653867121.80,489561204.17,296236227.07,134980686.21,148291238.43,123549291.75,79507683.42,46210524.91,547901066.81,468904149.20,339512642.21,122184141.84,451066269.66,248746985.85,174342480.83,57163793.18,198984826.34,115540930.06,69368024.52,18804084.69,167001034.46,118082626.03,78756524.91,44735811.17,188933689.48,56611116.85,47797445.23,7028926.64,66074863.24,18060704.20,19757189.75,8528031.40,69575334.74,54854135.27,50021785.86,23821150.22,44682211.25,20725893.77,19853476.92,14156719.12,43724279.53,28586431.67,21023747.96,10242184.41,23489962.22,21545545.76,11054559.70,4395667.03,25831083.58,19357210.04,11071733.54,5479828.67,16824874.22,8708553.38,23448186.31,13941434.99,42701151.69,13735583.01,40458084.62,18060752.84,51244146.63,0,28786253.30,34272173.57,21418300.61,-33988489.50,0.0
