9,研发费用,6219718567.98,4202311652.42,2525121527.27,881312973.88,5178923793.66,3572131662.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,854414.54,872524929.75,129375221.68,32972841.39,-114996879.72,217080792.89,-75772040.39,-86901574.25,-199428832.71,399403681.14,13496022.15,11622276.44,-143611220.02,443041173.47,96223077.71,37089921.19,-60395238.76,81661992.76,-3836442.71,-58477873.69,-87493626.88,139472311.79,-78491913.14,-60775324.38,-53630186.08,99411463.22,12300266.33,10622330.16,-41761484.23,244876574.03,19884308.73,-12346186.11,-6260900.25,71270924.45,4232076.63,7869285.99,-2926398.00,20987528.00,9271335.00,-9878904.00,-22576949.00,-2299609.00,-15850455.00,-2725675.00,-5703621.00,-4184920.00,-9013193.00,1653437.00,1492577.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,869049911.02,550376877.83,705385513.52,692845216.12,-17528094.83,-6878142.46,-10371786.67,-2990543.79,22559527.62,23750082.44,5105937.16,2065552.06,-8532338.52,-3691258.82,-10051430.15,968227.53,-36063592.15,-29073489.14,-16910972.77,-10763926.25,10178450.15,3569382.62,0,0,-12290.70,0,0,197994.93,1014776.00,2120403.21,1309811.30,722898.83,-1021816.00,-986943.09,-967479.50,-115035.00,0,-520.30,-12425.00,-3840.00,0,2580.00,0,0,0,0,145530.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,248043837.24,140227629.23,52708566.51,9138168.81,169337441.62,147977011.36,63382428.05,33789176.55,233385967.54,191477906.34,151090397.41,4383442.28,105106929.76,106039597.27,64981370.62,3577429.47,133630916.07,77830948.79,69692036.59,18867128.45,32583321.15,10715341.32,-11901621.28,1654142.69,72081954.02,85948765.26,73398693.11,-215858.39,309913982.63,193182288.96,156214384.13,36062214.66,157662450.53,25878347.84,3384253.12,-293952.19,36977089.61,30867177.03,25055777.09,4333.00,42242444.00,15463134.00,1920192.00,177433.00,72040087.00,69679047.00,67033370.00,29616562.00,101049645.00,97406837.00,96695640.00,0,68400509.00,64257458.00,64231683.00,0,60579809.00,61465195.00,61286015.00,0,51475250.00,36066977.00,22513315.00,10263016.00,55022335.00,40803187.00,27518072.00,14629228.00,50939261.00,39585905.00,26525339.00,13153400.00,55634016.00,29090240.00,61985457.00,-996166.00,5102312.00,3630.00,408940.00,67230.86,6815238.00,4128509.00,3039912.00,0.0
13,其中:对联营企业和合营企业的投资收益,84858065.29,41753979.19,1384402.45,-1507798.42,35456072.12,25503311.51,-1789694.29,-1391723.10,52745860.33,38681258.52,30006593.84,2993295.93,27453135.46,12693354.46,999069.29,-1672220.82,30964699.53,2518143.03,10091815.49,16425532.35,-27259573.96,-43262378.71,-37023851.01,-1049417.61,33168242.31,51349637.96,46589985.41,-3634047.79,238380762.28,137574050.94,102812255.54,-1864202.22,133202071.87,6160728.87,3195319.28,-553958.09,10495613.33,6256934.91,1943531.50,-442644.00,6307369.00,2683781.00,1787790.00,177433.00,3890633.00,1926782.00,1430637.00,1353621.00,0,-957891.00,-957891.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,5393622754.18,3916298670.17,3036002517.51,2005176301.81,4038427860.18,2502581311.90,1903072699.30,969067167.22,3045330305.77,2075939547.82,1745711254.92,705392055.71,2435822489.08,1845583783.13,1339612389.45,681971771.48,2088546473.27,1668904441.67,1299791690.95,494488408.98,1982061708.54,1525349894.84,1129690843.52,437728546.85,1638814494.04,1109901290.36,876491653.56,340668190.33,1541009477.34,1115458657.99,799839887.79,388964306.00,1425160587.86,965745076.54,553665425.87,232811557.58,962171403.29,686100395.64,542706497.74,96731006.00,325128035.00,230804389.00,179581399.00,55608360.00,268878568.00,220149796.00,181564814.00,57146817.00,260242101.00,260117917.00,213136993.00,58793938.00,318407608.00,260221612.00,183509638.00,51409290.00,286156220.00,240001987.00,155004468.00,42727840.00,252350668.00,193879242.00,123157934.00,50813924.00,215318720.00,164241360.00,106294930.00,43761061.00,229456347.00,167094683.00,107389216.00,46046370.00,221884881.00,113598822.00,267211508.00,85313530.00,241660157.00,91546387.00,258713144.00,117715478.86,237213845.00,194685755.00,181397043.00,0.0
16,加:营业外收入,318139572.37,279299848.88,90176916.68,17442838.73,336416687.45,127829910.35,105385153.11,13647766.44,656653242.53,574798609.48,84995633.08,25709831.53,621323747.80,466519673.58,125818450.57,15095913.02,533211423.12,343571111.33,58247918.51,35216486.33,438152606.43,312992637.05,77428885.04,10277286.06,543760923.71,358314603.48,133066595.31,54980216.10,550795315.87,320520987.85,111900021.64,18959979.23,459783482.91,259030409.92,54189281.83,14630483.48,354859285.64,301751583.16,55226435.37,13203572.00,141451334.00,135150713.00,17224604.00,8383245.00,104228311.00,101247159.00,22086950.00,9504137.00,79545719.00,34646209.00,3154774.00,576193.00,939307.00,508070.00,309062.00,135836.00,734704.00,552084.00,276199.00,212432.00,750667.00,1030572.00,624487.00,317227.00,1031772.00,913382.00,665151.00,54225.00,534239.00,196602.00,120845.00,78153.00,1232613.00,283551.00,1092664.00,142102.00,492687.00,374756.00,1005290.00,396555.96,4618549.00,4828571.00,1677428.00,0.0
17,减：营业外支出,28301095.66,18644768.16,14240890.47,4205443.84,19552689.38,11521923.36,2719723.19,1555418.49,17138846.52,14535342.67,6252185.62,2463131.36,35995005.52,20589150.59,5552982.79,2083396.68,34906320.60,23260566.07,16456401.61,1702634.10,30765904.86,12605582.39,8438462.87,2812080.90,17459424.54,7449759.38,5793182.46,1498072.85,22313986.94,9513251.53,2866242.87,1328834.74,29726894.92,9302790.26,4656481.58,4185841.94,14904916.82,11849552.70,9862221.75,400955.00,5651496.00,6933739.00,3820643.00,153209.00,8583370.00,2947877.00,2699775.00,279200.00,1226045.00,1147878.00,682501.00,457039.00,1201771.00,1040680.00,896506.00,762782.00,570217.00,367047.00,312151.00,158985.00,3366545.00,2247200.00,517003.00,126408.00,4460208.00,1897099.00,1790103.00,112753.00,1305470.00,1022358.00,785386.00,202483.00,1790025.00,270832.00,2303895.00,580928.00,2065129.00,1375963.00,4399843.00,3449786.90,5352221.00,4652517.00,4991867.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,8367747.47,1080883.72,257469.03,29082705.48,18799582.19,3805202.30,1218124.26,7824501.03,2651838.32,1200738.65,835701.14,6880228.62,5387216.30,2773039.98,455063.90,8359127.27,5964663.80,4485038.79,395711.77,11574626.14,3834912.22,2561533.37,1107859.74,20641378.85,5475300.86,1446028.25,1091529.15,7744513.25,8484086.64,8046484.32,195955.00,2871530.00,1504488.00,903410.00,142576.00,3606900.00,1083518.00,845636.00,259145.00,886345.00,861920.00,497894.00,276545.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,5683461230.89,4176953750.89,3111938543.72,2018413696.70,4355291858.25,2618889298.89,2005738129.22,981159515.17,3684844701.78,2636202814.63,1824454702.38,728638755.88,3021151231.36,2291514306.12,1459877857.23,694984287.82,2586851575.79,1989214986.93,1341583207.85,528002261.21,2389448410.11,1825736949.50,1198681265.69,445193752.01,2165115993.21,1460766134.46,1003765066.41,394150333.58,2069490806.27,1426466394.31,908873666.56,406595450.49,1855217175.85,1215472696.20,603198226.12,243256199.12,1302125772.11,976002426.10,588070711.36,109533623.00,460927873.00,359021363.00,192985360.00,63838396.00,364523509.00,318449078.00,200951989.00,66371754.00,338561775.00,293616248.00,215609266.00,58913092.00,318145144.00,259689002.00,182922194.00,50782344.00,286320707.00,240187024.00,154968516.00,42781287.00,249734790.00,192662614.00,123265418.00,51004743.00,211890284.00,163257643.00,105169978.00,43702533.00,228685116.00,166268927.00,106724675.00,45922040.00,221327469.00,113611541.00,266000277.00,84874704.00,240087715.00,90545180.00,255318591.00,114662247.92,236480173.00,194861809.00,178082604.00,0.0
20,减：所得税费用,1371213950.69,1101402676.26,824438279.10,406581049.68,925843326.57,565866771.11,485372091.95,304298547.41,896301952.65,642320834.56,463209936.14,214666421.73,866541331.68,581851498.47,349459762.26,179705669.22,615786588.78,512233146.91,358438370.16,139134059.72,541978233.63,441356136.51,312110313.94,106143134.78,497523993.09,294707465.05,201194107.34,93265703.22,419426023.34,309988331.57,178399169.77,95961469.44,372763123.74,260359805.29,142909122.01,54969858.95,293359992.11,196990283.56,126776839.70,21908277.00,92582630.00,71525848.00,41035248.00,14593400.00,75942872.00,61707117.00,38101589.00,13000586.00,37525461.00,45331605.00,33242563.00,9586660.00,46293526.00,37041163.00,26401990.00,7429088.00,51074244.00,36689189.00,25104979.00,7649426.00,44742006.00,29573918.00,18029942.00,9544894.00,37432794.00,20099945.00,12671642.00,5175385.00,33662902.00,20908503.00,14672827.00,5310508.00,34335317.00,15359276.00,36886765.00,12795477.00,36343590.00,13298828.00,38331907.00,17199337.19,54755235.00,45585763.00,39638440.00,0.0
21,五、净利润,4312247280.20,3075551074.63,2287500264.62,1611832647.02,3429448531.68,2053022527.78,1520366037.27,676860967.76,2788542749.13,1993881980.07,1361244766.24,513972334.15,2154609899.68,1709662807.65,1110418094.97,515278618.60,1971064987.01,1476981840.02,983144837.69,388868201.49,1847470176.48,1384380812.99,886570951.75,339050617.23,1667592000.12,1166058669.41,802570959.07,300884630.36,1650064782.93,1116478062.74,730474496.79,310633981.05,1482454052.11,955112890.91,460289104.11,188286340.17,1008765780.00,779012142.54,461293871.66,87625346.00,368345243.00,287495515.00,151950112.00,49244996.00,288580637.00,256741961.00,162850400.00,53371168.00,301036314.00,248284643.00,182366703.00,49326432.00,271851618.00,222647839.00,156520204.00,43353256.00,235246463.00,203497835.00,129863537.00,35131861.00,204992784.00,163088696.00,105235476.00,41459849.00,174457490.00,143157698.00,92498336.00,38527148.00,195022214.00,145360424.00,92051848.00,40611532.00,186992152.00,98252265.00,229113512.00,72079227.00,203744125.00,77246352.00,216986684.00,97462910.73,181724938.00,149276046.00,138444164.00,0.0
22,归属于母公司所有者的净利润,3930207378.11,2720981946.01,1957163710.74,1317287587.90,2779866799.83,1811096340.58,1289780254.93,532834340.41,2584465203.87,1898894463.24,1263584626.12,502641369.97,2095501166.09,1656108003.87,1078834479.58,496872512.04,1870536392.52,1425087143.04,949536759.08,374657266.86,1771801635.31,1337519251.70,855098122.38,326630188.36,1618089959.64,1130686375.23,782566095.45,295209541.74,1599868080.96,1072477007.07,695564226.41,292948838.41,1357185510.62,885301011.84,427418012.78,173704969.34,916140063.47,715170385.83,417938223.86,86676628.00,359413074.00,284659921.00,151556873.00,51452293.00,302223565.00,261003798.00,166989993.00,57152511.00,300754933.00,247572393.00,182184334.00,49981813.00,253500327.00,209586469.00,149665445.00,41889736.00,231102185.00,202852448.00,130153699.00,36651626.00,208424080.00,168668161.00,109321852.00,44335253.00,183806501.00,144351647.00,91813583.00,40390740.00,192957450.00,143755601.00,91038460.00,40153484.00,185201977.00,96729570.00,226275363.00,71722061.00,203744125.00,77246352.00,216986684.00,97462910.73,181724938.00,149276046.00,138444164.00,0.0
23,少数股东损益,382039902.09,354569128.62,330336553.88,294545059.12,649581731.85,241926187.20,230585782.34,144026627.35,204077545.26,94987516.83,97660140.12,11330964.18,59108733.59,53554803.78,31583615.39,18406106.56,100528594.49,51894696.98,33608078.61,14210934.63,75668541.17,46861561.29,31472829.37,12420428.87,49502040.48,35372294.18,20004863.62,5675088.62,50196701.97,44001055.67,34910270.38,17685142.64,125268541.49,69811879.07,32871091.33,14581370.83,92625716.53,63841756.71,43355647.80,948718.00,8932169.00,2835594.00,393239.00,-2207297.00,-13642928.00,-4261837.00,-4139593.00,-3781343.00,281381.00,712250.00,182369.00,-655381.00,18351291.00,13061370.00,6854759.00,1463520.00,4144278.00,645387.00,-290162.00,-1519765.00,-3431296.00,-5579465.00,-4086376.00,-2875404.00,-9349011.00,-1193949.00,684753.00,-1863592.00,2064764.00,1604823.00,1013388.00,458048.00,1790175.00,1522695.00,2838149.00,357166.00,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.410000,0.280000,0.200000,0.140000,0.290000,0.190000,0.140000,0.060000,0.280000,0.210000,0.140000,0.070000,0.280000,0.220000,0.150000,0.080000,0.310000,0.240000,0.160000,0.080000,0.480000,0.370000,0.240000,0.120000,0.580000,0.410000,0.340000,0.130000,0.690000,0.460000,0.300000,0.250000,1.170000,0.770000,0.410000,0.170000,0.880000,0.830000,0.540000,0.120000,0.500000,0.396000,0.210000,0.070000,0.420000,0.363000,0.232000,0.080000,0.420000,0.340000,0.253000,0.070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.410000,0.280000,0.200000,0.140000,0.290000,0.190000,0.140000,0.060000,0.280000,0.210000,0.140000,0.070000,0.280000,0.220000,0.150000,0.080000,0.310000,0.240000,0.160000,0.080000,0.480000,0.370000,0.240000,0.120000,0.580000,0.410000,0.340000,0.130000,0.690000,0.460000,0.300000,0.250000,1.170000,0.770000,0.410000,0.170000,0.880000,0.830000,0.540000,0.120000,0.500000,0.396000,0.210000,0.070000,0.420000,0.363000,0.232000,0.080000,0.420000,0.340000,0.253000,0.070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-69333286.28,-42092421.60,-41771667.70,-23612560.46,-793919024.49,-884950119.98,-807523538.85,-225455268.73,213519090.36,326908742.51,29253732.09,39383772.72,-88123250.93,-148173707.55,-210518993.52,-127642953.69,1121905202.21,637859369.19,1270809609.18,979059305.44,44390197.84,-13995473.00,0,0,-14534337.27,0,0,0,5358948.21,0,0,0,-17435165.58,0,0,0,-2454008.19,0,0,0,3619687.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,4242913993.92,3033458653.03,2245728596.92,1588220086.56,2635529507.19,1168072407.80,712842498.42,451405699.03,3002061839.49,2320790722.58,1390498498.33,553356106.87,2066486648.75,1561489100.09,899899101.45,387635664.91,3092970189.22,2114841209.21,2253954446.87,1367927506.93,1891860374.32,1370385339.99,886570951.75,339050617.23,1653057662.85,1166058669.41,802570959.07,300884630.36,1655423731.14,1116478062.74,730474496.79,310633981.05,1465018886.53,955112890.91,0,188286340.17,1006311771.81,0,0,87625346.00,371964930.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,3864286389.75,2681232924.55,1917014204.99,1294299113.58,1993977184.20,925212773.27,479573389.32,312425109.14,2818920978.31,2232438411.06,1296431660.65,542997596.28,1988240615.21,1506031388.90,868225443.49,371080087.32,2982352638.58,2063298966.84,2221468386.04,1352320851.33,1807457615.66,1323523778.70,855098122.38,326630188.36,1602458112.41,1130686375.23,782566095.45,295209541.74,1605166370.96,1072477007.07,695564226.41,292948838.41,1340432336.00,885301011.84,0,173704969.34,914051800.53,0,0,86676628.00,363103080.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,378627604.17,352225728.48,328714391.93,293920972.98,641552322.99,242859634.53,233269109.10,138980589.89,183140861.18,88352311.52,94066837.68,10358510.59,78246033.54,55457711.19,31673657.96,16555577.59,110617550.64,51542242.37,32486060.83,15606655.60,84402758.66,46861561.29,31472829.37,12420428.87,50599550.44,35372294.18,20004863.62,5675088.62,50257360.18,44001055.67,34910270.38,17685142.64,124586550.53,69811879.07,0,14581370.83,92259971.28,0,0,948718.00,8861850.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
