,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2014294669.18,1507641524.88,1008023059.09,485573330.67,2081925235.84,1521167308.38,1054095893.53,523852295.22,1637802829.30,1143184305.13,732505697.12,356474123.19,1239888904.11,896003985.97,528382576.52,219152023.03,860026621.29,627246147.35,407388995.25,182752404.59,745357273.31,553901524.77,359440914.28,147136796.03,633740019.30,435649547.05,264365178.88,117197790.96,389112253.88,284512850.27,182892684.48,81824283.51,351370559.98,275160399.25,179596312.14,83559243.31,348361445.82,255180146.40,177286295.81,86202586.30,267042948.12,187290394.13,254089266.44,225770757.95,0.0
2,营业收入,2014294669.18,1507641524.88,1008023059.09,485573330.67,2081925235.84,1521167308.38,1054095893.53,523852295.22,1637802829.30,1143184305.13,732505697.12,356474123.19,1239888904.11,896003985.97,528382576.52,219152023.03,860026621.29,627246147.35,407388995.25,182752404.59,745357273.31,553901524.77,359440914.28,147136796.03,633740019.30,435649547.05,264365178.88,117197790.96,389112253.88,284512850.27,182892684.48,81824283.51,351370559.98,275160399.25,179596312.14,83559243.31,348361445.82,255180146.40,177286295.81,86202586.30,267042948.12,187153165.92,254089266.44,225770757.95,0.0
3,二、营业总成本,1803018341.70,1335632908.79,889639206.52,417646741.90,1641003016.43,1137159269.35,787664194.13,396396615.86,1389516843.83,990542036.62,633466550.16,315221160.92,1052177837.93,752656257.64,457208070.85,201252481.77,813421303.49,588426306.00,384021753.69,176042340.61,728679554.60,531462337.42,337018984.22,142724281.84,630232235.87,425483508.84,256452457.14,114276704.23,380516589.65,273735699.60,175764866.71,80579849.95,338558703.92,260847963.16,167892878.67,78636815.63,318817859.57,230661065.36,157612166.25,77208602.26,237754724.71,170233181.84,234476860.40,206218316.60,0.0
4,营业成本,1528327006.99,1133021697.87,750216809.39,354947131.62,1404468556.67,968294710.49,678439288.43,333712066.23,1173538027.56,811598971.24,521181678.44,258548104.08,889269933.66,633726826.20,382762017.67,163291661.77,652124256.76,475862963.33,309955673.91,139496712.72,604372728.93,443237365.40,287963228.09,116641077.16,523186255.84,341616873.32,207197963.27,91816209.89,317337103.08,225771520.45,144156151.89,65127964.50,281322064.90,218538218.02,142258456.37,66388994.50,275191438.64,200558418.27,139513532.85,68449648.21,205881713.12,148381819.18,208791387.94,181199923.11,0.0
5,营业税金及附加,14022627.00,11952214.13,9468125.10,4276469.79,21581467.60,16415876.56,11664412.42,6823383.35,19537429.10,13768691.84,9129106.86,4871342.75,11079213.97,3620445.75,1986653.18,805792.89,4659527.93,2820107.33,1277470.30,547908.49,3200408.30,1807810.01,1251449.53,434625.62,2121328.55,1410893.52,1078500.12,41461.57,1729564.49,1382712.49,899100.34,420108.41,1817387.00,1422185.11,1409068.14,644188.96,1233600.08,891694.14,364371.91,297202.57,1106886.98,924699.03,847266.34,1062215.82,0.0
6,销售费用,109655464.14,69868477.48,44872790.95,20316775.86,78699127.52,56342922.79,34874182.11,13951812.79,57553987.19,36933377.67,21197393.74,10596199.18,34273481.56,21287641.50,12411829.21,5608069.41,38916997.41,24781013.61,15431542.67,2876135.39,22309031.89,12565406.72,5612622.68,601790.03,15931013.01,9556873.25,5778227.92,3778497.88,9033815.23,5181365.60,5639489.66,3196601.36,15709346.10,9802835.69,7471494.21,3209489.75,14826855.19,9627630.17,5801420.27,2945059.65,11806207.20,8631170.57,8971490.94,10501716.33,0.0
7,管理费用,91149717.09,81684066.55,53280340.82,14799947.13,87784503.63,57795591.32,53157682.16,27698786.66,97301245.62,97657797.09,61340883.25,31614349.25,86301025.96,69140897.65,42825041.55,21137634.35,81468364.74,59453533.70,37431553.81,18615598.44,62812526.28,49953531.22,30664512.87,18717214.96,53782826.71,51764292.53,28171124.16,13931303.28,40947680.70,35528728.29,21263039.91,10759628.30,36555508.78,29450380.76,15874543.72,7735253.78,23992447.84,16711508.23,9947189.54,4493544.95,15864156.39,9486190.55,13161038.55,11534326.92,0.0
8,财务费用,8248307.02,4651070.71,8441262.38,9470041.68,13031749.97,7927287.33,10509800.25,14212167.76,34679790.67,27251436.61,16286280.15,6630234.77,26946670.12,22763695.81,17222529.24,10409323.35,30514695.29,25508688.03,19925513.00,14505985.57,34068395.03,23898224.07,11527171.05,6329574.07,33619574.21,21134576.22,14226641.67,4709231.61,11163956.30,5871513.68,3807225.82,1075688.29,2919619.00,1636608.71,881581.36,660528.77,3430761.40,2783238.66,1892107.37,928898.29,3234420.64,2562170.34,2154161.19,1679949.06,0.0
