,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5987072179.42,4074373620.95,1864795423.33,7901217450.01,5967724433.51,3676409920.27,1637681518.18,6451799195.92,4650226161.15,2914523879.99,1336555961.01,4944465775.38,3563797012.69,2199498762.19,1089987983.32,5939667062.54,4538299727.26,2928414728.18,1430312985.41,5933824004.67,4196429605.83,2603810663.50,1280220015.66,5502717841.48,3903856305.97,2425340039.03,1147028796.55,5353924660.59,3679470283.81,2414816684.92,1087670073.61,4232534722.24,2905083370.71,1860262526.57,909271985.40,3023389695.18,2152578608.24,1502366638.51,706701255.79,2686413995.81,2011490890.10,1355733131.44,668872082.29,2666137532.58,2294105093.32,0.0
2,营业收入,5987072179.42,4074373620.95,1864795423.33,7901217450.01,5967724433.51,3676409920.27,1637681518.18,6451799195.92,4650226161.15,2914523879.99,1336555961.01,4944465775.38,3563797012.69,2199498762.19,1089987983.32,5939667062.54,4538299727.26,2928414728.18,1430312985.41,5933824004.67,4196429605.83,2603810663.50,1280220015.66,5502717841.48,3903856305.97,2425340039.03,1147028796.55,5353924660.59,3679470283.81,2414816684.92,1087670073.61,4232534722.24,2905083370.71,1860262526.57,909271985.40,3023389695.18,2152578608.24,1502366638.51,706701255.79,2686413995.81,2011490890.10,1355733131.44,668872082.29,2666137532.58,2294105093.32,0.0
3,二、营业总成本,5388443131.40,3643564369.02,1640951794.01,6992397496.46,5287871522.71,3246796100.53,1434751149.03,5993881841.87,4384411230.36,2793942958.93,1290837223.71,5288626798.12,3716917472.13,2250738098.16,1119642600.30,5779452747.27,4400401036.96,2840552177.38,1390021298.21,5762450535.12,4106058630.63,2562208325.05,1262863530.74,5186857293.04,3678379771.77,2267221364.30,1090635296.32,4816395085.92,3289242370.79,2145621824.88,960789388.73,3652784248.54,2492786275.45,1590360466.71,772862972.31,2607826934.74,1855845438.44,1307217145.02,621357398.99,2378535864.98,1790443347.27,1219668829.20,591756304.29,2364016792.19,2064685240.55,0.0
4,营业成本,4730373580.56,3231424092.62,1458945759.97,6061474602.92,4587673651.19,2822086258.47,1250437686.28,5082879910.72,3703608258.38,2378425607.06,1103036588.77,4239699073.63,3011548712.66,1848282507.86,913543097.15,4944144530.22,3750265637.19,2431575708.57,1185859060.42,4888480485.56,3483110435.77,2144801269.13,1072126937.83,4432925527.61,3143164323.45,1933137247.25,932968223.47,4129565863.96,2806061913.64,1832048003.14,824590119.89,3134744291.37,2152388217.99,1382674115.87,665010781.38,2127583202.86,1541237724.11,1087163418.84,530496687.65,2026919773.63,1551248543.72,1035592541.34,520642398.31,2097546820.55,1853069117.93,0.0
5,营业税金及附加,40001930.05,29055596.17,19024946.14,57286082.38,45593011.01,28919176.83,12935047.17,63154099.59,46808817.43,28616752.16,11485090.48,38546777.99,19364857.33,13318758.03,7471045.56,25922229.51,17731414.09,10982729.85,5133038.50,28806277.54,18272540.18,12416750.62,5937794.17,21933020.77,11671528.89,6086364.08,2393250.63,33994232.73,17881148.01,9724253.96,3541675.41,22319685.68,14281449.84,9406217.61,5253528.65,16104748.28,11471785.39,8899641.49,4537947.75,19816422.54,14280223.95,9825445.28,4283622.28,11640212.28,9330854.50,0.0
6,销售费用,79550932.93,55403294.13,33280633.93,122946556.83,96033418.34,57806375.36,39057763.94,118823533.68,88257583.29,52798269.99,25692423.02,100857592.33,73382670.00,49670550.52,27601771.29,97969307.71,81774955.74,52426908.34,31132825.03,115808268.50,88277537.24,58373874.44,21305639.87,88792840.74,67644227.09,43115371.52,18958878.21,84712203.46,67666305.74,45699567.91,19876157.32,68098297.12,52451727.33,37853564.17,21528678.01,82642918.25,51869896.44,29739220.17,15088896.65,70150214.69,50038243.98,33673370.19,18672566.73,78743894.33,75666263.97,0.0
7,管理费用,326421660.02,202968393.42,102933873.89,449755322.04,303125238.15,269127553.86,128625360.75,522651708.80,389582483.79,236887639.52,106786758.30,495592868.69,363787469.25,246959804.32,117105378.85,498722293.20,374715184.21,250625598.93,123273120.71,519159661.57,400600816.36,266875649.25,123428607.82,561078126.68,417527171.26,254935308.24,117675917.38,506131034.79,371075062.68,242396697.87,109696767.62,400691254.19,265880552.17,166679654.68,80248295.51,338829894.56,228239062.77,141881397.38,62278461.29,239985160.62,175835410.43,123830822.36,44388533.16,155684705.13,117634211.03,0.0
8,财务费用,64242249.10,40619444.34,22537275.12,94618381.87,72287254.97,48800674.31,26479695.64,127769044.48,97557455.00,68380903.03,34633477.81,154891494.90,105511955.04,62901881.97,31530168.12,147978630.06,132259086.13,78058527.70,38808476.55,148841885.80,109620215.11,69054203.96,30514609.48,83069183.11,61325119.14,34481960.10,14582944.55,22810603.61,13701381.56,8313158.33,1817112.28,9429354.85,4154176.74,-11291960.07,-7303614.13,19406974.18,18244177.59,36473990.01,8407760.99,-9459800.71,-13146627.34,-14569188.22,3781846.45,-22120310.72,-902579.54,0.0
