,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,451561233.20,315422944.68,188352094.86,65631255.61,418462912.32,286242993.85,185386766.45,68657753.24,431938109.35,301348895.20,191366403.41,81534784.82,456121092.66,327035612.12,174174084.36,398957036.43,319841506.79,206908859.26,0.0
2,营业收入,451561233.20,315422944.68,188352094.86,65631255.61,418462912.32,286242993.85,185386766.45,68657753.24,431938109.35,301348895.20,191366403.41,81534784.82,456121092.66,327035612.12,174174084.36,398957036.43,319841506.79,206908859.26,0.0
3,二、营业总成本,384356750.00,256504684.83,152578324.32,60030866.19,349703861.99,234279888.52,150130176.17,60424040.35,352347323.98,240572393.27,153155512.83,68240400.99,381345546.45,268221695.39,151089279.83,340811772.41,275243775.89,186759517.68,0.0
4,营业成本,282885758.32,195362881.03,116033025.86,41519648.34,256271710.84,177605775.89,113359331.08,44280485.52,279789262.32,194977273.21,123763530.83,52803841.20,303354217.24,219745937.27,119549839.24,260911562.36,221230017.11,147316298.61,0.0
5,营业税金及附加,3443930.61,2537282.78,1591806.52,438307.17,3648247.79,2180963.63,1536735.01,545515.97,4291649.89,2957123.88,1690264.31,558209.81,3845985.08,1865565.45,689125.73,4490852.57,1167431.03,614670.13,0.0
6,销售费用,26970128.93,16999385.99,9161857.51,3933070.82,22142989.57,15303946.44,8765357.65,3485648.19,19892744.46,14354733.41,9089980.65,4406886.12,19398338.77,14707241.20,8010418.66,18964046.68,15218911.91,8767829.22,0.0
7,管理费用,41520420.86,27585874.21,17686903.37,8648661.39,42185553.62,26654949.79,28196325.31,12283308.88,51050305.52,31655332.95,20940552.22,10762613.25,54390915.14,31533404.55,22094226.61,57651645.56,37726069.55,29968606.73,0.0
8,财务费用,-3979959.03,-6069069.02,-3970372.16,-1171699.61,-5474268.61,-4454996.67,-2806109.40,-843132.79,-4568682.08,-3198232.98,-2213958.03,-356660.43,-1600199.91,-761253.49,4922.22,-1889145.15,-2765501.52,-1352134.77,0.0
9,研发费用,33516470.31,20088329.84,12075103.22,5804112.19,28771636.24,16262115.98,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,858765.89,2157992.54,727133.46,1078536.52,672214.58,1892043.87,-173837.20,-114857.15,65511.04,1956290.13,1130800.41,740747.37,682810.39,2666847.81,1444247.76,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6927938.50,3093695.38,1966694.79,1127204.45,6502321.59,4925830.09,3711463.87,1489995.21,-764756.52,-694177.30,-503150.48,-280709.03,1258454.73,-502093.95,-502093.95,32929895.01,-6356428.49,-736118.82,0.0
13,其中:对联营企业和合营企业的投资收益,-454870.04,-164707.95,-164688.11,-105969.67,-25424.87,-245609.75,24354.44,-232434.64,-764756.52,-694177.30,-503150.48,-280709.03,1258454.73,-502093.95,0,-1486049.89,-1144426.25,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,79702746.50,67708726.62,44071082.43,11915211.27,84000607.64,64957407.60,40853864.25,11331647.16,81868457.04,62397449.77,39724695.41,14487720.52,76034000.94,58311822.78,22582710.58,91075159.03,38241302.41,19413222.76,0.0
16,加:营业外收入,12787.04,12687.04,12687.04,0,116274.19,22274.19,15770.00,15490.00,3541764.46,3543432.46,2017130.10,5220.00,8366032.58,1263910.14,748259.66,2460689.12,413760.92,497486.25,0.0
17,减：营业外支出,68597.37,10101.77,10101.77,0,22630.00,20630.00,0,0,4364.37,73164.50,12633.60,0,310288.81,3087.74,190936.17,27502.04,47819.22,38747.21,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,71299.28,10768.38,0,120523.03,2402.99,0,7902.11,7592.27,0,0.0
19,四、利润总额,79646936.17,67711311.89,44073667.70,11915211.27,84094251.83,64959051.79,40869634.25,11347137.16,85405857.13,65867717.73,41729191.91,14492940.52,84089744.71,59572645.18,23140034.07,93508346.11,38607244.11,19871961.80,0.0
20,减：所得税费用,8630844.31,9036891.01,6117716.20,2304140.45,12586792.05,9514131.48,6078035.66,1644465.33,14097403.34,9984382.09,7378447.02,2461607.26,13900135.23,8943535.75,4581366.72,17327674.86,6179144.27,4266472.70,0.0
21,五、净利润,71016091.86,58674420.88,37955951.50,9611070.82,71507459.78,55444920.31,34791598.59,9702671.83,71308453.79,55883335.64,34350744.89,12031333.26,70189609.48,50629109.43,18558667.35,76180671.25,32428099.84,15605489.10,0.0
22,归属于母公司所有者的净利润,61274435.82,51066133.48,32819644.56,7396214.19,65114251.38,50037302.04,31617369.88,8688588.58,62516577.59,49612508.64,30119987.67,10426634.06,61773614.00,45683596.36,15874615.79,72526468.58,29048970.62,14483916.10,0.0
23,少数股东损益,9741656.04,7608287.40,5136306.94,2214856.63,6393208.40,5407618.27,3174228.71,1014083.25,8791876.20,6270827.00,4230757.22,1604699.20,8415995.48,4945513.07,2684051.56,3654202.67,3379129.22,1121573.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.340000,0.282300,0.181400,0.070000,0.580000,0.442600,0.279700,0.080000,0.740000,0.590000,0.360000,0.120000,0.990000,0.840000,0.400000,0,0,0,0.0
26,稀释每股收益(元/股),0.340000,0.282300,0.181400,0.070000,0.580000,0.442600,0.279700,0.080000,0.740000,0.590000,0.360000,0.120000,0.990000,0.840000,0.400000,0,0,0,0.0
27,七、其他综合收益,343960.49,637475.92,34893.49,-392247.65,993645.14,1041294.55,248669.57,-742854.70,-1217710.57,-907237.89,-491866.85,-114053.19,1357670.43,1267827.90,414028.21,-9007714.30,-548902.01,77145.70,0.0
28,八、综合收益总额,71360052.35,59311896.80,37990844.99,9218823.17,72501104.92,56486214.86,35040268.16,8959817.13,70090743.22,54976097.75,33858878.04,11917280.07,71547279.91,51896937.33,18972695.56,67172956.95,31879197.83,15682634.80,0.0
29,归属于母公司所有者的综合收益总额,61618396.31,51703609.40,32854538.05,7003966.54,66107896.52,51078596.59,31866039.45,7945733.88,61298867.02,48705270.75,29628120.82,10312580.87,63131284.43,46951424.26,16288644.00,63518754.28,28500068.61,14561061.80,0.0
30,归属于少数股东的综合收益总额,9741656.04,7608287.40,5136306.94,2214856.63,6393208.40,5407618.27,3174228.71,1014083.25,8791876.20,6270827.00,4230757.22,1604699.20,8415995.48,4945513.07,2684051.56,3654202.67,3379129.22,1121573.00,0.0
