9,研发费用,219951870.01,149514051.07,93868495.95,41823024.98,183637918.16,130735714.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-3161211.56,14354279.46,14205849.04,10804661.52,405468.64,7560674.05,2161099.29,4989283.73,4029451.54,17816890.48,8919658.64,3425022.48,376156.74,9146335.78,3815195.97,2173530.93,-301023.23,3796861.58,-4068034.40,-1869865.15,-5711009.26,10797042.23,3920543.72,2575057.50,924272.21,7511953.90,-100395.46,-1193956.51,-1983762.96,3277485.32,6143656.43,3876354.67,1982168.35,2730980.45,3649588.76,3221801.06,682932.60,11053153.17,-18043848.61,-18492198.05,-10160638.54,17071162.68,6662494.15,5984828.03,5996383.50,6549166.45,565756.42,2388389.42,2341352.88,2036730.26,7121442.49,3781199.16,668195.08,0.0
11,公允价值变动收益,2820150.00,0,0,0,0,-11200.00,0,0,-169600.00,0,0,0,0,0,0.00,0,0,0,0,0,243773.20,-3000.90,-3000.90,0,-14004.20,-8002.40,-8002.40,-5001.50,9231.00,45241.80,45241.80,0,-239000.00,0,0,0,0,0,0,0,0,1723125.00,0,0,0,0,0,0,-2602.89,-2602.89,-2602.89,-2602.89,-5027.11,-5027.11,7630.00,0,0.0
12,投资收益,7929977.48,1787536.57,2270331.55,-60662.64,5952959.07,437357.91,-227790.91,-540763.88,1593142.90,-695939.14,-264785.86,-175635.47,-191773.61,-123451.00,-110984.17,-14016.47,-87645.28,-55108.45,-45389.23,-21871.43,-692632.87,-502324.88,-394205.46,-477497.04,-289463.63,-305478.72,-279274.95,-151676.12,-418137.63,-259442.51,-95636.44,-48540.18,406947.54,-104084.95,-98874.98,-61862.86,190168.78,242436.30,328433.36,386583.22,1295350.97,-601382.32,-516549.05,-287417.78,438495.45,730430.99,355350.77,273663.07,53776.31,63282.88,63262.88,0,-34114.67,62661.57,2957197.07,176945.77,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,3014889.71,0,0,0,0,0,0,0,-191773.61,-123451.00,-110984.17,0,-87645.28,-55108.45,-45389.23,0,-445858.77,0,-394205.46,-477497.03,-289463.63,0,0,0,-432151.22,0,0,0,-142036.94,0,0,0,-307326.08,0,0,0,-487065.03,0,0,0,438495.45,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1039347889.43,617735938.07,315544312.91,57366795.07,410331737.93,303382315.85,181638724.89,101427326.62,165233036.18,142108477.76,72084314.36,34114614.69,194669705.96,131193735.39,77391149.84,18213020.92,18603907.44,9065729.00,4757395.69,-2837482.67,9641474.92,27915237.80,18430694.89,1838187.14,11655262.07,11214669.44,6384756.92,4170823.31,18081722.76,12934663.62,5985036.16,-8538841.40,-972464.49,16953756.38,8763270.72,2840842.39,25210287.80,28326401.21,23671437.50,10352570.34,-10852575.74,12186401.08,-496510.47,-11757447.16,31144405.30,75332237.64,53025810.97,18993226.94,59812815.22,53775265.92,38119840.80,16897429.81,85273649.91,54813958.13,66952154.75,31847157.55,0.0
16,加:营业外收入,4724386.64,1473806.42,701017.81,265051.97,12809931.27,2405702.21,633787.36,278387.76,27924884.39,24036202.71,40314608.99,34714741.98,29325360.67,18129164.94,10292162.84,6156724.45,19420685.23,14450248.40,10533749.77,5347248.86,12691044.82,9178329.21,6092400.90,3233303.70,14538867.65,10508713.83,6555223.50,2829636.94,13008581.76,10249950.39,5087642.54,3247899.78,28150643.12,24751279.32,24154131.16,18806087.72,22665077.66,4760487.36,1921855.84,987362.11,24171222.36,6274412.83,4216073.61,1787725.14,13298931.90,2805545.65,2279112.67,1030717.74,15046353.91,1000992.80,696187.05,562239.86,4387382.43,4441620.74,1425662.84,495676.46,0.0
17,减：营业外支出,7388242.43,27948829.28,6874004.61,1509347.74,20927632.53,10131007.07,8697503.05,32128661.55,4559591.61,3889731.77,1996433.78,797213.96,6297296.03,3540635.67,2977692.59,761977.95,7374832.66,4547542.97,3129569.26,1563680.13,7125409.69,2437780.24,1221359.34,978009.56,7813269.85,6559325.58,1692557.15,768841.83,4537687.04,3254537.21,1580653.41,925086.91,2104796.25,1438758.48,1983480.58,271909.67,5997248.78,1479332.47,815648.34,466013.07,2266461.34,1841672.49,1558186.27,131413.89,1913125.94,1605698.48,1466840.72,98093.42,1697433.87,590636.27,453270.51,128025.91,1049516.38,255665.43,3821946.15,1726862.35,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,3347486.84,0,2100423.30,0,5501681.58,3011443.75,2193858.47,0,4702991.45,558890.94,80661.16,75093.11,4233403.01,4229456.41,101250.61,0,1163238.17,823048.19,563006.20,0,238647.86,0,0,0,810941.39,0,0,0,0,0,0,0,7273.34,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1036684033.64,591260915.21,309371326.11,56122499.30,402214036.67,295657010.99,173575009.20,69577052.83,188598328.96,162254948.70,110402489.57,68032142.71,217697770.60,145782264.66,84705620.09,23607767.42,30649760.01,18968434.43,12161576.20,946086.06,15207110.05,34655786.77,23301736.45,4093481.28,18380859.87,15164057.69,11247423.27,6231618.42,26552617.48,19930076.80,9492025.29,-6216028.53,25073382.38,40266277.22,30933921.30,21375020.44,41878116.68,31607556.10,24777645.00,10873919.38,11052185.28,16619141.42,2161376.87,-10101135.91,42530211.26,76532084.81,53838082.92,19925851.26,73161735.26,54185622.45,38362757.34,17331643.76,88611515.96,58999913.44,64555871.44,30615971.66,0.0
20,减：所得税费用,125665504.23,75602014.44,31238279.61,8383811.48,73638290.94,47778940.25,27898528.56,11357739.88,35358345.04,28538075.69,15754878.08,8704318.79,42962640.68,29180762.73,15257133.07,5146010.64,7387918.69,2015312.35,1814674.65,1314727.36,-2965310.50,15561035.26,11195800.74,5274302.19,15355845.05,15185915.66,9744074.15,8669707.72,9422941.41,7354660.25,5357275.72,2281653.00,14198755.16,14340780.86,8361993.28,5187273.46,12621069.22,7132753.17,4138386.48,1414263.39,6041490.16,3182800.23,-139234.04,-41518.39,915735.37,12372562.27,13801845.02,5116161.57,13133725.52,7069237.95,7451865.36,4782258.03,16590429.31,12861208.33,11089316.57,10025580.22,0.0
21,五、净利润,911018529.41,515658900.77,278133046.50,47738687.82,328575745.73,247878070.74,145676480.64,58219312.95,153239983.92,133716873.01,94647611.49,59327823.92,174735129.92,116601501.93,69448487.02,18461756.78,23261841.32,16953122.08,10346901.55,-368641.30,18172420.55,19094751.51,12105935.71,-1180820.91,3025014.82,-21857.97,1503349.12,-2438089.30,17129676.07,12575416.55,4134749.57,-8497681.53,10874627.22,25925496.36,22571928.02,16187746.98,29257047.46,24474802.93,20639258.52,9459655.99,5010695.12,13436341.19,2300610.91,-10059617.52,41614475.89,64159522.54,40036237.90,14809689.69,60028009.74,47116384.50,30910891.98,12549385.73,72021086.65,46138705.11,53466554.87,20590391.44,0.0
22,归属于母公司所有者的净利润,910370373.13,517584531.34,277758475.62,47449852.44,329502481.09,247640287.31,145365667.54,57620331.29,154821856.58,134846849.97,95702795.61,61022782.37,169302171.58,117179161.54,69930209.91,20630464.39,30136402.50,24455146.69,15103543.82,3698951.03,27637784.19,26795546.84,14783765.90,1839935.99,25347486.45,17463960.66,10709533.68,-536155.30,19837916.91,14631706.83,5436273.33,-8361745.39,3782056.82,18659968.69,16293918.12,8135763.11,28194799.89,26495843.32,22448497.64,9824182.80,5066207.19,13436341.19,2300610.91,-10059617.52,41614475.89,64159522.54,40061043.67,14822144.79,59672546.12,47246110.50,31002906.73,12602732.14,71283719.35,45195614.86,50068992.17,19894578.20,0.0
23,少数股东损益,648156.28,-1925630.57,374570.88,288835.38,-926735.36,237783.43,310813.10,598981.66,-1581872.66,-1129976.96,-1055184.12,-1694958.45,5432958.34,-577659.61,-481722.89,-2168707.61,-6874561.18,-7502024.61,-4756642.27,-4067592.33,-9465363.64,-7700795.33,-2677830.19,-3020756.90,-22322471.63,-17485818.63,-9206184.56,-1901934.00,-2708240.84,-2056290.28,-1301523.76,-135936.14,7092570.40,7265527.67,6278009.90,8051983.87,1062247.57,-2021040.39,-1809239.12,-364526.81,-55512.07,0,0,0,0,0,-24805.77,-12455.10,355463.62,-129726.00,-92014.75,-53346.41,737367.30,943090.25,3397562.70,695813.24,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.408300,0.800700,0.429700,0.073400,0.509700,0.383100,0.224900,0.089100,0.239500,0.208600,0.148000,0.188800,0.538500,0.363000,0.216400,0.066000,0.104600,0.085000,0.052400,0.012800,0.096000,0.093000,0.051000,0.006400,0.088000,0.061000,0.037000,-0.001900,0.068900,0.051000,0.020000,-0.030000,0.013100,0.065000,0.060000,0.040000,0.150000,0.140000,0.120000,0.050000,0.030000,0.070000,0.010000,-0.050000,0.220000,0.330000,0.210000,0.080000,0.400000,0.340000,0.220000,0.100000,0.570000,0.360000,1.590000,0.630000,0.0
26,稀释每股收益(元/股),1.408300,0.800700,0.429700,0.073400,0.509700,0.383100,0.224900,0.089100,0.239500,0.208600,0.148000,0.188800,0.538500,0.363000,0.216400,0.066000,0.104600,0.085000,0.052400,0.012800,0.096000,0.093000,0.051000,0.006400,0.088000,0.061000,0.037000,-0.001900,0.068900,0.051000,0.020000,-0.030000,0.013100,0.065000,0.060000,0.040000,0.150000,0.140000,0.120000,0.050000,0.030000,0.070000,0.010000,-0.050000,0.220000,0.330000,0.210000,0.080000,0.400000,0.340000,0.220000,0.100000,0.570000,0.360000,1.590000,0.630000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,911018529.41,515658900.77,278133046.50,47738687.82,328575745.73,247878070.74,145676480.64,58219312.95,153239983.92,133716873.01,94647611.49,59327823.92,174735129.92,116601501.93,69448487.02,18461756.78,23261841.32,16953122.08,10346901.55,-368641.30,18172420.55,19094751.51,12105935.71,-1180820.91,3025014.82,-21857.97,1503349.12,-2438089.30,17129676.07,12575416.55,4134749.57,-8497681.53,10874627.22,25925496.36,22571928.02,16187746.98,29257047.46,24474802.93,20639258.52,9459655.99,5010695.12,13436341.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,910370373.13,517584531.34,277758475.62,47449852.44,329502481.09,247640287.31,145365667.54,57620331.29,154821856.58,134846849.97,95702795.61,61022782.37,169302171.58,117179161.54,69930209.91,20630464.39,30136402.50,24455146.69,15103543.82,3698951.03,27637784.19,26795546.84,14783765.90,1839935.99,25347486.45,17463960.66,10709533.68,-536155.30,19837916.91,14631706.83,5436273.33,-8361745.39,3782056.82,18659968.69,16293918.12,8135763.11,28194799.89,26495843.32,22448497.64,9824182.80,5066207.19,13436341.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,648156.28,-1925630.57,374570.88,288835.38,-926735.36,237783.43,310813.10,598981.66,-1581872.66,-1129976.96,-1055184.12,-1694958.45,5432958.34,-577659.61,-481722.89,-2168707.61,-6874561.18,-7502024.61,-4756642.27,-4067592.33,-9465363.64,-7700795.33,-2677830.19,-3020756.90,-22322471.63,-17485818.63,-9206184.56,-1901934.00,-2708240.84,-2056290.28,-1301523.76,-135936.14,7092570.40,7265527.67,6278009.90,8051983.87,1062247.57,-2021040.39,-1809239.12,-364526.81,-55512.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
