,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2219034235.21,1731317567.61,1109365516.28,564050689.28,3065394827.15,967926121.46,662471721.82,338884731.77,1430256957.34,1411548987.63,902040148.04,348025321.29,2217396594.66,2103491988.13,1366204388.28,574457757.43,2219587708.63,683003966.85,144878737.62,59828328.38,317645555.20,270809896.20,191882082.27,86754912.15,409035652.80,257536193.72,166946201.69,65880814.80,299049612.99,81107865.48,64295326.92,34197171.89,86995284.85,49454704.52,19932600.34,0.00,18960000.00,0.00,0.00,0.00,15236026.02,9589017.38,3189850.49,0.00,15277345.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2634546.81,-2839546.81,-3054546.81,420000.00,79727429.56,37651123.37,36917810.28,279321.54,120952008.40,97452353.39,85551867.80,3746.15,910902.80,522462.76,302127.61,97872.46,23138635.60,23262857.33,20108097.33,10752765.78,67014749.46,49577025.36,34563787.76,1090585.50,5841453.67,1354350.52,49369132.22,105847495.06,178943293.76,90282593.63,178484131.46,88208242.00,111114442.00,97184331.00,83629611.00,0.0
2,营业收入,2219034235.21,1731317567.61,1109365516.28,564050689.28,3065394827.15,967926121.46,662471721.82,338884731.77,1430256957.34,1411548987.63,902040148.04,348025321.29,2217396594.66,2103491988.13,1366204388.28,574457757.43,2219587708.63,683003966.85,144878737.62,59828328.38,317645555.20,270809896.20,191882082.27,86754912.15,409035652.80,257536193.72,166946201.69,65880814.80,299049612.99,81107865.48,64295326.92,34197171.89,86995284.85,49454704.52,19932600.34,0.00,18960000.00,0.00,0.00,0.00,15236026.02,9589017.38,3189850.49,0.00,15277345.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2634546.81,-2839546.81,-3054546.81,420000.00,79039469.56,36989966.73,36536975.28,0,120695507.68,97089852.47,85181871.81,3746.15,631188.46,531498.42,307790.93,100000.00,23440808.95,22627877.15,19897423.52,10752765.78,67010191.36,49572467.26,34535346.73,1087227.35,5841436.46,1354333.31,49369126.08,104770509.06,172487538.98,87885070.83,170380338.37,85673454.00,111114442.00,97184331.00,83629611.00,0.0
3,二、营业总成本,2492812758.56,1927086794.65,1217096867.55,624099241.93,3539588046.24,1398077080.55,847719867.77,429927221.99,1755431185.97,1529474253.45,973031794.28,374963754.06,2418195578.89,2043830396.90,1341946664.02,554589816.04,2019410558.77,639712156.40,191965416.80,83073798.92,343499807.90,239701438.44,149461922.15,59479833.38,251323892.83,148869546.12,96275724.07,43363062.95,188061260.90,80803794.94,63927032.77,33645374.52,86411167.12,49878988.86,20193654.81,301417.80,23556268.16,2561934.60,1660137.93,813555.17,27169237.15,13455842.75,5500221.75,1134293.26,17125977.07,2022966.10,1445369.05,750274.05,19081490.46,5470779.82,3242118.15,1526969.25,13302135.29,644004.28,1188170.95,2668253.49,58688000.93,43506312.07,40369356.37,3360671.84,114536185.00,91906520.02,76739469.40,2396345.64,68416095.94,10468983.10,8658945.29,3939060.81,72707257.67,24753550.60,19115684.27,10215489.24,88329861.68,48613340.79,36477370.12,5109208.92,22713880.32,7095230.58,48672000.29,87715908.40,150202765.19,0,147826845.97,0,99600589.00,84910130.00,73994078.00,0.0
4,营业成本,2176449762.84,1691228397.35,1066702133.84,547663517.69,2936723371.80,939919898.43,623829315.45,325184477.48,1295114392.79,1256071999.35,805427629.21,298867057.35,1951876246.26,1756996306.63,1158777870.77,491229623.64,1718137304.59,499808512.69,114549271.87,50333480.29,209366296.77,149878123.83,96225653.02,35819164.17,154401155.85,94831262.76,60659620.08,22717223.33,108519499.75,77312859.95,61149975.02,32269149.63,83591375.45,48046807.24,19383443.79,0.00,18850000.00,0.00,0.00,0.00,14867482.08,9361518.91,3118150.54,0.00,13733630.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3368628.63,-3379903.63,-3391728.63,14300.00,75608414.13,36188075.85,35743631.40,0,110149295.12,87394396.14,76765133.45,3746.15,349419.73,206555.68,153480.33,0,14836657.01,13911634.09,11402461.64,6016028.46,61940408.37,43163383.30,28934514.27,836623.52,6806207.94,1641432.45,34910878.14,78138334.94,131984637.68,0,129673742.83,0,89500151.00,75314284.00,61440626.00,0.0
5,营业税金及附加,10710403.48,6492745.91,3950546.86,1936770.46,14022611.03,7106447.09,5010765.42,2631223.75,19261217.76,6712034.72,6087090.23,3930036.99,19598854.57,18404452.73,10098472.68,4990999.59,46689248.60,19380608.88,4195530.76,1571296.26,11057835.35,7595040.11,5979505.21,1021114.31,12205688.97,5390898.60,3912062.81,1338249.97,8006416.19,70196.47,70196.47,28461.13,44960.42,8778.87,3511.64,0,0,0,0,0,2506.08,2321.76,487.56,0,7070.41,0,0,0,0,0,0,0,43984.20,0,0,0,19632.92,5838.25,5780.13,0,73063.09,59026.43,50331.15,0,21000.00,21000.00,10500.00,5250.00,447452.68,438180.22,433836.76,304648.20,127996.87,109787.66,296407.03,0,53446.75,2467.03,422679.16,818082.97,1139344.05,0,752698.92,0,663172.00,972431.00,5470465.00,0.0
6,销售费用,51831791.46,40950049.98,27187523.62,12310379.88,47690539.90,55008038.30,29958108.34,12352627.17,61410328.67,42816741.27,30202930.04,12478112.84,69060204.28,45065344.10,26764376.42,15631226.92,37982266.85,19364313.36,11436962.85,3189312.87,15957100.82,11239394.59,9494796.49,6220695.30,17846448.79,11899110.49,7941108.41,8324381.89,17927109.34,1824919.31,1372624.86,662978.97,1850250.41,1039726.95,294792.33,0,38044.60,0,0,0,541693.17,521541.87,110271.67,0,70963.50,0,0,0,0,0,0,0,42727.10,42727.10,42727.10,14269.80,228460.15,186879.55,165968.85,86468.82,239091.76,137851.02,0,0,139097.67,140870.17,137175.17,77821.03,205217.49,222121.16,188329.66,124171.06,1107763.05,1170834.40,650395.71,113112.43,1834957.32,0,4719070.24,1783781.53,2622609.54,0,2701737.32,0,1408535.00,212511.00,518661.00,0.0
7,管理费用,128030005.50,92437096.02,64190468.53,40032420.16,149409387.16,143613809.04,70927736.42,29448365.03,153999066.52,101125824.84,69182151.51,31594052.63,163211292.55,103190033.18,66678171.56,26115680.68,113608994.55,60987627.47,37033840.55,17179342.32,84093247.96,54378123.59,30872952.00,13509317.19,61211370.81,35133686.04,21676367.32,10472836.67,56082334.48,1681987.31,1150279.45,461100.06,3123535.96,2082843.69,1407736.86,561555.44,4603667.98,3157010.69,2043497.71,1012304.16,5912896.83,4269337.37,2758463.47,1532377.87,4211080.39,3403342.38,2425775.44,749197.16,5534287.73,3521650.40,2274670.23,1099738.05,11906547.03,2832468.96,3807490.47,2181082.78,-17301856.38,5335011.29,3239787.47,2627337.54,-669972.76,158026.01,-3381791.82,2171942.77,63568786.56,9727940.71,7332529.81,3706173.60,54723288.83,10321713.47,7170722.66,3793648.42,25414052.99,4263559.30,11874520.87,4332247.23,13667677.22,5675723.94,15258680.05,7027567.33,14505279.09,0,13482032.96,0,6276744.00,6714691.00,5187173.00,0.0
8,财务费用,115818536.01,95978505.39,55066194.70,23316284.02,247446592.24,205905577.64,124410028.44,60310528.56,201776798.72,124941212.94,62770900.15,31744524.24,187204205.88,130069724.99,89294558.72,20242588.74,91886978.90,42858175.67,24681493.55,12028212.83,22110313.77,16795572.65,8286100.91,3459542.41,3879663.89,-816386.64,-615409.42,510371.09,-2440018.47,-87193.55,182931.52,223684.73,-1589510.95,-1298972.03,-895633.95,-260137.64,-997311.80,-624380.28,-412663.97,-198748.99,-1200369.93,-633700.48,-421974.81,-398084.61,-641460.45,-1197967.70,-797997.81,1076.89,613660.55,1835026.11,853344.61,427231.20,1428846.99,1148711.85,729682.01,458600.91,133350.11,1790507.13,1214188.52,646865.48,4744707.79,4157220.42,3305796.62,220656.72,4337791.98,372616.54,1025259.98,149816.18,2494641.66,-140098.34,-79666.45,-23006.90,-260359.60,-94223.87,-6004753.69,-172774.26,-405257.58,-224392.84,-6639307.30,-51858.37,-49105.17,0,1216633.94,0,1751987.00,1696213.00,1377153.00,0.0
