,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030630,20030331,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,33148683110.95,19438054057.17,14224483490.63,6705319565.28,23698927360.54,13136674072.87,9429361525.13,1588316190.34,19916813945.71,12740616277.57,7001255296.88,4208463000.85,13298911112.74,7707687348.04,4977178858.53,986940286.33,8342339136.29,3457234600.56,2232524299.14,808703725.15,7104302025.48,4618894923.74,1996063661.02,522573118.08,7017125542.69,3890855935.91,1784563766.43,1315759442.29,4547332427.69,1986769662.74,1818355583.94,750805903.38,5992550997.88,3570825837.10,3161465676.96,2178439828.16,5875112950.70,3262430910.67,2271635673.79,624046920.11,4006529576.82,1899778954.80,1368325173.75,660741578.98,3479287517.27,1633437276.77,1313143266.32,680285259.31,2165682909.78,824526823.59,721051597.25,336250644.09,844530409.03,486309504.53,375497557.61,229324277.98,721836015.80,456414629.05,276491366.62,130401129.66,531783686.68,350200508.68,280684400.88,141550398.35,396568730.83,173519581.97,44616497.97,296515096.26,202383088.33,0.0
2,营业收入,33148683110.95,19438054057.17,14224483490.63,6705319565.28,23698927360.54,13136674072.87,9429361525.13,1588316190.34,19916813945.71,12740616277.57,7001255296.88,4208463000.85,13298911112.74,7707687348.04,4977178858.53,986940286.33,8342339136.29,3457234600.56,2232524299.14,808703725.15,7104302025.48,4618894923.74,1996063661.02,522573118.08,7017125542.69,3890855935.91,1784563766.43,1315759442.29,4547332427.69,1986769662.74,1818355583.94,750805903.38,5992550997.88,3570825837.10,3161465676.96,2178439828.16,5875112950.70,3262430910.67,2271635673.79,624046920.11,4006529576.82,1841268873.67,1330009789.00,660741578.98,3479287517.27,1633437276.77,1313143266.32,680285259.31,2165682909.78,824526823.59,721051597.25,336250644.09,839090547.84,479936363.00,371397480.00,227878290.00,714287495.26,452677668.26,274065959.97,129757362.00,530345193.00,348807316.00,279415317.00,140878092.00,392762690.00,171979831.00,43555619.00,289849167.84,199489108.00,0.0
3,二、营业总成本,29445929734.94,16619581700.55,12113535505.22,5713568188.24,21238675518.71,11667138912.62,8317564830.71,1549506565.85,17439164427.91,11270751637.64,5886912514.87,3522638731.46,11398513276.89,6875426304.08,4563441186.42,958122410.32,7496854205.63,3108578237.73,1955858664.05,744530785.49,6314824842.43,4316604164.83,1908437071.34,475828319.98,6193411369.36,3505666020.14,1664445052.47,1178875777.20,3738306269.70,1610552154.88,1414855750.14,602868695.43,4887680210.75,3144332879.90,2742043367.09,1969483855.80,4863910087.32,2831681113.78,1883084663.76,454755806.48,3149062016.05,1427785294.76,1014025606.11,500365055.30,2711625908.94,1251703568.55,991371390.65,524651833.03,1727963947.32,690696530.88,590378815.44,269654828.31,682539821.25,404716934.86,302153945.49,183591982.20,596832206.88,383245564.15,222425311.35,92380865.20,431562912.58,302662113.57,251162465.42,132324319.13,330183807.56,147564181.34,38399421.11,229752621.68,144356700.59,0.0
4,营业成本,23331277799.51,12799533824.42,9250644431.46,4615793125.11,17234681637.05,9526069983.82,7048148657.77,1158800459.30,14304962822.18,9673977632.34,4771715979.43,2857064281.21,9006272970.39,5503408076.64,3761182595.05,671786756.79,5875303016.34,2193960718.75,1341816067.62,479264538.37,4665820294.57,3278441753.42,1364483130.68,286686907.75,4859594646.38,2661806280.58,1140921300.26,881400890.11,2493667732.43,867915353.23,809673306.13,354993461.83,3666513432.91,2385157038.82,2159000137.43,1621907129.02,3925078887.09,2318486917.48,1501291894.03,316173478.80,2470142249.57,1000889739.90,707728320.50,352701314.87,2170816918.88,935271100.87,743763726.21,345250961.80,1356206134.47,518934482.07,467455215.97,209784668.47,531484565.42,310731145.21,239011384.79,145107508.41,462807841.97,287158133.96,163270102.85,63703793.14,339528517.78,248940982.17,210696179.50,106954247.00,273703674.93,118557869.63,26777234.21,185077089.49,117041556.14,0.0
5,营业税金及附加,3146513857.55,1836848972.80,1538606363.82,619473240.79,1977701468.19,968674589.14,540638379.17,103306651.28,1937200881.50,934899887.89,639168421.44,472123681.49,1423431364.60,696345580.78,426127423.49,96970272.46,872906668.91,426418231.15,278664218.35,124277488.20,992282458.06,588679863.54,258847056.26,62168566.83,773545098.61,469652988.88,252209350.66,176843790.79,659539619.01,342415634.91,323943321.36,82502318.63,734772481.10,356080519.56,315965450.23,169601806.35,595816526.54,256925976.29,189602926.30,51060647.99,412427916.26,171460175.03,125594430.26,60202211.71,277363052.83,146541024.01,122547171.98,87438556.84,218989435.57,57374178.55,50853752.17,20550724.95,53261794.11,29875104.41,23026643.75,14128453.98,45089090.57,28362862.39,17032596.46,8044956.44,32820525.95,21551653.58,17249349.65,8734441.70,24912344.79,10709608.42,2604253.50,17230092.73,11800635.39,0.0
6,销售费用,1324658999.73,862308562.11,521264301.96,197396500.42,915927325.81,449997924.68,256227655.84,105039830.06,536065478.25,323248960.05,226438308.45,108549907.00,489991922.83,288891450.40,165053493.19,75275419.19,305576005.97,172584785.20,109177364.54,49664593.11,240821919.19,157217391.89,99626524.92,38003631.93,188085629.60,127198680.77,85971478.25,41739682.73,165591865.82,115781424.37,81535143.50,43296067.00,162682847.42,110644234.19,66138622.55,33537855.38,127136186.18,88677370.23,62425548.64,41006213.06,103289502.37,77424588.02,44893393.81,21416947.72,108291347.57,71551147.66,48014704.36,25537724.69,78051880.25,61222141.25,34749463.85,18516420.20,46281213.82,23675889.07,10963743.85,6403482.20,26728348.55,16502672.85,11276428.29,5224501.99,21030528.58,12540908.99,7523994.77,2203203.71,16311009.59,10025181.35,4544276.13,9043183.12,4184944.32,0.0
7,管理费用,1291705343.47,941072452.76,677065185.04,231254779.10,866963235.90,635325114.60,437442747.12,143368112.59,592969744.63,393388902.55,277948061.77,94012321.29,423057008.62,295208535.17,159271729.08,72104390.79,368096658.69,253548255.24,178433668.61,76175473.67,342870842.17,235256338.79,147365777.49,60081543.61,285902917.94,193730680.59,137963176.24,56638278.53,324574492.24,227681584.26,164615438.76,103707390.46,291729286.20,210043500.59,127081350.16,73408522.22,187817621.56,149063809.05,117215221.80,50251142.76,157857638.94,138233531.67,110120672.03,68216718.64,152203662.81,115221788.86,88115074.34,68656912.46,84277000.69,62534934.25,43987803.68,24675977.36,57759518.40,42068531.89,27218825.09,15322673.83,48139431.17,39146194.53,23261922.59,12706173.56,37379118.58,19959198.34,15111336.81,13910622.84,12507042.70,6062876.76,3532161.07,15510548.62,17054295.90,0.0
8,财务费用,268250098.57,179817888.46,125955222.94,36258840.54,231293532.72,73885381.52,26772338.83,35511440.96,68344343.08,-36797000.49,-38826442.30,-29037057.18,59302402.95,43723161.94,16541995.35,15578884.29,42646963.79,49346909.73,38713243.03,11474188.00,72258762.58,52210569.28,33929619.48,20396795.33,71597761.91,38195835.09,31766343.88,19933066.70,90947909.69,60187850.61,38125260.25,17849289.83,24538820.08,14635004.44,7778673.97,5114847.88,25023195.27,18640643.55,12662675.81,-3622073.31,3658910.04,1818624.82,1898570.60,-2172137.64,-18380323.32,-19429325.35,-13617118.74,-4780155.26,-11972703.72,-8515658.27,-5848467.22,-3872962.67,-6247270.50,-1633735.72,1933348.01,2629863.78,14067494.62,12075700.42,7584261.16,2701440.07,804221.69,-330629.51,581604.69,521803.88,2749735.55,2208645.18,941496.20,2891707.72,-5724731.16,0.0
