9,研发费用,147071943.84,88646186.06,30206008.95,211634228.48,119851502.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,254477101.69,73901947.89,73901947.89,0,106342069.84,52288634.27,52288634.27,0,522599281.68,43593671.89,43593671.89,0,443704520.31,135559124.96,135559124.96,0,189101131.31,153547767.60,153547767.60,0,378472424.52,74931745.22,74931745.22,0,53181186.86,127984888.84,127984888.84,0,15636441.60,74918123.81,74918123.81,0,37726180.86,17314596.76,17314596.76,0,-7068006.57,-8583966.03,-8583966.03,6533197.61,143788739.23,14486840.25,9238685.30,0,36300304.61,33653748.27,33577895.77,0,-120091.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,10803776.00,10803776.00,0,-10803776.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,77074553.14,51409000.51,26358691.17,122786133.09,97321388.11,64357528.12,30694890.05,119287072.48,93341070.23,61525166.89,29517000.05,59797150.76,80006955.29,51231196.58,23086839.60,92537217.65,66508957.97,46903671.73,23692544.12,91491887.10,67393961.64,50232665.39,23896513.08,94502336.63,74224657.89,48740839.94,19416995.53,85795659.68,-23867264.32,-7237874.79,-696979.37,-95193558.02,36220790.85,20785456.52,8193697.66,22052308.65,20761507.13,12684726.03,4313637.14,0,0,0,0,960000.00,0,0,0,868200.00,868200.00,868200.00,0,0,0,0,0,4000000.00,0,0,0,5000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,77074553.14,51409000.51,26358691.17,110542357.09,95881388.11,64357528.12,30694890.05,0,93341070.23,61525166.89,29517000.05,59797150.76,80006955.29,51231196.58,23086839.60,90736657.34,64708397.69,45103111.45,23692544.12,84969413.60,67213961.64,50052665.39,23896513.08,93109347.86,74224657.89,48740839.94,19416995.53,85795659.68,-23867264.32,-7237874.79,-696979.37,-95193558.02,33367816.07,20785456.52,8193697.66,22052308.65,20761507.13,12684726.03,4313637.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,2219013639.04,1509400770.29,734974328.92,2862822877.18,1941371845.67,1232787924.40,696268942.75,2762887958.01,1795489490.52,1181916439.81,556842910.44,1041678067.15,50931499.32,14490441.38,20226577.98,192959174.19,279260890.54,309105593.61,125918784.24,903306046.23,496860525.65,420639388.69,138267656.04,1449742573.15,1125969753.63,936765384.97,682375247.35,3140752417.88,2365314394.97,1819144093.16,979496253.16,3759598287.02,3179959905.95,2289749479.35,933017291.49,3340910446.18,2853936983.28,1775085516.92,688230623.96,2515264493.63,1894110718.92,1203109691.89,480106954.53,1955634612.69,1244511325.71,628983627.84,254346731.66,727311320.65,600352310.08,407090610.08,223401507.19,1389580163.09,574701371.04,444090751.25,213904717.24,877336760.84,657059220.80,434692653.85,168350600.90,483842558.97,334063241.27,191853415.30,70357250.46,272913984.21,221040000.00,141641627.25,62925005.20,240303690.89,165679000.00,186625410.55,157415477.95,0.0
16,加:营业外收入,13727835.80,8362895.17,1725599.12,37801057.25,23691128.49,21171807.39,3257604.68,12528364.51,64345530.88,43254528.55,15301473.59,107837713.21,19307026.55,8740748.76,4501294.78,36999971.24,14852674.35,11248394.38,3771429.02,37363622.36,17085632.41,9704414.42,12674623.70,34244713.57,16731821.13,7507553.23,2598819.22,66644077.36,31626418.10,28283481.90,11588263.52,54919118.98,28165121.67,13728121.44,5461346.68,35718965.47,14648361.79,4862173.68,3668874.66,20140041.07,11128457.55,5639992.47,4432242.48,4485095.52,4578210.56,2162140.86,761491.73,9159326.51,2312430.62,678380.47,193408.67,1195358.13,864467.77,270199.77,37666.32,607470.72,353725.03,344820.57,1900.00,2077328.32,681809.13,678399.13,656765.52,286725.77,102000.00,1568.00,0,190667.76,94000.00,10900.88,88604.93,0.0
17,减：营业外支出,37192829.63,28748756.98,7974021.75,81355035.73,27337897.34,18673549.04,6707766.16,150342000.13,111750185.27,87440955.49,21260595.71,264806709.18,9601281.08,5764615.39,1853448.22,48337521.26,27787554.01,18974680.37,4592854.51,35106692.87,22917737.85,12374184.43,2620247.03,39348267.61,26323632.08,20562223.62,5444339.41,57545005.97,32353978.49,24156685.91,4252153.66,52003067.36,19274405.04,9468246.23,3230946.61,55607392.92,22111152.01,5650912.65,1982369.58,48418896.88,12912425.35,1681735.66,1292933.47,44828796.03,20399355.83,2613233.13,2604008.88,14762092.76,5029088.48,5722019.53,1912537.87,16797591.52,5079343.45,3372045.87,1487116.47,18610188.21,2856657.67,1521666.83,708173.56,53463697.76,3501813.23,2354119.48,1135631.31,5517696.15,2379000.00,2234716.69,320877.72,6307949.23,251000.00,2024241.94,137583.30,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,9829781.72,9548673.43,0,3290109.60,68251.86,68251.86,65341.86,8337641.87,6422896.61,252208.69,220352.88,8507576.54,19134.66,19134.66,0,1770278.15,156834.53,155349.40,0,19956016.87,0,0,0,3403242.18,52397.32,8544.00,0,11689279.13,31994.04,9400.00,5000.00,0,3444.90,1920.00,1920.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,2195548645.21,1489014908.48,728725906.29,2819268898.70,1937725076.82,1235286182.75,692818781.27,2625074322.39,1748084836.13,1137730012.87,550883788.32,884709071.18,60637244.79,17466574.75,22874424.54,181621624.17,266326010.88,301379307.62,125097358.75,905562975.72,491028420.21,417969618.68,148322032.71,1444639019.11,1116377942.68,923710714.58,679529727.16,3149851489.27,2364586834.58,1823270889.15,986832363.02,3762514338.64,3188850622.58,2294009354.56,935247691.56,3321022018.73,2846474193.06,1774296777.95,689917129.04,2486985637.82,1892326751.12,1207067948.70,483246263.54,1915290912.18,1228690180.44,628532535.57,252504214.51,721708554.40,597635652.22,402046971.02,221682377.99,1373977929.70,570486495.36,440988905.15,212455267.09,859334043.35,654556288.16,433515807.59,167644327.34,432456189.53,331243237.17,190177694.95,69878384.67,267683013.83,218763000.00,139408478.56,62604127.48,234186409.42,165522000.00,184612069.49,157366499.58,0.0
20,减：所得税费用,526479642.80,390591219.74,178499930.36,728254643.70,400714354.32,272386870.67,144681531.07,931883343.19,510243830.76,234719499.25,104652296.30,430250008.50,26484045.25,11445781.19,30183997.53,202189311.91,105452023.91,56484934.07,110087654.78,265053195.22,138161342.80,119205575.97,43347840.28,728796694.89,419911262.90,326219060.17,187963490.92,903573411.24,770892950.44,497986126.71,234747676.72,1051133595.24,820683989.85,611826482.71,233299310.06,826893833.07,741412036.38,462031873.18,160357039.16,617543866.26,492861832.45,304640292.53,112034631.92,398854797.35,323153017.52,158578321.12,64004949.69,220382932.73,197908924.61,133147947.69,72290318.85,326936052.79,99120390.43,145526338.69,70110238.14,277680455.04,216003575.09,143060216.50,55322628.02,84552687.97,109310268.26,62758639.33,23059866.94,62127965.11,65789000.00,48841466.55,20659362.06,62127965.11,54622000.00,70924551.05,52567352.48,0.0
21,五、净利润,1669069002.41,1098423688.74,550225975.93,2091014255.00,1537010722.50,962899312.08,548137250.20,1693190979.20,1237841005.37,903010513.62,446231492.02,454459062.68,34153199.54,6020793.56,-7309572.99,-20567687.74,160873986.97,244894373.55,15009703.97,640509780.50,352867077.41,298764042.71,104974192.43,715842324.22,696466679.78,597491654.41,491566236.24,2246278078.03,1593693884.14,1325284762.44,752084686.30,2711380743.40,2368166632.73,1682182871.85,701948381.50,2494128185.66,2105062156.68,1312264904.77,529560089.88,1869441771.56,1399464918.67,902427656.17,371211631.62,1516436114.83,905537162.92,469954214.45,188499264.82,501325621.67,399726727.61,268899023.33,149392059.14,1047041876.91,471366104.93,295462566.46,142345028.95,581653588.31,438552713.07,290455591.09,112321699.32,347903501.56,221932968.91,127419055.62,46818517.73,205555048.72,152974000.00,90567012.01,41944765.42,172058444.31,110900000.00,113687518.44,104799147.10,0.0
22,归属于母公司所有者的净利润,1597069200.98,1063324594.26,529209185.03,1971274188.39,1404480544.85,885685845.68,500739911.28,1637568053.27,1160540541.46,852744995.05,424627134.89,429048254.31,126974565.25,84923039.04,10873754.10,83392235.68,267622829.94,322095077.64,66444406.23,791659291.95,422384154.06,354621216.96,123234116.48,935150653.45,758799980.94,640436006.28,503249295.69,2287615253.86,1652017798.34,1327046738.37,748009989.25,2810593913.90,2267126097.39,1598642600.38,656019800.75,2412461647.99,2029077666.16,1242263448.11,510612860.56,1856333055.38,1367711517.95,875639863.11,341650847.64,1454518136.72,874396867.09,466522326.73,181033726.02,495588246.04,395954008.84,268768629.77,147868655.61,1047581508.24,472218629.35,295462566.46,142345028.95,581653588.31,438552713.07,290455591.09,112321699.32,347903501.56,221932968.91,127419055.62,46818517.73,205555048.72,152974000.00,90567012.01,41944765.42,172058444.31,110900000.00,113687518.44,104799147.10,0.0
23,少数股东损益,71999801.43,35099094.48,21016790.90,119740066.61,132530177.65,77213466.40,47397338.92,55622925.93,77300463.91,50265518.57,21604357.13,25410808.37,-92821365.71,-78902245.48,-18183327.09,-103959923.42,-106748842.97,-77200704.09,-51434702.26,-151149511.45,-69517076.65,-55857174.25,-18259924.05,-219308329.23,-62333301.16,-42944351.87,-11683059.45,-41337175.83,-58323914.20,-1761975.93,4074697.05,-99213170.50,101040535.34,83540271.47,45928580.75,81666537.67,75984490.52,70001456.66,18947229.32,13108716.18,31753400.72,26787793.06,29560783.98,61917978.11,31140295.83,3431887.72,7465538.80,5737375.63,3772718.77,130393.56,1523403.53,-539631.33,-852524.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.660000,0.440000,0.220000,0.820000,0.580000,0.370000,0.210000,0.680000,0.480000,0.350000,0.180000,0.180000,0.050000,0.040000,0.005000,0.030000,0.110000,0.130000,0.030000,0.330000,0.180000,0.150000,0.050000,0.390000,0.320000,0.270000,0.210000,0.950000,0.690000,0.550000,0.310000,1.170000,0.940000,0.660000,0.270000,1.000000,0.840000,0.520000,0.530000,1.930000,1.420000,0.910000,0.360000,1.510000,0.910000,0.970000,0.380000,1.030000,0.820000,0.559000,0.310000,1.090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.660000,0.440000,0.220000,0.820000,0.580000,0.370000,0.210000,0.680000,0.480000,0.350000,0.180000,0.180000,0.050000,0.040000,0.005000,0.030000,0.110000,0.130000,0.030000,0.330000,0.180000,0.150000,0.050000,0.390000,0.320000,0.270000,0.210000,0.950000,0.690000,0.550000,0.310000,1.170000,0.940000,0.660000,0.270000,1.000000,0.840000,0.520000,0.530000,1.930000,1.420000,0.910000,0.360000,1.510000,0.910000,0.970000,0.380000,1.030000,0.820000,0.559000,0.310000,1.090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,450717.22,137103.84,-592854.07,1283744.45,-269194.30,0,0,84634.85,0,0,0,11599.60,0,0,0,0,0,0,0,-355618.05,0,0,190798.64,218635.70,-61337.74,-61337.74,-56171.99,-4300.63,84089.55,84089.55,77556.04,-1040058.57,-298745.23,626089.92,104803.49,-521286.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1669519719.63,1098560792.58,549633121.86,2092297999.45,1536741528.20,962630117.78,548137250.20,1693275614.05,1237841005.37,903010513.62,446231492.02,454470662.28,34153199.54,6020793.56,-7309572.99,-20567687.74,160873986.97,244894373.55,15009703.97,640154162.45,352867077.41,298764042.71,105164991.07,716060959.92,696405342.04,597430316.67,491510064.25,2246273777.40,1593777973.69,1325368851.99,752162242.34,2710340684.83,2367867887.50,1682808961.77,702053184.99,2493606899.23,2105062156.68,1312264904.77,529560089.88,1869441771.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1597519918.20,1063461698.10,528616330.96,1972557932.84,1404211350.55,885416651.38,500739911.28,1637652688.12,1160540541.46,852744995.05,424627134.89,429059853.91,126974565.25,84923039.04,10873754.10,83392235.68,267622829.94,322095077.64,66444406.23,791303673.90,422384154.06,354621216.96,123424915.12,935369289.15,758738643.20,640374668.54,503193123.70,2287610953.23,1652101887.89,1327130827.92,748087545.29,2809553855.33,2266827352.16,1599268690.30,656124604.24,2411940361.56,2029077666.16,1242263448.11,510612860.56,1856333055.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,71999801.43,35099094.48,21016790.90,119740066.61,132530177.65,77213466.40,47397338.92,55622925.93,77300463.91,50265518.57,21604357.13,25410808.37,-92821365.71,-78902245.48,-18183327.09,-103959923.42,-106748842.97,-77200704.09,-51434702.26,-151149511.45,-69517076.65,-55857174.25,-18259924.05,-219308329.23,-62333301.16,-42944351.87,-11683059.45,-41337175.83,-58323914.20,-1761975.93,4074697.05,-99213170.50,101040535.34,83540271.47,45928580.75,81666537.67,75984490.52,70001456.66,18947229.32,13108716.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
