,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1797871958.46,1106865392.59,501806479.47,1949051830.67,1428926465.17,905328224.24,432998646.72,1759879480.77,1199126886.15,766977365.48,346397615.95,1350556992.99,951973425.47,609056514.61,297061993.49,1130254643.17,784532709.45,514873159.11,214365527.84,1053667556.44,1001600189.47,833258733.26,726538464.45,0.0
2,营业收入,1797871958.46,1106865392.59,501806479.47,1949051830.67,1428926465.17,905328224.24,432998646.72,1759879480.77,1199126886.15,766977365.48,346397615.95,1350556992.99,951973425.47,609056514.61,297061993.49,1130254643.17,784532709.45,514873159.11,214365527.84,1053667556.44,1001600189.47,833258733.26,726538464.45,0.0
3,二、营业总成本,1646227640.21,998139465.97,486750612.24,1830917167.35,1361134201.70,869995381.02,423925340.50,1699539439.12,1144628201.56,732766872.33,336282208.36,1305707777.05,919185348.60,585565362.34,288024932.56,1079296700.99,749292780.59,490199904.34,208192354.59,991186828.97,924264461.25,756961179.64,674170881.10,0.0
4,营业成本,1444855820.77,873391515.90,416992098.25,1583080640.37,1188974019.99,748267223.77,360439012.86,1451311913.68,985298135.83,632695361.39,291398284.51,1123114770.06,795935528.54,508785206.35,247211462.49,900908011.47,626764598.02,407827883.80,172924231.44,835392037.51,785476865.61,634556475.59,582046913.68,0.0
5,营业税金及附加,8110433.00,5464446.79,3261809.87,10898090.95,8843803.85,5955341.71,2270874.25,12205413.56,8447023.72,5533115.46,1971518.85,10374930.57,5664930.56,3538935.09,1723223.94,9445829.92,6374220.36,4930139.57,1714762.23,5566747.97,5844290.51,5370928.56,2360538.91,0.0
6,销售费用,39379515.43,21951492.87,13789076.53,40136978.61,30772490.83,20647120.67,10914415.64,45714138.43,30029201.71,18734375.49,8452997.43,37805977.38,26458339.14,16321570.71,8182705.48,31107455.65,22446323.77,14362375.39,6562137.62,32193734.91,27975180.69,23635960.15,16832653.26,0.0
7,管理费用,58092848.42,35344073.00,22070617.41,90229413.91,48549903.27,73934145.81,39390879.88,148553488.54,96586306.71,61381912.00,27224224.19,115853093.88,82824916.61,53247914.33,26214443.01,108095343.11,75145217.38,48063922.39,21704818.71,94333861.35,85784452.38,69988280.39,58829235.14,0.0
8,财务费用,24889612.01,17438420.71,9487020.97,26221531.22,18141088.43,12731600.76,6897558.33,24734241.21,15964654.89,8984720.13,4527510.68,14554158.80,10258623.91,6143907.71,4508327.78,17789281.16,11157440.26,8485669.71,6041862.85,14901120.67,13286326.35,10682741.46,11965823.86,0.0
9,研发费用,70899410.58,44549516.70,19664385.28,93957874.64,62141513.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1485603.93,-13607362.35,3711381.36,8459948.30,4012599.54,17020243.70,8302878.70,5437387.86,2707672.70,4004846.36,-1956990.16,-2472171.85,184769.86,11950779.68,7404980.80,6529913.48,-755458.26,8799326.56,5897345.71,12726793.49,2135716.25,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5680.47,0.0
12,投资收益,617992.42,10620.54,10768.90,3522418.94,3226265.94,3193248.88,72010.20,240109.19,155897.04,122694.29,76031.94,237334.89,196909.55,196909.55,105172.62,280460.31,175287.69,70115.07,0,0,0,0,12236.42,0.0
