,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,504557542.63,221528300.00,155857536.83,402146376.41,226684400.00,262867116.30,166673325.32,0.0
2,营业收入,504557542.63,221528300.00,155857536.83,402146376.41,226684400.00,262867116.30,166673325.32,0.0
3,二、营业总成本,407231341.90,0,121811193.60,325310638.52,0,224433274.68,149706329.89,0.0
4,营业成本,332907091.32,0,92905409.84,257650779.71,0,176642554.04,111447541.26,0.0
5,营业税金及附加,1495817.33,0,442827.76,2329234.30,0,2522084.32,1746110.37,0.0
6,销售费用,14675195.86,0,5515124.30,9309945.19,0,8921797.54,5913217.73,0.0
7,管理费用,38435954.04,0,16487549.82,27024548.33,0,19619297.65,17463845.09,0.0
8,财务费用,2216363.98,0,715517.95,2282647.69,0,4738854.83,5396053.58,0.0
9,研发费用,17500919.37,0,5744763.93,20872167.84,0,9965085.99,6098230.05,0.0
10,资产减值损失,0,0,0,5841315.46,0,2023600.31,1641331.81,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,1687967.26,0,2501835.58,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,89435125.31,41472500.00,33569571.75,78516602.41,37883300.00,41663763.55,16966995.43,0.0
16,加:营业外收入,1866966.36,0,148000.24,7279.35,0,24101.41,1278234.72,0.0
17,减：营业外支出,194898.20,0,299087.21,56871.64,0,277178.43,93950.94,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,91107193.47,41463900.00,33418484.78,78467010.12,37833700.00,41410686.53,18151279.21,0.0
20,减：所得税费用,14219568.58,0,5939866.14,11702715.55,0,5615230.11,1801339.78,0.0
21,五、净利润,76887624.89,34234700.00,27478618.64,66764294.57,31716400.00,35795456.42,16349939.43,0.0
22,归属于母公司所有者的净利润,74719885.94,33320200.00,26501162.92,66967736.54,32382000.00,35441998.18,16544972.17,0.0
23,少数股东损益,2167738.95,0,977455.72,-203441.97,0,353458.24,-195032.74,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0.970000,0,0.340000,0.870000,0,0.470000,0.420000,0.0
26,稀释每股收益(元/股),0.970000,0,0.340000,0.870000,0,0.470000,0.420000,0.0
27,七、其他综合收益,-20638.71,0,-5323.71,-64785.10,0,68936.66,-41164.10,0.0
28,八、综合收益总额,76866986.18,0,27473294.93,66699509.47,0,35864393.08,16308775.33,0.0
29,归属于母公司所有者的综合收益总额,74699247.23,0,26495839.21,66902951.44,0,35510934.84,16503808.07,0.0
30,归属于少数股东的综合收益总额,2167738.95,0,977455.72,-203441.97,0,353458.24,-195032.74,0.0
