,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7134956714.87,24517770453.37,17564216491.49,11376577145.86,5193960152.29,22112983900.32,17584896578.38,12221667566.60,4958690434.55,20614922289.50,14728816798.51,9038878645.64,4621801851.55,18920144828.29,13887703142.70,8694272503.05,4010121627.09,16416267218.40,12832195164.34,8332088088.95,3569103661.47,16483547772.92,12148880491.64,7553969020.11,3556345132.34,15582493561.33,11299616938.92,7222354814.50,3469403423.60,13626735837.56,10179715998.62,5991391384.78,2732752670.15,10690093060.91,7830843412.72,4339335999.51,1855761371.68,7427271334.33,4970150994.34,2949989422.36,1365928333.24,4458530735.04,3037078351.68,1739229104.46,525031616.73,2696374478.06,1969003832.69,1231708079.37,489207867.75,1631136950.25,1017962944.79,614881403.79,302134553.72,1117306124.57,895491454.14,481924679.29,1066975463.71,663182931.96,0.0
2,营业收入,7134956714.87,24517770453.37,17564216491.49,11376577145.86,5193960152.29,22112983900.32,17584896578.38,12221667566.60,4958690434.55,20614922289.50,14728816798.51,9038878645.64,4621801851.55,18920144828.29,13887703142.70,8694272503.05,4010121627.09,16416267218.40,12832195164.34,8332088088.95,3569103661.47,16483547772.92,12148880491.64,7553969020.11,3556345132.34,15582493561.33,11299616938.92,7222354814.50,3469403423.60,13626735837.56,10179715998.62,5991391384.78,2732752670.15,10690093060.91,7830843412.72,4339335999.51,1855761371.68,7427271334.33,4970150994.34,2949989422.36,1365928333.24,4458530735.04,3037078351.68,1739229104.46,525031616.73,2696374478.06,1969003832.69,1231708079.37,489207867.75,1631136950.25,1017962944.79,614881403.79,302134553.72,1117306124.57,895491454.14,481924679.29,1066975463.71,663182931.96,0.0
3,二、营业总成本,6128619350.73,23330815535.70,17350830522.78,11522486351.76,5556415053.40,21865036514.06,17523990032.93,12415655071.93,4903684793.47,20055993463.28,14310925427.87,8765785235.12,4483449272.81,17979753169.30,13023996406.85,8164108313.29,3810574462.46,16182499783.18,12681253117.75,8368679713.41,3655307459.79,16574157185.09,12290823850.78,7733246652.80,3638901551.10,15630898678.08,11291338390.97,7229205142.30,3467217745.82,13574503813.37,10038679420.38,5891237100.00,2689763970.87,10520025713.37,7665998300.07,4263555032.02,1827470401.91,7341304202.45,4889725809.08,2912439456.67,1351640134.21,4394294917.32,2977335307.21,1701996891.14,507347676.71,2643410970.77,1915968379.07,1193147776.35,472072610.71,1586229161.22,984851000.34,600033656.80,295404416.97,1078365344.07,875067116.58,472065995.40,1040055396.04,636566367.65,0.0
4,营业成本,5325722670.80,20658208087.86,15539061139.21,10389597767.08,5075673763.72,19850982915.16,15965073356.40,11358315327.84,4485818091.35,18218385286.40,12910821169.81,7865956667.50,4058917383.85,16311908036.99,11720609104.15,7282635206.22,3421293732.37,14892818402.70,11708191785.55,7818374781.50,3413098120.46,15529061039.89,11485384333.29,7203151102.44,3394926535.12,14746760144.66,10659877702.57,6846381554.49,3280383893.88,12836259843.97,9521143268.67,5600481456.94,2537301818.10,9979482831.11,7274621742.28,4024422569.02,1716523165.90,6919470216.35,4598958227.75,2735585058.51,1265976619.58,4134412246.97,2813644924.26,1608471810.08,467078639.49,2507492922.43,1822594216.35,1135620698.51,445589508.74,1490757144.83,915705827.00,557231751.20,274529373.10,996992259.52,818379918.01,435669988.86,965794130.66,602040326.24,0.0
5,营业税金及附加,5901976.89,40000162.61,30932449.02,24028830.32,5877675.51,29900347.80,16597549.21,10755889.56,5134503.43,25231553.74,10742600.72,5352717.58,1158428.66,14580623.64,1822566.26,1382495.21,949233.74,2908562.98,1410817.17,374159.69,138479.00,1398999.09,624039.83,442444.10,261729.54,1169101.39,574461.58,388960.97,199772.03,1208038.83,924531.02,213395.56,43831.82,498867.71,166663.89,127559.76,37501.52,394946.20,56469.32,34271.13,14982.34,391864.20,110895.61,15531.31,0,72916.67,30666.67,30666.67,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,124936408.44,646612491.76,607665837.21,410087680.04,160282829.07,736047526.09,588649924.73,392029632.43,155273025.79,668050892.45,599961081.35,355466445.81,155195271.49,679779804.20,506567563.60,334439854.97,151968691.33,555568923.01,403315257.98,213933122.15,96092388.70,430031834.37,315942615.36,200321432.21,93714455.16,341924045.86,243001188.66,156449860.06,82198415.89,319327308.14,233826519.52,124949311.86,66984928.37,236501851.59,176095492.69,107664188.72,50150637.14,188354653.55,132209849.41,79178179.10,37329919.42,119712200.47,82664133.69,48036099.96,19756581.65,63103789.11,44293736.11,26137164.91,13478836.13,51558343.86,37810509.06,24063314.30,11880435.22,47388642.83,33875678.33,22086495.95,40304676.85,15384171.53,0.0
7,管理费用,485561760.16,1215112561.79,626799290.26,342449489.00,136092901.44,682633056.68,392076241.21,459933339.04,180609737.55,921207583.80,607052825.88,402902281.28,222613759.18,693543342.38,546087287.10,339251292.69,169948525.52,512846705.68,445920146.51,266620592.88,104251258.55,398113544.26,327487360.20,217886514.85,103594981.20,372437929.66,282815592.23,170511621.40,87226311.54,308767782.40,216939799.83,131519526.47,69683154.72,225266783.28,162796290.58,99354188.58,48467194.42,176689506.25,120914774.41,77011701.99,35390176.73,106777493.97,62979400.41,36990051.12,14342658.22,52013946.90,34560509.67,22106430.63,9607005.95,32218053.86,21829953.34,12815590.99,6511699.24,26710866.92,17438761.45,10010602.81,26951793.90,14449977.72,0.0
8,财务费用,144394019.79,376563428.85,328650296.07,200488079.94,122086653.26,329022757.89,276542398.28,178508970.58,76849435.35,193914769.77,179008367.99,132767740.83,45564429.63,204123034.96,160886396.79,118375975.25,66414279.50,197603017.22,152795500.38,99064136.28,41727213.08,182980419.41,163406878.27,113466535.37,46403850.08,150938072.08,107366747.69,57770447.14,17388684.73,97005417.51,66807596.66,35660402.98,15750237.86,71909918.93,51916457.01,31610713.68,12291902.93,52589412.73,37892055.85,20299623.68,12928436.14,30501303.73,19385205.28,10431334.07,6169797.35,19018778.65,13926674.86,8806875.46,3397259.89,11872662.48,9504710.94,5648612.07,2482909.41,6926761.09,5372758.79,3050308.07,5789649.73,3154512.69,0.0
9,研发费用,42102514.65,394318802.83,217721511.01,155834505.38,56401230.40,208562304.74,268938650.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,27887605.70,16111912.48,16111912.48,0,29203377.12,3339382.12,3339382.12,0,75818327.13,88023488.95,88023488.95,0,20754171.59,-30380389.84,-29687079.09,0,32571348.07,-2021376.17,-2021376.17,0,17669384.43,-2297301.76,-2297301.76,-179332.25,11935422.52,-962295.32,-1587038.59,0,6365460.75,401653.62,375812.26,0,3805467.37,-305567.67,330622.26,0,2499807.98,-1449252.04,-1947935.40,0,1708617.01,562575.41,445940.17,0,-177043.81,0,274388.24,0,346813.71,0,1248599.71,1215144.90,1537379.47,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,648798069.72,-4118666.04,-5299461.50,-420000.00,-11115604.88,-9819067.08,-9819067.08,0,16522226.74,19991993.54,18497400.85,-10394030.28,59067022.13,28156604.00,27459802.24,8352300.00,47420369.45,-1185595.48,236692.46,0,114504360.23,-15561510.29,-12192291.61,-7691977.83,5918621.94,-5977337.96,-4837922.42,-992057.40,8421880.98,-3458378.82,-2340349.48,-797678.76,5999554.95,-441104.17,-120615.07,33203.51,3646983.89,32090.12,39420.68,193958.66,5850.08,40960.00,40960.00,0,-1430670.00,-1438972.00,-1438972.00,0,0,0,0,0,72925.58,0,0,-112938.30,-11300.40,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,-12153434.90,0,0,0,19194297.73,0,0,0,45243523.40,0,0,0,7641489.88,0,0,0,0,0,0,0,6481157.65,0,0,0,0,0,0,0,0,0,0,0,48361.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1012769996.76,1830300788.23,212719000.00,-148860780.36,-353015621.72,257816866.94,58271968.17,-196328665.81,62020852.55,610701821.42,439274300.97,292784288.09,127958548.46,999458681.12,891863339.85,557623992.00,207899464.63,281187804.67,149756451.11,-36354932.00,-86203798.32,23894948.06,-157504869.43,-191469924.30,-90248396.59,-42486494.81,2301209.99,-11688250.22,1193620.38,60653905.17,137578199.42,97813980.08,42191020.52,176066902.49,164404008.48,75660352.42,28324173.28,89614115.77,80457275.38,37589386.37,14482157.69,64241667.80,59784004.47,37273173.32,17683940.02,51532837.29,51596481.62,37121331.02,17135257.04,44907789.03,33111944.45,14847746.99,6730136.75,39013706.08,20424337.56,9858683.89,26807129.37,26605263.91,0.0
16,加:营业外收入,13448745.24,90140046.40,52436299.81,45066907.41,20700776.85,63470220.54,46491905.86,28406263.99,7356828.12,35670255.97,42860654.79,27537831.78,17995030.11,155053596.97,112514262.55,100392884.27,20038889.83,119030917.98,70086802.54,52913785.50,32651542.46,96030009.40,47466660.83,37629681.34,17081241.89,63268093.41,35702541.36,27057491.75,16061223.57,65255612.00,18479881.34,12207397.27,5953818.80,35083776.65,18504967.78,8759375.36,3769569.36,18689976.97,5463864.25,3273225.35,1881143.97,19339187.40,11558727.01,6140196.15,1773163.65,8202605.83,5171859.29,2022189.45,1352446.77,3335004.57,1282927.00,608465.11,218416.56,1756695.42,1207724.64,390898.49,338572.96,101998.02,0.0
17,减：营业外支出,101743071.82,216110244.38,170208387.96,125762781.50,73025061.05,118095387.63,73668549.45,44531182.54,17717943.06,57883225.49,39252779.63,23331883.98,12860942.43,83345188.50,57962094.76,53265403.72,4259238.25,32155586.85,24223098.08,19488951.46,12649209.33,53264058.16,35171517.74,22593190.82,10522775.41,30772071.54,24232080.33,14981777.41,6086582.73,18909309.48,12855938.79,6645436.74,1900484.43,15435355.18,11075533.28,4526702.64,2869094.09,12059252.70,11610349.91,3275489.40,1348532.63,6381112.87,4991197.97,3709190.20,914928.63,6181844.16,3021640.00,2277465.49,2243595.96,719415.45,206402.76,168314.23,89596.60,751582.17,423150.66,393589.63,539875.69,141132.59,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,18942842.69,0,63070586.66,0,42739928.83,0,20911200.32,0,0,0,0,0,19181067.42,0,22834913.91,0,0,0,0,0,0,0,0,0,0,0,2985219.14,0,0,0,4711038.11,0,0,0,0,0,0,0,0,0,0,0,538372.96,0,0,98046.23,61009.44,0.0
19,四、利润总额,924475670.18,1704330590.25,94946911.85,-229556654.45,-405339905.92,203191699.85,31095324.58,-212453584.36,51659737.61,588488851.90,442882176.13,296990235.89,133092636.14,1071167089.59,946415507.64,604751472.55,223679116.21,368063135.80,195620155.57,-2930097.96,-66201465.19,66660899.30,-145209726.34,-176433433.78,-83689930.11,-9990472.94,13771671.02,387464.12,11168261.22,107000207.69,143202141.97,103375940.61,46244354.89,195715323.96,171833442.98,79893025.14,29224648.55,96244840.04,74310789.72,37587122.32,15014769.03,77199742.33,66351533.51,39704179.27,18542175.04,53553598.96,53746700.91,36866054.98,16244107.85,47523378.15,34188468.69,15287897.87,6858956.71,40018819.33,21208911.54,9855992.75,26605826.64,26566129.34,0.0
20,减：所得税费用,3548324.75,11307574.38,12792478.08,12616287.80,5052370.85,10643586.25,15339185.33,10328129.43,3514497.49,31979057.15,18181629.00,12511436.62,3859463.91,32883470.31,15393772.92,6291126.85,1650461.73,32166531.86,13887831.16,6048951.25,2354119.09,26494607.26,13163836.38,9261915.55,4629995.95,21341173.37,11964859.75,8066679.40,2546718.09,26334499.07,14997364.84,8234254.68,3668625.33,19188856.49,6399197.96,2117712.71,1938625.04,16257125.96,9781882.49,5038927.22,3069628.41,14949802.12,8395478.14,4666396.26,1940251.69,4722517.97,3633262.30,2179809.02,855188.40,5851816.28,2532313.34,1309754.08,575420.53,4725117.17,2122348.36,1819938.83,1831696.42,1548642.76,0.0
21,五、净利润,920927345.43,1693023015.87,82154433.77,-242172942.25,-410392276.77,192548113.60,15756139.25,-222781713.79,48145240.12,556509794.75,424700547.13,284478799.27,129233172.23,1038283619.28,931021734.72,598460345.70,222028654.48,335896603.94,181732324.41,-8979049.21,-68555584.28,40166292.04,-158373562.72,-185695349.33,-88319926.06,-31331646.31,1806811.27,-7679215.28,8621543.13,80665708.62,128204777.13,95141685.93,42575729.56,176526467.47,165434245.02,77775312.43,27286023.51,79987714.08,64528907.23,32548195.10,11945140.62,62249940.21,57956055.37,35037783.01,16601923.35,48831080.99,50113438.61,34686245.96,15388919.45,41671561.87,31656155.35,13978143.79,6283536.18,35293702.16,19086563.18,8036053.92,24774130.22,25017486.58,0.0
22,归属于母公司所有者的净利润,905617024.79,1647054637.52,50253149.28,-274922364.51,-414225569.52,193423364.82,35165827.13,-190942216.12,64378682.61,525746485.85,408167465.02,274808177.11,123429365.81,1045955649.01,906118395.36,609695681.07,228062516.66,311434963.37,183515118.22,6399529.25,-62865940.25,41109627.31,-115500021.07,-145388482.06,-69141774.33,-29939219.63,15906677.24,4724061.35,21129998.01,80334956.27,112419894.99,85705132.82,38247478.39,119087063.46,107383817.52,50352122.65,15512515.14,58035909.72,51557971.85,33233322.71,13678783.25,53727479.04,48059242.76,29828927.99,12290383.67,33164161.42,38848284.60,27669522.78,11230378.77,31650119.79,23521116.39,10392869.24,4570825.62,29071071.39,15514293.96,7049385.45,21195784.48,19610061.38,0.0
23,少数股东损益,15310320.64,45968378.35,31901284.49,32749422.26,3833292.75,-875251.22,-19409687.88,-31839497.67,-16233442.49,30763308.90,16533082.11,9670622.16,5803806.42,-7672029.73,24903339.36,-11235335.37,-6033862.18,24461640.57,-1782793.81,-15378578.46,-5689644.03,-943335.27,-42873541.65,-40306867.27,-19178151.73,-1392426.68,-14099865.97,-12403276.63,-12508454.88,330752.35,15784882.14,9436553.11,4328251.17,57439404.01,58050427.50,27423189.78,11773508.37,21951804.36,12970935.38,-685127.61,-1733642.63,8522461.17,9896812.61,5208855.02,4311539.68,15666919.57,11265154.01,7016723.18,4158540.68,10021442.08,8135038.96,3585274.55,1712710.56,6222630.77,3572269.22,986668.47,3063495.35,5463196.63,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.360000,0.685700,0.020000,-0.110000,-0.180000,0.080000,0.020000,-0.080000,0.030000,0.230000,0.170000,0.120000,0.050000,0.520000,0.450000,0.910000,0.340000,0.520000,0.300000,0.010000,-0.110000,0.080000,-0.190000,-0.340000,-0.160000,-0.070000,0.040000,0.010000,0.050000,0.190000,0.260800,0.200000,0.090000,0.280000,0.250000,0.120000,0.060000,0.220000,0.200000,0.130000,0.060000,0.240000,0.210000,0.130000,0.050000,0.150000,0.170000,0.180000,0.150000,0.510000,0.400000,0.250000,0.080000,0.520000,0.280000,0.140000,0.380000,0.350000,0.0
26,稀释每股收益(元/股),0.360000,0.685700,0.020000,-0.110000,-0.180000,0.080000,0.020000,-0.080000,0.030000,0.230000,0.170000,0.120000,0.050000,0.520000,0.450000,0.910000,0.340000,0.520000,0.300000,0.010000,-0.110000,0.080000,-0.190000,-0.340000,-0.160000,-0.070000,0.040000,0.010000,0.050000,0.190000,0.260800,0.200000,0.090000,0.280000,0.250000,0.120000,0.060000,0.220000,0.200000,0.130000,0.060000,0.240000,0.190000,0.130000,0.050000,0.150000,0.170000,0.180000,0.150000,0.510000,0.400000,0.190000,0.080000,0.520000,0.280000,0.110000,0.380000,0.350000,0.0
27,七、其他综合收益,0,1200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,26179.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
