9,研发费用,82891728.00,51552178.58,14787492.42,148163125.90,69996179.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,7023800.13,58315076.80,-4495834.55,-28178773.00,-20196592.96,212608327.61,89744542.50,21054074.44,9732561.40,798242807.09,74925045.43,74925045.43,6180000.00,187386720.23,28921913.42,25707720.07,2850523.79,109547159.11,42274848.79,43627264.94,4871381.50,77570289.24,21514137.28,23815741.14,8371427.72,25714811.82,15356901.55,3407767.65,3964302.50,11005849.11,1706222.42,0,0,184304.20,3042723.60,3528216.69,78014.97,963087.99,1622690.53,1951152.36,2308970.78,3723740.64,7672211.88,5090797.19,2910345.30,2008367.52,1274473.52,178599.01,1333851.06,289226.40,1580883.67,1032770.32,2343171.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438014.96,379250.00,95475.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,637320.74,0,0,0,0,0,0,-91449765.52,-22163968.47,-17380188.71,-4977086.34,-121272702.85,-40952405.62,-27307913.46,-13953502.98,-60515874.14,-45080810.26,-30226682.74,-14271911.56,-22106230.44,-6076512.10,7062409.09,1372336.16,23245672.94,5769493.86,4012525.63,3030020.90,-4909214.48,0,0,0,2397.33,2397.33,0,0,22832499.50,0,0,0,0,0,0,0,0,55607.59,55607.59,0,502490.25,507121.66,69106.70,65967.62,750225.33,-689664.96,-564848.60,0,577345.12,380765.60,530979.00,0,0,0,0,0,3451.40,-32.16,-484.90,0,0,0,263309.45,394266.62,0.0
13,其中:对联营企业和合营企业的投资收益,637320.74,0,0,0,0,0,0,-91449765.52,-28091073.70,-23307293.94,-7811682.59,-121272702.85,-40952405.62,-27307913.46,0,-60515874.14,-45078043.21,-30223915.69,0,-44516525.80,-31987134.46,-12042733.82,0,2916367.46,5769493.86,0,0,-4909214.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65967.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,132729379.04,115246700.98,152651187.11,919650189.81,813624518.81,535906978.87,317655558.48,442137994.10,443536890.42,305812597.92,169519166.09,-1829711239.60,-1147192770.02,-804972799.21,-376667988.22,-1233784042.51,-580117271.04,-227520421.15,-51374102.98,292209752.86,242537495.43,196510675.17,154672480.22,1660418627.43,1472081726.43,1173728799.93,702924380.23,2398555171.05,1544979609.13,1141564007.53,523542879.50,1898355647.07,1700972863.92,-5693549.42,-5882240.87,14973619.21,17731955.11,21545615.73,4312456.92,60534702.69,59883651.41,31317028.83,20151799.64,47728750.66,36975428.82,21241350.41,11592127.49,26392350.09,18816790.70,5485390.12,1135557.37,12052477.74,7091343.44,6822105.63,2435393.44,9817810.39,7188908.73,6979191.76,3280066.13,10303130.90,6984769.91,4749621.59,-652314.57,14836822.66,9230960.71,5718701.67,447081.90,18344381.00,6896661.65,16747209.71,14242439.74,0.0
16,加:营业外收入,108733734.34,69181177.65,55979639.69,76789171.45,58541968.38,49394303.64,48069283.75,183563710.90,105082774.85,67801827.87,3051497.05,11024997.70,9760168.49,616950.28,93125.44,3371791.87,17645925.06,17035043.08,7067617.54,22077203.91,5240221.36,1083457.97,404884.12,19689459.37,12251684.39,10144319.10,2292785.57,33690800.18,6129888.75,973886.62,135626.77,5434906.25,2075164.88,0,0,6437772.01,2158510.60,2135746.77,2023349.05,6529854.98,3992274.53,3987529.32,23311.30,1646332.71,1023466.06,414185.75,405963.76,120838.98,76386.14,59905.58,14837.60,354784.05,742030.56,285842.90,161552.47,7355.57,5388.41,3122.71,1588.50,29828.46,31281.90,16020.95,10446.76,229539.73,84374.60,84374.60,80774.60,0,0,0,4695.72,0.0
17,减：营业外支出,64401741.23,50562369.81,36648500.17,67444050.55,63008293.47,57082989.17,47802382.78,180488132.04,84662304.38,45948448.06,5858835.21,297790661.67,211908151.38,162171082.25,119189495.90,224705689.65,122391134.11,84712083.97,45286230.36,159361768.75,7330741.50,2716930.32,748871.81,6645173.18,4766634.54,2513055.41,1898753.08,29038951.27,2670446.72,2622191.99,1174616.24,14677105.55,7506224.38,0,0,318180.85,311393.52,221393.52,18616.51,359080.15,69099.03,106634.13,106634.13,1355990.97,50971.31,48946.71,13609.88,340493.31,107086.56,96955.56,184.42,77982.11,77613.41,77613.41,6780.35,28477.51,28477.11,28477.11,0,40614.24,43212.14,40614.24,698.24,414687.16,111004.17,104705.04,0,1493601.74,229115.46,1044.76,36000.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,3695.38,0,0,0,10695915.62,0,0,0,313558.89,0,0,0,776886.04,0,0,0,20079852.61,0,0,0,4908543.72,0,0,0,0,0,0,0,0,0,106634.13,0,898990.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,177061372.15,133865508.82,171982326.63,928995310.71,809158193.72,528218293.34,317922459.45,445213572.96,463957360.89,327665977.73,166711827.93,-2116476903.57,-1349340752.91,-966526931.18,-495764358.68,-1455117940.29,-684862480.09,-295197462.04,-89592715.80,154925188.02,240446975.29,194877202.82,154328492.53,1673462913.62,1479566776.28,1181360063.62,703318412.72,2403207019.96,1548439051.16,1139915702.16,522503890.03,1889113447.77,1695541804.42,-5693549.42,-5882240.87,21093210.37,19579072.19,23459968.98,6317189.46,66705477.52,63806826.91,35197924.02,20068476.81,48019092.40,37947923.57,21606589.45,11984481.37,26172695.76,18786090.28,5448340.14,1150210.55,12329279.68,7755760.59,7030335.12,2590165.56,9796688.45,7165820.03,6953837.36,3281654.63,10292345.12,6972839.67,4725028.30,-642566.05,14651675.23,9204331.14,5698371.23,527856.50,16850779.26,6667546.19,16746164.95,14211135.46,0.0
20,减：所得税费用,51493421.44,35113870.35,31043747.62,309776954.01,129578196.00,75349046.78,23156520.92,25762468.42,110962811.95,77489850.99,40918238.48,-49867915.37,4745634.02,35295284.03,689138.80,-4193410.36,-1426737.02,-3385885.17,2798131.10,57826242.80,118088206.18,92133035.10,55095870.31,467716861.39,349870923.39,277524166.93,151047952.11,531759515.75,385237723.80,276575658.60,125312176.88,480854314.66,419226473.78,0,0,12070886.09,4087882.00,4156784.32,1405342.59,8717069.76,9885732.28,5679264.89,3334562.24,4527539.38,4144061.17,2751203.81,2526150.44,476901.39,2755315.21,1998360.16,253765.12,1017584.89,1556455.00,987686.46,322845.25,964095.17,1629728.93,1583852.73,571909.14,900519.86,506133.44,178181.04,-788170.52,2364511.55,1377122.47,776083.17,360658.96,2927151.09,975770.23,3123131.91,-172237.51,0.0
21,五、净利润,125567950.71,98751638.47,140938579.01,619218356.70,679579997.72,452869246.56,294765938.53,419451104.54,352994548.94,250176126.74,125793589.45,-2066608988.20,-1354086386.93,-1001822215.21,-496453497.48,-1450924529.93,-683435743.07,-291811576.87,-92390846.90,97098945.22,122358769.11,102744167.72,99232622.22,1205746052.23,1129695852.89,903835896.69,552270460.61,1871447504.21,1163201327.36,863340043.56,397191713.15,1408259133.11,1276315330.64,-5693549.42,-5882240.87,9022324.28,15491190.19,19303184.66,4911846.87,57988407.76,53921094.63,29518659.13,16733914.57,43491553.02,33803862.40,18855385.64,9458330.93,25695794.37,16030775.07,3449979.98,896445.43,11311694.79,6199305.59,6042648.66,2267320.31,8832593.28,5536091.10,5369984.63,2709745.49,9391825.26,6466706.23,4546847.26,145604.47,12287163.68,7827208.67,4922288.06,167197.54,13923628.17,5691775.96,13623033.04,14383372.97,0.0
22,归属于母公司所有者的净利润,152698806.15,110960591.36,153848797.92,651277217.83,673042866.16,448489157.04,290792876.10,480391514.77,413749890.06,289727927.28,151359743.41,-1962631327.82,-1286135051.57,-959650421.28,-472361611.67,-1288326036.81,-579921269.46,-232334102.86,-66699365.26,110566855.67,126525135.14,104642454.70,98446774.68,1193628535.84,1121186882.93,898189616.78,540782764.00,1788554317.30,1068190947.30,780851812.65,364700512.01,1282541679.15,1158805977.64,-5693549.42,-5882240.87,5088854.35,402201.57,3673337.53,85564.82,21899557.86,18454619.58,8372917.82,3640001.96,12980099.14,9784393.33,4791687.35,2605814.11,5838671.88,1278927.39,68557.18,51187.35,5281888.68,1493190.02,2599827.76,1084517.68,4572325.03,3233472.15,4105390.43,2086682.61,8400262.50,6087140.85,4542077.25,178368.85,11844701.41,7827208.67,4922288.06,167197.54,13923628.17,5691775.96,13623033.04,14383372.97,0.0
23,少数股东损益,-27130855.44,-12208952.89,-12910218.91,-32058861.13,6537131.56,4380089.52,3973062.43,-60940410.23,-60755341.12,-39551800.54,-25566153.96,-103977660.38,-67951335.36,-42171793.93,-24091885.81,-162598493.12,-103514473.61,-59477474.01,-25691481.64,-13467910.45,-4166366.03,-1898286.98,785847.54,12117516.39,8508969.96,5646279.91,11487696.61,82893186.91,95010380.06,82488230.91,32491201.14,125717453.96,117509353.00,0,0,3933469.93,15088988.62,15629847.13,4826282.05,36088849.90,35466475.05,21145741.31,13093912.61,30511453.88,24019469.07,14063698.29,6852516.82,19857122.49,14751847.68,3381422.80,845258.08,6029806.11,4706115.57,3442820.90,1182802.63,4260268.25,2302618.95,1264594.20,623062.88,991562.76,379565.38,4770.01,-32764.38,442462.27,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.063900,0.046400,0.064400,0.272400,0.281500,0.187600,0.121600,0.200000,0.173100,0.121200,0.063300,-0.820000,-0.537900,-0.401400,-0.197600,-0.540000,-0.242600,-0.097200,-0.027900,0.050000,0.052900,0.043800,0.041200,0.500000,0.469000,0.375700,0.452400,1.500000,1.281300,0.936700,0.437500,1.560000,1.390000,-0.044700,-0.046000,0.039900,0.003200,0.028800,0.000700,0.171800,0.144800,0.065700,0.028600,0.101800,0.080000,0.037600,0.020400,0.045800,0.010000,0.000500,0.000400,0.041400,0.012000,0.020000,0.008500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.063900,0.046400,0.064400,0.272400,0.281500,0.187600,0.121600,0.200000,0.173100,0.121200,0.063300,-0.820000,-0.537900,-0.401400,-0.197600,-0.540000,-0.242600,-0.097200,-0.027900,0.050000,0.052900,0.043800,0.041200,0.500000,0.469000,0.375700,0.452400,1.500000,1.281300,0.936700,0.437500,1.560000,1.390000,-0.044700,-0.046000,0.039900,0.003200,0.028800,0.000700,0.171800,0.144800,0.065700,0.028600,0.101800,0.080000,0.037600,0.020400,0.045800,0.010000,0.000500,0.000400,0.041400,0.012000,0.020000,0.008500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44878.12,-8166.94,-2623.25,-437.87,-14.11,-12.34,-5.95,2.85,4613089.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,125567950.71,98751638.47,140938579.01,619218356.70,679579997.72,452869246.56,294765938.53,419451104.54,352994548.94,250176126.74,125793589.45,-2066608988.20,-1354086386.93,-1001822215.21,-496453497.48,-1450924529.93,-683435743.07,-291811576.87,-92390846.90,97098945.22,122358769.11,102744167.72,99232622.22,1205746052.23,1129695852.89,903835896.69,552270460.61,1871447504.21,1163201327.36,863340043.56,397191713.15,1408259133.11,1276315330.64,-5693549.42,-5882240.87,9067202.40,15483023.25,19300561.41,4911409.00,57988393.65,53921082.29,29518653.18,16733917.42,48104642.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,152698806.15,110960591.36,153848797.92,651277217.83,673042866.16,448489157.04,290792876.10,480391514.77,413749890.06,289727927.28,151359743.41,-1962631327.82,-1286135051.57,-959650421.28,-472361611.67,-1288326036.81,-579921269.46,-232334102.86,-66699365.26,110566855.67,126525135.14,104642454.70,98446774.68,1193628535.84,1121186882.93,898189616.78,540782764.00,1788554317.30,1068190947.30,780851812.65,364700512.01,1282541679.15,1158805977.64,-5693549.42,0,5133732.47,394034.63,3670714.28,0,21899543.75,18454607.24,8372911.87,3640004.81,17593188.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-27130855.44,-12208952.89,-12910218.91,-32058861.13,6537131.56,4380089.52,3973062.43,-60940410.23,-60755341.12,-39551800.54,-25566153.96,-103977660.38,-67951335.36,-42171793.93,-24091885.81,-162598493.12,-103514473.61,-59477474.01,-25691481.64,-13467910.45,-4166366.03,-1898286.98,785847.54,12117516.39,8508969.96,5646279.91,11487696.61,82893186.91,95010380.06,82488230.91,32491201.14,125717453.96,117509353.00,0,0,3933469.93,15088988.62,15629847.13,0,36088849.90,35466475.05,21145741.31,13093912.61,30511453.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
