,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,42405247.71,25251828.49,11540042.18,83306296.33,61794227.30,44186041.81,24138638.60,94506126.59,69514064.22,48380003.89,24293633.61,105305624.16,74069117.09,49878951.79,23789697.47,81839957.98,54801786.80,35698527.70,18126807.32,70543182.41,47766286.18,33306161.62,20355780.37,76590859.60,304580.00,201825.00,100775.00,23383766.24,23284916.24,17098785.24,11526754.49,114875568.20,88549165.35,64106002.00,29117291.50,281289144.37,26482397.37,7770356.60,3626935.60,203339362.60,89439956.00,88745373.60,25830131.30,119353803.87,69213743.43,35390399.08,10194306.48,89462767.51,8071916.60,5369567.27,3936298.46,111320599.47,70330581.41,48679496.58,20182506.64,114567483.47,88868737.16,59403643.69,25067053.50,126115289.78,109452529.22,67594155.02,26760062.81,154804679.66,115360201.92,75339764.56,29375290.25,156965711.52,103558700.68,74024440.42,25681872.27,209014861.98,92219414.78,40196243.52,65598176.75,221677741.79,121795092.28,403948575.38,174270087.74,111921976.89,51269973.10,162913478.41,95559303.20,178943846.42,94295100.00,152478000.00,75522426.50,149079544.28,70900280.27,59715714.58,0.0
2,营业收入,42405247.71,25251828.49,11540042.18,83306296.33,61794227.30,44186041.81,24138638.60,94506126.59,69514064.22,48380003.89,24293633.61,105305624.16,74069117.09,49878951.79,23789697.47,81839957.98,54801786.80,35698527.70,18126807.32,70543182.41,47766286.18,33306161.62,20355780.37,76590859.60,304580.00,201825.00,100775.00,23383766.24,23284916.24,17098785.24,11526754.49,114875568.20,88549165.35,64106002.00,29117291.50,281289144.37,26482397.37,7770356.60,3626935.60,203339362.60,89439956.00,88745373.60,25830131.30,119353803.87,69213743.43,35390399.08,10194306.48,89462767.51,8071916.60,5369567.27,3936298.46,107910855.47,70265919.33,48880266.88,19294509.30,115046175.58,89402947.97,60209028.06,25899782.82,124950858.97,100807805.45,64906096.85,23976448.05,149215660.31,105911438.53,69595915.75,27206854.92,146185755.56,96194472.38,64183728.24,23982429.44,203044764.03,88023047.44,35013042.88,61193414.74,210581007.31,120233891.01,384595324.38,174162114.52,107409288.02,51064596.28,161990647.20,94723904.17,178696396.50,94239700.00,151951100.00,75522426.50,140742776.66,70093169.60,59715714.58,0.0
3,二、营业总成本,51943423.36,32439092.14,14727581.78,88040697.02,64326317.79,45512751.91,24383062.71,96650992.85,71699967.91,49321244.51,24493784.85,100388041.82,69983457.07,46186818.59,21806148.51,85207348.50,54855535.59,36400306.65,18155799.68,77928190.00,53907724.86,37760015.04,22467975.94,79189220.07,4553618.25,2599441.70,481120.62,22119830.44,23508697.30,16337873.86,10006187.44,159085847.20,108790382.09,73338287.40,32008558.68,268271494.67,37326949.57,16749262.08,7772602.46,190993483.67,79546174.05,75285944.71,22499326.20,104249662.80,61886709.60,29018727.21,7051727.03,76067687.62,19374783.05,11902002.93,8340964.57,37042999.51,94797883.37,60511760.12,23561337.70,109493848.87,33470025.28,-4181878.60,25980725.01,201944613.36,108762042.21,68353427.38,33709916.61,317058801.37,144627455.49,97451841.67,39701569.71,252513454.53,116321650.56,80793384.33,33791723.54,255022500.08,97976192.26,47908409.11,63817364.94,200186185.84,123215667.35,348842644.73,154379967.46,86519791.57,0,142397903.49,0,153713600.08,0,0,0,128034945.19,60990845.22,42202047.57,0.0
4,营业成本,40201390.68,24384502.07,11172023.42,70313812.13,51371597.03,35652907.12,19004567.70,75676270.61,56082117.49,38140909.19,19088808.74,79119932.11,54313831.84,36403210.58,17237409.76,63347358.55,41374134.46,26836747.71,13573874.29,58129719.20,39789157.44,28426248.32,17778127.83,64142064.77,23886.40,16836.40,5250.00,26926193.72,29782211.56,21074338.86,12109419.54,105645350.65,79108788.74,58857588.97,24573159.55,227032657.71,19152237.31,6839277.51,3296163.22,152033778.11,54920628.33,54361995.65,13914273.58,64303596.50,39346284.45,17777010.11,5202673.39,43769668.45,5501592.60,3362131.90,2459358.50,72334557.31,52038180.81,34457908.51,14111556.45,78175839.74,63846727.58,42905585.83,18691806.27,94854624.96,77016632.93,48117358.48,22158854.71,111434480.55,81919169.07,52748534.25,20434666.86,91347829.07,59889965.88,39404935.01,15643723.66,151683340.01,68429817.45,29493715.23,39107724.79,160983038.00,94057908.46,328498681.90,150642378.32,68661883.31,0,116340351.32,0,132770142.50,0,0,0,103002944.13,47185881.95,42202047.57,0.0
5,营业税金及附加,1236940.50,787208.09,29480.68,1894822.23,1472909.23,1048566.94,888406.83,1991930.46,1709523.68,1021112.59,23945.07,1505832.48,532209.05,365761.08,168383.06,606751.95,370261.31,202327.68,109550.33,403942.33,277210.32,170956.30,80797.81,456290.67,23809.22,17462.24,11803.42,2423653.40,2218117.78,1586070.67,949789.46,7170175.81,4995316.91,3628080.58,1656204.60,18775786.99,1625084.82,531187.45,260852.46,12575080.77,5969709.74,5931507.72,1725208.17,1422241.34,-1993392.76,-3565863.16,-5228522.73,12522959.65,439235.68,295535.73,210214.96,2254330.90,854973.72,723231.51,160896.23,910272.02,581271.63,457228.55,299368.62,191897.39,116054.87,69172.21,2376.19,40553.71,38628.62,36447.62,21599.49,129738.35,83198.71,58202.72,35346.47,135707.58,36880.76,62153.31,2458355.28,5207074.33,6857142.75,896130.58,49456.94,772507.45,0,1014667.42,0,251237.24,0,0,0,11340892.66,6274708.76,0,0.0
6,销售费用,1864690.76,1218110.49,462748.21,3187406.97,2762393.48,1958209.50,999629.00,3380014.07,2820086.72,2133919.88,1040799.45,4212047.95,2763608.66,1796779.86,822845.17,2279718.97,1296919.25,838870.24,371730.93,1421799.97,940448.12,506947.53,206566.99,1539450.01,0,0.00,0,1106814.36,1072414.36,559520.42,408485.97,6476019.23,4624487.21,2420326.76,921291.67,9067770.61,4917839.73,2562191.75,1019041.45,5932130.78,5356860.09,5276740.51,1472703.97,5569822.90,3552916.04,2071040.22,1248361.79,4052734.83,1435978.64,1300138.99,1152061.15,6572748.72,4434820.14,3047275.31,1271772.44,5477543.10,5476544.57,2764619.59,1106451.18,7331753.66,4963071.34,3242271.23,1362745.60,6446319.69,4982553.47,3377501.53,1814497.68,8990672.93,6216758.75,4341656.59,2689721.71,6822611.41,2504680.83,1922137.79,8957926.96,10256387.53,7263845.05,2591966.91,1545361.71,2751181.44,0,3105746.84,0,4678181.78,0,0,0,3133615.04,1346320.79,0,0.0
7,管理费用,8781616.05,6108236.29,3090332.61,12228547.18,8880123.46,6970093.76,3452641.38,15365650.00,11197753.73,8088430.88,4374818.61,15496973.89,12468277.64,7679520.37,3594817.48,17881935.24,14318683.67,8745693.49,4123475.90,17081981.32,12960512.09,8692565.57,4413587.85,15152128.01,6307987.34,4351814.71,2239067.60,12108745.13,8938183.64,5758747.76,2681975.65,16808471.93,20996960.54,9156824.90,5142818.66,15518233.78,11622472.26,6842928.28,3228597.51,16549504.05,11257273.01,8000123.87,4001187.78,30478137.23,22122628.67,15428809.22,5770556.90,15865113.76,11933696.84,6900707.18,4300789.85,-39514283.35,37136322.31,21664126.02,7975188.77,29747924.95,-22993914.47,-36793080.51,5712436.96,97889082.47,22468808.31,13890777.00,8592511.83,178866400.12,48725433.81,35362697.15,14588920.22,140446160.54,44212056.43,31848081.03,12602401.45,84945275.50,21174878.83,15379485.33,13236896.88,22731412.36,12017950.76,15794625.70,1980891.44,12823066.16,0,17105987.68,0,14625213.85,0,0,0,7127117.61,4145520.70,0,0.0
8,财务费用,-141214.63,-58964.80,-27003.14,-95794.44,4146.54,47826.54,37817.80,-144770.17,-109513.71,-63128.03,-34587.02,-104706.16,-94470.12,-58453.30,-17306.96,-359548.53,-2504463.10,-223332.47,-22831.77,309827.56,-59603.11,-36702.68,-11104.54,-2188751.31,-1802064.71,-1786671.65,-1775000.40,-20374578.70,-18502230.04,-12640803.85,-6143483.18,-6622380.17,-1117984.12,-862606.70,-284915.80,-29722.07,-4646.37,-40284.73,-32052.18,2143312.67,2261266.09,1915140.17,1385522.72,789649.23,-806743.08,-2357285.46,47151.92,563995.33,64279.29,43489.13,218540.11,-4604354.07,333586.39,619218.77,41923.81,-4817730.94,-13440604.03,-13516232.06,170661.98,1677254.88,4197474.76,3033848.46,1593428.28,20271047.30,8961670.52,5926661.12,2841885.46,11599053.64,5919670.79,5140508.98,2820530.25,11435565.58,5829934.39,1050917.45,56461.03,1008273.62,3018820.33,1061239.64,161879.05,1511153.21,0,4831150.23,0,1388824.71,0,0,0,3430375.75,2038413.02,0,0.0
