,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1160288525.20,806725956.37,364529915.56,2680568343.25,1834624531.25,1138223147.16,262129496.52,3173178484.72,1977138557.31,1079501754.11,218117007.91,2602884210.16,1514621466.47,10000.00,0.00,119903863.84,119903863.81,106762838.16,104848308.25,56645619.04,57170644.27,56420644.27,26274208.37,192608548.45,168115161.02,136658102.16,105042188.88,33253312.61,28461240.97,24086240.97,3045500.63,218932023.13,207597897.81,166420321.84,140022926.88,223116393.85,53597188.02,28545610.13,11900236.56,142219167.71,123719879.26,40270273.92,22157890.83,902804995.50,728749786.52,482503761.13,202517983.89,671733355.12,501483745.87,351978313.17,134192695.56,201820516.60,56310453.36,39230932.03,19772805.69,212783162.69,157379029.31,98158758.40,43976196.80,223007589.58,153269837.39,102141529.90,37126314.95,211064992.91,161350519.24,117164407.82,80886580.37,379121863.64,281912632.08,168244744.25,76006803.52,331845788.61,145655132.04,448411881.30,223744035.71,316411352.96,123224808.69,262903076.47,127519128.14,173435719.33,79287442.70,128737719.04,61126746.64,98552456.65,91989290.00,94859820.00,0.0
2,营业收入,1160288525.20,806725956.37,364529915.56,2680568343.25,1834624531.25,1138223147.16,262129496.52,3173178484.72,1977138557.31,1079501754.11,218117007.91,2602884210.16,1514621466.47,10000.00,0.00,119903863.84,119903863.81,106762838.16,104848308.25,56645619.04,57170644.27,56420644.27,26274208.37,192608548.45,168115161.02,136658102.16,105042188.88,33253312.61,28461240.97,24086240.97,3045500.63,218932023.13,207597897.81,166420321.84,140022926.88,223116393.85,53597188.02,28545610.13,11900236.56,142219167.71,123719879.26,40270273.92,22157890.83,902804995.50,728749786.52,482503761.13,202517983.89,671733355.12,501483745.87,351978313.17,134192695.56,201820516.60,56310453.36,39230932.03,19772805.69,212658426.71,157302857.99,97910793.68,43773507.10,214090380.93,144555318.44,93629700.65,36920238.74,204564826.39,155080156.17,116826315.09,80958050.72,378156221.01,280564801.64,168084787.80,75923605.25,329058069.19,145301561.47,447090517.99,223063359.30,308693323.37,122595596.92,256206203.42,124589940.10,168277142.23,76453099.77,128712068.46,61117646.24,98458520.31,91808160.00,94778480.00,0.0
3,二、营业总成本,763745418.21,532594234.73,224018338.28,1672204145.72,925928515.78,612577884.09,175703698.50,1737144216.10,1205453180.81,725321469.47,183559269.41,1530775288.28,975965328.50,-13496063.42,393150.48,175163101.89,120599324.37,105814641.66,104372053.91,106551056.55,86323601.22,65644614.06,25893051.91,212586730.49,163647113.81,131516444.63,103684497.02,19030128.93,18956734.78,15198609.58,1978015.53,207784551.49,205874334.95,165778466.54,141275979.06,191246675.65,84760595.07,40033773.80,20430302.43,244686891.38,146410387.27,75151266.66,23929121.33,1017501204.68,772223863.95,524476058.37,201359223.57,707952583.79,492480233.85,347649172.59,133951545.43,172385302.56,49577666.78,46825360.85,31333828.05,314855653.10,167300154.42,102980801.54,46335984.82,258634391.91,161995046.77,110452380.50,40187252.82,215874676.29,155730746.10,112639053.12,79000689.24,358371473.65,272238549.24,161030902.17,72983048.35,311664528.72,136157226.16,407247054.53,192257242.41,265868042.04,118581824.04,225913496.15,117074925.99,152880849.31,0,111584910.49,0,85784424.85,81687400.00,83903280.00,0.0
4,营业成本,391279457.69,271810874.58,96912482.53,848454313.75,445545651.01,289576884.37,82070006.65,855112948.00,596456355.36,321285206.63,73682684.63,737675858.61,416023841.72,0.00,0.00,117583350.75,117583350.76,104762837.94,104762837.94,57158881.38,54069365.20,53639517.34,22728227.34,188713627.34,160495463.29,130842402.11,102484510.05,14154931.32,12988631.27,11992239.41,509102.28,211826244.36,197474294.43,160935487.96,137642016.11,213148376.02,52535756.56,29381127.05,13315220.00,140357019.14,114708751.03,42484835.92,18063888.91,922331781.28,723588192.60,480921047.45,190699658.78,673249906.36,460530430.35,323670352.52,118597734.13,126501215.71,43123836.70,29850933.61,19360385.35,199686259.46,137200084.83,87577950.01,39131113.33,186785107.83,122375434.20,83365020.94,31983168.32,167047795.81,124346605.72,91700702.70,64437971.01,302667422.05,224006885.14,128808313.34,58781472.00,260731712.13,112336419.95,337523658.38,162552274.32,223641757.28,91664073.76,178408419.33,94114598.45,122958905.59,0,93334893.02,0,66613267.50,64433550.00,69020130.00,0.0
5,营业税金及附加,88411849.04,57801540.19,23137055.24,212978992.36,128243773.62,83242681.19,19918173.74,247879980.28,150536609.69,90745350.39,15234155.85,221746008.89,129111876.00,-67.20,0,47321.33,47321.34,40782.88,1726.47,527926.41,354319.61,312319.61,213027.94,593782.67,282140.50,339023.27,42000.00,1153769.07,1022095.81,777720.81,169025.25,847676.73,332852.51,199335.61,102796.09,791791.58,357278.84,98945.52,-7975.52,264719.30,114072.07,73785.09,57242.30,415446.81,328002.48,292666.15,200408.02,828792.62,1697319.19,1499008.01,837923.20,1123894.70,462822.11,366265.48,225441.83,1136605.54,892875.61,569909.45,173781.78,1128253.77,803195.83,518420.40,218134.79,1021927.71,681228.34,438115.41,256845.19,1550841.30,1180273.50,774359.59,422628.78,1586286.49,663515.56,1957511.71,888563.54,2692994.11,1234782.17,2666484.93,1242015.96,1549504.57,0,1276006.00,0,941296.62,775530.00,3380910.00,0.0
6,销售费用,205841467.69,150702768.93,70691362.23,466161504.55,273096444.11,182010884.29,50333512.88,500774680.24,347801754.70,215074500.90,60793900.00,372429037.46,278586178.41,0,0,57417.00,66386.50,57417.00,0,23710.20,23710.20,23710.20,95841.32,261302.17,172211.97,171960.97,102571.22,0,0,0,0,0,0,0.00,0,1027404.38,1027404.38,743971.40,307701.10,1585708.24,922461.68,773480.19,342823.24,8138442.18,5338885.25,3717042.72,2260216.56,3701908.65,3349929.47,2174253.00,932742.25,1472472.77,2851274.90,1749781.98,757703.68,4125774.54,2880967.97,1488718.48,365740.66,4046050.62,2941274.68,1593140.97,652068.02,7371239.94,6762996.16,5640565.39,4920710.51,18828438.24,15670977.60,11764181.65,4003032.07,15688264.95,5899659.87,24881548.27,11889824.10,7142887.80,2583150.91,5463223.12,2729497.59,3189920.58,0,2289473.73,0,1916649.55,1752210.00,4059800.00,0.0
7,管理费用,47332287.37,31992242.73,14189759.83,62860742.17,45622555.32,29113167.57,11752192.72,62076383.14,63571304.75,46210314.95,23326928.76,133303423.75,71085290.13,6357289.97,749347.24,10491024.05,4655287.36,3696540.23,1379176.69,19104627.85,7189785.62,3270598.95,1759575.59,5237276.28,3535521.82,1576558.56,1330720.17,5832062.12,3631232.38,1830021.56,1504781.51,9045784.21,8900566.55,8100600.65,2957379.58,11090710.43,12802004.26,8659272.69,4208708.28,20160429.45,8738748.54,7634503.60,3894401.87,32239274.67,15523719.24,13344664.24,5747952.97,19812383.46,13325485.34,10371418.13,8101942.30,16241965.32,17132402.60,13025389.20,2710803.28,77726845.55,8683330.19,788931.28,3518580.11,53001904.61,30939417.54,20276353.79,5225442.77,26153464.17,13214487.27,9128181.38,4846262.71,23625505.21,18398660.63,12135650.17,5368323.94,23701289.34,11581860.16,30243508.35,5333155.63,22349471.87,16215720.56,31269668.77,14005352.34,15527804.06,0,8482106.40,0,9310720.86,7053350.00,4192060.00,0.0
8,财务费用,30225144.23,20043984.16,10295164.47,36917244.01,25013004.58,25045226.19,11250460.17,48838673.76,21679625.72,11224546.85,3964087.63,64951504.36,62302138.54,18403619.28,116796.93,818420.74,701673.49,582814.74,338540.00,3470288.70,2885278.98,313104.09,179011.86,534815.54,303339.65,200837.61,2471.21,-5968129.67,206435.53,204524.20,102661.13,551330.99,306779.42,203785.73,102779.40,2676748.27,2465107.88,1616884.69,664266.60,10807652.65,6119427.38,4122579.60,1920871.55,28859950.18,9025537.24,5408368.43,2853593.05,5443373.41,11228728.65,8165658.19,5481203.55,26990754.06,11339140.04,10579053.85,8279493.91,32180168.01,17642895.82,12555292.32,3146768.94,13673075.08,4935724.52,4699444.40,2108438.92,14280248.66,10725428.61,5731488.24,4538899.82,11699266.85,12981752.37,7548397.42,4407591.56,9956975.81,5675770.62,12525840.28,11593424.82,10040930.98,6884096.64,8105700.00,4983461.65,9654714.51,0,6202431.34,0,7002490.32,7672760.00,3250380.00,0.0
9,研发费用,655212.19,242824.14,139396.08,107256.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,8653117.90,44724092.64,8407087.14,3589040.48,379352.34,22461550.68,25407530.59,40781549.75,6557512.54,669455.21,18856003.70,-38256905.47,-472993.69,46165568.02,-2454695.08,-3325751.13,-2110227.19,26265622.01,21801141.61,8085363.87,917367.86,17245926.49,-1141563.42,-1614337.89,-277775.63,3857496.09,1108339.79,394103.60,-307554.64,-14486484.80,-1140157.96,-3660743.41,471007.88,-37488355.03,15573043.15,-466427.55,1942381.97,71511362.60,15806926.57,20062082.26,-350106.54,25516309.56,18419527.14,20792269.38,-402605.81,4916219.29,2348340.85,1768482.74,0,55000.00,-25331809.57,-8746063.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114987.54,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3806919.97,11080158.20,0,11430000.00,11430000.00,11430000.00,0,11438613.00,11438613.00,11438613.00,0,13431699.20,13097384.20,56856572.61,21972.35,-3430653.64,-2096024.11,-2226903.69,-161857.47,-5170753.32,-4170636.65,-4104945.85,244796.50,-3269858.28,-424364.08,-407288.24,-102897.28,3198906.22,-624999.89,-107194.75,0,9479442.05,8822336.33,6236636.33,3686836.33,16258541.32,46857819.23,0,0,-26285046.34,-21208289.94,-14964755.58,-7730664.48,-6190371.86,0,0,0,1390887.10,1390887.09,1390887.09,0,-6080239.72,-6542404.53,-761771.57,0,13649569.35,10638526.51,7138526.51,3500000.00,14000000.00,10207172.97,7270510.34,3499937.43,13544914.73,-455085.27,-455085.27,-455085.27,-1758868.13,-1361559.30,-901394.93,-441666.10,-1255868.68,-365000.00,-1252411.29,-848603.18,0,0,-4733.38,-1738.48,-1574.42,4535.37,0,0,22975.00,11680.00,250.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,1027140.00,0,-3430653.64,-2096024.11,-2226903.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,418309258.06,280632732.81,141070973.36,1020052846.02,945656015.47,555015263.07,100875798.02,1449675858.38,783123989.50,365618897.64,34557738.50,1085540621.08,551753522.17,70362636.03,-371178.13,-58689891.69,-2791484.67,-1278707.19,314396.87,-55076190.83,-33323593.60,-13328915.64,625952.96,-23248040.32,4043683.13,4734369.29,1254794.58,17422089.90,8879506.30,8780436.64,1067485.10,20626913.69,10545899.19,6878491.63,2433784.15,48128259.52,15694412.18,-11488163.67,-8530065.87,-128752770.01,-43898797.95,-49845748.32,-9501894.98,-120886581.04,-43474077.43,-41972297.24,1158760.32,-34828341.57,10394399.11,5720027.67,241150.13,23354974.32,190382.05,-8356200.39,-11561022.36,-87486960.71,1653361.75,2685651.51,1140211.98,-21361802.33,1481963.59,-1040340.26,438999.56,8924656.35,5164687.87,4070269.43,1430805.86,19060598.86,8312523.54,6312447.15,2582089.07,20648890.44,9797085.71,40685954.89,31268284.99,58659101.01,3356842.34,36984846.94,10442463.67,20553295.60,15736022.37,17152808.55,8565306.57,12791006.80,10313550.00,10956790.00,0.0
16,加:营业外收入,2457142.75,2348862.90,1698874.16,4139984.07,1372749.44,3052926.15,1601411.16,5147734.34,9494705.14,1940163.10,1213687.61,2936512.69,3596945.04,1067844.91,1062138.22,10181.19,0,0,0,24750558.36,19681467.09,19677967.09,0,119645749.33,0,0,0,236000.00,6000.00,6000.00,0,370.00,350.00,0.00,0,3609665.42,204750.00,46000.00,42000.00,5290943.33,2509860.00,300700.00,300700.00,4820099.67,4381203.85,4328703.85,65992.76,45208578.86,286826.15,80526.15,35000.00,924310.90,564205.04,520682.54,25839.23,235121.65,123946.69,68799.47,21894.00,75647.90,42476.90,42581.70,26782.20,805217.73,700847.64,691057.83,654639.33,152746.79,132087.30,103393.10,97048.10,1042892.29,164307.56,2198336.91,1953546.19,1303750.22,110769.20,192783.08,21171.76,44711.40,0,101909.74,0,775315.30,386110.00,87370.00,0.0
17,减：营业外支出,968089.45,166522.88,217882.75,18774455.06,17547906.73,17243736.54,50100.00,12120281.44,1356552.64,862819.15,21047.79,1050869.45,309535.60,743778.04,416454.50,1903470.29,2251302.40,1552455.00,0,25064520.81,24641381.16,390059.91,0,79923388.13,0,0,0,11871634.70,171.88,171.88,0,13494392.05,640.00,60.00,20.00,19234653.47,6611189.55,4640929.93,127628.81,27049122.39,5389.06,101.00,0.13,290572.95,488959.01,487875.04,106231.04,761213.05,29360.13,2313.87,2046.68,13644653.50,146869.18,159861.71,56763.63,16329480.17,612180.88,192189.61,65818.63,15776371.37,136672.71,69163.79,54853.01,65001.59,25100.25,3910.25,2490.25,673928.58,409242.45,190005.28,38336.62,260106.38,36080.00,1389518.85,751264.50,2599135.48,309895.32,393068.42,12312.61,93509.49,0,75428.99,0,-205406.87,300130.00,1482990.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,21350.04,0,575692.40,0,0,0,0,0,0,0,0,0,134856.94,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
