9,研发费用,34366370.21,22964101.21,12234018.50,37797628.21,23862294.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-2540226.60,25522786.64,6951351.49,5006130.08,-3366278.31,17753750.18,10380914.01,9052580.51,476859.74,6030144.29,1687304.26,1409999.82,153299.31,2015855.42,442567.62,2298283.84,-237445.71,17882149.25,3718714.17,-632888.45,-2536966.92,92404460.18,-78269.78,-2348794.20,-1608714.06,3955385.30,1204418.19,1869700.40,964262.70,4268461.83,4942441.79,4088140.79,1514300.31,191297.45,1519663.71,606605.75,-568177.48,2097034.57,-221377.24,-763064.65,11143.99,-401552.42,-5901.65,-1095416.84,-898477.76,2113419.54,334853.33,-45554.71,870634.86,1083571.67,1617896.31,1237932.58,1329640.37,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,183835590.00,183835590.00,183588191.80,0,0,0,0,0,0,0,0,0,0,0,0,-31438.30,0,0,0,-197777.80,0,0,0,197777.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,69843283.25,41037273.03,29140199.88,195410793.31,124647676.86,108795080.48,3673939.93,60501175.51,67556056.61,14151477.80,-14062200.77,37118871.79,12569380.19,4793543.42,-2917450.58,53570772.77,40055555.63,510825.22,24870.81,1630758.64,-40003.43,79976.25,24823.92,-21413.46,-11601.16,-13976.22,-16731.95,12574.73,19808.26,22099.75,-41665.65,28836.82,7719.57,20072.96,-33058.81,5182.87,71068.93,78133.38,-44974.69,-66558.80,70854.25,27931.33,-54569.58,-604372.03,-737826.63,58437.92,119748.64,382915.55,325849.77,239413.97,-423850.49,55520.68,-736062.31,-733355.63,21520.31,-502573.18,-309881.87,-338013.04,-169296.41,-554236.79,-179478.72,-108290.09,-66889.25,372953.52,0.0
13,其中:对联营企业和合营企业的投资收益,-2205876.82,-3672776.99,-882269.00,-9848298.43,-1377107.43,600113.77,-571266.44,-4800953.59,13943367.46,-6887001.97,-17274270.48,-6964367.54,-2864096.23,-3597533.00,-2917450.58,3501929.12,3193509.45,0,0,35490.75,0,0,0,-21413.46,0,0,0,0,0,0,0,0,0,20072.96,0,5182.87,0,0,0,-66558.80,0,0,0,-46594.44,0,58437.92,0,382915.55,0,239413.97,0,55520.68,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,592076897.49,79249878.00,-157118896.61,1296860772.92,669241988.01,318413774.91,-118594593.95,903840097.59,343324764.55,63812785.89,-135365470.54,496956296.29,151407381.37,-23375751.98,-171853512.89,357664458.84,96144514.99,13039786.56,5687963.55,68225589.49,70250689.94,16048675.32,6227582.39,-18432114.06,50388031.56,13074367.05,6621849.64,81584545.81,50503730.09,13386858.61,7307183.49,77688508.07,42529863.23,10642204.49,6139937.50,32203827.26,22189350.09,7393556.54,4981584.86,27597275.96,17436579.99,5905067.75,4196502.92,16555897.25,15419921.07,5179349.02,3354181.87,30807837.72,25868675.67,8156231.02,5437056.73,33547356.68,27511658.90,8728800.28,4512244.16,29118495.83,20794603.02,4666908.00,3099147.85,28367551.66,18492851.12,4174440.51,28766124.87,23216393.09,0.0
16,加:营业外收入,13731736.52,4380772.02,572849.08,4719767.82,5641612.32,4159943.87,1545271.62,4053650.32,1690423.39,883436.21,118338.04,4040605.88,2650283.89,2149202.70,613124.75,1652435.75,2806220.26,2390861.03,733578.70,2587167.22,1197369.44,676555.58,12701.22,317177.04,206515.61,90792.07,5230.75,262083.13,148195.75,141483.80,662.00,2273643.70,753360.73,765538.02,634280.15,1286549.06,1153489.05,886377.71,308196.30,4164366.51,2170454.63,1397890.75,196796.83,3528854.93,920428.48,679790.48,569527.85,2817430.69,2143229.63,1643661.55,9476.30,882177.15,82838.11,68318.29,601.00,282364.50,161832.84,155346.78,6831.91,566216.30,230455.49,62022.92,254790.39,135880.97,0.0
17,减：营业外支出,19082915.12,7607870.32,4374040.88,18109005.97,9374115.87,2896888.45,253118.96,6309766.51,1579627.18,1358745.42,123239.79,2023069.88,249156.28,214191.23,190593.63,424442.64,241562.99,507281.67,94563.08,3089740.84,13757034.61,405826.76,205571.72,1139879.78,570552.30,275522.04,88734.28,761859.36,201711.74,262877.87,157190.28,941871.20,485338.53,310296.43,105593.10,1103175.29,798095.29,545096.81,90599.40,2947234.13,447367.77,206020.95,41815.65,666320.82,527921.23,310225.99,117805.35,850770.35,615660.37,283242.36,79886.15,1137866.61,892487.41,637333.40,122266.51,901821.55,555558.69,312936.13,133142.53,1040371.48,852657.50,510561.80,993953.66,732017.22,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,2541666.40,0,455931.07,0,955096.70,115299.54,99061.13,90593.63,294172.09,189635.78,67943.27,0,2136797.33,159776.58,127899.64,0,63963.81,0,363.27,0,6349.00,0,0.00,0,3329.53,0,0.00,0,505003.23,0,0,0,2264670.12,0,0,0,60322.63,0,204027.25,0,247013.48,0,0,0,456573.84,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,586725718.89,76022779.70,-160920088.41,1283471534.77,665509484.46,319676830.33,-117302441.29,901583981.40,343435560.76,63337476.68,-135370372.29,498973832.29,153808508.98,-21440740.51,-171430981.77,358892451.95,98709172.26,14923365.92,6326979.17,67723015.87,57691024.77,16319404.14,6034711.89,-19254816.80,50023994.87,12889637.08,6538346.11,81084769.58,50450214.10,13265464.54,7150655.21,79020280.57,42797885.43,11097446.08,6668624.55,32387201.03,22544743.85,7734837.44,5199181.76,28814408.34,19159666.85,7096937.55,4351484.10,19418431.36,15812428.32,5548913.51,3805904.37,32774498.06,27396244.93,9516650.21,5366646.88,33291667.22,26702009.60,8159785.17,4390578.65,28499038.78,20400877.17,4509318.65,2972837.23,27893396.48,17870649.11,3725901.63,28026961.60,22620256.84,0.0
20,减：所得税费用,136683560.85,31062782.46,-25511274.12,310684968.10,166423727.07,98625547.44,-17836872.43,207257786.20,88331384.10,26809790.16,-22414988.34,120458348.61,41586121.02,419706.33,-32254379.35,72732218.76,13202545.36,4792709.49,2010840.02,22629534.36,18239242.06,5093575.51,1501544.26,25914665.49,14590996.80,4409019.77,1778345.49,22207066.82,14298558.96,4921641.59,2540306.75,20695440.82,11783031.56,3592788.78,1516646.36,8011198.36,5527083.33,1984372.11,1398032.45,11398377.38,6180062.49,2849624.21,1517742.07,5606182.08,4173098.10,1174849.15,927958.45,5862502.45,4652558.18,2073780.18,902316.36,5328444.59,4564534.16,1875308.32,441816.64,4302092.70,3252871.49,695931.71,507642.34,5416808.51,3242863.87,1286808.29,4939223.38,4333302.39,0.0
21,五、净利润,450042158.04,44959997.24,-135408814.29,972786566.67,499085757.39,221051282.89,-99465568.86,694326195.20,255104176.66,36527686.52,-112955383.95,378515483.68,112222387.96,-21860446.84,-139176602.42,286160233.19,85506626.90,10130656.43,4316139.15,45093481.51,39451782.71,11225828.63,4533167.63,-45169482.29,35432998.07,8480617.31,4760000.62,58877702.76,36151655.14,8343822.95,4610348.46,58324839.75,31014853.87,7504657.30,5151978.19,24376002.67,17017660.52,5750465.33,3801149.31,17416030.96,12979604.36,4247313.34,2833742.03,13812249.28,11639330.22,4374064.36,2877945.92,26911995.61,22743686.75,7442870.03,4464330.52,27963222.63,22137475.44,6284476.85,3948762.01,24196946.08,17148005.68,3813386.94,2465194.89,22476587.97,14627785.24,2439093.34,23087738.22,18286954.45,0.0
22,归属于母公司所有者的净利润,391288044.76,16837786.00,-118358904.02,820648327.54,413873093.01,169598417.32,-98322500.57,613800128.70,216061517.28,28520918.17,-105792075.17,338910428.32,95376111.58,-22452081.77,-129068576.49,260273434.15,78525430.81,9233034.65,3003137.25,49513142.68,39155974.07,11281332.34,4052304.99,-6234721.90,36912100.03,9141405.12,5225807.23,60983292.91,37805303.74,9586368.99,5365672.14,58920201.94,31256008.18,7662303.07,4788797.67,23212922.22,16037225.94,5255561.78,3451153.42,18982637.88,12674911.86,4110492.55,2609780.77,13076583.59,10925144.89,3651487.72,2356800.74,25182667.56,21272830.21,6450335.55,4030442.05,26415585.14,20737650.44,5820843.50,3883193.65,22698755.12,15792503.22,3092908.56,2417471.74,20520965.34,13352905.35,2407005.71,20079864.17,16178335.56,0.0
23,少数股东损益,58754113.28,28122211.24,-17049910.27,152138239.13,85212664.38,51452865.57,-1143068.29,80526066.50,39042659.38,8006768.35,-7163308.78,39605055.36,16846276.38,591634.93,-10108025.93,25886799.04,6981196.09,897621.78,1313001.90,-4419661.17,295808.64,-55503.71,480862.64,-38934760.39,-1479101.96,-660787.81,-465806.61,-2105590.15,-1653648.60,-1242546.04,-755323.68,-595362.19,-241154.31,-157645.77,363180.52,1163080.45,980434.58,494903.55,349995.89,-1566606.92,304692.50,136820.79,223961.26,735665.69,714185.33,722576.64,521145.18,1729328.05,1470856.54,992534.48,433888.47,1547637.49,1399825.00,463633.35,65568.36,1498190.96,1355502.46,720478.38,47723.15,1955622.63,1274879.89,32087.63,3007874.05,2108618.89,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.100000,0.010000,-0.040000,0.260000,0.130000,0.050000,-0.040000,0.240000,0.090000,0.010000,-0.040000,0.140000,0.040000,-0.010000,-0.110000,0.250000,0.080000,0.030000,0.013000,0.220000,0.170000,0.050000,0.018000,-0.030000,0.165000,0.041000,0.023000,0.270000,0.169000,0.043000,0.024000,0.260000,0.139000,0.034000,0.021000,0.100000,0.072000,0.023000,0.021000,0.120000,0.080000,0.030000,0.020000,0.080000,0.070000,0.020000,0.010000,0.150000,0.130000,0.040000,0.030000,0.210000,0.166000,0.047000,0.030000,0.206400,0,0.033000,0,0.256500,0,0,0.251000,0.202200,0.0
26,稀释每股收益(元/股),0.100000,0.010000,-0.040000,0.260000,0.130000,0.050000,-0.040000,0.240000,0.090000,0.010000,-0.040000,0.140000,0.040000,-0.010000,-0.110000,0.250000,0.080000,0.030000,0.013000,0.220000,0.170000,0.050000,0.018000,-0.030000,0.165000,0.041000,0.023000,0.270000,0.169000,0.043000,0.024000,0.260000,0.139000,0.034000,0.021000,0.100000,0.072000,0.023000,0.021000,0.120000,0.080000,0.030000,0.020000,0.080000,0.070000,0.020000,0.010000,0.150000,0.130000,0.040000,0.030000,0.210000,0.166000,0.047000,0.030000,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-970261.94,-229729.53,258298.17,440916.85,1237975.65,246471.42,-415154.45,-123320.10,-16284.65,-57107.79,-11022.36,201253.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,449071896.10,44730267.71,-135150516.12,973227483.52,500323733.04,221297754.31,-99880723.31,694202875.10,255087892.01,36470578.73,-112966406.31,378716737.45,112222387.96,-21860446.84,-139176602.42,286160233.19,85506626.90,10130656.43,4316139.15,45093481.51,39451782.71,11225828.63,4533167.63,-45169482.29,35432998.07,8480617.31,4760000.62,58877702.76,36151655.14,8343822.95,4610348.46,58324839.75,31014853.87,7504657.30,5151978.19,24376002.67,17017660.52,5750465.33,3801149.31,17416030.96,12979604.36,4247313.34,2833742.03,13812249.28,11639330.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,390317782.82,16608056.47,-118100605.85,821089244.39,415111068.66,169844888.74,-98737655.02,613676808.60,216045232.63,28463810.38,-105803097.53,339111682.09,95376111.58,-22452081.77,-129068576.49,260273434.15,78525430.81,9233034.65,3003137.25,49513142.68,39155974.07,11281332.34,4052304.99,-6234721.90,36912100.03,9141405.12,5225807.23,60983292.91,37805303.74,9586368.99,5365672.14,58920201.94,31256008.18,7662303.07,4788797.67,23212922.22,16037225.94,5255561.78,3451153.42,18982637.88,12674911.86,4110492.55,2609780.77,13076583.59,10925144.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,58754113.28,28122211.24,-17049910.27,152138239.13,85212664.38,51452865.57,-1143068.29,80526066.50,39042659.38,8006768.35,-7163308.78,39605055.36,16846276.38,591634.93,-10108025.93,25886799.04,6981196.09,897621.78,1313001.90,-4419661.17,295808.64,-55503.71,480862.64,-38934760.39,-1479101.96,-660787.81,-465806.61,-2105590.15,-1653648.60,-1242546.04,-755323.68,-595362.19,-241154.31,-157645.77,363180.52,1163080.45,980434.58,494903.55,349995.89,-1566606.92,304692.50,136820.79,223961.26,735665.69,714185.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
