,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,791816675.64,571056423.30,380780886.94,190132414.23,739366092.14,406917979.08,282704273.46,127510731.29,548578226.19,254772830.76,175851385.02,50285281.25,388454274.42,207128377.17,160373956.11,52407648.27,348331628.77,189955470.13,133669166.73,59421877.09,292069710.10,184799323.23,161157796.43,56666813.92,321981255.60,228917527.66,156475601.63,44261629.24,250752038.82,125042100.00,173599933.43,87099076.01,77141206.51,0.0
2,营业收入,791816675.64,571056423.30,380780886.94,190132414.23,739366092.14,406917979.08,282704273.46,127510731.29,548578226.19,254772830.76,175851385.02,50285281.25,388454274.42,207128377.17,160373956.11,52407648.27,348331628.77,189955470.13,133669166.73,59421877.09,292069710.10,184799323.23,161157796.43,56666813.92,321981255.60,228917527.66,156475601.63,44261629.24,250752038.82,125042100.00,173599933.43,87099076.01,77141206.51,0.0
3,二、营业总成本,669421952.28,470515839.71,312664259.66,170561436.11,591675019.82,316378953.09,222826265.17,110308830.37,401651745.58,200579261.39,131572336.47,40545164.24,273264536.85,152285181.26,114647741.93,40372780.02,247181565.85,126794264.15,85875833.15,36745312.81,202822369.75,127084817.69,108149491.14,40029187.86,211569905.97,0,101145435.08,29704302.88,151884230.19,0,106744513.42,48233420.04,49737736.02,0.0
4,营业成本,472225307.90,332781051.09,223105294.90,125161189.18,404060265.28,213497084.47,153836921.58,73963286.18,268215099.87,128633035.43,86144085.26,21452043.63,190218045.65,103024996.67,81599539.35,24974170.38,184880675.09,96048666.42,68509533.19,31111505.31,160036425.46,96032899.86,83893548.72,31174471.04,173433195.98,0,82709708.54,24119464.08,124204006.51,0,83585718.17,34860533.90,39413221.42,0.0
5,营业税金及附加,6990801.70,4971278.24,4294664.98,2945129.15,7634839.84,5904939.46,5143237.31,3070501.15,3532625.49,3086515.68,2681109.45,2339286.36,4990749.05,2678547.02,1134494.71,451084.79,939390.63,525016.90,455758.94,455758.94,327314.36,126905.05,0,0,3866407.09,0,2519699.30,1990319.56,1405798.84,0,1018397.10,71401.35,142769.91,0.0
6,销售费用,32895217.52,29273696.35,14706482.85,8468513.81,29329566.51,19681992.99,12462167.19,6283445.21,18176177.59,12725392.66,7635779.74,4354582.97,14851594.73,9838449.60,6151592.85,3101960.10,10487728.63,6094894.59,3793724.50,2114310.02,8893136.08,7352819.31,5706767.15,1952004.40,5603508.98,0,3136367.54,1367614.31,4580317.19,0,3804131.15,2780858.27,1769720.72,0.0
7,管理费用,104585923.61,73153758.05,49486202.70,19760558.13,91472989.31,64092199.44,49106502.95,20360917.68,87537950.67,49067742.36,31160042.98,12476173.36,57945290.62,35860544.78,23742131.09,10779460.04,43967656.96,27037320.12,15282243.53,6789487.94,34267440.53,24346028.22,16144208.94,5950760.43,26443671.70,0,12553155.14,4270872.33,20944527.74,0,16216663.25,9935466.40,8274574.96,0.0
8,财务费用,19171019.07,7175729.69,9247597.63,8293982.86,1834164.33,-4019732.90,1011993.89,7817466.97,7066985.73,4267607.40,2306697.00,733972.71,-4068198.75,-501295.91,-281969.27,768276.56,-5741513.23,-5046125.86,-3676875.28,-3725749.40,-5201087.10,-2755772.79,-350.62,951951.99,-1309013.36,0,-2025514.03,-2043967.40,424232.87,0,1617642.37,322408.51,117257.74,0.0
9,研发费用,33553682.48,23160326.29,11824016.60,6782198.49,31124241.04,18273309.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
