,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8832683700.93,6782453093.77,4435309238.08,2421154730.59,9831955517.44,7450044301.49,4376953785.92,2256565077.66,8709511777.24,6436849716.77,3786782578.70,1935152882.92,7593532197.23,5681451691.96,3356618791.43,1759279345.34,6581342430.19,4858348004.09,2955998794.22,1521213602.29,5744678575.94,4209869639.08,2511064372.63,1371347543.40,4595756211.16,3218100651.48,1890493612.07,1123072579.66,3643115127.75,2626143515.20,1626201426.35,1050892700.52,3047480300.68,2101924789.85,1316821303.47,743729071.16,2760380594.48,1964481286.12,1154423739.37,696319813.18,2544683237.15,1834109253.41,1046360933.05,643917965.94,2413619637.83,2184883605.96,2099170368.69,0.0
2,营业收入,8832683700.93,6782453093.77,4435309238.08,2421154730.59,9831955517.44,7450044301.49,4376953785.92,2256565077.66,8709511777.24,6436849716.77,3786782578.70,1935152882.92,7593532197.23,5681451691.96,3356618791.43,1759279345.34,6581342430.19,4858348004.09,2955998794.22,1521213602.29,5744678575.94,4209869639.08,2511064372.63,1371347543.40,4595756211.16,3218100651.48,1890493612.07,1123072579.66,3643115127.75,2626143515.20,1626201426.35,1050892700.52,3047480300.68,2101924789.85,1316821303.47,743729071.16,2760380594.48,1964481286.12,1154423739.37,696319813.18,2544683237.15,1834109253.41,1046360933.05,643917965.94,2413619637.83,2184883605.96,2099170368.69,0.0
3,二、营业总成本,8114044575.77,5994323297.21,3956281480.74,2188851583.63,9268911524.92,6822805414.55,3982436415.76,2043797468.96,8127750596.86,5861382677.10,3425375209.44,1725065711.94,7018467528.52,5081007698.17,2981645591.80,1524245693.23,6019034112.01,4349291794.30,2638444806.48,1311155461.09,5184144939.35,3753353774.35,2227011621.23,1172760550.93,4092995537.60,2800836537.45,1633085636.63,950213427.28,3193554718.01,2231855205.64,1388292632.76,890399261.52,2641297561.89,1808179799.79,1146533469.35,628348708.49,2415279077.25,1727715870.04,1019086866.73,587636459.58,2251066934.88,1628326944.98,933902918.32,543599599.88,2160874641.48,1997089951.07,1941174539.37,0.0
4,营业成本,7009853144.79,5310086900.92,3499697846.51,1915753846.13,8057287957.74,6050744960.88,3523658432.62,1801821193.51,7113789222.70,5150208031.37,3002613529.66,1465360744.75,6075439155.44,4480603640.96,2614325838.65,1305147949.90,5148061171.77,3759936355.66,2286377974.04,1125488469.20,4388127166.95,3230390972.47,1915755565.61,992498711.11,3354367723.52,2316388973.35,1310219815.21,774041397.63,2473233108.99,1751324539.71,1067449523.50,711947101.03,2025456141.35,1381091915.40,868104145.15,488256370.40,1842391539.74,1323136671.05,765890924.53,464726736.08,1705902353.01,1225846179.10,697478010.35,420743828.74,1636953290.04,1485843352.11,1433621010.02,0.0
5,营业税金及附加,26674896.21,20243798.99,13178167.08,5418673.63,36586234.37,25338808.49,17914576.62,7218245.16,30958709.48,19678992.97,11606736.99,5512083.14,27533112.19,11316795.76,7347034.11,4024112.42,22657409.23,11845049.39,7973614.92,3730250.81,12311510.14,9289800.59,5966741.80,3026960.92,21643887.12,14825669.62,9521045.62,4486625.22,21428603.54,16890562.67,9946646.14,6144986.50,21817221.09,16301131.30,11057613.66,6106976.23,14377619.11,10021706.42,7027727.70,4104057.15,13838644.03,9981411.46,5967616.08,3604316.11,12686988.38,8723191.19,12679040.86,0.0
6,销售费用,761131250.28,425339315.60,295099385.68,117030331.17,689448791.51,405996685.64,262164694.54,112497501.62,632216033.15,356742122.50,233279278.67,122656163.20,585980354.81,323474046.94,215258875.48,104946025.08,557848067.80,307327183.86,201434151.88,84630710.49,510818440.59,277923593.75,184117787.36,87323220.60,446528259.67,251234787.72,162024035.22,70765857.32,448163795.09,257221717.17,184334989.65,74465250.68,382887597.01,222898247.26,160090057.01,51447412.48,339385246.44,215866050.99,144184943.72,48679834.39,308585786.60,209462739.90,124792817.86,47727577.51,298039826.14,276042861.18,266155626.43,0.0
7,管理费用,449954691.74,357351381.17,236468787.46,120182270.02,467401180.91,336858476.08,215449167.40,103102998.54,448390857.44,320315035.78,202779710.58,99670924.54,398138595.99,270759170.87,173050157.88,87981252.84,349068232.31,229989541.15,147810048.32,73258339.08,327306804.73,216653473.56,141515628.06,71944735.06,301922309.17,202890332.00,129306211.81,66566634.57,282440849.60,190788983.70,121284176.42,60811912.53,263542477.81,181420411.59,116090270.06,53976780.42,227720721.33,146720500.40,106217062.07,47229620.91,215087971.35,152208235.68,97054759.77,47354668.74,213435996.07,234895833.28,217116233.96,0.0
8,财务费用,-141414910.57,-126179881.11,-92541521.30,-30553595.51,-132751183.51,-87934058.68,-62134866.34,-31803241.29,-147065050.51,-81956481.23,-55454270.80,-17951859.28,-83475654.49,-66798624.22,-39468927.19,-20406394.66,-69564903.97,-27435766.41,-24179732.20,-19938577.35,-64837778.53,-36419854.68,-30485791.31,-14103797.68,-43028922.12,-37354732.27,-28745171.25,-3712445.03,-39309189.86,-35716491.81,-29533534.31,-5208512.89,-52876085.87,-32277218.27,-27165751.28,-5822223.52,-25853814.15,-19114916.44,-10970144.24,-5026850.18,-13348210.33,-9858212.02,-6971031.85,-2852857.49,-11849623.29,-17044676.22,-10661803.39,0.0
