,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,369102371.82,243695274.54,93573459.78,686359697.96,467708111.89,342888449.00,152011809.46,633117254.42,535318775.14,360687965.33,139065589.14,749192435.48,396153115.75,243727832.65,79519956.93,604620370.14,352130956.18,213733454.22,115581909.84,524495475.66,285435212.68,151580155.09,63097545.12,381923412.88,206130457.06,128566270.07,56793090.78,290778006.33,136517662.36,84758940.68,44463283.61,218637842.96,102018871.12,67627751.48,32651800.00,147727351.83,84416799.46,0.0
2,营业收入,369102371.82,243695274.54,93573459.78,686359697.96,467708111.89,342888449.00,152011809.46,633117254.42,535318775.14,360687965.33,139065589.14,749192435.48,396153115.75,243727832.65,79519956.93,604620370.14,352130956.18,213733454.22,115581909.84,524495475.66,285435212.68,151580155.09,63097545.12,381923412.88,206130457.06,128566270.07,56793090.78,290778006.33,136517662.36,84758940.68,44463283.61,218637842.96,102018871.12,67627751.48,0,147727351.83,84416799.46,0.0
3,二、营业总成本,428720934.29,261056553.84,118461596.59,699692861.44,465646575.09,338626210.41,155194787.00,723683078.26,541562310.31,384090643.78,139737045.49,706193777.52,379798795.60,242682837.02,80826004.34,577065545.06,344852482.56,200335926.69,111629128.60,437254166.39,239000949.05,124474119.07,50485366.33,293617943.01,169189368.40,105642591.32,46876325.13,232110075.40,114181974.04,71371985.39,36346877.43,170951588.37,81759126.96,54588741.71,0,109443803.01,71765855.96,0.0
4,营业成本,252389955.21,152105412.17,60791696.57,454472142.91,306568014.35,226130419.48,95707857.82,515489551.42,397101983.65,280885876.38,95141659.50,518096765.55,256023713.83,145518781.08,45333493.42,412666758.91,242065716.42,151591667.91,85465373.54,326065750.00,169927198.04,84030517.35,33496984.64,214182480.73,114808807.91,77145365.55,38002061.64,177634448.60,73650036.39,46406135.20,23770227.43,128975144.35,55336655.40,36412442.03,0,78572113.71,50769510.99,0.0
5,营业税金及附加,7159990.89,6160225.14,799457.93,6930624.81,4194903.65,3674359.28,1929593.21,6324120.19,4987286.50,3627173.23,1390508.65,6186010.94,1473253.28,1464143.16,419655.03,4292400.77,1873532.81,1487943.40,1114775.59,5616222.87,2457932.52,1764322.67,321877.67,4712020.22,2495885.47,1642848.81,797780.92,4370186.43,2112583.29,854988.60,480333.67,2609144.57,801737.75,612707.26,0,1196277.94,90879.35,0.0
6,销售费用,29596376.76,20745185.57,11654526.39,36218558.41,27086317.58,17668131.90,9497995.64,38432686.02,23796100.85,13751791.68,8788869.03,26492552.10,13044693.75,11109906.90,4795949.93,24136417.67,17846112.32,10666225.41,6140763.87,18417190.50,15337773.12,9339798.95,4561641.73,15935561.69,13298444.21,6557688.48,2948138.71,11786746.62,9552794.90,5284648.89,2555062.37,8237088.17,5814255.66,3910347.86,0,5257661.75,3223211.43,0.0
7,管理费用,65252368.08,31832239.57,15264440.13,62319682.00,47186813.52,65927020.11,41883232.15,124471195.82,86169674.35,57932614.13,31914749.29,121687055.58,95227940.58,65713008.67,27898655.90,107819552.72,72840553.25,31988711.33,16463793.17,70674527.34,48545203.36,27407608.90,13233130.48,53366573.17,40086571.01,22392415.66,4985406.87,30820854.09,27125738.32,17051211.74,9407664.16,27452368.03,17399508.93,11912028.82,0,23250832.97,16406291.03,0.0
8,财务费用,34769390.74,23465723.58,13159737.97,43309767.53,29117875.92,20847133.42,6899968.15,32665101.24,20754769.46,12762748.30,2857841.20,26476653.42,12862336.40,13499161.64,2088918.32,17298677.67,10218082.70,5521851.62,2559113.22,4199718.38,2922009.97,2074075.36,244296.35,-2188620.54,-1660171.83,-2157164.21,142936.99,1370406.44,1728034.98,1336043.01,133589.80,2252495.32,1429027.01,864842.22,0,389391.36,364669.76,0.0
9,研发费用,39552852.61,26747767.81,14756982.05,62809725.60,44050561.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,2034755.55,33632360.18,7442088.91,4379146.22,-723859.97,6300423.57,8752495.50,15130440.06,-356582.18,7254739.93,1166857.76,5377835.57,289331.74,10851737.32,8485.06,-920472.98,-114690.79,12280757.30,-189167.96,-142204.16,-1372564.54,7609927.74,159831.63,61437.03,0,6127433.22,12786.16,438957.95,0,1425347.93,977942.21,876373.52,0,777525.28,911293.40,0.0
11,公允价值变动收益,-1912534.90,1076961.40,0,14204749.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,-77304.63,0.0
12,投资收益,11440459.77,8495119.69,3198288.30,5349718.54,4591634.84,2875459.97,659565.75,3204645.87,3878043.99,1722143.42,900829.61,4397322.45,2203560.79,2144915.65,1451866.63,4204083.91,5743097.57,3523779.48,1796883.07,3605461.11,1089204.30,961496.69,-445407.19,-616876.16,-341016.68,-133924.60,0,0,0,0,0,0,0,0.00,0,0,238817.68,0.0
13,其中:对联营企业和合营企业的投资收益,11440459.77,8495119.69,3198288.30,5349718.54,4591634.84,2875459.97,659565.75,3204645.87,3878043.99,1722143.42,900829.61,0,0,2144915.65,1451866.63,4204083.91,0,3523779.48,1796883.07,3605461.11,1089204.30,961496.69,-445407.19,-616876.16,-341016.68,-133924.60,0,0,0,0,0,0,0,0.00,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0.0
15,三、营业利润,-104919687.79,-16852080.12,-21198782.78,18064034.79,12565303.25,8674803.93,-1721332.66,-75999673.66,377906.06,-19333713.77,229373.26,47395980.41,18557880.94,3189911.28,145819.22,31758908.99,13021571.19,16921307.01,5749664.31,90846770.38,47523467.93,28067532.71,12166771.60,87688593.71,36600071.98,22789754.15,9916765.65,58667930.93,22335688.32,13386955.29,8116406.18,47686254.59,20259744.16,13039009.77,32651800.00,38283548.82,12812456.55,0.0
