,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4452155649.03,3160267255.21,2035058714.33,1146944981.60,4168791935.88,3061658545.36,1962302368.26,914474281.94,3212808241.40,2232859326.66,1339981634.49,616344798.25,2235919518.14,1567317927.94,1013549359.28,509018035.02,2193542489.28,1627455038.21,1087513973.88,523901567.17,2173981329.64,1572127641.47,1007035151.50,486376806.39,2034046909.51,1482319782.63,978856713.00,495641962.81,1704399442.98,1139825737.02,632866866.47,144750534.72,630491802.79,420934095.31,261568459.84,141974530.97,627883720.97,443471238.19,330299687.35,210444236.15,708708556.34,483737419.46,326674000.33,174323204.29,571647209.98,438325850.28,455424586.03,373825244.76,0.0
2,营业收入,4452155649.03,3160267255.21,2035058714.33,1146944981.60,4168791935.88,3061658545.36,1962302368.26,914474281.94,3212808241.40,2232859326.66,1339981634.49,616344798.25,2235919518.14,1567317927.94,1013549359.28,509018035.02,2193542489.28,1627455038.21,1087513973.88,523901567.17,2173981329.64,1572127641.47,1007035151.50,486376806.39,2034046909.51,1482319782.63,978856713.00,495641962.81,1704399442.98,1139825737.02,632866866.47,144750534.72,630491802.79,420934095.31,261568459.84,141974530.97,627883720.97,443471238.19,330299687.35,210444236.15,708708556.34,483737419.46,326674000.33,174323204.29,571647209.98,438325850.28,455424586.03,373825244.76,0.0
3,二、营业总成本,4311525893.61,3060710397.63,1979356050.63,1120651128.56,4011840696.37,2956905871.90,1920853118.90,910504842.23,3107030558.61,2153830706.22,1284583070.29,597128185.80,2138303312.53,1512457902.12,983568156.67,488339397.43,2150063175.26,1580808342.47,1026395009.87,497567681.60,1984661606.86,1447987836.09,922184139.61,451124617.30,1831699536.13,1347663290.72,888475028.78,448342786.98,1518740345.30,1024991897.67,561572870.02,122017629.35,537123434.60,363488323.57,224692244.65,120342978.61,533672980.26,385086079.89,286274284.94,183545883.48,612483150.69,420601640.01,285936461.92,155017207.67,498800448.23,378970772.54,397627195.01,349913547.71,0.0
4,营业成本,3906312218.62,2776331035.90,1788053246.32,1028883045.51,3603752100.77,2672149789.33,1735982194.36,818163605.29,2775761215.91,1928663854.16,1151608206.82,528781084.42,1872343372.41,1320850645.73,860136590.41,430519226.79,1860008887.11,1372767629.99,907294452.06,437099819.42,1763441479.23,1274793192.39,808614145.15,388242445.71,1634394972.50,1203609121.45,792785681.38,401397829.29,1386075803.26,939031562.42,517617058.32,113591034.60,493144306.60,328036986.61,201247426.18,108205863.39,483275956.57,339520267.98,253346211.36,162426037.49,558924825.71,381831591.46,257489295.75,136492964.64,455117248.81,344852016.38,367493335.36,318209533.71,0.0
5,营业税金及附加,27486219.24,16498112.01,10531512.77,6290748.87,23159423.49,13799342.71,7766937.00,3698305.52,20191995.74,11055881.13,6834318.01,2377752.70,16201354.94,5357751.25,2750752.55,2147554.39,11433368.65,7665340.87,5142042.37,3018902.46,5436400.46,3480878.36,2431056.06,1350466.76,4130509.72,3023102.35,1937509.99,1047105.80,4379735.10,2891466.88,1998489.74,846126.74,3662777.24,2470668.77,1565734.45,960220.46,4055018.83,2930794.57,2450681.75,1263990.40,3905455.59,2237759.92,1368472.10,700891.13,2134852.74,1651542.84,1475107.58,1044208.91,0.0
6,销售费用,88971799.15,66627285.03,46025766.08,23350883.72,81276413.42,58573016.10,39544429.14,17352937.57,72834075.95,54317737.01,35302550.69,16195006.68,63249867.66,41588958.08,28312789.55,15487920.59,60670233.52,46547497.96,29988254.36,16649776.29,55060528.21,42951120.72,28469318.49,16357776.01,48082255.37,37591058.31,26661367.81,13235341.76,43665473.89,30310728.72,18522191.39,4578874.28,24953971.95,19173954.64,13711842.65,6640985.43,23963045.85,20314014.85,15402644.93,8154633.62,23940772.53,17105567.70,11773525.99,7013074.49,18642756.51,14423211.55,12470676.69,10468813.41,0.0
7,管理费用,96501877.69,70890430.29,46175788.83,22022465.74,93095807.41,67745861.31,100664793.07,39144512.48,159023934.79,122498827.98,78237181.51,37443165.75,153172501.03,118601521.64,75718849.47,31453955.70,149546561.94,105731615.79,64107045.69,28459586.80,115852175.96,85169978.77,56230907.08,27916134.43,100319763.35,66623759.12,40734059.75,19696501.84,48315037.01,32767207.47,20536893.21,7543542.24,27946386.29,20636508.51,13151969.44,6697987.03,31492165.03,21063146.09,12535973.01,7027072.09,20487759.31,14312322.52,10686210.13,6431882.68,13833248.64,9596217.80,6817436.74,8025433.77,0.0
8,财务费用,63550188.52,41200182.46,30128849.91,17001434.71,72329082.77,47860628.49,32032496.12,28489981.79,75817242.76,53459845.53,28653856.43,10875220.15,25089961.52,22087298.93,15066740.31,7201132.48,55001190.03,46189791.89,18196113.84,12027851.69,39474762.97,38657813.66,24616167.67,15063783.71,42126415.14,34863186.41,26199546.97,12025315.01,32853220.60,17725153.09,1668618.78,-4291109.16,-15709152.80,-6736488.83,-4612502.78,-2626790.50,-12692372.27,-472198.93,469884.89,652174.38,3924646.09,3161178.17,2665737.71,1633443.16,8186169.40,6607386.06,7186684.98,7425575.47,0.0
9,研发费用,128703590.39,89163351.94,58440886.72,22007674.63,113923946.05,90123337.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1094875.38,24303922.46,6653896.01,4862269.21,3655499.58,3402093.46,-16165439.59,-16053043.17,1455956.10,8246254.97,3971726.49,1582434.38,1529607.48,13402934.01,1906465.97,1667101.55,311744.94,5396260.03,2934852.20,1822545.16,2194010.68,2645620.05,1953063.08,156862.88,940693.28,3451075.44,2265779.09,1229618.58,-250839.35,3125145.32,-93306.13,-372225.29,464712.80,3579166.25,1730055.33,2068889.00,4021975.50,1299691.46,1953220.24,1953220.24,2744951.57,886172.13,1840397.91,2183953.66,4739982.44,0.0
11,公允价值变动收益,0,0,0,0,0,0,-56500.00,-23250.00,0,0,0,0,0,0,-254750.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,23681401.09,-949121.52,-972506.47,33306.35,-3567983.13,-2480552.40,-1545195.66,-4158.60,-716221.68,169248.48,-99604.64,-284255.06,-1047836.48,-130914.38,519575.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62898.63,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-981952.47,-981952.47,0,0,-3553963.89,-2403677.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,147241692.62,89323396.62,47628086.51,27274079.05,170380298.65,118389528.43,54994121.18,18534342.84,111390125.40,85407821.84,59774911.71,18932357.39,96568369.13,54729111.44,30246027.61,20678637.59,43479314.02,46646695.74,61118964.01,26333885.57,189319722.78,124139805.38,84851011.89,35252189.09,202347373.38,134656491.91,90381684.22,47299175.83,185659097.68,114833839.35,71293996.45,22732905.37,93368368.19,57445771.74,36876215.19,21631552.36,94210740.71,58385158.30,44025402.41,26898352.67,96225405.65,63135779.45,40737538.41,19305996.62,72909660.38,59355077.74,57797391.02,23911697.05,0.0
16,加:营业外收入,15868626.26,1847649.58,388363.63,134110.71,14065979.59,350873.92,276853.89,82819.20,17648285.95,12264688.00,9531235.29,2820244.04,16437430.87,14911308.23,13406380.54,10385882.96,31045345.16,4877783.70,2381053.08,1299144.74,62252872.70,3576044.39,2311646.11,990535.11,6321406.68,3404608.13,949171.97,393017.38,6419071.32,5809831.88,4497906.24,221700.00,3388508.71,3388271.10,3113597.76,1004000.00,1554324.88,1659112.08,1486928.08,886928.08,748023.92,404952.00,404952.00,400000.00,104000.02,4000.01,312743.89,218812.40,0.0
17,减：营业外支出,2006024.30,498257.45,176992.36,37610.87,3621417.47,1516799.78,1391214.29,1298898.77,10663379.88,1961814.74,224011.24,163679.91,1691076.58,507143.51,238763.12,194573.91,265812.17,248745.17,243152.75,187527.79,577695.79,306049.69,295182.19,55611.60,1036011.14,904894.56,53563.96,19403.44,852606.87,217070.59,201102.20,0,8052.63,6720.00,6720.00,6720.00,8105.64,0,0,0,2025793.41,1475771.53,376675.00,376675.00,1315300.00,1008388.00,18446.40,67962.01,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585.91,0,0,0,0,0,0,0,0,0,0,0,775788.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
