,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,672831845.68,4069104731.32,2580400022.53,1626156412.36,918687019.84,3626799937.52,2796079978.89,1784341716.54,821242642.60,3472602396.63,2582597803.79,1597189245.35,652892796.25,2418423850.17,1675870501.61,1054586945.24,459277585.21,1838515560.42,1333844289.63,906337743.45,388628939.98,1543030307.80,1141571789.54,727119629.21,242891165.63,1142376274.38,820818160.71,548992928.66,234867497.18,947972381.37,682317112.43,445885245.42,183487819.90,1075638871.56,818990506.84,546110450.53,247937149.90,877465457.82,619441017.86,406824518.80,177372699.08,627910943.04,442935936.08,290810697.64,140935676.60,566723934.37,443865739.75,0.0
2,营业收入,672831845.68,4069104731.32,2580400022.53,1626156412.36,918687019.84,3626799937.52,2796079978.89,1784341716.54,821242642.60,3472602396.63,2582597803.79,1597189245.35,652892796.25,2418423850.17,1675870501.61,1054586945.24,459277585.21,1838515560.42,1333844289.63,906337743.45,388628939.98,1543030307.80,1141571789.54,727119629.21,242891165.63,1142376274.38,820818160.71,548992928.66,234867497.18,947972381.37,682317112.43,445885245.42,183487819.90,1075638871.56,818990506.84,546110450.53,247937149.90,877465457.82,619441017.86,406824518.80,177372699.08,627910943.04,442935936.08,290810697.64,140935676.60,566723934.37,443865739.75,0.0
3,二、营业总成本,639629572.22,3579033819.14,2210114391.95,1402369704.19,805750305.21,3181604047.79,2413188929.38,1552163717.20,747317255.71,3117235066.38,2323887133.99,1448477704.25,600696503.06,2241444989.53,1557397046.84,979256465.67,422930079.82,1694485534.03,1216060264.21,824280290.34,356003425.77,1423592843.49,1030989874.53,657433037.03,217884168.98,1054397316.26,757522846.23,508358377.18,213590069.12,914326948.87,623219731.32,405302873.42,165107406.77,944258302.53,706916820.90,471545385.69,215340020.87,705301443.79,493436025.82,322860843.86,140925949.16,495242146.09,349794026.96,232822043.75,116637051.53,442908241.43,368542426.49,0.0
4,营业成本,564346753.35,3195578757.40,1940502192.54,1216061148.08,695725563.29,2740318902.49,2093975370.67,1342741377.11,636007914.61,2650578822.04,2005758968.02,1252560782.29,510552027.16,1897102375.62,1331027412.19,831590311.95,355322023.24,1422628200.05,1028525776.46,707527901.67,305569229.74,1155972079.67,849133171.68,545747343.22,173244855.65,849168452.96,608413943.73,405379695.35,173099615.75,714309965.48,518990171.07,341735404.47,138616520.56,831632046.92,637664975.17,421689875.84,190988100.81,607827304.33,418936933.62,274000050.05,119740499.90,417997622.33,290929836.24,194529666.20,94297245.90,369433622.14,314858933.43,0.0
5,营业税金及附加,1581273.14,20691008.30,14712231.40,11872151.50,8600885.71,20586362.72,12495106.43,7202868.44,3736914.69,18291369.40,10255855.55,5350878.44,1123247.10,11141364.73,5035037.37,3811993.42,1798048.29,6761582.12,3300577.95,2119210.98,661228.32,2963075.54,1478027.63,1040480.76,448917.10,4772342.72,2585169.05,1955403.85,890464.26,5715299.56,3659340.01,2661191.25,661515.26,2252460.84,1025070.59,666329.39,236278.87,877833.67,848108.30,813640.58,391834.26,3210807.41,2167306.15,1871951.03,826500.36,3224401.96,2105680.98,0.0
6,销售费用,15715418.75,78298402.89,50864705.42,32644099.71,17576607.97,81032587.83,61454763.26,36985897.39,20175909.09,86329892.82,59379632.96,30983678.89,13287508.26,59523404.55,37900656.37,24530036.85,10304747.48,56956259.29,35233315.96,21554771.79,7415819.90,58010666.42,41609037.91,20112841.72,7054685.37,41521527.69,29610151.46,17722394.33,5287361.72,34727520.53,23994393.87,15700678.38,6060496.51,29307067.28,17598891.30,11408193.84,5214163.90,20701575.20,14335523.84,9207015.84,3273370.25,16615046.29,11921713.83,7042624.63,4065162.83,15112328.53,11655491.82,0.0
7,管理费用,32364958.46,138838352.05,91235448.24,59877228.57,28718236.87,113261741.20,80155647.17,137886658.00,68375965.58,267919471.78,177201676.15,113488147.49,54456002.59,210531223.88,148043796.18,95804365.51,44322781.14,179759150.48,129224371.83,81194641.75,35424300.34,159142980.85,118317450.30,77676203.08,33063027.82,141821552.81,97786925.04,66930007.48,27857744.60,104370732.41,72278444.57,46695659.51,21085949.61,98391944.86,64157041.25,44001722.04,20411079.73,77582383.60,53318575.22,34682600.62,16592156.62,52187623.09,40847431.22,25983137.25,15002152.20,44194953.82,33554213.13,0.0
8,财务费用,-2820322.97,-821049.47,-86326.84,4107275.27,6592989.40,5822088.39,1661452.88,7006101.94,17139952.86,33947765.28,24777962.87,17751907.93,9600456.33,30368410.02,24902927.66,13533201.78,4887878.51,15186523.21,10429890.82,3855367.87,4757414.97,12675969.84,9834707.73,6148418.47,3209953.01,7646228.15,14150368.26,11081490.22,6195607.97,2650376.83,2055798.85,-3614153.37,-2450789.31,-19524966.78,-15776176.37,-7818085.02,-2745564.73,-3829286.22,4009451.89,2814080.27,705653.82,3075874.04,2564945.95,2023599.85,1032620.24,10553939.50,7001552.30,0.0
