9,研发费用,15095699.53,12208502.36,5777068.72,13076252.51,8745614.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-3122857.60,148409401.35,108996214.56,15217625.01,4578660.54,22337305.07,24489668.83,23336287.78,24897177.63,-2749105.50,15225447.33,10756872.73,5723146.45,8765082.02,9485675.34,1421059.40,0,7984903.92,-992921.65,-1657459.55,1951017.39,-5273379.09,-2696235.85,-6268903.91,-6307668.51,8374552.95,2852335.81,-471158.35,4771082.82,-14573087.40,-17226437.23,1489080.69,3723877.09,5437596.45,4707891.30,1613534.14,3461538.74,14320143.74,2658992.61,562856.14,2379900.11,3589244.33,3411909.65,3257522.62,1726164.80,714685.83,685784.80,8378918.63,-20260.44,-1454413.94,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-13208757.88,-11485019.59,1244122.04,20974531.76,11141208.83,-127223.07,-2573243.75,12293270.32,12147064.37,10604373.06,7798150.84,8529629.67,4357292.56,3499521.69,6713530.24,28967632.28,23229843.17,13418054.73,9318701.58,21177001.70,12724998.82,9290737.17,7294502.78,13814590.08,9525447.50,7604300.31,5342732.89,9690425.16,6778778.77,6708876.22,5613630.71,8144894.26,6975172.26,6816739.36,5928965.94,13648848.52,11131956.52,8382072.93,4885246.10,10159966.51,9368182.49,6280908.52,3494357.79,953959.64,492411.64,0,0,239529.15,239529.15,253470.00,0,3749143.50,0.0
13,其中:对联营企业和合营企业的投资收益,-13208757.88,-11485019.59,1244122.04,20974531.76,11141208.83,-127223.07,-2573243.75,12293270.32,12147064.37,10604373.06,7798150.84,8339273.50,4166936.39,3309165.52,6713530.24,28967632.28,23229843.17,13418054.73,9318701.58,21060618.14,12724998.82,9290737.17,7294502.78,13814590.08,9525447.50,7604300.31,5342732.89,9690425.16,6778778.77,6708876.22,5613630.71,8144894.26,6975172.26,6816739.36,5928965.94,13648848.52,11131956.52,8382072.93,4885247.10,10159966.51,9368182.49,0,3494357.79,953959.64,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,325301843.41,306879540.36,357000304.56,498636929.70,414570959.23,388437928.01,375159304.10,486871443.79,304283540.51,297204394.42,259935398.97,610065855.96,484025645.57,450207098.28,400357624.96,692417422.73,496941065.01,436079652.46,357787206.33,606563759.41,385680001.76,334645002.39,296646953.88,394514667.09,266427544.44,248159798.73,220904124.00,396539641.34,296179216.85,211703433.28,188144744.37,467750288.48,410312619.94,334934264.21,243670321.12,475109595.97,372833476.82,294281393.18,208004794.01,418776517.20,306743255.92,241980770.45,175112095.41,345818434.79,245177220.77,199088685.33,173445684.99,309950410.57,211194064.38,163394850.15,244520883.66,193192690.77,0.0
16,加:营业外收入,3740414.44,585946.96,20059.61,378259.89,277379.69,17523.27,12515.55,299813.86,3708450.52,2507374.57,1179595.56,5708823.19,6129366.26,4891476.86,3613595.32,14158540.78,9420090.07,3924386.72,2776672.72,3830908.41,3332528.24,1577562.52,701694.72,2746636.16,2072822.52,1557599.30,705528.22,3460269.39,2162241.16,1726550.48,495028.21,13117835.71,1321307.50,977065.00,632822.50,2568486.06,12398.00,9398.00,9398.00,5001650.00,25650.00,600.00,0,4275157.93,1586376.35,1386376.35,43082.00,488756.24,473410.24,582451.00,311091.44,180000.00,0.0
17,减：营业外支出,798815.81,851971.32,184597.82,15730051.49,2683492.50,1902898.12,21519.73,4042508.71,992920.70,725304.25,16200.11,1594037.18,885874.23,0,0,2085295.12,726075.97,723019.52,5953.38,1662882.52,378800.04,249430.00,220750.00,1391572.50,260094.16,112056.00,4500.00,5735541.69,2456184.60,2206184.60,200000.00,334692.52,0,0,0,2668150.01,2300500.00,0,0,5444615.43,510744.40,507461.40,1665.00,1379226.38,1059496.80,1050566.25,11124.46,968927.66,120182.03,113976.40,1090391.22,37468549.22,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,360831.90,359466.89,51.64,848948.42,141529.60,0,0,1109889.83,591702.83,591702.83,0,1286855.82,117250.04,29430.00,750.00,550927.80,0,0,0,1318932.18,0,0.00,0,334692.52,0,0,0,167650.01,0,0,0,4744615.43,0,0,0,20055.01,11124.46,11124.46,0,968927.66,113976.40,113976.40,0,0,0.0
19,四、利润总额,328243442.04,306613516.00,356835766.35,483285138.10,412164846.42,386552553.16,375150299.92,483128748.94,306999070.33,298986464.74,261098794.42,614180641.97,489269137.60,455098575.14,403971220.28,704490668.39,505635079.11,439281019.66,360557925.67,608731785.30,388633729.96,335973134.91,297127898.60,395869730.75,268240272.80,249605342.03,221605152.22,394264369.04,295885273.41,211223799.16,188439772.58,480533431.67,411633927.44,335911329.21,244303143.62,475009932.02,370545374.82,294290791.18,208014192.01,418333551.77,306258161.52,241473909.05,175110430.41,348714366.34,245704100.32,199424495.43,173477642.53,309470239.15,211547292.59,163863324.75,243741583.88,155904141.55,0.0
20,减：所得税费用,84294124.45,82160551.95,53871795.17,68246605.83,61059737.64,56777862.30,57244043.31,77646325.98,46077522.46,45336111.81,38788513.04,104883354.91,73703025.22,68531370.46,60289018.52,113231103.50,73980749.89,68860464.19,52513703.77,93026759.53,57945497.07,50375590.33,44223584.64,61448366.47,40321251.73,37529875.29,32781899.89,61567171.09,47182973.97,34019962.06,28139394.81,73354586.24,61198221.30,49955572.52,36772685.12,71457746.16,55956721.42,44423725.20,31365418.34,62615053.32,44642032.72,35554600.40,26253135.15,53123904.57,37240823.20,30298882.46,26197884.61,52822045.57,33807146.67,28068381.43,39603629.38,31611244.31,0.0
21,五、净利润,243949317.59,224452964.05,302963971.18,415038532.27,351105108.78,329774690.86,317906256.61,405482422.96,260921547.87,253650352.93,222310281.38,509297287.06,415566112.38,386567204.68,343682201.76,591259564.89,431654329.22,370420555.47,308044221.90,515705025.77,330688232.89,285597544.58,252904313.96,334421364.28,227919021.07,212075466.74,188823252.33,332697197.95,248702299.44,177203837.10,160300377.77,407178845.43,350435706.14,285955756.69,207530458.50,403552185.86,314588653.40,249867065.98,176648773.67,355718498.45,261616128.80,205919308.65,148857295.26,295590461.77,208463277.12,169125612.97,147279757.92,256648193.58,177740145.92,135794943.32,204137954.50,124292897.24,0.0
22,归属于母公司所有者的净利润,238982531.69,222259163.73,301839852.24,404187524.13,348762734.42,326735666.91,313988394.09,395429092.40,259305251.60,251960057.04,220182385.18,508535727.77,413638694.73,384325592.43,341469369.40,586271654.29,427463956.14,366558239.34,304133119.48,512330157.93,330506505.58,285779263.60,253580497.01,337729389.50,230188950.17,213584234.65,189527295.42,335524984.00,250404978.14,178071291.62,160618437.56,408385708.67,350691232.97,286477996.82,207722781.85,403937264.42,314626531.47,249867065.98,176648773.67,355718498.45,261616128.80,205919308.65,148857295.26,295590461.77,208463277.12,169125612.97,147279757.92,256648193.58,177740145.92,135794943.32,204137954.50,124292897.24,0.0
23,少数股东损益,4966785.90,2193800.32,1124118.94,10851008.14,2342374.36,3039023.95,3917862.52,10053330.56,1616296.27,1690295.89,2127896.20,761559.29,1927417.65,2241612.25,2212832.36,4987910.60,4190373.08,3862316.13,3911102.42,3374867.84,181727.31,-181719.02,-676183.05,-3308025.22,-2269929.10,-1508767.91,-704043.09,-2827786.05,-1702678.70,-867454.52,-318059.79,-1206863.24,-255526.83,-522240.13,-192323.35,-385078.56,-37878.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.214900,0.199900,0.271400,0.363500,0.313600,0.293800,0.282300,0.355600,0.233200,0.226600,0.198000,0.457300,0.372000,0.345600,0.307100,0.527200,0.384400,0.329600,0.273500,0.492300,0.324300,0.281000,0.249400,0.332100,0.226400,0.210000,0.186400,0.330000,0.246300,0.175100,0.315900,0.803200,0.689800,0.563500,0.408600,0.794500,0.618800,0.491500,0.347400,0.699700,0.514600,0.405000,0.292800,0.669100,0.496900,0.414100,0.360600,0.628400,0.435200,0.332500,0.495800,0.339500,0.0
26,稀释每股收益(元/股),0.214900,0.199900,0.271400,0.363500,0.313600,0.293800,0.282300,0.355600,0.233200,0.226600,0.198000,0.457300,0.372000,0.345600,0.307100,0.527200,0.384400,0.329600,0.273500,0.492300,0.324300,0.281000,0.249400,0.332100,0.226400,0.210000,0.186400,0.330000,0.246300,0.175100,0.315900,0.803200,0.689800,0.563500,0.408600,0.794500,0.618800,0.491500,0.347400,0.699700,0.514600,0.405000,0.292800,0.669100,0.496900,0.414100,0.360600,0.628400,0.435200,0.332500,0.495800,0.339500,0.0
27,七、其他综合收益,0,0,0,7664337.01,0,0,0,8032424.40,0,0,0,8041633.09,0,0,0,8017590.34,0,0,0,8011754.45,0,0,0,8020977.62,0,0,0,6396652.66,0,0.00,0,17328046.06,0,0,0,4097051.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,243949317.59,224452964.05,302963971.18,422702869.28,351105108.78,329774690.86,317906256.61,413514847.36,260921547.87,253650352.93,222310281.38,517338920.15,415566112.38,386567204.68,343682201.76,599277155.23,431654329.22,370420555.47,308044221.90,523716780.22,330688232.89,285597544.58,252904313.96,342442341.90,227919021.07,212075466.74,188823252.33,339093850.61,248702299.44,177203837.10,160300377.77,424506891.49,350435706.14,285955756.69,207530458.50,407649236.94,314588653.40,249867065.98,176648773.67,355718498.45,261616128.80,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,238982531.69,222259163.73,301839852.24,411851861.14,348762734.42,326735666.91,313988394.09,403461516.80,259305251.60,251960057.04,220182385.18,516577360.86,413638694.73,384325592.43,341469369.40,594289244.63,427463956.14,366558239.34,304133119.48,520341912.38,330506505.58,285779263.60,253580497.01,345750367.12,230188950.17,213584234.65,189527295.42,341921636.66,250404978.14,178071291.62,160618437.56,425713754.73,350691232.97,286477996.82,207722781.85,408034315.50,314626531.47,249867065.98,176648773.67,355718498.45,261616128.80,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,4966785.90,2193800.32,1124118.94,10851008.14,2342374.36,3039023.95,3917862.52,10053330.56,1616296.27,1690295.89,2127896.20,761559.29,1927417.65,2241612.25,2212832.36,4987910.60,4190373.08,3862316.13,3911102.42,3374867.84,181727.31,-181719.02,-676183.05,-3308025.22,-2269929.10,-1508767.91,-704043.09,-2827786.05,-1702678.70,-867454.52,-318059.79,-1206863.24,-255526.83,-522240.13,-192323.35,-385078.56,-37878.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
