,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1819480487.05,1281663929.71,903549286.65,431198640.69,1512330588.86,1080668960.19,730815397.96,377534679.97,1444179089.91,1004005098.68,691400415.66,357153463.43,1107719247.95,786245682.25,533624439.53,272807941.87,746718624.28,512282162.42,318318245.74,127564512.43,399306830.10,222983127.99,145566429.77,66179840.65,302472419.55,197888727.03,118649194.97,56709680.70,264491528.48,190054981.77,129290850.43,62061312.06,261311217.63,162241015.76,96045406.84,43804761.65,173949445.74,111281643.99,50803372.13,24243152.12,126962897.25,84555305.93,52696663.22,29858198.32,97331435.59,66513163.84,64884715.74,29097924.23,0.0
2,营业收入,1819480487.05,1281663929.71,903549286.65,431198640.69,1512330588.86,1080668960.19,730815397.96,377534679.97,1444179089.91,1004005098.68,691400415.66,357153463.43,1107719247.95,786245682.25,533624439.53,272807941.87,746718624.28,512282162.42,318318245.74,127564512.43,399306830.10,222983127.99,145566429.77,66179840.65,302472419.55,197888727.03,118649194.97,56709680.70,264491528.48,190054981.77,129290850.43,62061312.06,261311217.63,162241015.76,96045406.84,43804761.65,173949445.74,111281643.99,50803372.13,24243152.12,126962897.25,84555305.93,52696663.22,29858198.32,97331435.59,66513163.84,64884715.74,29097924.23,0.0
3,二、营业总成本,1750408028.32,1183638303.54,814345234.77,402654925.13,1513012941.36,1022042472.42,681513234.86,353119459.87,1344092609.65,917804461.00,621447851.81,328509147.55,1062206869.85,719114072.29,491833665.64,252993933.72,675841305.83,464548708.40,288745843.49,121822892.26,365743243.04,207709366.38,135787396.38,63777190.76,272651627.79,187312730.96,111847678.36,52947710.48,232166744.01,163516541.99,113891786.40,56716437.21,202411936.27,134145059.19,82842380.90,41040231.28,134610219.73,92592864.40,46848084.53,22947949.21,90014636.23,57635845.08,35017557.43,20669868.05,66824356.90,45097978.95,41566929.91,20514001.34,0.0
4,营业成本,1247935555.28,855263959.28,604813168.85,299438753.20,979609451.19,697969393.95,471729826.86,252143951.32,905202375.94,626650043.44,436512836.83,240030829.96,679848273.71,478875611.64,332761350.35,174903956.34,427016344.81,299377164.37,180773883.31,72278156.12,200970081.20,100453461.55,65252754.27,30688562.35,143164242.14,98283824.90,58785424.87,25807275.09,125237759.71,87164745.93,60598076.11,29775776.88,117137158.63,75495981.52,43397118.37,20191332.80,79821279.70,51213660.15,22994886.94,11313581.42,50402997.95,32322748.77,20108672.18,12048987.64,39881076.59,26848556.31,27938312.81,13157235.91,0.0
5,营业税金及附加,17444606.75,12282287.76,8160523.57,3863340.32,17860815.72,11841929.50,7836680.42,3368236.57,16985752.82,11855371.79,8436909.87,3781016.32,22231922.98,10967445.67,9563030.97,4591941.65,12146421.78,6665652.11,6357065.32,1259935.28,4867084.82,2631599.65,1807448.28,972556.64,3030192.50,2068761.43,1434398.29,620352.51,2353145.53,1746459.54,1362335.07,593944.60,2956605.76,1466015.08,771816.82,384881.20,1729332.56,1046050.29,557803.49,86399.05,1108064.81,628012.76,536175.82,389759.61,956495.71,543081.60,578576.85,124378.17,0.0
6,销售费用,127540709.72,81003278.08,46903488.41,21561205.04,112852768.14,76304134.69,52461524.29,25207503.78,101328998.76,65783157.30,39246501.75,18491413.20,75612769.61,52140301.09,34143743.03,16190098.01,60509229.50,40924260.80,26722820.10,13445157.79,58277574.38,39827280.96,26115828.82,12206986.84,53673097.23,37514201.13,24510721.48,13338424.87,50668537.91,38645336.25,26603026.76,14355418.04,42507082.73,29726561.41,20442981.08,11877707.23,26060815.36,19052102.32,11617676.24,5596355.30,15949852.23,10687238.79,6239938.01,3717901.98,10556039.76,7803925.67,6483891.70,3770844.33,0.0
7,管理费用,176663088.46,118392204.86,75304282.47,37809475.08,164677451.44,113119730.49,119306089.26,55886186.37,239466692.72,179231387.25,115684063.73,56817707.55,199416557.25,146381366.99,94795408.32,47912396.49,138278414.52,92498710.86,58835643.29,31171076.08,88842573.33,58204352.54,38650100.89,18380397.30,68685945.10,46412198.30,25868638.63,13087169.64,56379833.63,38377781.12,25608407.45,11918858.98,40899549.06,27865497.24,19168522.21,9384102.87,29916688.23,21157430.03,12366810.91,6147945.28,21107521.00,12495637.17,7798643.55,4137704.68,13922022.38,9017894.48,6057185.26,3261437.75,0.0
8,财务费用,46475529.03,32373956.47,25353896.03,13287723.47,54096023.00,38242892.74,23854475.45,12642989.91,44761483.87,30271181.49,18818723.12,9219621.98,34069918.27,23449086.21,15816351.81,8178446.64,26342003.88,19279081.49,12053099.22,3251893.67,5753834.41,3087637.73,1866368.07,1082953.60,-354757.01,-625368.47,-529574.27,-515743.25,-4903202.95,-4293172.84,-2265133.79,-1440190.00,-5299122.32,-2936270.89,-2055117.43,-1351768.37,-4535237.42,-1036457.75,-676124.54,-131827.72,1230630.04,1042956.90,405082.06,214625.05,837383.21,309551.77,189284.14,1564.77,0.0
9,研发费用,134348539.08,84322617.09,53809875.44,22792411.95,106686836.36,77942403.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,77229595.51,6621987.63,6324638.58,3870591.92,36347305.54,4013319.73,2748816.51,168558.54,51027428.03,7300260.69,4753781.16,1217094.59,11548891.34,5803838.77,4003332.25,416673.32,7032094.90,3504922.85,2094896.05,445734.03,4452907.83,3659113.67,1778069.36,610231.62,2430670.18,1875391.99,1985074.80,1512628.71,4210662.41,2527274.83,1117059.85,553975.55,1617341.30,1160079.36,-12968.51,-64504.12,215570.20,459250.69,-70954.19,160889.09,671339.25,574969.12,319679.15,198540.41,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,34096965.92,15418684.18,6996734.66,-2225279.25,47783051.26,26020826.82,7059604.28,832297.90,24548997.37,7565875.42,3950002.91,1393737.68,56224019.65,1179159.84,117774.27,241872.06,4670801.68,3252277.08,2992032.53,116663.25,-472752.59,-282744.24,-159255.21,0,-636915.72,-636911.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,9293385.01,0,-3521129.08,0,4449846.75,0,0,0,5048300.57,0,0,0,3732320.40,0,0,0,1313532.01,0,0,0,-472752.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-1280107.47,194946184.81,145321674.87,49667810.75,128239539.96,137463522.51,91166221.78,41389315.04,186630074.58,117113783.21,90849611.98,30038053.56,101736397.75,68310769.80,41908548.16,20055880.21,75548120.13,50985731.10,32564434.78,5858283.42,33090834.47,14991017.37,9619778.18,2402649.89,29183876.04,9939084.97,6801516.61,3761970.22,32324784.47,26538439.78,15399064.03,5344874.85,58899281.36,28095956.57,13203025.94,2764530.37,39339226.01,18688779.59,3955287.60,1295202.91,36948261.02,26919460.85,17679105.79,9188330.27,30507078.69,21415184.89,23317785.83,8583922.89,0.0
16,加:营业外收入,983130.02,213964.77,282377.39,134941.55,26440274.73,26295067.93,25799564.47,748891.20,737027.23,15091199.61,7919026.49,7424425.53,51758538.56,40675145.25,31102466.02,5902616.52,44090369.42,24438136.14,16153059.80,8273468.01,33843270.11,23511503.28,11310471.37,6834650.91,26189687.21,15033087.77,7503802.76,3189269.90,24242996.95,15034217.49,10568856.12,4099701.89,19792759.17,11240163.08,4868853.79,3162508.47,11411802.62,9952183.57,6143647.18,4237718.04,9700507.21,2444611.96,1367419.11,114825.41,4099385.40,2636674.41,102927.00,82117.00,0.0
17,减：营业外支出,1237085.15,382246.00,65876.32,10131.55,2356774.56,1545526.50,704662.08,506410.05,804741.93,439636.12,119538.50,122011.50,464182.55,424142.25,387367.63,24628.14,150697.25,81086.35,117999.03,41602.96,478787.15,15515.59,5116.46,104.79,632896.53,582793.04,209428.17,4652.44,273202.06,122762.06,96070.37,70122.61,1140786.44,144232.01,44232.01,6.90,100243.72,100243.72,100076.00,76.00,6112.00,5012.00,4912.00,4343.00,149471.53,149471.53,108291.42,611.03,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,169552.08,0,0,0,76571.08,0,0,0,157404.03,0,0,0,430823.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-1534062.60,194777903.58,145538175.94,49792620.75,152323040.13,162213063.94,116261124.17,41631796.19,186562359.88,131765346.70,98649099.97,37340467.59,153030753.76,108561772.80,72623646.55,25933868.59,119487792.30,75342780.89,48599495.55,14090148.47,66455317.43,38487005.06,20925133.09,9237196.01,54740666.72,24389379.70,14095891.20,6946587.68,56294579.36,41449895.21,25871849.78,9374454.13,77551254.09,39191887.64,18027647.72,5927031.94,50650784.91,28540719.44,9998858.78,5532844.95,46642656.23,29359060.81,19041612.90,9298812.68,34456992.56,23902387.77,23312421.41,8665428.86,0.0
