,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6694459050.22,5042765337.65,3464364517.81,1805616037.02,7533894736.17,2951266125.52,1937509326.01,833446940.86,3495787997.08,2532239826.25,1616326630.71,718693284.90,3190621692.67,2379155239.51,1585412198.11,675766926.11,3027659065.18,2280636473.11,1477024314.49,600626243.91,3184223307.10,2397394191.45,1592356721.62,650346363.23,2930792464.14,2153051911.21,1413734194.44,543889994.36,2547914804.99,1865676896.32,1216253572.11,493675724.70,2433379283.91,1777165565.32,1138721763.20,464130734.08,2246997746.76,1645890141.65,1066525711.43,402791105.30,1819034354.67,1312005353.20,848850161.20,347903063.46,1868377444.91,1405106064.01,882709718.33,348046954.93,1729302216.30,1257490271.77,789136246.57,318820819.86,1488559896.82,1045099219.80,617002925.06,233349858.59,1148358895.74,860675542.73,502849777.53,215017659.39,946685926.82,685862091.03,423024862.19,178477543.34,832177326.30,612136467.41,398052279.90,883054518.25,604906164.67,0.0
2,营业收入,6694459050.22,5042765337.65,3464364517.81,1805616037.02,7533894736.17,2951266125.52,1937509326.01,833446940.86,3495787997.08,2532239826.25,1616326630.71,718693284.90,3190621692.67,2379155239.51,1585412198.11,675766926.11,3027659065.18,2280636473.11,1477024314.49,600626243.91,3184223307.10,2397394191.45,1592356721.62,650346363.23,2930792464.14,2153051911.21,1413734194.44,543889994.36,2547914804.99,1865676896.32,1216253572.11,493675724.70,2433379283.91,1777165565.32,1138721763.20,464130734.08,2246997746.76,1645890141.65,1066525711.43,402791105.30,1819034354.67,1312005353.20,848850161.20,347903063.46,1868377444.91,1405106064.01,882709718.33,348046954.93,1729302216.30,1257490271.77,789136246.57,318820819.86,1484578166.96,1043031941.65,615419423.28,232361149.30,1145008255.67,858131046.00,501130000.61,214391057.95,944592460.49,682953490.13,421155572.74,178359183.72,832076496.74,612080236.00,398030200.42,882876911.97,604722840.23,0.0
3,二、营业总成本,5771836757.39,4347080934.40,2993053450.20,1662966340.28,6616036465.65,2404707228.47,1576362455.01,697133374.85,2765730684.65,2035947250.07,1285836461.08,593130162.79,2450852092.55,1888291125.88,1252635510.26,545327226.52,2368765375.41,1811490671.38,1180574271.12,494154584.08,2589565115.96,2019255349.16,1353246074.70,569097114.92,2367661104.03,1831081068.29,1210245225.21,473751499.90,2167786171.15,1597275983.79,1053859670.39,436302612.44,2071209215.04,1533448621.38,987399553.87,412410608.96,1911193290.91,1416574718.07,917526949.03,355314832.11,1586649598.96,1152585144.19,752929866.04,308829553.65,1694426716.78,1282147644.49,799350414.12,311119829.24,1578227185.32,1144543901.00,715703224.08,285689833.53,1378789712.20,963762199.66,566390963.24,219352169.26,1090053422.33,816048817.57,475565797.05,204172641.96,874917856.22,615964776.18,372587551.91,166741958.57,719616795.14,530455264.74,349132734.11,758476306.35,508721379.36,0.0
4,营业成本,5322020731.98,3964439142.43,2754297990.46,1543941524.49,6127997568.44,2114686046.75,1397222786.86,608455321.74,2449965046.29,1793568305.95,1132954739.68,524062869.30,2168901774.66,1660187487.03,1098102721.32,476718819.37,2105113210.59,1582673061.92,1025267474.83,428024727.85,2315491784.09,1798641364.08,1203634138.42,503795702.44,2114497312.06,1635159936.58,1078078654.08,421353982.58,1956023712.77,1427335376.29,943100781.07,387684949.08,1908791565.17,1431878643.30,918690263.70,381948946.98,1796317218.15,1336312447.58,859735208.70,331468054.50,1489464458.41,1082757698.66,707987722.90,288780870.84,1612395273.01,1216339878.44,755953744.72,292033832.30,1503458102.19,1087410167.42,680860706.43,275611055.36,1303242414.98,910535265.77,532759085.94,202917770.64,1036079455.37,778217519.53,451524391.41,192839568.31,813134230.73,575258824.29,345097935.51,153131166.61,663330739.32,491951534.08,321863040.42,706871322.25,460446832.95,0.0
5,营业税金及附加,35268920.58,27324693.03,16988026.50,9406267.02,44800204.33,31127394.06,22032818.36,8819173.47,39077409.65,28653142.68,19495309.17,7585064.56,36820999.51,25464456.28,17462704.92,7636868.14,28402847.22,21827577.98,13806632.32,5201130.79,25575903.90,19792561.19,13049912.57,5487170.67,24892737.80,19824389.64,13022060.89,4708420.65,20144939.99,15335733.41,9601962.39,3770460.97,16825157.19,12147473.35,7327919.63,2490089.49,10670148.80,7523035.20,5092818.32,1911439.42,7519934.61,5241328.61,2922010.55,1191118.75,8501562.53,6023186.38,3700933.83,1677194.14,7467449.00,5061387.93,3010672.14,1020917.45,5648242.85,3967246.33,2256048.43,854094.32,3645230.86,2613745.63,1519916.40,564473.80,2725624.18,2115964.03,1364716.89,578043.19,2916208.18,1961039.08,1264876.59,3149759.58,4790438.17,0.0
6,销售费用,104973358.86,65864889.47,46981259.55,20874896.64,91888438.02,54298866.24,36623261.68,16253930.09,63532015.44,41794458.92,26379140.28,10107576.30,51645977.68,38571173.77,27405403.99,12253337.92,52794933.73,44179870.79,29205906.73,11180669.55,49125879.89,39574364.44,28268583.59,10320434.10,46627597.43,36153849.80,25084004.02,9037435.88,36691266.51,29586250.35,18981532.36,7602989.01,33750460.57,25182937.01,16118328.66,6254929.22,36854670.52,29854659.40,19410482.86,7335538.78,30291309.09,24251322.79,15124845.68,5696870.05,27127238.30,21593550.18,14319450.01,4779430.36,26616250.47,19726505.57,13098868.56,4057284.15,19420412.13,13836492.50,8102558.08,2630381.70,12984822.62,9787771.63,5647135.58,2560331.25,11517277.89,7194424.67,4559900.40,2044149.18,9987479.58,7507485.20,5506809.87,11008867.51,6735721.72,0.0
7,管理费用,143222740.51,146473986.30,85884215.92,45063241.11,154691478.05,114303282.42,120525095.46,60048231.91,211133989.26,172306615.05,107754841.01,51052272.29,178201380.42,156374219.21,102076760.06,44089281.78,174125943.26,151405818.97,100192049.79,42492414.49,169129649.08,134483695.75,87369655.03,38467775.04,161196026.26,122460991.26,78277749.08,31539336.55,133762051.32,109406894.87,72405736.90,34258637.16,103135747.57,57028989.07,39487712.20,18602454.50,65158794.09,41808317.96,30766443.81,13547183.12,54413418.74,38866011.02,25311913.75,10658272.78,47072337.91,33411081.70,22354755.42,11197428.49,32533173.69,26487886.75,17401313.52,1871226.32,45562115.69,31609873.90,20992869.54,11932682.04,32152939.57,21566611.94,14600020.15,6927942.36,33294599.29,22022584.28,14769732.99,7142957.73,26934415.77,19361678.84,13619869.14,23332966.25,25127889.59,0.0
8,财务费用,-2189515.18,5970414.57,2565578.85,5345393.40,20833039.89,-6993395.73,-3330577.70,1704779.45,-1671256.76,-2105928.82,-2177167.89,-1780781.66,3635969.19,5354797.25,4152800.69,2226922.01,5745112.82,8123177.39,9229759.95,7365831.30,29073790.85,24802983.40,18629107.55,10096577.68,18850913.14,14809835.82,12765379.02,4962168.87,19431770.23,12552423.34,7861993.72,1638631.12,5993936.97,4290199.51,2792509.47,1385157.75,5130284.51,1853230.85,2971247.78,563626.31,861477.07,78177.11,56979.72,823301.88,4846177.21,4244344.12,2819070.19,1376331.13,4782337.50,3882464.05,2642086.32,1186693.93,4916526.55,3813321.16,2280401.25,1017240.56,5190973.91,3863168.84,2274333.51,1280326.24,14246124.13,9372978.91,6795266.12,3845641.86,16447952.29,9673527.54,6878138.09,14113390.76,11620496.93,0.0
9,研发费用,168540520.64,137007808.60,86336378.92,35827028.15,165181543.19,95217237.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2507989.47,10644193.73,2067796.86,3289070.35,1851938.19,3693480.77,1730656.29,1429598.83,2103162.00,11645991.09,2338992.34,3435119.28,2401997.30,2583327.79,3281164.33,2872447.50,-110189.90,1168108.15,1960380.30,2294677.54,929454.99,1596517.34,2672065.19,3017378.12,2150155.37,1732430.33,3059305.53,1907663.95,1346945.10,2712347.57,2920379.14,2982820.21,1729031.02,-2937825.16,-776972.92,-449252.44,488989.98,4099001.04,1390606.00,1526393.44,1679119.35,-5515872.18,535603.67,202459.95,55612.82,3369872.47,1975489.28,-1310422.89,1942656.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,6020096.15,-60476390.79,-62534250.98,14923591.96,-47376017.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294865.13,0,0,0,-294865.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
