,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4209989927.72,3042129152.67,1908623029.08,5539316059.52,4192099258.88,3077510999.88,1817124671.90,5255871627.52,3885292636.72,2840423106.99,1687966407.75,4781012224.26,3486307045.23,2529705802.29,1485911118.96,4237398972.24,3107131868.74,2297538551.15,1412647006.57,4094370562.23,2970223499.89,2219265962.13,1379675554.48,3603329339.62,2448287980.63,1847687781.78,1110707439.09,2680571887.95,1934852043.61,1460285359.28,890144696.57,2626480863.71,1880698732.06,1411968917.67,824442850.56,1923389425.05,1335609385.61,998597897.57,598496220.59,1444540455.56,1064909153.13,798735824.65,491388413.56,1382764377.63,1009265496.06,752900878.96,418383831.11,1249290596.00,899043225.79,643585647.66,295747892.25,925849572.55,671215790.80,579647246.89,0.0
2,营业收入,4209989927.72,3042129152.67,1908623029.08,5539316059.52,4192099258.88,3077510999.88,1817124671.90,5255871627.52,3885292636.72,2840423106.99,1687966407.75,4781012224.26,3486307045.23,2529705802.29,1485911118.96,4237398972.24,3107131868.74,2297538551.15,1412647006.57,4094370562.23,2970223499.89,2219265962.13,1379675554.48,3603329339.62,2448287980.63,1847687781.78,1110707439.09,2680571887.95,1934852043.61,1460285359.28,890144696.57,2626480863.71,1880698732.06,1411968917.67,824442850.56,1923389425.05,1335609385.61,998597897.57,598496220.59,1444540455.56,1064909153.13,798735824.65,491388413.56,1382764377.63,1009265496.06,752900878.96,418383831.11,1249290596.00,899043225.79,643585647.66,295747892.25,925849572.55,671215790.80,579647246.89,0.0
3,二、营业总成本,4123350829.79,2961950540.33,1874831567.67,5472184326.84,4103564506.90,2981955216.11,1782972996.81,5221639956.10,3809226202.41,2753480093.24,1650583137.45,4777132966.57,3433241740.90,2479154344.81,1469536851.36,4333699041.18,3091645056.44,2241705693.51,1381546179.51,4107944921.62,2904201169.81,2155463239.24,1350767384.50,3484687229.73,2336859446.46,1717866529.16,1037874795.30,2558317502.91,1843947486.63,1361847841.74,841382679.89,2505158305.01,1794697662.76,1328448274.02,764244612.88,1818849662.12,1280405794.54,948271510.86,561305384.53,1362335401.70,1014396219.85,751809255.79,459461653.37,1321218518.06,966330239.53,707623186.88,391361426.73,1203614488.23,871591183.35,615733586.45,292625844.65,863170745.54,610483263.62,573593773.11,0.0
4,营业成本,2834225275.54,2031857339.36,1256318292.35,3571721018.56,2758375034.47,2005502484.53,1201164906.71,3472840611.41,2543784548.05,1836797473.61,1106083145.46,3101121837.27,2286006584.68,1640924147.75,983216616.63,2841960898.29,2056062618.60,1500082093.25,940540376.97,2678518702.82,1946668327.51,1437055629.57,936908029.29,2345159426.49,1567159548.25,1162911659.86,734510829.47,1779938161.80,1243547235.37,931424727.09,605917652.52,1787990658.18,1235727426.87,915213636.21,547168506.45,1280261970.36,857956173.71,634509023.05,387906087.28,928611769.07,678298614.34,503577312.09,309870894.93,856218775.52,639823391.68,481510896.35,264008439.82,800324144.21,576808775.81,414165487.80,185606240.36,582628026.82,437391314.60,435437848.13,0.0
5,营业税金及附加,37680582.55,26417840.14,17585415.81,59610155.29,49085960.02,35376724.44,19418399.17,54463845.03,46444888.85,34811685.24,20068858.55,46921422.52,32399275.19,24462543.38,12561316.45,34989617.66,28690128.37,21474022.39,11455934.05,33420197.04,24505916.50,17863123.18,10369231.79,28616314.57,19338317.84,14177126.01,6775775.75,25846181.53,18622444.83,13466145.22,6937499.31,22448352.86,16445837.99,12408576.03,4889672.43,9545099.53,6181035.36,4067283.82,2235618.51,8509726.35,5700611.12,3820647.28,2222449.89,6398222.72,3646842.16,2261059.28,1352446.61,4347404.49,2702032.31,1877240.45,964416.03,3448294.72,2839069.08,2351105.82,0.0
6,销售费用,1105212541.80,799276259.57,543861354.32,1582516799.15,1127099671.10,819822790.37,513080453.75,1455289255.78,1060316252.16,774986442.47,473923321.41,1417321307.98,981360996.73,723390235.91,435899783.86,1258376713.50,882325642.19,633848990.18,394792292.99,1199998628.76,812992024.30,615838441.54,371352917.77,991012226.06,665868146.41,488006208.10,275239649.81,666328056.20,515234011.83,371794853.90,212023141.21,604896005.42,475682670.07,356374285.31,196040868.18,460732377.83,364637530.45,270243373.97,156928543.56,360582549.95,278230250.09,209553044.24,129394487.87,370242925.22,265340510.25,186996407.12,105053577.53,325697196.43,234759419.35,165797598.39,86196902.05,221377066.45,131426871.91,103398669.72,0.0
7,管理费用,136212753.89,94489586.99,41779823.47,193639472.04,144392308.00,112513985.38,46051905.56,223147382.76,154127833.87,103290858.39,43342957.68,197327708.25,120871042.29,81024067.81,32287153.10,176484702.58,114004508.13,77610980.90,30396360.20,180211722.54,104345347.45,70664353.52,28927161.83,120261634.10,88186138.60,56092757.81,22461704.95,93917722.06,72523422.77,47832841.38,17444911.42,95371563.71,69801803.99,46863326.63,16480489.10,74770707.51,54783463.10,41839415.42,14759945.37,63379380.87,51819043.38,34494267.11,17327626.03,78753499.33,50936984.55,30825975.97,15834667.11,54313998.30,42712214.76,23639311.35,14347350.52,45816951.68,29690219.27,19948263.34,0.0
8,财务费用,-7187129.21,-3411039.95,-2137413.80,-4155372.15,-1711130.24,-1914955.04,-39027.86,-6417621.43,-2991370.19,-1687409.97,1218779.35,4113873.59,5060349.02,3774024.19,829775.43,9832765.62,1253492.45,1113385.29,367326.63,983551.81,1535951.04,1414791.16,714442.41,-4071746.12,-3431388.77,-4014621.14,-2507118.44,-8565868.56,-5624736.41,-3458115.54,-1676603.85,-6270402.40,-3697371.51,-2473014.41,-1499922.05,-4489818.25,-3111456.16,-1968805.07,-936204.19,-902252.60,-216181.23,105657.12,263971.81,6752907.06,7409199.92,6542896.16,4610885.63,19191097.89,14249591.85,9814788.04,5125309.99,7961034.26,8916471.57,10979881.56,0.0
9,研发费用,17206805.22,13320554.22,4968294.26,18727830.62,13133062.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,12455801.26,50124423.33,13189601.27,10654186.43,3296359.48,22316482.55,7544049.67,5281043.50,5946075.00,10326816.96,7543492.99,5579325.77,4742205.89,12054343.53,9308666.70,7576221.50,3993888.67,14812118.65,14153603.01,12626900.27,2495601.41,3709374.63,-261315.87,693398.52,1393953.76,853249.88,-354891.76,787389.69,736079.28,722127.24,737295.35,61464.25,1164998.77,-1970674.86,-40951.92,-418780.33,411394.00,2154228.06,563882.15,258327.95,382222.84,2852188.21,-826689.03,-514048.00,501410.03,-259353.09,359149.27,439160.42,385625.70,1939371.61,219317.19,1478004.54,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,-1184000.00,-1184000.00,-1184000.00,0,1184000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384970.54,51241.89,-20036.60,0.0
