,报表日期,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,16855309773.00,10504168777.97,4903210800.00,22645881210.40,15793449041.04,4609305200.00,20043626349.80,11636757528.57,0.0
2,营业收入,16855309773.00,10504168777.97,4903210800.00,22645881210.40,15793449041.04,4609305200.00,20043626349.80,11636757528.57,0.0
3,二、营业总成本,15222475556.75,9438808554.35,0,21115426290.59,14857869321.10,0,19341369020.97,11528398873.90,0.0
4,营业成本,12029912165.33,7441304783.35,0,17109367906.97,12031312851.09,0,15839597801.06,9240776553.01,0.0
5,营业税金及附加,79887902.50,49913464.24,0,52463775.29,28196551.63,0,41850930.58,28723539.82,0.0
6,销售费用,1861677262.71,1171703582.06,0,2254031158.79,1654123371.49,0,1944946810.03,933463130.90,0.0
7,管理费用,753870377.95,467253850.73,0,808131475.94,609837211.47,0,649090003.25,950786133.89,0.0
8,财务费用,-59654937.36,-40032314.15,0,70131851.33,55922469.93,0,194849788.83,-53271408.97,0.0
9,研发费用,556782785.62,348665188.12,0,711791412.06,478476865.49,0,598346675.47,385375739.34,0.0
10,资产减值损失,0,0,0,109508710.21,0,0,72687011.75,42545185.91,0.0
11,公允价值变动收益,338645465.88,332641815.77,0,-327916795.74,-515074401.59,0,-4530052.76,0,0.0
12,投资收益,-326793976.47,-331020507.89,0,-475638786.38,-204791560.35,0,18983235.52,9193419.79,0.0
13,其中:对联营企业和合营企业的投资收益,-117041974.64,-110460455.22,0,-79398707.38,-35626206.47,0,-11810556.47,49377.40,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1689263452.42,1049320459.10,468676600.00,857348848.87,233939148.11,135323400.00,808459311.52,117634959.03,0.0
16,加:营业外收入,10946582.57,7466872.68,0,11088243.24,9540767.55,0,3932480.66,61618749.96,0.0
17,减：营业外支出,2345325.32,1037250.15,0,3648176.54,3602699.19,0,2641536.98,1385857.46,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1697864709.67,1055750081.63,470342200.00,864788915.57,239877216.47,136255500.00,809750255.20,177867851.53,0.0
20,减：所得税费用,391566665.64,238798444.96,0,210986570.27,85747606.30,0,132491162.84,91587364.18,0.0
21,五、净利润,1306298044.03,816951636.67,373742200.00,653802345.30,154129610.17,94060600.00,677259092.36,86280487.35,0.0
22,归属于母公司所有者的净利润,1300608879.55,817899940.82,373432400.00,657377996.89,156317046.73,92657400.00,671454222.55,62796994.21,0.0
23,少数股东损益,5689164.48,-948304.15,0,-3575651.59,-2187436.56,0,5804869.81,23483493.14,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),1.810000,1.140000,0,0.910000,0.220000,0,0.940000,0,0.0
26,稀释每股收益(元/股),1.810000,1.140000,0,0.910000,0.220000,0,0.940000,0,0.0
27,七、其他综合收益,40796785.38,-16052598.84,0,68746019.63,107658525.11,0,-47462545.21,35405197.50,0.0
28,八、综合收益总额,1347094829.41,800899037.83,0,722548364.93,261788135.28,0,629796547.15,121685684.85,0.0
29,归属于母公司所有者的综合收益总额,1340758765.61,801837849.29,0,726074014.84,264066547.31,0,624025996.06,98621089.21,0.0
30,归属于少数股东的综合收益总额,6336063.80,-938811.46,0,-3525649.91,-2278412.03,0,5770551.09,23064595.64,0.0
