,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,43623680176.22,27732009311.76,16308413243.87,6670638866.05,37266241026.37,23460142630.77,14080144286.31,5873109522.86,31526437707.89,19959952538.35,11998986567.40,5292852072.61,28828468837.93,17593204435.84,11364529904.77,5032189599.78,26803174606.55,16057155807.85,10282508887.81,4791857064.40,25421811446.73,16024542636.05,9877941354.26,4283897371.03,23501138527.37,14718426100.96,9366220675.29,3834291042.90,21988973642.36,11952378752.12,7776811970.34,1917037234.56,19691366450.08,8280332628.53,5464213090.18,2662798183.19,15173581307.72,10499729924.39,7153213132.56,3662631768.26,15083372568.19,10379974212.56,6516479251.58,3230036801.51,12501499665.92,8716840272.07,5450859699.94,2666196269.13,8576908788.94,5695609249.44,3507124404.40,1671204668.30,5834048061.99,4298916647.92,2721135357.29,1261211817.76,6408194674.39,5016347274.99,3334457203.69,1530532587.96,6345260024.96,4610108041.56,2856677339.68,1212529861.31,5283038572.85,3687323748.82,2334067132.20,1005197722.76,4441601069.21,3273351669.25,2035935950.31,937484136.72,3972101729.36,1828138337.46,2761317642.87,1098791215.98,2181674273.58,1043298926.49,1907320859.58,793819155.28,1799825084.27,711159323.89,1226718818.89,523825265.22,843987792.99,301892400.00,575399000.00,271330451.16,399145745.12,179238000.00,226676000.00,164939000.00,139248000.00,0.0
2,营业收入,43623680176.22,27732009311.76,16308413243.87,6670638866.05,37266241026.37,23460142630.77,14080144286.31,5873109522.86,31526437707.89,19959952538.35,11998986567.40,5292852072.61,28828468837.93,17593204435.84,11364529904.77,5032189599.78,26803174606.55,16057155807.85,10282508887.81,4791857064.40,25421811446.73,16024542636.05,9877941354.26,4283897371.03,23501138527.37,14718426100.96,9366220675.29,3834291042.90,21988973642.36,11952378752.12,7776811970.34,1917037234.56,19691366450.08,8280332628.53,5464213090.18,2662798183.19,15173581307.72,10499729924.39,7153213132.56,3662631768.26,15083372568.19,10379974212.56,6516479251.58,3230036801.51,12501499665.92,8716840272.07,5450859699.94,2666196269.13,8576908788.94,5695609249.44,3507124404.40,1671204668.30,5810729125.35,4277825727.70,2709074472.91,1256611861.00,6400319807.46,5001580196.00,3326405042.05,1523862305.78,6333962058.40,4584539490.05,2834011524.28,1196314341.13,5272538042.55,3675997362.30,2328934233.25,1004632961.55,4437128420.74,3266663033.18,2030986607.23,937005844.64,3973425764.34,1828565876.31,2761477290.39,1099729201.37,2165449311.55,1042452499.56,1896407014.19,786033471.44,1795166327.65,708831903.10,1221920163.08,518599091.51,839250431.02,300296000.00,570570000.00,270969265.49,388919999.88,177544000.00,224312000.00,163517000.00,137939000.00,0.0
3,二、营业总成本,41860363895.59,26586126067.05,15582479361.09,6381253824.11,35642326614.16,22377519368.29,13585710567.02,5614608333.74,30721798904.51,19498238260.77,11763813567.97,5166053072.53,28202999072.33,17224357860.17,11128825640.79,4972539153.09,27025804963.21,16118765219.40,10096042240.47,4678903886.64,25521562880.11,15823775955.71,9776778947.30,4235535235.14,23506919770.05,14667403273.83,9346139950.65,3916650629.03,22018040919.83,12070993441.62,7896405081.52,1902077083.08,13975594884.99,8096508792.01,5300623261.45,2626179997.92,15011683708.38,10333829108.91,7001682800.87,3595105304.54,15071649162.77,10267075440.80,6421973215.25,3204044560.21,12413978556.10,8651677194.79,5381860367.64,2634495760.54,8522430328.93,5596106455.56,3418080750.79,1636584711.94,5751261202.91,4256952334.09,2700208153.35,1244572950.68,6356909170.08,4963491376.97,3297906691.57,1518268174.99,6322801609.01,4574210004.50,2822870241.30,1193211355.63,5258450400.95,3620718459.51,2261950233.03,984542694.41,4332012972.53,3176833976.57,1966891824.73,919816140.90,3863860286.52,1745170521.78,2678613815.96,1058215274.38,2123255709.09,1000376875.43,1777361769.32,723003661.30,1721386115.47,0,1179016109.86,0,805248192.23,0,0,0,370640348.14,165460000.00,203336000.00,146697000.00,123484000.00,0.0
4,营业成本,38260760218.96,24487434986.18,14325345908.10,5832374522.14,32577463433.97,20451076762.94,12289662316.69,5140013506.49,27764271684.30,17632329198.79,10530693444.32,4732045078.85,25411985528.23,15540299258.98,9931689129.48,4390687763.11,23367596740.83,14047424794.39,8929527420.93,4111403996.22,22227478468.13,13891176113.43,8596455401.98,3783920278.18,20560202858.34,12903992943.59,8248766790.60,3421742117.20,19154326843.70,10491757900.85,6786613776.82,1697577386.90,17077054406.03,7252836182.24,4769356729.10,2395653398.61,13403037882.90,9373528234.77,6437185744.99,3321097405.42,13657400853.73,9304505103.24,5862073853.35,2936991642.52,11419174722.45,7942433597.09,4910265757.40,2410588173.08,7719379757.05,5094446993.53,3095143324.38,1480841289.98,5167263150.50,3864326153.17,2450029187.74,1133604932.00,5812901078.92,4562312540.30,3041453455.36,1394844449.84,5822274825.18,4239798070.98,2604500491.44,1087609938.44,4849960490.78,3361375174.79,2103956224.73,913428078.00,3989609939.85,2895946418.95,1788462018.41,837708630.51,3523484752.58,1628782162.89,2385613944.32,947288062.84,1857502016.03,905412877.76,1611278874.01,649153237.43,1602898461.84,0,1071557836.69,0,727539468.17,0,0,0,339724293.63,159562000.00,194776000.00,142462000.00,121624000.00,0.0
5,营业税金及附加,102629488.98,57418619.17,44172188.69,21759231.42,76363518.78,42869812.50,32301020.90,13232101.14,91835984.55,59815729.49,37121695.50,37575147.05,67194120.79,92368745.87,180887876.61,163532931.32,658346226.15,423764152.29,237038191.86,138843133.43,722455367.89,455470436.32,278032936.12,115190806.93,682172519.32,423369015.12,261715542.49,102813209.23,612876793.38,330532058.55,232277933.35,48941555.25,601197632.00,246129619.18,164204099.35,84338946.27,448762358.18,313955787.47,210091222.58,103202159.06,456788600.80,300364342.04,199384825.29,94338339.46,369234388.51,246552857.86,166982248.09,80251893.33,282803588.96,168419532.89,103146591.40,48365517.50,181023773.09,115584849.12,73154424.80,29770836.74,185016842.12,117931297.86,74773956.91,40969576.36,162188345.90,104614211.11,67001304.58,27447656.20,116782226.76,61258497.70,33092899.18,11722003.90,73684778.71,42841138.01,33395219.70,12487556.80,65508315.97,24761684.05,42287991.52,17254506.01,28594962.00,12148275.34,31173529.59,13359115.23,9684232.66,0,10699386.20,0,6457367.65,0,0,0,1199205.09,1006000.00,857000.00,881000.00,643000.00,0.0
6,销售费用,21279111.41,17181240.27,11995482.56,7075763.40,20139276.37,15499117.95,9495518.94,4806817.59,17497527.42,11791175.19,10934426.23,5113553.38,19990204.34,12972276.72,8995228.73,4105728.40,16496117.58,12100421.35,7333737.10,3259379.93,21881761.92,18713922.65,12913028.59,7041363.97,29481800.77,27800200.88,16669140.15,6741302.05,27889590.45,22127234.96,14434987.00,4952167.67,37707517.71,22317012.89,18278564.98,7152879.59,46819917.78,32763278.00,23606389.13,13424212.46,43092125.89,32111561.08,22167687.80,8000746.72,34721318.56,21677298.14,13712343.59,5735771.84,30928219.74,15249270.64,8246092.20,4483210.07,22173264.72,13019845.83,4821069.53,1071048.13,21111563.18,12689621.12,10434999.11,5732405.30,15045093.57,11155120.88,6764859.27,1939141.86,13483570.00,10400194.18,7044358.54,4647012.54,16604439.05,12836075.61,8838594.33,4626410.17,10660466.34,5863419.69,10796284.86,3834985.60,10150146.41,5251785.35,7925103.97,991584.05,1600094.95,0,610688.80,0,77949.50,0,0,0,97538.07,0,0,0,0,0.0
7,管理费用,1233680667.89,936563103.63,591555029.60,255296895.10,1186051565.03,840269484.64,1061626305.04,301474093.62,2337273464.58,1452327579.98,985601169.73,363741685.65,2024855270.76,1152345271.51,702812016.68,306355394.10,1981290433.17,949911171.50,568036230.10,322271822.53,1450672004.62,698053881.03,472769532.13,212026571.13,1233522027.51,662429448.03,468032463.19,275244858.53,1333969144.35,639367537.05,415099483.88,136161154.98,1145306940.45,400073089.11,264402263.89,110051594.60,785005197.39,480602749.05,244429170.71,113549929.96,703361766.35,477078076.75,232051322.72,101287511.57,340528423.26,250839843.87,156409358.03,80431835.67,280597272.18,205778029.83,135857845.34,72390526.81,257157286.98,179416280.36,116137751.91,51156392.86,230540792.76,199203167.43,125640122.06,54544919.37,226719526.15,157688343.10,105627443.57,58102298.57,208096880.26,136218370.09,89785014.32,40978423.37,192349521.49,163264395.01,92733737.37,43177846.09,190132499.34,60198204.56,174539654.68,62664475.41,166317234.52,61854146.01,101891825.34,48691415.52,91912169.84,0,86707333.43,0,71016838.35,0,0,0,30353259.19,4497000.00,8146000.00,3781000.00,767000.00,0.0
8,财务费用,604898745.87,391727898.63,286381094.84,120209010.34,451286913.30,315087297.32,192732966.45,134503073.27,465313371.88,355169761.70,238074127.80,123580411.01,584330718.06,407890212.68,257542188.66,143757808.87,971382124.09,702135892.42,392250878.67,228513029.30,973444076.31,765652537.06,463485052.94,243522697.96,843516403.56,635095592.48,382146555.81,197035198.92,865412479.82,716168534.90,471315287.89,56878832.75,844225140.29,172673710.42,104412119.30,41033843.77,198312300.01,141844546.45,84493780.58,42038411.75,185296154.81,134488990.94,90515858.85,44615989.53,223679725.40,179842106.38,129064560.77,57599030.47,213400483.67,116994000.51,80924113.82,33786575.28,123643727.62,84605205.61,56065719.37,28969740.95,107338893.10,71354750.26,45604158.13,22176824.12,96573818.21,60954258.43,38976142.44,18112320.56,70127233.15,51466222.75,28071736.26,13767176.60,59764293.43,61945948.99,43462254.92,21815697.33,74074252.29,25565050.59,56207846.51,26420888.00,44387826.45,15709790.97,25092436.41,10808309.07,15291156.18,0,9440864.74,0,156568.56,0,0,0,-733947.84,395000.00,-443000.00,-427000.00,450000.00,0.0
