,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20160630,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,734470009.39,536507217.51,363096962.43,613378429.66,488616384.16,215890905.12,369369263.48,268062493.43,108880742.17,216342645.83,185627187.38,168856531.98,159205197.13,0.0
2,营业收入,734470009.39,536507217.51,363096962.43,613378429.66,488616384.16,215890905.12,369369263.48,268062493.43,108880742.17,216342645.83,185627187.38,168856531.98,159205197.13,0.0
3,二、营业总成本,506627133.61,362067086.39,238306926.91,421554649.55,322487215.79,164251294.65,302365782.62,225029555.45,97849053.45,187124306.17,160405191.01,141802801.94,121219514.01,0.0
4,营业成本,354353118.97,249969068.28,170620894.81,280121383.27,212569065.76,102810980.66,197088385.13,139905915.98,58254834.48,114744334.19,93012875.71,82607568.60,71230139.18,0.0
5,营业税金及附加,7596376.92,4565364.98,2672408.01,9227467.66,5371800.26,1953343.24,5756339.92,4977581.33,835539.77,1957848.76,1911115.73,2778569.95,3443550.53,0.0
6,销售费用,57393054.14,42776224.91,27844711.02,55656820.94,40523814.91,26783792.25,41049890.45,35399857.50,15343832.58,29549156.52,27110252.07,24459172.93,18576640.23,0.0
7,管理费用,40386589.37,27510156.04,16379351.63,36004485.12,25183521.36,14300688.61,54311367.86,38638384.11,20109155.06,34963212.30,30108998.25,26781820.70,19298862.45,0.0
8,财务费用,-2989365.26,-1319037.98,-806449.99,-940098.62,-665441.16,-514113.87,-784037.90,424456.87,515380.88,2445893.50,2508368.87,1283245.36,1975867.03,0.0
9,研发费用,49887359.47,32498165.67,21596011.43,41484591.18,23264091.39,13393678.82,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,16240363.27,5522924.94,4943837.16,5683359.66,2790310.68,3463860.90,5753580.38,3892424.40,6694454.59,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,254200.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,262227314.39,205498512.32,141169946.68,208884286.80,178177599.59,61338590.38,87237262.93,43032937.98,11031688.72,29218339.66,25221996.37,27053730.04,37985683.12,0.0
16,加:营业外收入,4752824.88,442824.88,442824.88,985363.30,56000.00,3000.00,3662740.69,18182787.76,10915132.58,16479127.95,15166801.84,12614878.95,7424775.32,0.0
17,减：营业外支出,173506.42,11800.17,11766.10,49202.81,45013.20,45310.20,298334.76,91070.47,38738.36,484098.33,26194.50,5015.56,16203.92,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,8738.36,20641.51,6268.25,5015.56,6203.92,0.0
19,四、利润总额,266806632.85,205929537.03,141601005.46,209820447.29,178188586.39,61296280.18,90601668.86,61124655.27,21908082.94,45213369.28,40362603.71,39663593.43,45394254.52,0.0
20,减：所得税费用,36808712.77,29335977.82,20281372.95,29119686.55,26728287.96,9340491.66,12991008.16,7880623.11,3207047.16,5674484.56,4832033.88,5550100.46,6378195.14,0.0
21,五、净利润,229997920.08,176593559.21,121319632.51,180700760.74,151460298.43,51955788.52,77610660.70,53244032.16,18701035.78,39538884.72,35530569.83,34113492.97,39016059.38,0.0
22,归属于母公司所有者的净利润,229997920.08,176593559.21,121319632.51,180700760.74,151460298.43,51955788.52,77610660.70,53244032.16,18701035.78,39538884.72,35530569.83,34113492.97,39016059.38,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,
25,基本每股收益(元/股),3.630000,2.940000,2.020000,3.010000,2.520000,0.870000,1.290000,0.890000,0.310000,0.660000,0.590000,0.570000,0.650000,0.0
26,稀释每股收益(元/股),3.630000,0,2.020000,3.010000,0,0.870000,1.290000,0.890000,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,229997920.08,176593559.21,121319632.51,180700760.74,151460298.43,51955788.52,77610660.70,53244032.16,18701035.78,39538884.72,35530569.83,34113492.97,39016059.38,0.0
29,归属于母公司所有者的综合收益总额,229997920.08,176593559.21,121319632.51,180700760.74,151460298.43,51955788.52,77610660.70,53244032.16,18701035.78,39538884.72,35530569.83,34113492.97,39016059.38,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
