,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120630,20111231,20101231,20100930,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2263250680.91,1447479353.81,707131281.75,3328616224.30,2414572085.45,1508525226.86,735902039.11,3285764402.22,2460726070.65,1565634726.21,714571622.89,2934495816.55,2154128448.20,1348614185.74,661233127.83,2928489769.33,2198737745.05,1384255763.93,621953258.97,2628320883.20,1935541743.49,1220594512.69,564026200.00,2593490167.99,1889615761.82,1198769092.95,571337900.00,2778219727.93,1369537512.67,2863050077.43,2638339122.02,1954684143.80,1926716306.34,1857029198.08,1415038461.25,0.0
2,营业收入,2263250680.91,1447479353.81,707131281.75,3328616224.30,2414572085.45,1508525226.86,735902039.11,3285764402.22,2460726070.65,1565634726.21,714571622.89,2934495816.55,2154128448.20,1348614185.74,661233127.83,2928489769.33,2198737745.05,1384255763.93,621953258.97,2628320883.20,1935541743.49,1220594512.69,564026200.00,2593490167.99,1889615761.82,1198769092.95,571337900.00,2778219727.93,1369537512.67,2863050077.43,2638339122.02,1954684143.80,1926716306.34,1857029198.08,1415038461.25,0.0
3,二、营业总成本,1750053324.95,1143802898.75,572504400.93,2573831440.52,1861692703.14,1218021877.49,645944121.47,2621984997.73,1957799295.86,1262560461.41,570008105.08,2247151848.66,1664558431.60,1050507464.35,520678895.80,2378401648.99,1762772081.78,1133819111.95,499345061.11,2153329557.25,1587112935.96,1014951279.79,0,2175157329.65,1584646831.77,1024302478.76,0,2397089373.33,1181244216.76,2526629563.14,2324287747.04,1703099796.05,1549517164.55,1641006678.42,1259109090.78,0.0
4,营业成本,1598517141.95,1030535681.84,493544502.02,2311830991.29,1688156698.65,1070588700.90,507064561.85,2189388323.82,1638262761.57,1069252589.30,492020087.81,2096076513.12,1511268888.46,971328877.15,465500398.59,2216613942.68,1637065884.52,1041166119.71,466746345.23,1944233797.34,1431767294.04,909450126.44,0,1903647538.98,1385188020.58,892145609.42,0,2145988017.88,1061476611.86,2238233129.98,2067462749.85,1521395360.08,1378913043.17,1467085746.30,1163625454.49,0.0
5,营业税金及附加,16745144.75,11569676.98,5930826.87,25905779.81,19384962.82,13393423.89,5349283.38,27024336.40,19755703.47,13721575.63,5543380.29,22449995.90,13757501.44,9445713.94,2862268.44,17400076.71,10170698.07,6145549.94,2183871.19,15772656.30,11703097.52,7487881.31,0,12539442.64,9762353.95,6607043.69,0,12384234.62,6044137.62,12599257.31,0,0,0,0,0,0.0
6,销售费用,39618785.02,25649256.34,12219582.76,56815195.92,40145846.13,23458948.61,11397571.03,41970462.20,25931876.61,13929452.22,11136863.03,49395314.93,27560862.23,16007243.26,6772811.08,38585681.84,31350777.10,14716686.45,6686575.07,24382988.01,18041277.68,12328586.37,0,26154571.11,18182624.48,10185016.70,0,37506435.05,18486706.80,45044315.24,36528601.94,23213330.88,27649150.16,29375870.47,24499530.23,0.0
7,管理费用,104216436.30,64391848.91,34203070.47,154186219.83,109692533.92,119465588.93,58950474.17,268348110.61,197786418.61,133953858.53,65863145.98,273458918.04,204117778.52,122468015.65,56321481.07,250149048.23,179030542.93,113530169.61,53041964.09,222381718.63,165026228.43,111355272.03,0,202264786.97,145889008.19,96021365.15,0,192027222.77,96144227.83,194272632.67,187950292.99,135114358.14,131828667.47,126052271.95,80198730.40,0.0
8,财务费用,-89043756.88,-40479168.91,7928898.92,-89708534.41,-77008443.83,-9148137.56,66227565.95,97221018.71,77353140.72,33666732.14,-1285167.23,-199406208.44,-92708587.44,-66204400.00,-6674105.72,-147310068.73,-100733699.09,-44147865.70,-25686661.32,-50951812.07,-35485659.74,-19172104.90,0,26740957.53,21035005.52,17985313.73,0,11116261.70,-40745.15,31041851.02,21593071.40,13257620.72,6900669.83,13236857.18,-11480897.82,0.0
