,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,37101632092.99,27151044852.75,17590253203.22,40030189599.87,29250287403.09,21421181221.36,13897660045.38,30186780409.14,21977596629.70,15621127660.56,10158807519.10,24543792660.59,17699643832.21,13255638646.02,8825564213.47,21659287359.66,15131341357.21,11215414006.94,6735435074.16,21011491536.14,15068314515.67,11662532799.27,6719851620.27,24718588617.99,19165837235.44,15519877625.32,8675799862.76,27201045951.34,21126603442.65,15049709413.35,8230651472.62,20350594468.71,15648774490.19,10594830203.20,6244557079.65,15541300510.85,11471710170.86,7576545903.49,4493625787.55,11129220549.61,8029680076.37,5340889931.81,3338850726.59,7933068723.21,6578679657.12,4597277683.02,3086147513.71,7328555841.62,6043063119.97,4342880480.16,3009852591.59,7389544035.25,5959089191.08,4399514391.57,2731789322.26,6424444417.27,4971947983.27,3809736337.18,2470919490.54,6301441944.13,4581174951.97,3459364902.32,2450963328.68,6336794521.89,4644099011.00,3428218922.98,2276267758.08,5710350351.62,4485526549.75,3463699393.39,2264094795.28,4744281992.52,3702660000.00,2817921669.36,2000858441.52,3956643154.79,2669543118.95,3311434887.09,1900893259.47,2814381927.45,1210444191.27,2204611202.58,1310021438.34,915011267.76,0.0
2,营业收入,37101632092.99,27151044852.75,17590253203.22,40030189599.87,29250287403.09,21421181221.36,13897660045.38,30186780409.14,21977596629.70,15621127660.56,10158807519.10,24543792660.59,17699643832.21,13255638646.02,8825564213.47,21659287359.66,15131341357.21,11215414006.94,6735435074.16,21011491536.14,15068314515.67,11662532799.27,6719851620.27,24718588617.99,19165837235.44,15519877625.32,8675799862.76,27201045951.34,21126603442.65,15049709413.35,8230651472.62,20350594468.71,15648774490.19,10594830203.20,6244557079.65,15541300510.85,11471710170.86,7576545903.49,4493625787.55,11129220549.61,8029680076.37,5340889931.81,3338850726.59,7933068723.21,6578679657.12,4597277683.02,3086147513.71,7328555841.62,6043063119.97,4342880480.16,3009852591.59,7386141421.51,5955523309.94,4397011844.70,2730446461.85,6418751478.32,4967771279.19,3807013164.20,2469452513.69,6297583438.98,4578081987.81,3457300399.23,2449943325.74,6333090598.79,4640989046.47,3426815041.89,2274657872.19,5706517438.45,4483326842.39,3462399215.15,2263204765.06,4742095340.65,3700110000.00,2817494022.58,1999899650.16,3953640138.96,2667684533.92,3308791041.80,1900893259.47,2814346533.12,1210433401.23,2204454415.56,1309696890.55,914703675.36,0.0
3,二、营业总成本,19730497535.82,14186966627.59,8432243774.32,21524163783.79,16182239620.91,11658838008.91,7013986778.50,16954329682.61,12351635651.33,8681153496.36,5219248648.67,15340010355.95,10754163494.47,7973349652.22,4862712652.11,13447194528.95,8928676405.40,6763015920.73,3735455425.86,12993577702.66,8629017906.13,6118896263.83,3057524313.99,13283383589.25,9112582031.78,7283057053.24,3463706177.06,13502689947.56,10427199376.98,8115683206.93,4041835235.48,11853596549.10,9035308334.24,5987149722.59,3401082297.36,9443020432.27,6800389666.40,4476650413.72,2412452012.85,6561185342.73,4876502095.78,3195715838.32,1679559300.54,5503519534.64,4445425749.85,2855706734.94,1734790010.22,5148150422.46,4072615059.24,2648859865.45,1887268688.85,5599562879.41,4405972659.56,3151240884.34,1902376489.76,5224075523.14,3813072956.12,2879653588.11,1814507123.26,5018582978.92,3540898715.86,2641544286.46,1875446462.24,5241789465.76,3783531894.01,2788351559.68,1780945721.26,4837207923.56,3780842736.19,2964750177.87,1889664404.03,3821136586.20,0,2167956918.77,1584980357.37,2950932342.20,1944008591.56,2524466561.24,1517158008.29,2141029972.91,912752288.27,1695210641.59,922052291.46,591238913.46,0.0
4,营业成本,9717079389.25,7109600061.93,4259891437.32,10486782934.27,7759838646.72,5818583155.19,3725553183.07,8450087271.36,6350106683.52,4428529135.90,2993353291.31,7314252452.38,5287169637.43,3976153298.88,2661635000.47,6671963269.67,4656198301.70,3376312811.83,2055823734.03,5772029404.03,3787920585.17,2857248428.67,1682004658.98,6610410852.24,5339450953.04,4376697218.37,2033064547.87,8015724440.85,6475620512.40,5252285371.53,2519558542.41,6895411289.13,5318811654.69,3589356918.89,2138107423.97,4863189610.83,3862012275.13,2470927606.63,1354048502.05,3860659982.32,3030912031.68,2029592156.77,1086953253.65,3618072871.25,2994697567.32,1909931131.78,1210862958.64,3377979573.00,2691916727.72,1726068014.14,1260355739.48,3486534076.82,2763275003.67,1904934120.68,1128853611.54,3209547722.34,2434453784.54,1840642005.93,1190452153.44,3219308815.74,2411915899.25,1846629284.01,1345869096.09,3485512930.85,2527189390.61,1905502286.49,1263173219.88,3200544107.34,2439984867.34,1936175378.28,1318965800.50,2643927861.49,0,1570152121.23,1238131319.31,1930789417.83,1153309650.40,1576612800.96,924155194.90,1486186561.35,596587847.76,1142349023.22,564890120.16,391634546.26,0.0
5,营业税金及附加,5148643320.98,3815505260.40,2452674720.45,5908497298.57,4399320601.34,3026570088.89,1954791761.82,3494696079.68,2330495982.27,1428602683.29,761977874.68,1941174540.51,1369574668.29,1036442502.02,681549806.35,1784675660.32,1185882023.60,885174940.64,496842872.54,1517236398.19,1056567930.21,834773708.13,448817685.84,1849030035.48,1359146268.04,1097569220.41,587146311.78,2005704155.21,1558027610.67,1125809503.82,649332785.18,1601644134.96,1220745003.90,818818580.22,467757266.18,1392170702.85,949959547.04,639437722.15,362049254.75,798585260.90,534455603.97,353016371.48,229195199.35,565747370.87,459472285.37,314631402.14,193215185.18,582633454.81,449601518.04,315913759.27,203169122.57,686318177.31,556090845.55,413944767.72,278713692.89,795539034.55,611160237.40,349006847.59,217156441.12,612558108.16,430574801.92,300816347.14,197581411.83,676350429.51,542818070.96,390629189.03,235175805.53,771795760.17,632756339.84,497304015.01,301207000.88,456967130.48,0,224259442.81,153490045.00,214538084.23,163719979.70,234582285.07,132301100.94,197975432.55,126982521.55,270374752.14,158639410.76,123488650.38,0.0
6,销售费用,4042574571.39,2649368406.35,1273704365.26,3778433675.01,3077131771.98,2155689822.07,1002891971.85,3625397914.06,2696626088.88,2174133716.02,1096463607.30,4694545075.85,3042710866.35,2195621788.48,1125781380.21,3568061356.21,2197272200.48,1850332525.56,816948847.01,4308897447.57,2894737834.01,1791032877.01,638101750.49,3382176991.35,1552031028.34,1195041137.17,504185088.01,2258966257.29,1604891282.35,1215125573.74,482961749.51,2069991386.15,1480296163.33,954816987.75,386635240.65,1803233837.68,1036561699.94,773415888.92,351594259.31,1164153836.17,772950147.43,484683782.70,201341294.00,890832654.12,642056969.51,412268629.73,191259723.78,782758181.11,572401037.53,364868396.85,283165137.94,1005292875.11,770050949.13,616714289.07,365975456.15,864010470.38,525083962.75,473957767.24,265137290.89,805873049.33,410271794.07,288900281.59,207267783.87,693133050.20,400176892.03,284300322.06,177334630.08,490557853.08,414199424.00,321007216.29,170323063.35,345465316.55,0,214005459.25,152235661.08,587572449.05,461791453.66,449730853.40,311560399.13,342697922.81,152190024.56,205458922.98,143092621.77,33040032.62,0.0
7,管理费用,1792883205.11,1266083848.82,776566310.96,2340498705.44,1673818880.41,1181611988.78,594986302.97,2269024701.04,1612942170.39,1076103861.25,583795810.88,2143703443.82,1614574317.92,1107396572.58,572834323.13,2128805680.22,1443131572.12,1006746030.52,538900979.45,2047028546.72,1377206394.14,977690587.14,533715812.48,2263637925.03,1521231364.80,1085694375.80,577974320.34,2009184257.85,1408989421.49,922708225.66,532291967.26,1750685037.93,1257263895.11,818535719.35,431996771.20,1561852181.17,1057076554.55,670150753.65,356750164.04,838973053.20,604128660.65,368919789.77,173037218.23,588986100.30,438226187.12,294992672.14,155627050.02,497940571.16,399714055.94,278496902.71,143955668.00,471915102.70,342923580.27,240044224.87,131751437.98,380204276.68,249813020.29,221542936.26,147819190.53,407299604.80,300916626.75,216306143.76,126463988.64,415151762.46,332929994.26,220046772.38,107707797.46,401004011.83,315642991.91,221909407.99,106695265.43,400197212.52,0,176020993.20,46574723.73,232381015.23,172626087.66,278627189.77,158734444.53,156961577.28,40826189.95,65192867.91,39177380.97,30667940.87,0.0
8,财务费用,-1030327974.61,-691853523.85,-352553213.17,-1085010763.65,-794183981.64,-526618366.85,-264236441.21,-890505901.86,-639724334.28,-427404960.65,-216710540.40,-765864110.92,-559238520.83,-341637035.05,-179087361.55,-732111447.74,-555911422.90,-357654118.22,-173061007.17,-657775551.17,-490454942.11,-344899041.83,-245115593.80,-826879677.56,-659404182.44,-471944898.51,-238664090.94,-789586016.60,-620329449.93,-400245467.82,-142309808.88,-476587420.81,-235104521.34,-187674784.07,-23414404.64,-192470846.37,-105230410.26,-77281557.63,-11990167.30,-109732181.41,-66018480.22,-40647909.57,-10967664.69,-159954267.43,-87720223.98,-74810065.36,-15614749.33,-92227613.01,-41018279.99,-36487207.52,-3376979.14,-50497352.53,-26367719.06,-24396518.00,-2917708.80,-25225980.81,-7438048.86,-5495968.91,-6057952.72,-26456599.11,-12780406.13,-11107770.04,-1735818.19,-28358707.26,-19582453.85,-12127010.28,-2445731.69,-26693808.86,-21740886.90,-11645839.70,-7526726.13,-25420934.84,0,-16481097.72,-5451391.75,-14348624.14,-7438579.86,-15086567.96,-9593131.21,-42791521.08,-3834295.55,11835075.34,16252757.80,12407743.33,0.0
