,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8352187741.64,5173004971.68,3430931429.58,1262523941.65,7643430114.13,4600902781.58,2972849340.27,902361842.18,7023114803.84,4035743184.62,2728169610.03,909894285.77,6958678292.47,3857762182.99,2475251036.41,950195988.10,6809466030.25,3987863472.52,2705746303.54,1078689395.76,6606659394.86,4123747732.08,2836714758.58,1139334631.09,5998575072.70,4180330238.68,2285987928.67,874416807.25,4299716884.83,2687533507.89,1951488465.94,871137897.04,3663657840.23,2607228423.59,1844649297.24,217917132.58,873034177.81,629363489.59,389061620.63,196133211.87,1198716381.55,1047770213.88,914791731.98,439712092.17,2282460906.51,1699725110.81,1143217560.56,430255693.84,1245982570.91,1023130165.69,702332007.56,286624555.27,2377870461.07,3037404521.57,2081206218.63,973460866.61,3423648047.22,2254229086.66,1725451454.52,893400303.01,3150443139.27,2344572178.45,1902528486.50,1228261029.55,4159316044.80,3084146133.00,2212834247.85,1252708419.76,4381504934.29,3183231413.92,2170629871.13,1002372938.51,3330051311.62,2559931753.15,1977896526.07,2828471304.53,2950990972.00,3158934126.27,0.0
2,营业收入,8352187741.64,5173004971.68,3430931429.58,1262523941.65,7643430114.13,4600902781.58,2972849340.27,902361842.18,7023114803.84,4035743184.62,2728169610.03,909894285.77,6958678292.47,3857762182.99,2475251036.41,950195988.10,6809466030.25,3987863472.52,2705746303.54,1078689395.76,6606659394.86,4123747732.08,2836714758.58,1139334631.09,5998575072.70,4180330238.68,2285987928.67,874416807.25,4299716884.83,2687533507.89,1951488465.94,871137897.04,3663657840.23,2607228423.59,1844649297.24,217917132.58,873034177.81,629363489.59,389061620.63,196133211.87,1198716381.55,1047770213.88,914791731.98,439712092.17,2282460906.51,1699725110.81,1143217560.56,430255693.84,1245982570.91,1023130165.69,702332007.56,286624555.27,2377870461.07,3037404521.57,2081206218.63,973460866.61,3394870288.06,2225555606.36,1712851084.35,889266579.88,3138725198.03,2335615714.64,1895422928.87,1225145576.66,4150513722.74,3076439829.98,2209757966.44,1250512963.50,4372983034.44,3178646526.14,2165087978.49,1001684556.11,3328468798.16,2558514291.54,1975978504.61,2826881340.91,2940183959.13,3146878312.42,0.0
3,二、营业总成本,7749501387.69,4838666257.07,3222130387.99,1301554276.14,7378608042.59,4431442318.12,2889742349.71,1008043805.48,6507427960.45,3884834074.39,2623839132.31,956822895.11,6467238468.21,3622731615.15,2349437599.67,897891653.45,6319248249.09,3717436624.36,2509959894.22,1012436758.00,5939942403.24,3688592038.53,2516318812.30,1052908421.62,5360069571.38,3799602371.41,1985968309.48,782856904.63,3769463470.64,2384793504.64,1719248234.85,769998615.21,3201084952.02,2296031479.95,1601789251.41,179016584.87,686204861.08,487592791.56,305176121.14,159789865.40,1150020846.86,980366121.51,886106361.08,470366100.39,2499617603.24,1733131187.00,1150557775.24,470659455.94,1563715774.23,1189605024.11,778950798.27,310315385.22,2524811297.02,3326537174.77,2221603918.02,1025960900.91,3475548517.79,2317423478.11,1751139617.57,909141200.18,3185865279.15,2337435418.54,1867683577.82,1214264339.44,4072883150.66,2981666166.70,2106833316.51,1176474953.60,4251157346.00,3114717619.84,2114271151.74,985666833.28,3243709168.42,2493320900.32,1899986847.74,2700780314.26,2812644576.28,3022345298.67,0.0
4,营业成本,5774102225.27,3599343249.83,2409650458.60,892959151.58,5374893191.78,3194464074.39,2082347591.48,643633871.72,4757267783.21,2738311921.68,1860253347.06,575586595.99,4654810210.77,2575444513.70,1647917762.72,576125829.55,4559905597.56,2698845899.19,1825830142.49,685719871.19,4456002613.48,2810687306.32,1961657271.67,801079726.43,4078753044.32,2985614168.04,1608491948.90,605441544.64,2940536404.62,1861147112.71,1356849415.79,603394139.66,2546230257.41,1829633502.77,1263945747.23,143958029.74,572519789.64,403800190.01,253913776.58,133208736.13,956848040.84,824732317.89,748422642.82,407507544.77,2007684410.45,1441378145.50,968429827.43,416470590.88,1210629947.86,1008639011.13,666635105.03,269919593.72,2183382183.04,2768361334.31,1847124535.00,825753978.64,2992553546.37,2001254552.53,1517198481.80,782114401.12,2717849393.88,2000590914.53,1609608258.82,1057575259.11,3508377990.02,2590173909.52,1832269099.13,999857624.96,3580808359.10,2624291668.56,1761473570.42,827653808.05,2706437320.49,2076814657.70,1595805222.89,2282309319.26,2441915197.76,2514905461.11,0.0
5,营业税金及附加,38465077.03,26779425.70,16350433.53,7811266.42,33745677.60,22501274.60,14540879.32,6745444.44,36825738.64,24220360.55,17546123.64,7208492.15,32838954.76,6474922.04,5350760.21,2343067.09,16567681.59,8541861.72,4977261.48,2672263.22,13959351.27,3964382.05,2162123.62,972331.54,9294347.54,5784739.79,3561304.74,1208075.16,7200350.26,3306666.41,2256113.17,748069.92,7387528.45,3902526.00,2698446.86,348208.46,1335625.26,610227.93,336846.64,209017.46,13937501.71,13329798.38,13110500.04,8652698.18,33802800.63,24460696.24,17963633.85,8974934.02,22846981.36,17222501.89,13816747.59,5675125.02,59979379.62,109779548.11,80852623.00,42980138.52,125818632.71,79339176.37,59813774.41,32853964.28,76757654.40,57911170.05,51490075.45,26879093.61,93066669.40,81296162.17,57657982.60,33060146.55,113499453.12,78805623.87,55809006.05,23962800.22,99249862.54,79420041.65,64601927.97,75254248.67,93337076.32,103103322.93,0.0
6,销售费用,141807523.59,98475394.43,53006229.83,25940501.87,121011596.46,78282801.52,52391760.35,24335181.22,109370372.93,73135939.57,46405310.71,26453371.05,97066335.20,65484797.63,45514890.02,20785887.79,89292863.79,56046361.82,37874689.79,18864155.25,99521883.27,64813453.12,45843015.12,18435352.06,104742335.90,65861210.37,34336518.96,17739904.95,82425682.00,57496940.00,42748654.44,18466829.70,83992507.26,49925085.03,33157243.59,7817268.50,20650895.81,14930569.87,8471739.74,4571738.53,53603326.77,50059667.32,46810624.82,26485294.44,200660191.56,112059367.76,67176387.59,18167942.57,137007445.33,72151573.44,39641970.39,15231708.48,105013848.51,181634356.85,121214534.97,53687007.38,192535991.21,123557852.79,99649040.81,53383442.70,169104548.08,149104830.00,118371278.49,81777380.28,237107838.55,162483782.59,110784554.56,75479615.64,247955323.22,188234783.26,137844400.07,51828905.21,206160236.49,169719236.93,123729625.06,154901951.45,93067117.62,188288662.40,0.0
7,管理费用,914123487.04,565356153.71,374895490.66,203384951.86,934137949.80,613789419.34,594121891.66,292099233.34,1273049908.77,877514912.56,590771488.09,296597554.86,1309093023.61,800862911.55,536176305.85,252572827.25,1334586153.22,808653386.60,547136094.56,262102745.83,1119781527.05,695112018.18,426873915.02,201799810.64,1029683741.30,651913518.36,306207655.54,147385783.95,662359699.37,417020801.24,284418754.03,142405974.77,541462565.60,376278415.31,267803958.17,27519089.83,88426874.69,64800815.89,39383864.59,20988068.21,104537558.70,70061446.71,55386199.95,19394970.20,190547836.63,110674246.44,64329741.96,18355254.94,89903515.58,65776786.59,41185989.38,13359939.03,125975956.37,206372699.76,134263603.59,85068768.51,129564405.57,88463730.86,58060211.85,33429672.33,206935379.30,120849890.91,79172129.03,44727462.39,220811486.19,139750985.30,95157800.34,61451829.36,289022568.11,207219768.58,146589962.17,75237838.74,199410409.13,141863318.15,98400177.46,151699933.42,167547998.18,199335761.38,0.0
8,财务费用,300946244.98,218238146.79,137981627.55,76307208.83,304663275.88,225973233.51,143864123.45,41230074.76,241345082.28,162121722.61,98442655.73,50976881.06,242259404.69,156407971.77,97956323.93,45997833.87,250326978.38,144504688.05,94148671.26,44035923.65,168392780.71,113773951.68,76020283.19,31093665.63,121195445.08,81657946.27,18521495.56,13016280.47,47945911.71,32106220.94,19463868.90,8761964.25,32653810.19,18190891.55,12253626.37,-401880.71,2396189.18,1924801.52,1218661.89,798485.14,13023584.55,13167512.06,12467677.98,8325592.80,45479401.23,35257807.49,23579509.30,8690733.53,31772908.13,18554512.97,10410347.79,6129018.97,21050480.63,60389235.74,38148621.46,18471007.86,35075941.93,24808165.56,16418108.70,7359719.75,15218303.49,8978613.05,9041836.03,3305144.05,13519166.50,7961327.12,10963879.88,6625737.09,19871642.45,16165775.57,12554213.03,6983481.06,32451339.77,25503645.89,17449894.36,33340538.81,16777186.40,16712090.85,0.0
