,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2450377410.36,1481263053.04,572418200.85,2885254151.74,2031379860.32,1231873549.67,481439248.52,1653959683.38,1091709551.02,677629195.41,261848415.17,1352030376.06,962704142.60,617107023.92,232399702.99,1358086522.31,974878668.91,633618699.33,259581202.38,1792550896.71,1285909303.31,850467559.23,356631732.40,1935838907.81,1379399953.21,801285571.18,273159219.48,1773741885.33,1223398701.81,796811734.11,277907644.07,1213892013.41,721640639.66,297644177.24,59627683.57,324168896.59,214752286.99,135048833.06,53226798.70,260102605.76,190900583.02,126182971.70,47701337.68,243579021.81,154643678.15,89894765.69,30970796.44,144946662.96,111394693.74,70169483.02,29017524.85,125484708.09,83036071.58,0.0
2,营业收入,2450377410.36,1481263053.04,572418200.85,2885254151.74,2031379860.32,1231873549.67,481439248.52,1653959683.38,1091709551.02,677629195.41,261848415.17,1352030376.06,962704142.60,617107023.92,232399702.99,1358086522.31,974878668.91,633618699.33,259581202.38,1792550896.71,1285909303.31,850467559.23,356631732.40,1935838907.81,1379399953.21,801285571.18,273159219.48,1773741885.33,1223398701.81,796811734.11,277907644.07,1213892013.41,721640639.66,297644177.24,59627683.57,324168896.59,214752286.99,135048833.06,53226798.70,260102605.76,190900583.02,126182971.70,47701337.68,243579021.81,154643678.15,89894765.69,30970796.44,144903332.54,111394693.74,70166577.04,29017524.85,125484708.09,83036071.58,0.0
3,二、营业总成本,1980072065.68,1221945594.63,554268818.90,2603364411.65,1748510048.35,1094756332.22,463875818.95,1539366864.78,961697103.87,589871793.25,248915152.36,1247506251.53,864245714.88,562959035.38,228328837.22,1274627140.73,892384936.00,565093530.54,244290654.92,1516799673.01,1043921535.04,699037398.37,312961536.54,1518436813.93,1063235666.61,623945551.46,244594022.04,1385196198.78,954913363.80,646717176.66,247326646.08,952779800.82,552145916.95,226597783.81,50791935.49,233360623.26,151637830.44,98065301.75,42480762.76,169355461.88,118910261.58,82953894.93,32107201.19,203641394.91,133653151.78,75024238.09,27114336.43,112770785.58,88068269.20,54818570.28,24253973.98,94238614.55,69557772.25,0.0
4,营业成本,1400795335.37,853078111.96,369359315.01,1685574991.98,1162729617.79,712008576.25,293086493.09,972569960.05,595769163.38,361646731.48,145885844.37,717886338.85,500933336.12,324899762.12,125169070.37,709266974.72,500599195.00,325094818.35,132743762.02,919592378.99,640709881.22,431703732.89,186089682.66,979871984.59,711848352.47,409021224.18,151618388.71,927844157.33,655392378.62,443617717.67,163094319.72,701610092.36,409088984.25,174167859.14,36337242.97,174519903.56,107954869.06,68308139.42,27861726.84,125508091.04,91261723.55,61356261.03,23843507.03,167507484.06,109527588.93,60004015.35,20212625.11,97530256.61,75462695.09,47148287.07,20647389.76,80371344.83,58898269.52,0.0
5,营业税金及附加,21036468.55,13269668.83,6102391.27,30346472.43,22581964.05,15161768.48,7376156.67,21321067.46,13175170.75,8481060.64,2762306.24,21072930.28,11377435.45,8229599.18,3265697.45,19235759.86,15944431.04,9933496.81,4099740.54,25765642.81,17906293.51,11400584.76,4095828.01,30655018.35,22000059.98,10452206.64,3215328.85,22335671.40,15093094.85,9093159.75,2786634.56,13611635.76,7294670.41,3080415.95,426643.60,3316054.08,1913135.84,1161423.90,325341.64,2329207.57,1645066.93,1026555.71,334559.16,1285872.11,692272.73,507045.72,89510.40,767487.67,572916.93,378689.18,159761.55,828678.75,474161.80,0.0
6,销售费用,102898532.21,65616120.51,32201706.52,124873118.36,101750075.20,63704290.65,26557754.77,125715911.26,91740984.14,57287849.83,24181609.76,116718644.33,81398751.63,51648127.92,22173738.51,120871572.44,82244630.72,53180837.02,23646138.06,159674041.66,111096797.84,70566610.25,32316679.90,151144503.61,92090226.03,58128333.78,27260383.07,154246455.66,87684967.19,58732439.56,29375964.45,92052384.39,62715531.35,22166816.85,4213668.47,22994595.04,17737405.23,11293953.56,5929637.79,17514545.57,10900185.03,9172170.20,4328511.69,14561774.54,8046518.82,5309982.09,2412602.90,8005376.01,5796860.85,3464183.14,1748058.86,7854177.23,4600666.48,0.0
7,管理费用,261815429.84,165615981.56,87682512.27,362670230.20,251146896.66,179984437.10,80233555.20,340573442.50,235123706.01,152518777.40,73373573.73,349194885.07,243708510.91,158062222.05,71011966.03,356680116.11,242448798.40,160501493.13,77145775.48,344692122.11,236472153.21,157665874.36,79079046.22,312118987.36,211896184.18,133291070.43,57375215.05,262807255.51,181001550.46,123455947.51,50590737.86,144785518.18,73686915.55,29249908.21,11600831.58,34391955.05,25608365.00,17685202.52,8706924.81,27969950.38,17790372.86,13176298.52,5171902.00,18227434.34,14480484.70,8147531.55,4289096.10,5554283.40,5653316.60,3403693.48,1351914.90,5381769.24,5176813.04,0.0
8,财务费用,163344265.50,108178818.70,51139531.17,226040042.00,169833569.96,113871191.50,56351358.64,16792973.55,11184124.51,6406760.86,2940412.35,20110761.37,18107918.18,11924118.43,4963544.77,27470339.37,20996796.49,13966879.22,8280700.42,38482129.97,30004804.46,19116628.57,10117791.72,24523649.07,15315818.10,8907592.07,4338347.44,11650981.81,6751075.76,2989282.24,1806370.47,933950.00,-786734.92,-2213766.65,-1674754.92,-2504074.84,-1954013.01,-901710.38,-258371.68,-4132998.53,-2789114.72,-1895647.81,-1641194.94,-328993.02,55121.80,204312.83,110501.92,384800.77,230145.73,71383.41,-79693.50,98659.54,699057.45,0.0
