,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7795529386.34,5879678426.64,3921023274.17,1878134846.70,6356304792.21,4584480042.44,2954630020.05,1435819242.16,4537642656.24,3290350199.68,2182637167.48,1031621618.79,3467748233.68,2524522143.75,1675949656.56,798731779.85,2768717463.81,1974967121.78,1332018311.95,629096324.52,1668636955.67,1224525102.76,792344899.50,364147971.18,1303267831.76,950177028.95,605523557.11,292817845.69,1015920079.79,751525453.42,506692053.75,289918261.67,919846240.19,678769523.57,469111811.32,237211439.37,770100945.78,564122526.89,382723591.49,184829598.30,565197407.70,416868266.66,280897706.90,136524424.59,393879358.73,279378893.67,298984733.77,175338190.46,0.0
2,营业收入,7795529386.34,5879678426.64,3921023274.17,1878134846.70,6356304792.21,4584480042.44,2954630020.05,1435819242.16,4537642656.24,3290350199.68,2182637167.48,1031621618.79,3467748233.68,2524522143.75,1675949656.56,798731779.85,2768717463.81,1974967121.78,1332018311.95,629096324.52,1668636955.67,1224525102.76,792344899.50,364147971.18,1303267831.76,950177028.95,605523557.11,292817845.69,1015920079.79,751525453.42,506692053.75,289918261.67,919846240.19,678769523.57,469111811.32,237211439.37,770100945.78,564122526.89,382723591.49,184829598.30,565197407.70,416868266.66,280897706.90,136524424.59,393879358.73,279378893.67,298984733.77,175338190.46,0.0
3,二、营业总成本,5842886015.48,4236840977.10,2765511278.24,1371080990.56,5045278776.93,3375048189.56,2100908018.04,1039501284.95,3395838813.64,2366832783.56,1534901976.58,731387953.70,2601321150.27,1836325454.89,1205007937.67,582230310.08,2093489453.30,1464904913.83,978051749.14,463612713.44,1153365298.00,830460464.79,534074411.94,250755780.00,881943812.02,626654775.68,387999865.52,184900843.22,553070800.64,377339663.57,235330333.86,123649664.87,387078914.13,268496848.15,170938806.04,76751978.81,300953004.74,215698809.46,141655735.34,59715383.59,237981956.93,173250271.79,113893882.77,49464622.35,194592822.91,120921041.83,156185975.66,95399454.58,0.0
4,营业成本,2165195359.98,1608574604.05,1046429935.66,492923601.78,1732194095.56,1222308007.51,803783860.36,394143560.34,1486913583.17,1109749411.53,772127415.71,376282582.48,1354140999.04,996432426.38,668314039.01,335279437.85,1236936592.93,899059061.07,618590867.93,298956770.28,608275957.91,447603548.59,290540149.97,130416949.87,403774346.42,280078168.12,177170366.94,84966251.30,212032561.01,139120987.19,85363085.05,48217462.20,160642094.59,112735740.33,76347282.47,36396810.80,131528976.33,92310687.02,59442465.67,29458502.66,103249046.42,79574337.27,51406186.74,23912981.49,84385846.97,53188209.02,74197799.98,50942357.14,0.0
5,营业税金及附加,96230151.98,71899489.93,50639139.00,27461433.76,95121804.48,66612558.46,45619871.70,19579008.20,68622862.51,44925845.29,29483661.03,12539593.69,48623295.26,27884609.39,18130866.67,8101904.56,30717993.96,20737847.27,13870832.30,6586914.72,20741264.51,15538848.10,8081330.43,3995211.78,14313146.20,10670139.55,7024386.08,3277128.12,12389531.44,9449619.00,6837886.41,4024042.34,10275055.96,7892071.54,5269576.76,2775077.59,2183445.02,854371.92,489358.69,155765.03,1183963.04,907527.93,625064.14,305719.38,202428.24,148218.15,353819.59,1837914.85,0.0
6,销售费用,2171677428.76,1472668951.93,958197639.95,489981118.44,1868579501.31,1189032602.19,710384752.68,370248917.94,1061774888.93,709444947.38,418271499.92,194542419.50,638057460.18,434435603.56,272780210.88,120579884.03,432171024.08,288149156.37,183805012.25,82758265.65,341342151.04,241833207.36,150209530.19,73488218.73,296827295.97,212359816.28,138326317.31,67107933.06,226092652.53,161739738.97,105617210.11,55261106.67,148526561.33,101598456.90,60481337.38,27979701.32,114340592.41,77713543.21,49401942.07,19022490.31,82428782.56,55679992.97,35250389.09,14027431.56,70473503.30,41886696.84,45646514.94,29699096.41,0.0
7,管理费用,585996118.86,516750239.77,310915824.08,157971956.37,528638025.08,450339349.13,428880923.04,205244447.05,613074915.88,413627574.76,266571416.53,123561106.22,476543109.63,328652272.67,217811015.96,102514721.26,347339497.21,222572613.68,142035496.77,71215493.29,180386344.17,125102979.50,83674988.52,44374230.06,172152503.98,121359854.09,72025781.48,32694587.16,124150923.53,86602493.01,51445542.54,23506888.58,89886454.23,63559725.00,39835801.37,15486714.83,72970118.38,57182456.94,39896937.06,15533984.13,57653539.00,37266907.66,26545836.78,11425081.79,40816429.28,29067519.47,33988508.10,12963166.46,0.0
8,财务费用,279873016.38,210149354.13,149048022.68,84171660.94,225887604.77,155857990.28,97599401.64,45367417.15,107219508.24,68093093.57,35678499.61,17071125.33,57420425.32,36461134.64,18324919.84,10053405.42,29494802.30,23570988.38,7361747.03,1395101.50,-10522198.39,-9972121.21,-6891789.03,-3568701.95,-18776192.68,-13190988.88,-10085471.92,-5083813.55,-28220330.12,-22116975.15,-15499380.94,-7670221.79,-27224787.19,-18737660.11,-12207379.00,-6144490.47,-22719328.65,-15849752.74,-10172766.37,-4579982.11,-6108608.06,-1435525.79,-1205808.92,-249851.75,-4462292.25,-3554678.31,1258002.59,-484347.22,0.0
9,研发费用,543913939.52,356798337.30,250280716.87,108688242.68,376171473.14,263824329.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,218686272.59,27073352.94,14639208.62,4917934.27,58233054.91,20991911.03,12769483.78,7391126.48,26535860.84,12459408.25,9646885.31,5700956.96,16829542.82,10815247.06,12387792.86,2700168.00,13141778.76,10354002.45,8460201.86,2049871.51,13652712.13,15377786.52,3538485.63,1938757.13,6625462.25,2543800.55,1565990.69,310386.87,4973535.21,1448514.49,1212187.06,258164.74,2649201.25,3487503.11,2597798.22,124623.57,-424766.03,1257031.75,1272214.94,43259.88,3176907.37,185076.66,741330.46,441266.94,0.0
11,公允价值变动收益,161983110.00,161983110.00,146984840.00,131670000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8384.93,0,0,0,0.0
12,投资收益,195060593.01,37217671.51,36858427.12,43339382.19,131036423.20,110575588.92,113587924.78,-645138.22,-8029003.96,-4290691.14,-3279524.43,-2092356.27,-2212300.07,1911219.96,3449255.54,2454803.63,8807334.07,5599723.64,3835814.26,1780600.57,1592697.88,-346616.81,-291038.91,0,-354793.46,-298094.10,-200361.57,0,3613490.80,3742320.55,2270513.95,958479.06,4653732.80,3853414.21,2653905.95,1107067.09,198177.56,0,0,34926.25,265068.78,90064.96,22119.08,-150395.05,1236539.25,613917.01,6704882.51,0,0.0
13,其中:对联营企业和合营企业的投资收益,-77208050.45,-34089405.83,-23338617.86,-9240284.81,-21491889.71,-9952723.82,-6642387.95,-2222948.90,-12525910.81,-4290691.14,-3279524.43,-2092356.27,-1928648.77,1911219.96,3449255.54,2454803.63,8807334.07,5599723.64,3835814.26,1780600.57,1592697.88,-346616.81,-291038.91,0,-354793.46,-298094.10,-200361.57,0,0,3742320.55,0,0,4653732.80,3853414.21,0,0,-51429.45,0,0,0,0,90064.96,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510894.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1961251705.32,1833487482.43,1328897563.87,685236654.13,1442443395.97,1324708972.69,969172353.35,396761497.64,1155709180.01,923444285.79,646102800.03,298141308.82,864214783.34,690107908.82,474390974.43,218956273.40,684035344.58,524172826.38,357802377.07,167264211.65,516864355.55,393718021.16,257979448.65,113392191.18,420969226.28,323224159.17,217323330.02,107917002.47,466462769.95,377928110.40,273632233.84,167227075.86,537421058.86,414126089.63,300826911.23,161566527.65,469346118.60,348423717.43,241067856.15,125149140.96,327480519.55,243708059.83,167025943.21,86909407.19,200514690.14,159071768.85,149503640.62,79938735.88,0.0
16,加:营业外收入,106861977.13,74582983.64,56393509.50,6944407.20,42048603.98,54517992.87,24922396.50,5958660.05,44365763.41,51265069.85,7711355.18,5981926.07,29916774.48,19254807.71,12667329.12,8173136.32,21260562.82,29249069.64,23019190.53,5002808.31,20600967.23,7054177.45,5099313.68,705303.87,12127008.96,4449677.67,2616296.20,1640561.00,13699117.68,6094802.46,5034659.08,4267890.30,5903441.00,2121442.37,1196742.93,952013.96,4810810.86,2670071.72,1005022.27,829122.00,4252717.27,460920.26,398010.03,333449.00,1813679.02,497197.02,1769425.53,0,0.0
17,减：营业外支出,4858128.33,2875334.29,2168853.39,151610.51,10580864.04,6195198.80,3282346.66,2092509.24,4607100.43,1972646.52,1018546.63,575145.79,3168962.43,1477601.94,948126.78,416797.28,4356010.11,1336749.71,1155844.65,199942.10,827067.13,535653.85,354927.48,26588.95,1136883.38,1114110.70,90389.15,83093.16,331682.04,119631.11,97779.11,24951.59,321490.23,211096.72,136633.61,26400.22,1509210.12,1128984.86,1124405.30,1000689.00,309980.48,23484.00,23366.00,131.00,624138.58,598443.58,958073.00,433000.00,0.0
