21,五、净利润,-46477317.67,-31612542.66,-7845840.16,-175099080.49,6179705.57,26109670.32,26277120.40,7008487.81,32043738.22,26035001.53,9869888.67,-38177163.94,-448885.03,-19578295.52,-7617053.92,2806155.60,-13389642.47,-18074391.95,-9595516.12,3234950.39,-6648165.08,-12939688.22,-7262205.18,8757428.60,2208948.78,4700232.85,301493.96,7070659.14,5045540.25,3662018.52,2270721.81,44994903.69,46564434.46,27660702.86,4154650.52,62035764.71,30717684.82,20047691.62,3063759.89,60142791.96,35585811.77,22726365.76,4519786.97,59091175.05,38424289.56,25410232.68,6532654.03,81748308.36,60551105.10,4176900.68,0.0
22,归属于母公司所有者的净利润,-46477317.67,-31612542.66,-7845840.16,-175099080.49,6179705.57,26181223.61,26277120.40,7008487.81,32043738.22,26035001.53,9869888.67,-38177163.94,-448885.03,-19578295.52,-7617053.92,2806155.60,-13389642.47,-18074391.95,-9595516.12,3234950.39,-6648165.08,-12939688.22,-7262205.18,8757428.60,2208948.78,4700232.85,301493.96,7070659.14,5045540.25,3662018.52,2270721.81,44994903.69,46564434.46,27660702.86,4154650.52,62035764.71,30717684.82,20047691.62,3063759.89,60142791.96,35585811.77,22726365.76,4519786.97,59091175.05,38424289.56,25410232.68,6532654.03,81748308.36,60551105.10,4176900.68,0.0
23,少数股东损益,0,0,0,0,0,-71553.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.178800,-0.121600,-0.030200,-0.673500,0.023800,0.100700,0.101100,0.027000,0.123200,0.100000,0.038000,-0.162500,-0.001700,-0.075300,-0.038100,0.014000,-0.070000,-0.090000,-0.060000,0.020000,-0.040000,-0.080000,-0.050000,0.050000,0.010000,0.030000,0.002000,0.040000,0.030000,0.020000,0.010000,0.280000,0.290000,0.170000,0.030000,0.520000,0.260000,0.170000,0.030000,0.500000,0.300000,0.190000,0,0.490000,0.320000,0.210000,0.050000,0.690000,2.930000,0.250000,0.0
26,稀释每股收益(元/股),-0.178800,-0.121600,-0.030200,-0.673500,0.023800,0.100700,0.101100,0.027000,0.123200,0.100000,0.038000,-0.162500,-0.001700,-0.075300,-0.038100,0.014000,-0.070000,-0.090000,-0.060000,0.020000,-0.040000,-0.080000,-0.050000,0.050000,0.010000,0.030000,0.002000,0.040000,0.030000,0.020000,0.010000,0.280000,0.290000,0.170000,0.030000,0.520000,0,0.170000,0.030000,0.500000,0,0.190000,0,0.490000,0.320000,0.210000,0.050000,0.690000,2.930000,0.250000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-46477317.67,-31612542.66,-7845840.16,-175099080.49,6179705.57,26109670.32,26277120.40,7008487.81,32043738.22,26035001.53,9869888.67,-38177163.94,-448885.03,-19578295.52,-7617053.92,2806155.60,-13389642.47,-18074391.95,-9595516.12,3234950.39,-6648165.08,-12939688.22,-7262205.18,8757428.60,2208948.78,4700232.85,301493.96,7070659.14,5045540.25,3662018.52,2270721.81,44994903.69,46564434.46,27660702.86,4154650.52,62035764.71,0,20047691.62,3063759.89,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-46477317.67,-31612542.66,-7845840.16,-175099080.49,6179705.57,26181223.61,26277120.40,7008487.81,32043738.22,26035001.53,9869888.67,-38177163.94,-448885.03,-19578295.52,-7617053.92,2806155.60,-13389642.47,-18074391.95,-9595516.12,3234950.39,-6648165.08,-12939688.22,-7262205.18,8757428.60,2208948.78,4700232.85,301493.96,7070659.14,5045540.25,3662018.52,2270721.81,44994903.69,46564434.46,27660702.86,4154650.52,62035764.71,0,0,3063759.89,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,-71553.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
