9,研发费用,6113231.99,3196859.92,0,13271415.86,11760447.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-2546398.73,-1259236.35,-3727844.86,-2242242.32,-174576.78,208504494.70,4064910.69,3084498.33,7957026.50,-20270953.43,-7635519.27,-8448124.05,-2718326.35,350376394.19,115938620.30,14473568.35,-681374.16,117122395.28,6777498.83,3695235.79,945807.70,4521891.56,-4882931.92,-4108222.77,-5353127.83,19811696.79,-8946401.43,-8559423.38,-6371276.71,24195708.54,5959080.09,4751556.94,708822.81,9637630.07,11410437.70,5040549.70,1139885.82,3326778.04,-11845873.91,-12543698.24,-10137513.45,4430980.97,1990487.19,1053919.31,1221720.73,23078120.67,16680982.95,15276154.19,704303.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175842.70,-715829.88,87048.03,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,-3684.37,-3684.37,-3684.37,10923.87,3684.37,85198.42,-143198.28,-74815.25,0,0,0,0,0,0,0.00,0,0,-21992.43,-15333.99,0,-3083.07,-3083.07,-3083.07,5416.93,196403.07,193320.00,193320.00,59110.00,-480950.00,-422310.00,-362050.00,-284600.00,287630.00,508437.84,142682.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,23454670.27,11635885.28,5142047.68,1903492.33,-1124123.66,-1231632.90,-342872.61,-960122.59,-1133373.70,-683281.80,-232407.38,-1235801.45,-1912199.54,-832092.65,-487844.66,-337187.98,1466874.62,2638302.09,2827458.90,-1358339.66,-2758219.39,-848959.52,-144241.13,3086719.23,2932636.72,2722860.23,2153951.94,4746112.86,3728021.78,2790212.78,1410361.11,81276953.55,78991549.62,76794888.22,2038486.72,1744725.20,1544191.42,1062741.36,286074.38,14092022.43,13716717.37,153953.29,35961.27,1538168.46,205812.37,-140040.31,341397.79,5736505.98,4618083.71,4904952.34,4494437.86,1209426.14,-2515044.66,374692.77,99138.22,-6763973.38,-2290320.68,-2668003.28,-229762.00,-5617027.95,-3783792.60,632363.21,0,-3352099.32,-298582.58,-1317423.68,0,-1007046.43,808981.17,808981.17,126908.51,-701377.19,-196958.01,0,1621999.25,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,23454670.27,11635885.28,5142047.68,1403492.33,-1124123.66,-1231632.90,-342872.61,-960122.59,-1133373.70,-683281.80,-232407.38,-1735801.45,-1912199.54,-832092.65,-487844.66,-2603020.80,-798958.20,372469.27,1449138.02,-1952958.61,-2970691.58,-990123.36,-260041.94,3086719.23,2932636.72,2722860.23,2153951.94,4154213.85,3736122.70,2807969.50,1415035.41,8480802.10,8287297.26,6091635.86,2030057.40,1334566.06,1273336.30,948006.71,234056.84,387494.00,119292.31,138344.62,-69630.41,0,846954.54,502199.64,441397.79,0,-1886035.93,-1497922.92,-1023437.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,16798062.12,3283766.86,2595697.48,31633247.69,3561660.24,-19156546.90,-29102452.27,-383931114.79,-147792054.89,-100842037.25,-53904956.82,-252884834.98,-201657364.39,-136544900.27,-71435220.83,-712971024.71,-348270275.47,-167602209.08,-67258921.55,-365502766.41,-158562808.21,-87425912.32,-27402256.59,-32814180.56,-2890135.07,23415652.35,8943773.95,-3212627.51,62374392.51,35832579.37,13674865.08,216214169.62,217697147.65,159544641.43,28401597.36,71579648.72,44778813.53,20835926.07,10177480.82,25666989.93,36041620.76,14327056.64,4025694.29,45639665.89,44770865.81,33707394.01,19310826.18,69762723.89,51264806.79,30623348.36,14974753.62,55611259.79,33364988.35,22075590.55,9177947.84,44117749.18,32619173.36,21038865.97,10284393.20,54221359.26,47804914.98,26504791.01,8009735.07,18081917.03,11100231.84,8159410.38,3568913.89,13755790.03,8877962.61,7935705.22,3580348.91,200235828.04,178110888.68,91140000.00,183924550.65,85462715.70,78217994.83,42324322.77,66983938.32,43793021.65,26476887.36,0.0
16,加:营业外收入,1037697.62,573426.37,570164.84,1721348.41,43923.45,43923.45,43923.45,4369644.67,6778140.66,5301378.44,1392761.52,366402231.19,61094123.08,8715274.53,5680820.93,28937201.98,12146886.24,9504521.52,5771243.76,28995822.02,12168467.28,10058617.12,781575.05,43049892.30,33182768.74,16920563.35,11493068.71,169209126.68,80893094.76,77210273.98,6993637.99,53043905.10,6986555.00,1594327.67,265674.35,32434167.83,1288391.08,1288041.08,169229.12,17647305.19,5286195.13,4990989.64,1483069.57,36613909.27,2738509.36,203849.02,561429.24,3026093.00,97156.07,4348.27,1462.61,1768832.13,1498409.65,1332772.08,0,143048.02,0,0,0,107570.03,64376.00,31541.00,9560.82,4254487.96,3039787.34,2026524.89,1013262.44,4602065.54,3588803.09,2572740.64,1530164.85,4053049.78,2026524.89,0,4226208.73,2027024.89,4138736.39,85686.61,0,171500.63,45613.17,0.0
17,减：营业外支出,8580.48,4129.27,4129.27,3045275.76,20808.13,5514.39,0,498154.57,-271545.20,-438355.20,681.80,9328586.87,2453625.97,1429037.34,720852.82,2121491.89,2091.90,841.90,241.90,14689120.80,507852.13,492044.90,404542.88,444369.95,233115.63,225635.81,216225.43,45633586.17,43028108.40,43028108.40,3.88,4663978.88,215252.86,215252.86,16652.25,20119839.95,223880.26,215130.26,42347.63,480808.55,8920.88,7867.14,7479.12,11775229.32,6018848.06,621567.02,19467.02,1320638.82,1229326.22,1226576.22,895508.97,13679602.45,420543.57,72381.97,49101.61,2194710.53,115.00,115.00,0,4665612.92,4661723.74,4631723.74,1105.00,739350.08,947298.16,900636.68,261290.12,786582.73,149572.59,131223.71,160.00,1552086.71,1251616.71,60000.00,4401515.43,60.00,51402.93,11072.93,430486.59,973528.23,771581.06,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,4489608.39,17777.75,17777.75,720852.82,1937719.58,1250.00,0,0,4616506.94,476199.45,476199.45,399742.88,224547.74,211747.74,211747.74,202387.17,43135054.86,43027486.52,43027486.52,0,235119.82,776.70,0,0,8130710.62,0,0,0,317835.51,0,0,0,0,5246543.82,0,0,0,330767.25,330767.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,17827179.26,3853063.96,3161733.05,30309320.34,3584775.56,-19118137.84,-29058528.82,-380059624.69,-140742369.03,-95102303.61,-52512877.10,104188809.34,-143016867.28,-129258663.08,-66475252.72,-686155314.62,-336125481.13,-158098529.46,-61487919.69,-351196065.19,-146902193.06,-77859340.10,-27025224.42,9791341.79,30059518.04,40110579.89,20220617.23,120362913.00,100239378.87,70014744.95,20668499.19,264594095.84,224468449.79,160923716.24,28650619.46,83893976.60,45843324.35,21908836.89,10304362.31,42833486.57,41318895.01,19310179.14,5501284.74,70478345.84,41490527.11,33289676.01,19852788.40,71468178.07,50132636.64,29401120.41,14080707.26,43700489.47,34442854.43,23335980.66,9128846.23,42066086.67,32619058.36,21038750.97,10284393.20,49663316.37,43207567.24,21904608.27,8018190.89,21597054.91,13192721.02,9285298.59,4320886.21,17571272.84,12317193.11,10377222.15,5110353.76,202736791.11,178885796.86,91080000.00,183749243.95,87489680.59,82305328.29,42398936.45,66553451.73,42990994.05,25750919.47,0.0
20,减：所得税费用,403322.67,359467.13,0,66188.10,76127.78,48654.27,0,-87044.27,58866.25,58866.25,0,74937184.42,9304276.43,8629581.34,5827681.43,-49912145.56,-17328595.07,-2038079.67,52590.21,-14482602.87,-291332.20,-149960.03,-1072711.66,6061812.45,6790152.81,7425524.59,4577433.62,17610151.99,23933807.59,20007677.81,4036313.40,30820599.56,25277645.15,14794706.32,1715677.82,2403813.23,5184928.98,2163387.79,1714110.76,7842175.71,9221424.07,4216096.12,2833047.43,4462453.38,6138961.08,5662012.52,3787344.67,2086544.81,10331171.53,5119866.82,2627909.83,5841636.56,6763713.49,4315581.75,1355230.53,5997257.81,5076840.64,4057115.93,1490046.68,9713720.52,9563063.69,3608859.73,1183858.36,4196001.97,2285871.94,1676626.85,670627.31,2277348.90,1446824.79,1266230.85,751650.52,24339210.02,28748624.47,13330000.00,31188146.19,29636481.91,29067784.52,13933535.58,22648460.23,14549542.87,7539383.01,0.0
21,五、净利润,17423856.59,3493596.83,3161733.05,30243132.24,3508647.78,-19166792.11,-29058528.82,-379972580.42,-140801235.28,-95161169.86,-52512877.10,29251624.92,-152321143.71,-137888244.42,-72302934.15,-636243169.06,-318796886.06,-156060449.79,-61540509.90,-336713462.32,-146610860.86,-77709380.07,-25952512.76,3729529.34,23269365.23,32685055.30,15643183.61,102752761.01,76305571.28,50007067.14,16632185.79,233773496.28,199190804.64,146129009.92,26934941.64,81490163.37,40658395.37,19745449.10,8590251.55,34991310.86,32097470.94,15094083.02,2668237.31,66015892.46,35351566.03,27627663.49,16065443.73,69381633.26,39801465.11,24281253.59,11452797.43,37858852.91,27679140.94,19020398.91,7773615.70,36068828.86,27542217.72,16981635.04,8794346.52,39949595.85,33644503.55,18295748.54,6834332.53,17401052.94,10906849.08,7608671.74,3650258.90,15293923.94,10870368.32,9110991.30,4358703.24,178397581.09,150137172.39,77750000.00,152561097.76,57853198.68,53237543.77,28465400.87,43904991.50,28441451.18,18211536.46,0.0
22,归属于母公司所有者的净利润,16634345.15,2923638.37,3005660.87,29885298.31,3310815.05,-19454030.65,-28978421.89,-380023225.05,-140801683.20,-95353361.61,-52547525.11,29004856.59,-152391601.18,-137888578.11,-72350261.05,-637134311.94,-319401908.69,-156145018.15,-61525570.79,-336668054.93,-146276196.59,-77681659.74,-25909085.85,3541014.10,23233744.75,32704106.99,15718797.55,104217362.56,76391977.91,51728375.81,17543222.86,236212378.09,199215552.24,145995212.52,26938928.00,82185402.07,40769982.72,20011197.17,8937349.89,37606963.99,34333871.77,16749709.58,3521771.99,68780244.74,36939479.59,29405355.56,16520323.88,73043943.71,41668474.79,25431523.23,12158913.72,40246020.24,28735190.89,19314724.71,8806029.61,37746286.57,27542217.72,16981635.04,8794346.52,39949595.85,33644503.55,18295748.54,6834332.53,17401052.94,10906849.08,7608671.74,3650258.90,15293923.94,10870368.32,9110991.30,4358703.24,178397581.09,150137172.39,77750000.00,152561097.76,57853198.68,53237543.77,28465400.87,43904991.50,28441451.18,18211536.46,0.0
23,少数股东损益,789511.44,569958.46,156072.18,357833.93,197832.73,287238.54,-80106.93,50644.63,447.92,192191.75,34648.01,246768.33,70457.47,333.69,47326.90,891142.88,605022.63,84568.36,-14939.11,-45407.39,-334664.27,-27720.33,-43426.91,188515.24,35620.48,-19051.69,-75613.94,-1464601.55,-86406.63,-1721308.67,-911037.07,-2438881.81,-24747.60,133797.40,-3986.36,-695238.70,-111587.35,-265748.07,-347098.34,-2615653.13,-2236400.83,-1655626.56,-853534.68,-2764352.28,-1587913.56,-1777692.07,-454880.15,-3662310.45,-1867009.68,-1150269.64,-706116.29,-2387167.33,-1056049.95,-294325.80,-1032413.91,-1677457.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.037700,0.006600,0.006800,0.067800,0.007500,-0.044100,-0.065700,-0.862100,-0.319400,-0.216300,-0.119200,0.065800,-0.345700,-0.312800,-0.164100,-1.445300,-0.724500,-0.354200,-0.139600,-0.763700,-0.331800,-0.176200,-0.058800,0.008000,0.053000,0.074200,0.035700,0.236400,0.170000,0.117300,0.039800,0.649900,0.559000,0.409600,0.075600,0.230600,0.114400,0.056100,0.025100,0.105500,0.096300,0.047000,0.009900,0.193000,0.103600,0.082500,0.046400,0.204900,0.116900,0.071400,0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.037700,0.006600,0.006800,0.067800,0.007500,-0.044100,-0.065700,-0.862100,-0.319400,-0.216300,-0.119200,0.065800,-0.345700,-0.312800,-0.164100,-1.445300,-0.724500,-0.354200,-0.139600,-0.763700,-0.331800,-0.176200,-0.058800,0.008000,0.053000,0.074200,0.035700,0.236400,0.170000,0.117300,0.039800,0.649900,0.559000,0.409600,0.075600,0.230600,0.114400,0.056100,0.025100,0.105500,0.096300,0.047000,0.009900,0.193000,0.103600,0.082500,0.046400,0.204900,0.116900,0.071400,0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,370100.62,13790.89,-313823.15,597501.75,608549.81,141424.37,-448320.38,-748324.58,-564968.97,-306834.31,-73083.27,865349.15,337223.09,271649.88,400193.77,792300.29,614497.46,-16643.23,55080.06,26415.31,104615.41,105139.25,174055.18,-282977.02,84085.94,-114345.78,-61945.20,-45916.73,0,0,0,0,0,0,0,0,0,0,0,-3380931.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,17793957.21,3507387.72,2847909.90,30840633.99,4117197.59,-19025367.74,-29506849.20,-380720905.00,-141366204.25,-95468004.17,-52585960.37,30116974.07,-151983920.62,-137616594.54,-71902740.38,-635450868.77,-318182388.60,-156077093.02,-61485429.84,-336687047.01,-146506245.45,-77604240.82,-25778457.58,3446552.32,23353451.17,32570709.52,15581238.41,102706844.28,76305571.28,50007067.14,16632185.79,233773496.28,199190804.64,146129009.92,26934941.64,81490163.37,40658395.37,19745449.10,8590251.55,31610379.15,32097470.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,17004445.77,2937429.26,2691837.72,30482800.06,3919364.86,-19312606.28,-29426742.27,-380771549.63,-141366652.17,-95660195.92,-52620608.38,29870205.74,-152054378.09,-137616928.23,-71950067.28,-636342011.65,-318787411.23,-156161661.38,-61470490.73,-336641639.62,-146171581.18,-77576520.49,-25735030.67,3258037.08,23317830.69,32589761.21,15656852.35,104171445.83,76391977.91,51728375.81,17543222.86,236212378.09,199215552.24,145995212.52,26938928.00,82185402.07,40769982.72,20011197.17,8937349.89,34226032.28,34333871.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,789511.44,569958.46,156072.18,357833.93,197832.73,287238.54,-80106.93,50644.63,447.92,192191.75,34648.01,246768.33,70457.47,333.69,47326.90,891142.88,605022.63,84568.36,-14939.11,-45407.39,-334664.27,-27720.33,-43426.91,188515.24,35620.48,-19051.69,-75613.94,-1464601.55,-86406.63,-1721308.67,-911037.07,-2438881.81,-24747.60,133797.40,-3986.36,-695238.70,-111587.35,-265748.07,-347098.34,-2615653.13,-2236400.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
