,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1243080833.94,774710640.67,384460229.42,735139995.00,559147003.21,330087541.98,149746449.03,515934484.75,357608378.85,225668834.18,82758706.52,411857725.46,257681321.75,156709851.19,51180924.51,268902778.66,211257291.11,149867873.06,76134419.16,358771270.15,253377247.18,176265514.62,89750285.68,376400028.34,264840021.32,178729399.76,81553746.30,315068456.61,220185378.71,146095527.72,74824500.72,585570319.82,497128881.14,394587601.91,192418845.55,875820544.96,656442580.10,422359927.00,199867138.41,661414708.95,458370596.77,290302644.86,124214332.17,493535991.90,369074018.26,259661047.43,108007827.25,289241477.59,189096981.60,107993657.78,49218064.36,180313848.35,133004661.42,83061535.78,39289219.92,168529404.54,123471912.40,81787425.57,38103072.13,129960849.59,95692864.31,60774612.00,30048343.32,130260827.34,101535748.82,73335833.49,30267226.91,121489489.51,82573080.00,57542458.06,24767283.21,119034390.24,63480596.32,87226857.03,34504583.99,78651243.81,31698658.02,66839152.93,30078693.12,37671189.74,16640044.77,34132139.59,18024150.00,24491357.00,16462339.00,14262850.00,0.0
2,营业收入,1243080833.94,774710640.67,384460229.42,735139995.00,559147003.21,330087541.98,149746449.03,515934484.75,357608378.85,225668834.18,82758706.52,411857725.46,257681321.75,156709851.19,51180924.51,268902778.66,211257291.11,149867873.06,76134419.16,358771270.15,253377247.18,176265514.62,89750285.68,376400028.34,264840021.32,178729399.76,81553746.30,315068456.61,220185378.71,146095527.72,74824500.72,585570319.82,497128881.14,394587601.91,192418845.55,875820544.96,656442580.10,422359927.00,199867138.41,661414708.95,458370596.77,290302644.86,124214332.17,493535991.90,369074018.26,259661047.43,108007827.25,289241477.59,189096981.60,107993657.78,49218064.36,179875075.04,132598259.24,83030647.77,39270584.78,168430089.62,123392303.51,81734216.33,38081542.67,129874546.57,95632991.07,60779954.86,30048775.34,130240297.56,101515219.04,73331650.78,30265863.81,119256931.10,82576243.00,57545621.46,24770438.08,118584666.03,63053096.32,87221922.56,34491802.51,78326716.58,31689049.89,65521284.17,30060306.56,37661252.51,16640044.77,34132027.95,18024086.00,24491357.00,16462189.00,14262850.00,0.0
3,二、营业总成本,1117566175.15,671491960.65,314834266.51,627800416.56,491697448.05,323038822.24,140380908.63,653331733.15,452602693.15,268441865.69,109811711.51,395825001.04,244043290.54,148060755.48,66956700.71,479538793.62,306260471.34,195968301.54,97930014.10,478495085.66,304726411.25,203657971.32,102603471.00,435702417.36,286598043.43,192455639.49,87757375.82,325312184.22,230199115.09,157917654.91,81438982.44,642879659.33,544725195.24,432736246.02,205674037.89,917444651.29,684779271.31,435099742.14,199032482.02,710029373.50,470660055.77,298931532.59,130162680.03,510166638.61,363859993.68,252542126.56,106056745.62,266107879.25,176222748.19,100976043.50,46192328.39,166805743.18,124273711.51,79228571.36,38242163.90,155797781.90,117335644.19,78120687.51,38277199.11,128672036.28,105784504.51,68939055.23,38166461.61,133985978.98,97217821.68,71407974.49,32528458.28,114740464.23,76003741.00,51324806.57,23903584.28,101722194.15,51535906.78,78179425.75,28638392.81,57718462.16,23217989.10,49966798.70,25777456.44,28408070.83,0,26547965.22,13092881.00,18734134.00,12576411.00,12759467.00,0.0
4,营业成本,962108846.06,573533496.39,271662239.19,430336799.72,341776463.26,233706784.65,102929496.41,314804846.17,220478995.64,146012917.80,55403382.30,283541118.18,173262103.12,106607527.46,50701080.40,306736105.86,239819618.46,153906342.78,76735483.31,364203730.69,247524192.77,166206060.19,84500433.60,303468188.96,210463356.63,141122947.18,63676583.90,233638187.86,162891604.78,112253827.59,57797516.28,349163913.61,277693603.05,204299543.30,101270207.81,509277691.00,354550415.51,234183223.23,109414217.98,399336962.12,286878108.81,205890858.49,99511185.17,341659881.55,226743494.28,160242747.55,68833897.20,190911324.96,126676347.81,70664958.52,31666908.38,106873293.63,78026545.21,48910559.33,22666483.87,97387151.34,73141582.28,46225821.48,22383958.71,74995429.13,55510509.36,34029752.71,17206759.39,65153411.40,55055730.99,42461999.16,21214173.18,57769454.65,39079310.00,28747406.69,12392708.70,62550575.64,36277903.47,51674683.15,24199133.56,48445957.72,20327882.85,42886296.82,22007865.46,24662535.41,0,21268630.10,10641216.00,14195252.00,8630767.00,9959616.00,0.0
5,营业税金及附加,5531644.12,2944815.48,1339954.96,5540483.28,3344831.96,1322231.18,378065.37,6391776.85,4240259.90,2394338.87,624675.35,5987304.54,1673031.84,973296.93,471581.72,8697497.08,1861403.03,1297455.07,670182.95,-1248493.00,-2001273.28,-2711656.01,633597.39,8923173.34,2598111.96,1738410.54,924944.73,2631127.12,1779850.84,1132269.51,722616.72,6192934.09,5671975.09,3968156.15,1845963.62,6414781.03,5124522.05,3121247.24,1439096.34,4704727.07,2988215.21,1619367.77,549073.43,2134585.96,1847768.67,1544993.06,662971.41,2264840.61,1496546.49,785757.58,420122.45,1515101.89,1142712.66,737062.36,387296.22,1772184.15,1303211.54,1005286.89,477870.02,1130693.59,779411.24,482197.32,305373.73,1468218.02,1157778.41,761752.42,321711.00,1330471.78,979254.00,778306.18,352892.60,1437461.36,764854.83,696318.44,210977.65,702062.02,286294.01,542553.51,253536.30,284336.75,0,291414.39,167869.00,191573.00,185100.00,579400.00,0.0
6,销售费用,48455261.03,28040315.49,12593567.05,54528706.77,34758404.85,23025706.86,10540414.43,151842866.97,124286475.53,58469703.24,26650859.93,31837067.92,19086005.24,9947214.98,3477239.17,17223209.90,12287326.47,8122858.35,3872787.49,18011069.07,11890150.29,7787940.05,3663916.52,18883852.91,12885217.03,9107079.30,5129552.91,22989725.80,17050271.26,12136026.55,6648579.76,230342081.36,222146977.70,192928946.55,90786726.01,351123110.59,290219066.78,175821557.92,77628315.17,258009155.57,151289627.33,72022257.58,20893724.52,128680160.20,109434094.70,75295842.13,27550235.54,48732847.35,29749065.15,16803731.89,7704142.96,32137307.86,23182926.81,15059097.45,7079701.44,32457067.88,23986400.24,16296744.42,8507400.87,34566514.19,25191150.71,16646536.27,7467688.53,37221958.84,26904027.47,18256913.20,5546621.49,32601431.28,23916042.00,13624493.70,6894070.21,26368274.04,10624794.94,15370887.59,1367308.17,2685637.24,1100064.56,1844359.62,859709.37,631253.92,0,433427.92,109353.00,265859.00,447775.00,247457.00,0.0
7,管理费用,96533527.13,63850730.09,28646374.04,132415913.90,106938865.21,64556812.25,26691917.16,172525688.60,104737351.43,61857855.20,27682084.98,67927583.31,44863930.98,26480349.68,10251804.90,64651104.26,36494784.33,21817085.97,10741797.98,44300120.49,30111563.74,20449683.56,9092288.13,75936687.57,42351714.20,27647269.79,11302179.67,40462114.52,30424381.96,20647140.13,10565465.25,38553516.86,26138981.93,18247137.71,8468372.24,36393018.84,25187652.30,16051072.56,7569044.75,32271396.65,20273534.72,13308025.66,6014586.84,23169609.23,16013057.89,9975207.71,6410358.26,17731742.26,13954528.84,9676615.03,4691637.96,20066343.68,16191435.24,10992341.67,6204863.03,17030986.13,12797272.06,10350093.72,4886420.43,11952819.71,19771806.14,15071859.10,11912676.16,24907143.45,10034670.61,6956994.36,3986398.43,17061810.43,8819618.00,6053831.32,3008242.99,9386772.85,3501735.01,7722059.07,1185239.13,4733455.43,1675655.42,3277367.09,1384773.01,2531078.63,0,1546305.12,837508.00,1229955.00,874482.00,521061.00,0.0
8,财务费用,3967432.46,2153138.85,545205.32,876692.86,1794380.87,375627.13,-310402.94,-3412124.04,-3361646.04,-2514206.11,-549291.05,4651495.19,5158219.36,4052366.43,2054994.52,19830708.74,15797339.05,10824559.37,5909762.37,22704323.13,17201777.73,11925943.53,5519635.36,23017506.03,18416794.88,12836675.79,6724114.61,25400044.63,18311256.25,12006641.13,5715754.43,18156256.67,12848305.32,6188391.80,3057416.06,12672354.48,9697614.67,5922641.19,2981807.78,12418279.52,9264101.78,6124555.17,3194110.07,12437204.27,9821578.14,5483336.11,2599283.21,5926328.46,4348273.71,3044980.48,1709516.64,6213696.12,5730091.59,3529510.55,1903819.34,7150392.40,6107178.07,4242741.00,2021549.08,6026579.66,4531627.06,2708709.83,1273963.80,5235247.27,4065614.20,2970315.35,1459554.18,5977296.09,3209517.00,2120768.68,1255669.78,1979110.26,366618.53,2711687.90,1675734.30,1015073.66,-171907.74,1416221.66,1271572.30,298866.12,0,3008187.69,1336935.00,2851495.00,2438287.00,1451933.00,0.0
9,研发费用,969464.35,969464.35,113018.35,727422.96,3050394.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-66092.40,3374397.07,34107.67,51660.17,151418.20,11178678.60,2221256.69,2221256.69,0,1880431.90,0,0,0,62400167.78,0,0,0,30524335.28,0,0.00,-806400.00,5473008.55,-117151.27,3256.89,0,190984.29,-258250.00,-258250.00,-10950.00,470956.74,225352.15,7104070.51,245352.15,1563695.35,0,0,0,3288852.57,-33532.08,-33532.08,0,2085197.40,0,0,0,540795.61,-2013.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789.60,0,136276.09,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,10812.50,-68160.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,18274639.40,13876702.59,12522825.82,110174651.80,117316899.49,76121658.45,41317326.98,220039131.16,68610351.72,21412781.89,-254957.73,29542553.34,9741989.06,10205054.98,-977849.13,87399422.52,86745128.19,-121689.62,-207705.32,906686.21,1586083.09,2015638.60,2161692.62,84506451.44,24988958.35,11205950.41,10575864.19,16830445.27,3465820.49,3833399.72,-177789.95,25624387.36,26355045.71,26355045.71,0,584424.65,540882.36,517740.78,132082.04,2161368.06,621794.75,0,0,256982.60,254603.26,98899.24,0,-477811.85,0,0,0,-552976.48,0,0,0,-747374.30,0,0,0,-472719.18,5850.00,0,0,-449825.68,11106.54,11106.54,0,-72124.76,-30795.00,-226682.64,0,-207095.23,-60677.61,5666004.44,756515.51,2677535.93,0,0,0,3046068.04,3079385.94,1409765.72,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,16814707.81,11971486.26,5829900.43,56845976.34,66323912.64,61016931.50,26821614.89,65438329.52,50517287.61,4909210.24,-747989.49,-1655524.13,-2079309.78,-1192766.69,-977849.13,-2449529.79,-1533837.53,-1056934.62,0,-2381998.64,-1599549.81,-1169994.30,0,-2286080.37,-2074448.29,-1720986.42,-944263.15,-1989824.00,-1386956.16,1019376.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,145232283.14,119060370.61,82658663.86,221079302.74,186034703.02,83312745.18,50654014.60,86072974.54,-26383962.58,-21360249.62,-27307962.72,45575277.76,23380020.27,18854150.69,-16753625.33,-123236592.44,-8258052.04,-46222118.10,-22003300.26,-118817129.30,-49763080.98,-25376818.10,-10691492.70,25204062.42,3230936.24,-2520289.32,4372234.67,6586717.66,-6547915.89,-7988727.47,-6792271.67,-31684952.15,-21241268.39,-11793598.40,-13255192.34,-41039681.68,-27784996.35,-12290234.36,966738.43,-46453296.49,-11667664.25,-8628887.73,-5948347.86,-16373664.11,5468627.84,7217820.11,1951081.63,22655786.49,12874233.41,7017614.28,3025735.97,16290486.24,11001813.46,6003827.97,2631443.57,12886738.73,6769012.21,3778899.06,-113089.98,2138082.46,-9036120.69,-8049460.09,-8088692.26,-1826252.36,4337003.64,1938965.54,-2209021.37,6832300.52,6896559.00,6181784.85,1019098.93,17780496.39,12191577.04,20560485.55,6957403.96,23610317.58,8886343.25,19997836.62,4610417.79,13180311.49,6793963.65,9959505.44,5086647.00,6077758.00,3885928.00,1503383.00,0.0
16,加:营业外收入,474187.11,541401.64,274378.85,24113458.32,177408011.93,266037.96,372076.54,39155889.22,3784489.78,3129008.83,650391.63,2512568.41,1787788.48,714047.59,156645.72,1637074.22,1079030.77,985971.70,89285.71,946697.88,386624.91,196839.20,114152.31,6476186.38,3942985.52,1987957.04,959280.05,5108173.64,1941972.60,1042686.89,575573.20,25644374.78,23248473.77,16190000.00,6600000.00,54757447.57,34972025.81,14617192.02,1523874.64,31506603.67,3073821.74,1921772.12,2327299.12,33356433.24,19097262.97,6848398.05,1936469.96,4087398.12,2039164.59,895182.01,197392.98,2248457.03,1021381.39,149907.43,12301.70,53004.02,237477.00,218477.00,208477.00,268025.52,156829.88,760.77,-769.23,95732.06,17083.84,0,0,22000.00,22000.00,22000.00,0,0,0,82426.78,18913.38,0,0,474748.78,50000.00,288000.00,0,3978078.06,0,0,0,954.00,0.0
17,减：营业外支出,1591694.13,705066.84,70204.54,91876890.91,1111642.84,175204.15,17363.49,19735864.06,10550615.06,10110455.32,178153.66,4358243.07,170355.53,114322.11,26985.91,21855840.67,1855733.13,1825268.89,120452.31,11935365.29,402844.91,266629.77,154934.17,2022836.95,143816.12,50412.93,19770.13,1201003.76,1071896.59,1021896.56,385026.95,7752180.94,6934783.96,306372.22,13482.44,4232453.38,1381841.08,316679.61,126700.00,751255.35,249095.66,178125.66,93881.82,1981581.93,1921959.61,95731.73,7763.43,85660.87,30746.94,24268.91,8485.76,172463.21,145657.49,17376.89,148523.73,577849.46,121459.89,61337.51,39167.64,-223746.09,1432307.62,440827.29,16755.67,271779.35,128349.71,95988.96,93843.35,33190.84,12191.00,12190.84,0,171411.55,161641.37,535577.30,58175.09,0,0,0,0,0,0,10000.00,0,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,7631454.02,0,7691424.42,0,816457.46,0,9546.64,0,16294250.22,0,1201465.47,0,6321938.72,100432.66,0,53739.74,22219.54,22219.54,0,0,948017.80,913910.63,942764.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
