,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,318479504.60,222761104.15,149142512.28,65726511.30,654683392.95,433354201.26,301773044.03,150784402.73,536230469.57,334865100.00,217130581.93,110199611.65,407600208.25,262206693.34,172638349.12,93682097.37,426111514.32,188947625.44,74911015.47,0.0
2,营业收入,318479504.60,222761104.15,149142512.28,65726511.30,654683392.95,433354201.26,301773044.03,150784402.73,536230469.57,334865100.00,217130581.93,110199611.65,407600208.25,262206693.34,172638349.12,93682097.37,426111514.32,188947625.44,74911015.47,0.0
3,二、营业总成本,397027340.40,284683566.61,195744396.18,86494730.57,617253116.32,385560417.01,263973900.16,127393445.41,453703075.17,282614218.72,177311090.83,86360514.82,341186800.83,224278446.06,146544824.35,75856478.90,322609089.20,156474224.60,71293469.18,0.0
4,营业成本,282090391.19,199836436.08,135522852.77,58041851.57,497716917.60,322727078.83,223635347.85,110683386.49,365413195.40,229060873.53,147098400.99,73192949.13,291860727.43,188925296.33,125889774.18,68078870.95,273628033.99,128983375.67,55555862.69,0.0
5,营业税金及附加,1635512.16,422968.68,305993.11,241412.25,3248859.67,1403806.79,956256.76,452056.65,3106407.38,1738104.40,1349012.58,891704.99,2436188.78,1317521.07,546166.85,50104.64,2119045.33,828103.66,344143.17,0.0
6,销售费用,29664310.10,25062490.83,18766927.46,11706711.32,39997282.46,20071278.44,14528166.68,6666585.24,31183944.72,19094864.96,11810699.39,5137020.49,21055978.49,17003886.20,9632410.68,3892733.09,19262409.23,8280456.38,3313822.32,0.0
7,管理费用,24633915.94,17311213.57,11776257.92,5194103.38,21175058.30,43018131.42,26572843.46,12580665.59,50424202.43,29930781.27,15085817.74,6958896.37,23393196.14,18239606.26,11656919.64,4785814.34,22659193.23,16379010.22,11597099.37,0.0
8,财务费用,6535070.30,5272812.30,5867625.06,3763668.64,4889289.74,-2135330.10,-2263791.48,-3147337.75,372105.06,337555.48,-94580.23,-115523.80,-59068.02,-58068.35,-30651.55,-45314.30,-114029.66,8214.82,13648.53,0.0
9,研发费用,52468140.71,36777645.15,23504739.86,10471627.86,46016246.20,29527881.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-2924644.45,4209462.35,475451.63,545076.89,158089.19,3203220.18,2452039.08,2061740.36,295467.64,2499778.01,-1149795.45,-1149795.45,-905729.82,5418773.93,1995063.85,468893.10,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1135780.83,0,0,0,5952471.24,0,0,0,0,0,0,0,0,0,0,0,364336.85,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-98464728.17,-62454866.88,-38925113.48,-18308543.17,56552535.70,60684064.51,45828499.18,26785283.10,96584094.16,60915018.80,44396142.36,23839096.83,66413407.42,40391646.48,26093524.77,17825618.47,103502425.12,32473400.84,3617546.29,0.0
16,加:营业外收入,93723.60,26763.67,26763.67,0,630998.60,470750.97,470750.97,481785.45,200846.50,411371.18,17240.44,2440589.97,9511172.13,0.00,2383399.20,34217.63,4240316.78,842590.60,190400.00,0.0
17,减：营业外支出,167329.21,167329.21,95329.21,5249.88,171041.13,160000.00,30000.00,0,288308.51,20000.00,0,0,145894.30,0,0,0,197342.15,356758.62,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,45894.30,0,0,0,196742.15,2391.67,0,0.0
19,四、利润总额,-98538333.78,-62595432.42,-38993679.02,-18313793.05,57012493.17,60994815.48,46269250.15,27267068.55,96496632.15,61306389.98,44413382.80,26279686.80,75778685.25,40391646.48,28476923.97,17859836.10,107545399.75,32959232.82,3807946.29,0.0
20,减：所得税费用,-19195815.73,-11608831.17,-5849429.87,-1860911.20,3936429.37,6740553.58,5851956.01,3475883.18,12201217.12,7875412.76,5837961.76,3539525.99,10403505.27,5814212.05,4287291.62,2463616.71,15261275.90,4283423.84,365888.81,0.0
21,五、净利润,-79342518.05,-50986601.25,-33144249.15,-16452881.85,53076063.80,54254261.90,40417294.14,23791185.37,84295415.03,53430977.22,38575421.04,22740160.81,65375179.98,34577434.43,24189632.35,15396219.39,92284123.85,28675808.98,3442057.48,0.0
22,归属于母公司所有者的净利润,-79342518.05,-50986601.25,-33144249.15,-16452881.85,53076063.80,54254261.90,40417294.14,23791185.37,84295415.03,53430977.22,38575421.04,22740160.81,65375179.98,34577434.43,24189632.35,15396219.39,92284123.85,28675808.98,3442057.48,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-1.050000,-0.674400,-0.438400,-0.217600,0.700000,0.717600,0.534600,0.314700,1.310000,0.877400,0.680000,0.400000,1.150000,0.609800,0.430000,0.270000,1.690000,0,0,0.0
26,稀释每股收益(元/股),-1.050000,-0.674400,-0.438400,-0.217600,0.700000,0.717600,0.534600,0.314700,1.310000,0.877400,0.680000,0.400000,1.150000,0.609800,0.430000,0.270000,1.690000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-79342518.05,-50986601.25,-33144249.15,-16452881.85,53076063.80,54254261.90,40417294.14,23791185.37,84295415.03,53430977.22,38575421.04,22740160.81,65375179.98,34577434.43,24189632.35,15396219.39,92284123.85,28675808.98,3442057.48,0.0
29,归属于母公司所有者的综合收益总额,-79342518.05,-50986601.25,-33144249.15,-16452881.85,53076063.80,54254261.90,40417294.14,23791185.37,84295415.03,53430977.22,38575421.04,22740160.81,65375179.98,34577434.43,24189632.35,15396219.39,92284123.85,28675808.98,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
