,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3690430874.26,2568291683.14,1490323059.04,605573877.51,3024221686.15,2189081170.15,1386965493.52,580900132.74,2061968019.66,1599080318.25,1009574739.49,360547445.38,1741587912.29,1140431832.28,733312520.77,322007019.52,1821592072.40,1388567925.31,869609730.64,380021980.89,1593266603.49,1101236868.57,678039979.69,308848632.86,1333507882.42,893604363.93,1465701125.06,1212291797.62,0.0
2,营业收入,3690430874.26,2568291683.14,1490323059.04,605573877.51,3024221686.15,2189081170.15,1386965493.52,580900132.74,2061968019.66,1599080318.25,1009574739.49,360547445.38,1741587912.29,1140431832.28,733312520.77,322007019.52,1821592072.40,1388567925.31,869609730.64,380021980.89,1593266603.49,1101236868.57,678039979.69,308848632.86,1333507882.42,893604363.93,1465701125.06,1212291797.62,0.0
3,二、营业总成本,3164668166.63,2175503005.12,1254183941.07,546243135.82,2840336161.05,2060751389.21,1325248467.52,557515731.75,2022595845.72,1567532885.86,986404917.57,352891689.96,1703531382.89,1115611742.65,712279488.03,314097746.76,1773297919.87,1354764591.81,844407737.04,371600163.35,1528374717.50,1066807093.64,656276595.55,302873518.11,1269100889.36,856475245.44,1392114853.56,1128137372.82,0.0
4,营业成本,2772732150.94,1926637537.72,1105884455.41,461651148.06,2523796953.19,1843400057.81,1176576494.46,482517118.41,1795064034.36,1389039770.45,878807060.29,311741805.31,1527165875.28,970060405.17,624732289.78,278035391.52,1620653208.77,1227658129.63,764676531.35,336564957.63,1385771491.15,955996060.14,590116355.27,264476927.52,1133925668.98,753298875.71,1261996626.24,1022903668.86,0.0
5,营业税金及附加,18472725.51,12829936.14,6480491.06,1755418.62,10680078.42,3397907.28,2483503.51,508396.22,9809058.59,6006102.04,3837615.62,155233.25,8044356.77,3041136.37,2054004.20,855628.76,4259426.31,3099477.14,1372934.61,725907.55,4652344.80,2395699.86,2018913.82,618430.49,3182327.48,1916682.23,3434836.57,2460424.00,0.0
6,销售费用,131889202.51,83629265.70,42319965.43,18354086.62,108701985.36,68709860.83,33107803.79,17106190.94,73611681.73,55670535.63,34719770.24,13328092.34,65358436.62,42229259.52,26198146.17,10848392.02,58998775.71,44861506.97,29730754.24,13606884.39,49994731.63,34474440.05,20785328.31,12630504.69,42067655.27,30105625.20,45203045.24,33044287.29,0.0
7,管理费用,88413298.00,45704125.91,27634628.53,16520949.35,47618133.88,32725564.48,70119006.35,33096516.53,103047845.46,67771469.40,42567077.00,19085697.44,82951803.67,79194997.63,45131654.05,16377434.18,65797333.64,45928798.11,29291203.51,13546037.81,54836238.54,43448907.82,27148842.29,13438599.85,60481113.49,48819595.80,54931458.60,43785781.79,0.0
8,财务费用,25062631.20,17464517.56,13955413.96,8919392.21,35477425.07,25317674.21,17729681.99,8298050.66,33092626.17,24181599.00,13360163.24,4939984.62,12979492.53,9841745.91,6328706.78,3163896.65,21886313.24,17925840.21,11843216.90,5594513.63,31207078.24,25249684.17,16570509.67,6577248.58,27076414.75,19013735.31,22036721.25,18736738.21,0.0
9,研发费用,128098158.47,89237622.09,57908986.68,27508624.27,100505142.21,66474952.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,11533516.69,13556442.92,20725371.84,25231977.42,15989458.99,7970599.41,24863409.34,13113231.18,3640877.00,7031418.02,11244198.05,7834687.05,4817003.63,1702862.20,15290839.75,7493096.43,1561862.34,1912833.14,5242301.60,-363353.81,5131806.98,2367709.39,3320731.19,4512165.66,7206472.67,0.0
11,公允价值变动收益,0,0,0,0,-264758.60,0,-1870.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-1369165.14,0,0,0,6896048.74,-338919.59,29060.74,-82187.88,-301039.28,0,0,0,-53081.46,0,0,0,632260.27,632260.27,0,0,189653.15,189653.15,102858.63,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,-124280.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
