,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,576177253.68,380345796.06,169185731.14,1048597187.20,581541347.51,345238079.75,98402475.39,747360176.84,448718922.96,233503034.52,91465583.54,696161509.21,381798006.27,146302998.31,38506687.13,607229533.98,391503588.85,289566192.07,164368168.69,1240844150.83,966033077.93,587048303.41,217190406.11,889540343.48,469255006.98,481654061.83,0.0
2,营业收入,576177253.68,380345796.06,169185731.14,1048597187.20,581541347.51,345238079.75,98402475.39,747360176.84,448718922.96,233503034.52,91465583.54,696161509.21,381798006.27,146302998.31,38506687.13,607229533.98,391503588.85,289566192.07,164368168.69,1240844150.83,966033077.93,587048303.41,217190406.11,889540343.48,469255006.98,481654061.83,0.0
3,二、营业总成本,580393449.59,387475891.96,166898852.79,1045693882.93,588225784.73,356929995.99,114634165.27,812363378.31,472630702.20,268292065.05,97699315.17,690771055.82,394943122.43,185946743.57,55889774.13,586690536.61,390970301.16,280686698.35,152101687.35,1148361822.98,888959235.26,537661068.81,202250610.73,802704842.73,420137818.02,414205790.82,0.0
4,营业成本,440408726.55,292253430.08,125818117.01,807624815.99,460335996.72,279194944.43,80423357.22,601333248.82,350833661.35,182482215.92,67136249.98,528865722.22,292443148.90,115118227.15,24658861.45,445695307.50,298174202.02,219110336.70,122145961.25,906333723.96,720349477.37,426977195.53,152725048.44,610125182.04,319441061.87,334948225.16,0.0
5,营业税金及附加,3916107.75,3195230.84,2352189.95,6817264.26,3691411.44,2339596.09,1336278.28,5279256.60,3655938.05,2353024.46,760055.83,6408905.34,2534139.57,1975683.20,1823073.60,5191721.70,4608725.99,3958865.99,2421821.79,5966139.01,5407500.88,3355650.83,1451883.52,3170740.15,2811481.00,3743177.37,0.0
6,销售费用,22507860.26,15931620.89,9000799.48,42164182.23,29979512.33,21140311.27,8242944.26,35105127.72,20570350.10,12699974.08,6056419.73,37620693.58,32197794.84,25825016.22,11202333.83,42044952.76,22685243.92,10451210.40,8430738.13,91597314.03,61770995.22,47386834.49,22716922.37,63249842.39,28749732.91,27599725.23,0.0
7,管理费用,75651247.89,53877104.98,29257387.19,97758749.08,63235595.89,42236309.78,23492178.35,118400666.70,69927368.37,49703956.28,26133159.25,81083396.72,59424030.51,36293300.16,18934830.79,74099303.42,58220953.16,41037415.00,24267809.61,101027439.20,73987966.41,44447862.36,18835049.22,86981013.50,47557220.22,38511971.04,0.0
8,财务费用,35341254.50,22218505.17,8868148.42,40530085.64,26925940.04,16200726.66,7197032.55,32412920.15,24252749.45,14912884.35,6008206.03,20099791.26,15215298.64,10787298.47,4993923.52,25015751.11,20594014.64,15902700.38,7570815.85,26769758.51,19222413.91,11772644.13,3676852.64,22100837.97,14662932.61,8134935.26,0.0
9,研发费用,2568252.64,0,208597.87,26967102.98,2432393.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-8606387.13,23831682.75,1624934.98,-4181892.24,-6057625.39,19832158.32,3390634.88,6140009.96,-8394775.65,16692546.70,-6871290.03,-4052781.63,-5723249.06,-5356499.88,-13312838.57,-9773830.12,-12735459.28,16667448.27,8220881.47,3720881.47,2844854.54,17077226.68,6915389.41,1267756.76,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,498061.24,502742.36,-13589.03,17484739.06,19567030.23,19588871.69,19757944.28,-48393.89,229707.96,293157.69,-39502.62,8028486.08,5008137.31,3567597.97,-46943.16,3125776.10,240080.56,-1245514.06,-145933.19,664773.73,-70948.74,-98917.30,-10999.27,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-47233.57,0,-13589.03,-2323570.64,19567030.23,0,0,-48393.89,229707.96,293157.69,-39502.62,336245.93,5008137.31,3567597.97,-46943.16,3125776.10,240080.56,-1245514.06,-145933.19,0,-70948.74,-98917.30,-10999.27,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,9714393.45,7816033.79,2981454.17,34669201.20,14226478.94,9047177.17,4047629.51,-63452351.99,-23682071.28,-34495872.84,-6273234.25,13418939.47,-8136978.85,-36076147.29,-17430030.16,23664773.47,773368.25,7633979.66,12120548.15,93147101.58,77002893.93,49288317.30,14928796.11,86835500.75,49117188.96,67448271.01,0.0
16,加:营业外收入,371199.30,279028.08,160341.93,301120.21,137203.70,38152.44,6040.11,214066.19,470584.82,197542.78,8030683.95,1391624.73,1194987.18,257943.84,96068.83,3752639.06,3531257.70,3398039.23,1077585.00,1487099.18,1409944.45,1082926.44,51638.24,2352744.33,2022758.28,8767737.36,0.0
17,减：营业外支出,3742519.17,2838721.38,247834.22,3875537.92,686103.33,300507.82,187344.72,1612246.49,1344174.60,1087206.88,138784.54,1444155.29,1791887.13,760125.91,193458.89,4135740.94,3759.31,3559.31,1305.98,2430604.77,2418692.77,2378692.77,1700.00,892621.57,354348.69,521945.20,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,1061508.72,994796.07,0,33313.39,0,0,0,2209.31,2209.31,2209.31,905.98,2337392.77,2337392.77,2337392.77,0,85978.99,145353.69,467842.08,0.0
19,四、利润总额,6343073.58,5256340.49,2893961.88,31094783.49,13677579.31,8784821.79,3866324.90,-64850532.29,-24555661.06,-35385536.94,1618665.16,13366408.91,-8733878.80,-36578329.36,-17527420.22,23281671.59,4300866.64,11028459.58,13196827.17,92203595.99,75994145.61,47992550.97,14978734.35,88295623.51,50785598.55,75694063.17,0.0
20,减：所得税费用,-1410284.92,-920762.10,-720406.88,8832247.70,-377942.97,1014881.73,408849.51,-11277931.82,-2455341.92,-7544559.05,697088.98,-931081.32,-2083841.24,-5105406.35,717411.88,2378424.83,-836811.05,888340.92,2639532.23,12095455.09,8852978.06,6413812.07,3744683.59,10616679.46,7180710.56,10506054.76,0.0
21,五、净利润,7753358.50,6177102.59,3614368.76,22262535.79,14055522.28,7769940.06,3457475.39,-53572600.47,-22100319.14,-27840977.89,921576.18,14297490.23,-6650037.56,-31472923.01,-18244832.10,20903246.76,5137677.69,10140118.66,10557294.94,80108140.90,67141167.55,41578738.90,11234050.76,77678944.05,43604887.99,65188008.41,0.0
22,归属于母公司所有者的净利润,1299541.08,1581063.01,1461817.45,12902958.03,7273698.70,3861529.40,2384597.32,-59301605.09,-26014624.90,-28734070.34,921576.18,13116505.74,-6650037.56,-31472923.01,-18244832.10,20903246.76,5137677.69,10140118.66,10557294.94,80108140.90,67141167.55,41578738.90,11234050.76,77678944.05,43604887.99,65188008.41,0.0
23,少数股东损益,6453817.42,4596039.58,2152551.31,9359577.76,6781823.58,3908410.66,1072878.07,5729004.62,3914305.76,893092.45,0,1180984.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.004400,0.005400,0.005000,0.044000,0.024800,0.013200,0.008100,-0.202100,-0.088700,-0.097900,0.003100,0.044700,-0.022700,-0.214600,-0.124400,0.162900,0.042000,0.090000,0.096000,0.728300,0.610400,0.380000,0.102100,0.706200,0.396400,0.601700,0.0
26,稀释每股收益(元/股),0.004400,0.005400,0.005000,0.044000,0.024800,0.013200,0.008100,-0.202100,-0.088700,-0.097900,0.003100,0.044700,-0.022700,-0.214600,-0.124400,0.162900,0.042000,0.090000,0,0,0.610400,0.380000,0,0,0,0,0.0
27,七、其他综合收益,-6300.58,-12971.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
