,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4792337278.33,3360697325.46,2216476491.07,1044684933.57,4210661943.35,3012898817.36,1915374131.17,893188659.66,3274872686.83,2275656191.28,1466632498.65,680045484.78,2994541519.96,2145819183.19,1371279276.30,643356976.25,3054729968.82,2294700507.99,1534816527.61,721520306.65,4237727691.06,3172477501.02,1965152494.80,998779629.86,3721542715.31,1050169468.82,692027562.80,513119777.50,2096219777.10,1748021573.05,848008440.92,476631977.80,1019471444.79,348978440.54,186096566.01,89106867.83,405012104.94,269178630.77,175182445.39,81465897.44,215960956.12,158287499.24,100016216.16,50055253.07,197777483.70,147015779.11,89822087.27,40088183.34,184079643.36,135321342.02,64362085.10,30249934.39,141989781.23,102703412.47,53212792.87,20505833.11,97327671.79,82702941.29,59837813.06,30479228.23,105284889.78,92384205.64,51349514.31,19889470.32,139700214.64,74078583.10,50543694.25,24125202.51,78673210.57,59031830.80,40894757.37,15343619.02,107373395.84,39508229.68,105107708.71,29753331.51,65576662.62,25238216.63,75472624.31,19469156.19,74544760.17,35550221.18,45951472.89,27084708.02,59528118.88,28893953.94,50001001.21,0.0
2,营业收入,4792337278.33,3360697325.46,2216476491.07,1044684933.57,4210661943.35,3012898817.36,1915374131.17,893188659.66,3274872686.83,2275656191.28,1466632498.65,680045484.78,2994541519.96,2145819183.19,1371279276.30,643356976.25,3054729968.82,2294700507.99,1534816527.61,721520306.65,4237727691.06,3172477501.02,1965152494.80,998779629.86,3721542715.31,1050169468.82,692027562.80,513119777.50,2096219777.10,1748021573.05,848008440.92,476631977.80,1019471444.79,348978440.54,186096566.01,89106867.83,405012104.94,269178630.77,175182445.39,81465897.44,215960956.12,158287499.24,100016216.16,50055253.07,197777483.70,147015779.11,89822087.27,40088183.34,184079643.36,135321342.02,64362085.10,30249934.39,141989781.23,102703412.47,53212792.87,20505833.11,94822449.49,81358599.79,58800230.99,29602549.10,103500593.92,91047835.33,50864253.86,19663867.98,137309098.02,72759887.66,49636714.21,23903169.01,77290813.76,58027901.98,40203591.24,15121546.61,105580090.49,38830217.10,102338067.30,29062049.30,63465043.12,23981491.56,69666155.41,19031654.44,67082967.16,35176457.78,45549154.11,26790633.84,49341164.08,23576199.30,47315915.05,0.0
3,二、营业总成本,3558502654.30,2466628648.16,1607879303.01,774528011.38,3314251303.99,2348431408.94,1465077194.17,702058025.90,2575842462.37,1734780682.77,1103913598.15,547241219.61,2436471484.28,1686232525.70,1059896053.16,531086423.54,2601040813.53,1875926823.67,1240903494.06,597065558.85,3537558566.29,2589096675.17,1609549965.84,847535471.08,3046524921.25,1011611006.28,674953546.96,500835540.65,2046880321.71,1711772202.62,827498264.12,464704578.30,970932753.77,310372432.84,158302041.95,78788296.35,363177459.95,234128280.62,151194835.16,71965209.64,175691892.17,121021367.80,68735028.33,44927160.37,181123017.51,134345182.57,85435917.24,39031006.47,210163973.52,140719743.07,75084988.18,36637997.51,214440381.36,103868664.17,55638023.48,19850197.32,92533302.48,75070913.69,47383695.75,26023829.24,143646820.68,102639028.92,58497046.29,27152659.33,146925228.07,82465784.20,55378229.53,25683798.12,114460714.95,69926784.02,48170222.78,20052734.00,110737847.38,33280953.45,91509634.63,31683523.76,38173767.43,21125355.37,41069200.39,17879676.93,43857231.95,0,31174929.02,0,39161736.10,17560924.58,33950406.72,0.0
4,营业成本,2930035666.25,2056670837.09,1337655609.69,626232396.75,2654798368.27,1862789255.95,1176700175.86,552376063.05,2085968364.09,1419231332.04,892644589.48,443458435.96,1966019548.86,1361677734.10,837381842.31,420956332.43,2104103129.85,1502072014.28,984848778.05,494244025.38,3095714366.47,2285038991.41,1407354892.86,759240080.56,2592823938.67,943701109.35,629027192.73,480828323.24,1942474146.33,1634331401.40,773118928.09,432014559.20,898639868.20,258607978.43,124679852.47,64761428.32,302427609.05,190952553.20,123144371.78,58891511.44,149661403.37,105403670.92,64513611.28,32545257.55,134375651.31,95413420.69,60122598.22,28461909.15,147629828.85,104366899.08,49190723.57,24673254.74,144887599.74,83851904.40,43383235.52,14281527.49,67847827.72,56909574.47,36418337.79,17846125.31,95798361.03,82339685.16,45302323.04,20743070.59,117132587.21,62594201.33,41912910.84,18883849.08,73445340.23,52821964.52,36578670.45,14474801.83,82868654.97,23709186.15,66908064.61,22513761.70,30214560.94,16630559.48,34112363.12,14337272.14,38532930.05,0,27364742.88,0,33736158.62,16040660.47,28398639.40,0.0
5,营业税金及附加,38084814.56,31612277.55,19538419.33,14072161.16,34737245.35,29364300.20,19484492.52,11865704.71,32129901.47,22256250.36,15046087.45,8987268.67,22217124.09,4053537.04,2950634.22,1496453.50,9495664.01,7108973.31,4940364.32,1583727.92,9686763.64,6862455.12,4269920.18,2509349.70,63196692.34,7467308.33,5142306.59,2460017.71,11277991.57,8357129.44,5342207.95,2666870.01,10183624.23,7338398.81,4770225.49,2120304.22,8943044.53,6446513.07,4143540.94,1906238.47,7106979.05,5225361.42,3367884.36,1713094.75,6623496.03,4879843.66,2918427.46,1274436.20,5154706.35,3758966.33,2257834.90,1074412.43,3679693.43,2456630.16,1404975.66,656599.90,3490134.88,3036842.49,2245532.32,1008524.54,3902241.08,3419382.58,1751639.46,684069.00,3840080.09,2460596.59,1710447.51,828185.77,2528526.59,1941727.23,1312841.49,538551.70,1912946.16,1521644.12,2796238.05,1074376.71,2631334.71,1016746.31,2748845.47,724465.22,2623609.63,0,1716110.92,0,1823828.91,873774.20,1724418.66,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12838019.75,0,12838019.75,12723534.60,0,0,0.00,0,0,0,0,0,72152.00,72152.00,72152.00,0,136739.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13559.24,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,378590873.64,238248360.50,155576919.65,74446406.91,329919838.30,206161957.64,135374449.23,64522796.75,263680683.07,169283811.35,114897669.18,54820079.97,248755089.50,177663302.66,117919076.72,60161473.56,230486146.78,169346948.33,111249693.84,51236141.52,217414283.26,145339037.90,96128447.03,40798055.35,181782710.93,47253444.08,31807299.02,12535535.39,56204692.35,37660620.28,23769040.19,11211638.68,44167777.99,31993825.83,20626757.46,8222637.92,36868668.99,24540906.29,15374261.69,7249451.38,25444072.43,18957257.62,13146459.88,7009267.21,23857475.13,16647081.77,9525124.26,4440356.71,26002574.68,19468070.72,14720593.71,6491256.72,31159469.94,8484353.50,4666990.92,2361038.33,11278706.09,9849513.09,5626236.43,4521448.29,31997585.53,7481843.79,4938919.78,2415222.46,10955915.08,6023200.36,4005055.90,2029002.59,23751394.72,6298844.86,4201603.97,2219208.12,11598435.11,3499730.25,12572491.26,4188256.07,4649033.58,3303135.86,4815642.36,2736130.54,3682406.14,0,3362712.58,0,7164957.46,3728229.95,6107132.08,0.0
8,财务费用,198565170.93,140097173.02,95108354.34,52789512.69,244804898.25,191582009.82,126650185.85,66833990.48,167293937.02,116533819.22,77355108.48,39678349.36,170987923.68,133712790.26,92479354.77,48443373.20,250382113.12,182136413.17,124473096.75,50001664.03,206581165.21,149098409.28,98832459.51,44987985.47,208071799.35,13109362.06,8896966.16,5011664.31,22908157.18,17641215.11,11486251.50,6087975.81,17400584.61,12151836.96,7944813.72,3683925.89,15559587.95,11689108.27,8033460.96,3918008.35,11337714.38,8134571.03,4399257.81,3659540.86,16315887.31,17233440.35,12478457.80,4854304.41,13093235.19,12933705.67,8723734.73,4399073.62,12190762.45,8401553.70,5508598.97,2551031.60,9916633.79,5274983.64,3093589.21,2647731.10,11948633.04,9398117.39,6504164.01,3310297.28,14996645.69,11387785.92,7749815.28,3942760.68,14735453.41,8864247.41,6077106.87,2820172.35,14357811.14,4550392.93,9238114.80,3907129.28,613769.93,174913.72,-607650.56,81809.03,-981713.87,0,-1268637.36,0,-3563208.89,-3081740.04,-2279783.42,0.0
