,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1958849043.86,1422733159.17,739630441.91,2713843226.25,2188640075.83,1535300497.65,653178022.04,2853312786.51,2009730585.14,1357662438.28,575283695.04,2596185052.06,1800889388.93,1287028550.83,547503711.53,2386860188.20,1757709565.85,1232004523.68,536216393.28,2298132690.49,1599818580.71,1130508396.62,526676855.23,2031806269.52,1532656045.07,1029225519.91,485583773.06,1724003641.86,1290623790.81,854606079.56,411682736.90,1419179117.34,1029527622.73,694516531.97,326928913.72,1222144526.80,881154366.91,573517137.75,256982104.41,949918878.09,707289084.42,481133209.26,222247752.38,834208532.46,610984023.41,419104945.65,198366514.96,545415668.88,208747454.47,138510790.29,58230438.96,300767107.65,212895135.27,130120118.73,53703835.23,275147999.77,178976106.40,114227799.79,55128401.31,219417832.61,154049019.93,102231300.24,47540330.28,217145046.81,157630061.94,108393905.46,59848601.23,191246602.85,141845526.01,109962436.74,45025674.92,24500536.98,6373563.83,2399637.13,28321972.32,16157501.69,125616324.25,24694378.22,252704216.27,89289878.17,182024989.58,68479663.89,174292626.00,65887168.16,471374927.90,233870000.00,656209000.00,290264682.22,747500467.95,0.0
2,营业收入,1958849043.86,1422733159.17,739630441.91,2713843226.25,2188640075.83,1535300497.65,653178022.04,2853312786.51,2009730585.14,1357662438.28,575283695.04,2596185052.06,1800889388.93,1287028550.83,547503711.53,2386860188.20,1757709565.85,1232004523.68,536216393.28,2298132690.49,1599818580.71,1130508396.62,526676855.23,2031806269.52,1532656045.07,1029225519.91,485583773.06,1724003641.86,1290623790.81,854606079.56,411682736.90,1419179117.34,1029527622.73,694516531.97,326928913.72,1222144526.80,881154366.91,573517137.75,256982104.41,949918878.09,707289084.42,481133209.26,222247752.38,834208532.46,610984023.41,419104945.65,198366514.96,545415668.88,208747454.47,138510790.29,58230438.96,301359868.38,211956243.58,130120118.73,53703835.23,276051813.19,178974115.29,114227799.79,55128401.31,219825980.07,154023680.97,102227992.74,47537022.78,217082120.32,157610737.94,108374581.46,59848601.23,191066210.36,141734983.82,109851894.55,44933000.00,8199356.93,3220594.25,2376371.18,28291087.46,16121580.88,106616581.07,24421050.07,252800545.65,89456706.57,157816263.69,68190191.63,176713352.00,65887168.16,462463399.42,233700000.00,653647000.00,289987522.92,745399315.81,0.0
3,二、营业总成本,1868934713.23,1335893051.54,699224650.62,2640645872.15,2079763861.51,1427385801.39,610801768.47,2673301640.50,1895280608.49,1249133907.41,543001326.26,2480413314.71,1685894472.84,1177697012.55,501259160.83,2270235010.85,1664591821.40,1145968640.49,493771528.50,2174893230.94,1513848828.12,1055272524.05,487082595.58,1883961525.91,1410044233.09,949106169.65,446939760.78,1581382425.29,1172024022.38,776631311.89,374773502.42,1294654596.65,929869913.45,627108431.16,298797418.60,1129858056.42,809128406.37,519582629.38,230153556.87,864039996.64,647603997.91,427669792.80,196522234.37,745623258.51,536184194.60,359067595.42,153689259.65,496841237.80,192147390.17,130197966.55,59104224.51,276575347.25,191229323.54,118323996.73,50016464.19,252719308.37,162063201.64,102332893.08,50352717.80,199789640.26,138656909.76,90281014.26,42873179.12,195080236.17,136869554.55,92152499.47,53403922.32,172657051.75,129856177.41,100493496.31,39726653.79,22014889.43,16117188.70,14309492.99,54511624.28,36487032.71,143196661.50,46836766.63,247439060.78,103517473.51,251612491.41,0,377706276.00,0,549261199.52,0,0,0,700074370.09,0.0
4,营业成本,1373472271.22,991898653.58,523498870.59,1838450279.81,1529445384.74,1040567383.63,431273067.39,1954407489.09,1384992640.65,894712340.70,379901488.29,1731442712.17,1161140887.31,809381149.30,323039661.04,1560270476.47,1152939038.01,791252344.10,337494133.93,1494563351.29,1064601803.64,750787838.23,334924320.69,1212390988.05,950101463.67,638501811.27,296466953.58,983645536.20,744214685.01,499782695.64,241465263.41,835232046.48,600353763.53,412043217.15,195364384.93,716172582.47,546528148.88,355563399.10,154765433.36,598740203.08,454270988.27,307100926.58,139025912.93,512647478.09,383566067.11,261435089.91,129045227.69,381324960.02,160711370.26,106886451.09,45926531.48,238408919.71,165736526.90,101684413.14,42036732.42,220290385.69,139361687.25,87497341.18,43193152.89,170875222.84,115568773.65,74776966.01,36784811.43,169318764.89,122297354.13,82280167.33,45832743.42,150644206.76,108485392.99,84715926.47,32722269.75,9424105.11,4753862.39,2892958.17,34898565.95,17917170.80,99355455.29,28104914.50,209932829.10,87651662.46,195197486.95,0,191651197.00,0,418449168.33,0,0,0,588069842.47,0.0
5,营业税金及附加,3509803.21,2665747.74,1651655.31,5466030.89,3442218.99,2279819.48,1054887.50,5057203.99,2948704.38,1936351.90,514926.60,6682880.28,2997263.56,3010631.85,1355359.13,8788099.35,5536768.55,3866985.07,1304815.57,20360716.88,13226959.59,11278579.29,5036596.20,53433424.06,45784126.18,35269881.33,16529711.79,60011185.73,45070574.40,31141175.23,15055233.67,47546442.79,37291827.26,26365979.23,11456309.80,37644662.15,28329458.90,18660771.13,7555435.44,14437232.13,11760711.77,7503893.59,3048377.72,16934256.54,13185965.18,8803935.33,3676971.00,9292385.66,2522048.26,1761370.77,728345.64,3671481.36,2674369.34,1724085.37,709790.93,3549817.52,2339302.93,1514633.29,701829.09,2874825.61,2173648.55,1541225.07,606575.87,3215518.45,2101712.29,1520717.92,670635.96,2237252.94,1954240.10,1490098.03,744943.30,4594.55,4594.56,4594.56,49805.98,18000.00,510809.04,0,1829489.14,6050.00,68075.15,0,290423.00,0,2443957.57,0,0,0,27080409.30,0.0
6,销售费用,172566994.98,111982897.87,54672939.96,272856804.32,206299070.09,140248330.36,59378293.23,270671175.32,203041048.42,150554672.58,60586176.87,281024572.59,204822915.27,151004691.38,65331089.22,260205486.33,190013542.80,133976224.13,52586156.22,258566848.36,167060763.14,112068566.22,52440403.79,241163794.56,157280169.61,107669425.84,52926672.67,216002536.24,160797330.47,112994959.57,53296337.76,163840955.02,115255754.08,75030618.80,40990750.01,114417179.98,67529276.60,41788725.23,24144988.41,73237074.89,55227118.15,36184712.39,17894426.77,63298994.47,36881222.96,22887647.17,3063804.94,48798663.83,3870387.24,2325766.08,1062033.86,2945244.66,1566624.97,888543.77,205528.51,1366620.42,1997491.86,609175.68,638937.97,1353201.32,1699299.13,1035189.52,580992.09,826295.41,256284.04,210933.90,2905752.72,627797.55,133175.71,89852.02,54494.74,1642678.70,1516573.78,936324.49,1142686.02,1860761.84,8578713.47,4327217.17,7722078.24,4700652.17,13866387.45,0,24980867.00,0,44003435.73,0,0,0,23767131.99,0.0
7,管理费用,285339329.15,206581791.82,103519829.02,449589799.60,286747676.96,203004194.29,104285319.10,396968624.81,263924521.13,171681765.74,88287184.69,382366089.75,257651416.41,172752506.97,91844236.07,358229401.73,254124970.48,174350099.87,81063527.78,321353554.00,210004263.27,141449702.22,76550721.46,307518460.58,204177501.12,133701828.17,64731525.09,258911300.37,169193599.22,99307743.99,50055390.77,191801943.77,136008582.37,85406212.66,37725973.78,197791395.00,127410828.21,80235133.49,32589529.57,119224303.01,80757792.55,52827206.12,25198635.98,97781026.05,65354874.46,45646900.56,13474121.20,53779819.16,27251105.85,20031432.60,11256870.78,27978444.05,18836372.10,12496990.11,6219420.79,24423618.19,16088334.37,11289350.77,5128837.64,21645250.98,16818538.09,11191317.19,4379021.43,20371067.06,11291829.03,7511449.73,3677316.68,17191658.88,17657940.11,13660671.56,6021984.91,7619138.59,6886452.98,5795867.03,6205905.63,9478311.98,24961757.35,7592093.36,17929612.19,6916920.40,23607718.35,0,89038253.00,0,25598741.70,0,0,0,27657165.28,0.0
8,财务费用,34046314.67,22763960.53,13604738.11,50312606.57,40222010.24,26353354.95,13215185.91,37383097.22,34189892.62,25392046.06,12407454.49,65867053.01,52569296.67,35149313.00,18726927.10,76085091.04,57575559.15,38269316.98,18796996.27,76383978.60,55173511.22,35573999.14,17036724.91,67032934.83,48669191.12,31655208.08,15446411.94,58934663.54,47617035.19,28801635.06,13900635.92,53567439.20,38953300.98,26667453.91,13239699.56,46384549.94,34166851.28,22362430.41,11057135.64,55400504.20,44386712.08,22629949.41,11397261.23,48793824.95,37968007.63,21032978.64,4429134.82,2072424.21,-2207521.44,-807053.99,130442.75,3571257.47,2415430.23,1529964.34,844991.54,3088866.55,2276385.23,1422392.16,689960.21,3041139.51,2396650.34,1736316.47,521778.30,1348590.36,922375.06,629230.59,317473.54,1956135.62,1625428.50,536948.23,182961.09,3324372.48,2955704.99,4679748.74,11916062.75,7212788.09,12439251.69,6812541.60,10025052.11,4242188.48,18872823.51,0,71745536.00,0,58765896.19,0,0,0,33499821.05,0.0
