10,资产减值损失,0,0,0,0,297301327.89,166858559.37,126167830.93,47798194.80,274505862.41,137221748.50,117136138.05,34627869.82,90140041.66,41001412.33,44994280.06,30312082.35,36080989.80,18585122.77,12120753.91,8170831.39,81454487.61,16943027.20,9496352.92,8246595.48,49937018.06,10478985.49,-2263950.32,14360984.09,45356003.27,19461100.53,7012180.22,5623501.10,17166536.09,9367850.04,5670415.94,4069074.87,8580467.68,3471739.70,3501508.68,1732361.94,8926663.08,1563723.12,741778.36,-446053.56,59033142.02,820174.15,1169761.93,813610.58,-2640177.22,-2135785.59,-150123.59,1911920.40,3703578.50,-2483988.43,-1462079.66,3969288.80,-2862419.72,0.0
11,公允价值变动收益,-780253.48,-18852774.99,-26514183.56,6230341.98,6278947.64,-34822158.69,-23106766.29,3152568.70,-9145670.98,-2764943.94,9430791.78,17894400.34,-6434848.20,-5831841.41,2588060.16,-5449177.67,4352803.89,-4245785.59,-4727943.71,500408.73,-364214.41,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,124247472.84,181167698.63,162263442.91,105642918.93,591158218.85,230262171.66,174364343.06,-12267861.02,680177817.80,439143813.14,-13025311.33,17398789.72,12334559.53,61115780.24,60387897.15,3045972.48,11036436.93,-512887.27,13016504.82,4497177.10,16190247.56,2602775.72,2002354.98,250747.54,16408122.89,35245419.18,572176.62,-128617.25,-29213.97,-1089629.41,-915722.09,-647562.97,-1651840.44,-1329152.75,-89977.77,67497.06,-1709691.42,-674029.14,0,0,6832.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4959.79,0.0
13,其中:对联营企业和合营企业的投资收益,23587880.11,23768972.65,44242558.17,29568940.00,86028047.13,23829010.22,39192468.46,16932167.87,-23751068.87,39982987.84,-36288012.57,-1246426.64,-4433086.39,-4848514.37,-1973745.61,155822.24,-2266387.50,484180.00,630410.96,0,-918240.77,0,0,0,694005.49,21897175.34,-740975.54,-373151.48,-1164251.64,-915722.09,-915722.09,0,-1317979.09,-763097.48,-341461.86,0,-965073.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,13296930305.18,6663719789.21,3951624593.52,802061487.08,11069039492.76,5755917836.53,3707175304.29,1023158096.22,7767003366.12,3843572169.97,2306933932.96,772881651.40,5636432829.01,3088282851.37,1807619795.04,470172065.16,3207378129.99,2290677384.12,1337987718.39,414355122.05,4490590538.16,2814328952.21,1850623873.93,527977054.60,4078790428.49,2586922609.63,1601451796.82,408698897.50,2766337289.91,1696939866.26,1088441202.27,298322136.91,1972607182.21,1260028831.84,820939385.77,230021662.06,1363800866.96,856161983.10,562925660.86,176047264.52,795738094.57,504990040.03,332803721.76,122696984.17,497699754.19,380451593.92,297376196.34,144599557.26,434393202.93,98216033.24,78314839.49,10025229.02,263526878.91,81138999.59,61225114.27,197268251.16,177184376.54,0.0
16,加:营业外收入,86809906.99,202648472.50,149329434.72,131104799.60,85229996.86,64705799.35,48448349.67,15420375.35,358053179.86,331602805.99,316835705.23,19934636.83,105041303.27,39021326.91,25158836.95,9701779.12,107582980.32,32753884.58,18260243.62,3468245.76,51166570.77,35728944.88,20891904.27,4884835.05,47224163.79,11188052.59,6340146.45,2748955.46,34062735.44,8135327.17,3743721.14,1679050.42,12568768.47,8718066.24,5914139.41,2097859.62,38445705.79,20159449.19,18414514.46,1480549.97,17283634.92,7054908.48,1035846.61,417434.30,1253567.97,1035434.87,676665.68,333267.80,508324.65,270255.98,103687.92,34378.11,728987.33,422092.90,220466.47,276923.02,369901.70,0.0
17,减：营业外支出,332629461.38,369317222.61,255090331.26,52517319.86,211417564.31,104039247.77,69282011.36,27821549.24,102319650.03,61693669.86,38996900.17,15497270.17,20834941.07,14462724.90,8531145.68,4365602.44,38941102.69,21810606.82,8015697.54,1226427.25,36420873.73,28772551.39,6394889.53,704579.02,22476880.51,21357025.73,1284430.15,417486.42,10989815.32,9166178.07,1301861.60,869374.66,36157638.65,15056194.19,1708841.92,704033.86,58790923.44,56907169.08,48094935.04,1039539.50,2258612.72,761991.49,56439.79,500.00,3345379.74,3226813.53,3082042.00,356743.57,2304789.96,1485735.23,721885.07,412088.26,358860.11,270521.86,11944.20,896075.66,218108.77,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,118854.26,40288.13,25673.77,4218028.26,3723195.76,3620358.05,3612936.58,128460.32,110618.42,90876.77,14701.23,100901.15,84757.13,41064.12,8100.84,222709.11,210964.34,12060.24,931.81,250108.60,15305.35,54969.65,6830.92,81385.64,92953.61,38396.92,9051.50,37239.68,15012.92,12391.92,456.30,96332.18,13310.54,6146.29,0,25610.47,15792.49,16474.61,0,104386.61,0,0,0,2472.28,0,0,0,0,0.0
19,四、利润总额,13051110750.79,6497051039.10,3845863696.98,880648966.82,10942851925.31,5716584388.11,3686341642.60,1010756922.33,8022736895.95,4113481306.10,2584772738.02,777319018.06,5720639191.21,3112841453.38,1824247486.31,475508241.84,3276020007.62,2301620661.88,1348232264.47,416596940.56,4505336235.20,2821285345.70,1865120888.67,532157310.63,4103537711.77,2576753636.49,1606507513.12,411030366.54,2789410210.03,1695909015.36,1090883061.81,299131812.67,1949018312.03,1253690703.89,825144683.26,231415487.82,1343455649.31,819414263.21,533245240.28,176488274.99,810763116.77,511282957.02,333783128.58,123113918.47,495607942.42,378260215.26,294970820.02,144576081.49,432596737.62,97000553.99,77696642.34,9647518.87,263897006.13,81290570.63,61433636.54,196649098.52,177336169.47,0.0
20,减：所得税费用,3463661472.17,1665114297.78,963059678.74,165903584.41,2665912925.96,1519354891.11,926346901.54,312364065.99,1943397440.49,1104802569.83,735552253.73,254148406.98,1348483617.24,803761096.05,482682643.86,123349807.52,703854495.58,520840112.43,280942826.07,102149527.30,1049855100.32,628945807.32,438759177.44,133843741.77,983575403.95,626805523.61,422458537.67,105050960.43,623625379.30,397973778.17,261832323.98,77186685.27,420565644.14,300704990.45,212011134.27,63040947.16,320963781.85,211626849.39,132507087.15,42604993.96,201314042.96,128838110.33,84934931.39,32253628.40,124941329.70,99343147.12,74416977.33,37294761.72,148185575.83,35488954.40,28495381.82,3492362.53,90661558.17,28875047.29,21429806.57,66030290.88,54902944.18,0.0
21,五、净利润,9587449278.62,4831936741.32,2882804018.24,714745382.41,8276938999.35,4197229497.00,2759994741.06,698392856.34,6079339455.46,3008678736.27,1849220484.29,523170611.08,4372155573.97,2309080357.33,1341564842.45,352158434.32,2572165512.04,1780780549.45,1067289438.40,314447413.26,3455481134.88,2192339538.38,1426361711.23,398313568.86,3119962307.82,1949948112.88,1184048975.45,305979406.11,2165784830.73,1297935237.19,829050737.83,221945127.40,1528452667.89,952985713.44,613133548.99,168374540.66,1022491867.46,607787413.82,400738153.13,133883281.03,609449073.81,382444846.69,248848197.19,90860290.07,370666612.72,278917068.14,220553842.69,107281319.77,284411161.79,61511599.59,49201260.52,6155156.34,173235447.96,52415523.34,40003829.97,130618807.64,122433225.29,0.0
22,归属于母公司所有者的净利润,9120373466.99,4887472079.56,2944470947.96,781885593.45,7564605515.44,3738680488.34,2246868018.86,600622737.55,5760769979.99,2790511857.26,1684593562.74,458026966.95,4148093110.68,2174322918.30,1302864016.02,331875173.57,2428235122.13,1675278276.14,1037990926.79,297758999.26,3231977600.81,2058896281.76,1380994423.20,374962747.70,2906363563.11,1753342984.95,1118965913.63,298483229.10,2140136235.99,1298235307.87,837834998.80,223661805.52,1532227120.84,956063432.91,613372484.56,169188332.78,1021375873.62,607453234.14,400636501.66,133636687.97,609540169.65,383234778.21,248967907.46,90910881.70,370698047.24,278971696.55,220640274.18,107305375.09,284421278.94,61528593.99,49224518.10,6177684.48,173236419.87,52411034.84,40011825.62,130686829.33,122461015.41,0.0
23,少数股东损益,467075811.63,-55535338.24,-61666929.72,-67140211.04,712333483.91,458549008.66,513126722.20,97770118.79,318569475.47,218166879.01,164626921.55,65143644.13,224062463.29,134757439.03,38700826.43,20283260.75,143930389.91,105502273.31,29298511.61,16688414.00,223503534.07,133443256.62,45367288.03,23350821.16,213598744.71,196605127.93,65083061.82,7496177.01,25648594.74,-300070.68,-8784260.97,-1716678.12,-3774452.95,-3077719.47,-238935.57,-813792.12,1115993.84,334179.68,101651.47,246593.06,-91095.84,-789931.52,-119710.27,-50591.63,-31434.52,-54628.41,-86431.49,-24055.32,-10117.15,-16994.40,-23257.58,-22528.14,-971.91,4488.50,-7995.65,-68021.69,-27790.12,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),2.100000,1.120000,0.680000,0.180000,1.740000,0.860000,0.520000,0.140000,1.320000,0.640000,0.390000,0.110000,0.950000,0.500000,0.300000,0.080000,0.640000,0.440000,0.270000,0.160000,1.710000,1.090000,0.730000,0.200000,1.550000,0.930000,0.600000,0.160000,1.150000,0.700000,0.450000,0.120000,0.820000,0.510000,0.330000,0.120000,0.710000,0.420000,0.280000,0.150000,0.730000,0.470000,0.310000,0.110000,0.460000,0.350000,0.280000,0.270000,0.800000,0.180000,0.150000,0.020000,0.520000,0.160000,0.120000,0.400000,0.370000,0.0
26,稀释每股收益(元/股),2.100000,1.120000,0.680000,0.180000,1.740000,0.860000,0.520000,0.140000,1.320000,0.640000,0.390000,0.110000,0.950000,0.500000,0.300000,0.080000,0.640000,0.440000,0.270000,0.160000,1.700000,1.090000,0.730000,0.200000,1.540000,0.920000,0.590000,0.160000,1.130000,0.700000,0.450000,0.120000,0.820000,0.510000,0.330000,0.120000,0.710000,0.420000,0.280000,0.150000,0.730000,0.470000,0.310000,0.110000,0.460000,0.350000,0.280000,0.270000,0.800000,0.180000,0.150000,0.020000,0.520000,0.160000,0.120000,0.400000,0.370000,0.0
27,七、其他综合收益,-66331172.01,-32879097.46,11126039.10,15639980.50,-103528063.86,13080793.98,53968048.97,78938393.68,58128616.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,9521118106.61,4799057643.86,2893930057.34,730385362.91,8173410935.49,4210310290.98,2813962790.03,777331250.02,6137468072.02,3008678736.27,1849220484.29,523170611.08,4372155573.97,2309080357.33,1341564842.45,352158434.32,2572165512.04,1780780549.45,1067289438.40,314447413.26,3455481134.88,2192339538.38,1426361711.23,398313568.86,3119962307.82,1949948112.88,1184048975.45,305979406.11,2165784830.73,1297935237.19,829050737.83,221945127.40,1528452667.89,952985713.44,613133548.99,168374540.66,1022491867.46,607787413.82,400738153.13,133883281.03,609449073.81,382444846.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,9054042294.98,4854592982.10,2955596987.06,797525573.95,7461077451.58,3751761282.32,2300836067.83,679561131.23,5818898596.55,2790511857.26,1684593562.74,458026966.95,4148093110.68,2174322918.30,1302864016.02,331875173.57,2428235122.13,1675278276.14,1037990926.79,297758999.26,3231977600.81,2058896281.76,1380994423.20,374962747.70,2906363563.11,1753342984.95,1118965913.63,298483229.10,2140136235.99,1298235307.87,837834998.80,223661805.52,1532227120.84,956063432.91,613372484.56,169188332.78,1021375873.62,607453234.14,400636501.66,133636687.97,609540169.65,383234778.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,467075811.63,-55535338.24,-61666929.72,-67140211.04,712333483.91,458549008.66,513126722.20,97770118.79,318569475.47,218166879.01,164626921.55,65143644.13,224062463.29,134757439.03,38700826.43,20283260.75,143930389.91,105502273.31,29298511.61,16688414.00,223503534.07,133443256.62,45367288.03,23350821.16,213598744.71,196605127.93,65083061.82,7496177.01,25648594.74,-300070.68,-8784260.97,-1716678.12,-3774452.95,-3077719.47,-238935.57,-813792.12,1115993.84,334179.68,101651.47,246593.06,-91095.84,-789931.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
