9,研发费用,3279940.96,3248635.96,1801197.74,913972.93,3620305.14,1774146.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,72654.19,187094.41,143036.15,68193.16,-704394.36,-375144.60,-510046.13,-262806.49,214229.68,826962.48,1072775.36,161321.91,807020.03,849157.23,322244.45,318224.29,-94398.40,150995.05,713496.07,337872.10,1170291.02,2092599.73,991162.60,293939.05,849894.27,1148582.82,492854.68,-30280.21,-35976.50,413055.91,400394.65,248377.90,-25335.57,686067.14,600038.55,183088.83,682819.37,759872.20,527027.30,157342.90,-111852.43,84826.20,302770.62,0,31025.80,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1096795.49,830673.31,542481.69,322604.79,1721944.23,1309505.14,892780.82,454758.91,1429581.37,1018594.61,620719.10,148067.12,5761528.57,5455863.46,5279394.97,0,336891.78,336891.78,257417.81,104852.06,406808.20,166915.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-12447637.05,-4705731.17,-3884956.38,-3341376.35,5401849.76,2421942.65,-2099921.32,-3151021.09,3723029.67,-1539406.58,-4095332.71,-4493169.73,1505545.59,-1870556.23,-4005653.53,-6111801.05,-14472139.94,-10094665.62,-7435820.50,-4780534.99,2291803.94,-1727772.68,-2996814.25,-3468575.35,4316490.66,-668005.85,-1769828.95,-3388035.78,1740403.06,553678.30,-1867625.67,-3339672.15,12426382.22,10138946.36,5634294.82,345819.50,11658079.34,7987909.50,2576257.95,-767778.75,4686470.13,3093277.10,167316.59,-2783132.60,3398861.63,5594173.94,3432840.87,892904.64,7541748.93,7054655.61,4686252.34,264711.31,9620236.92,8110229.58,7390118.02,-940694.71,16752244.93,13185605.87,8595840.18,25618092.65,20527737.01,0.0
16,加:营业外收入,362051.99,560.00,280.00,280.00,937048.50,193302.41,176272.42,31815.29,1120289.08,499253.70,155576.08,357252.54,5384657.80,2042401.35,1752044.14,955385.48,3771716.57,2266661.07,1062364.57,495342.16,4792964.45,3446229.59,2096164.34,1172725.87,3670480.84,2642075.20,1759079.18,807348.56,5326041.37,3774408.93,2128998.31,1238543.12,3660123.85,2328984.92,1423845.66,661296.30,3728333.97,2079702.39,1695332.62,916864.41,3807185.33,1628459.09,1176683.00,687208.17,5341218.80,4086689.45,1822336.65,318273.05,4094529.80,1814873.69,961832.32,260000.00,56343.77,51808.43,44156.06,1103820.51,28251.07,19466.00,15422.00,178335.58,84208.82,0.0
17,减：营业外支出,235065.42,53747.95,0,0,30718.94,0,0,0,9120.88,9120.88,5089.83,5089.83,26464.65,26464.65,26464.65,26101.33,27390.24,9588.20,8206.45,8206.45,22919.24,10012.06,10012.06,10012.06,218331.92,214596.82,191840.40,124252.27,70191.19,255526.69,54181.11,12723.64,32321.07,6000.00,6000.00,6000.00,16598.27,7993.22,7993.22,7993.22,18480.88,15937.03,12454.44,0,194076.08,88638.39,88638.39,7432.78,0,0,0,0,39095.84,39095.84,24787.84,521.34,6844.70,5680.71,1104.70,67336.12,13768.79,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,26101.33,26101.33,26101.33,26101.33,18047.52,0,0,0,22832.40,10012.06,10012.06,0,216878.92,212981.72,188796.90,124252.27,54181.11,239525.25,54181.11,0,26321.07,0,0,0,15295.88,0,0,0,16781.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-12320650.48,-4758919.12,-3884676.38,-3341096.35,6308179.32,2615245.06,-1923648.90,-3119205.80,4834197.87,-1049273.76,-3944846.46,-4141007.02,6863738.74,145380.47,-2280074.04,-5182516.90,-10727813.61,-7837592.75,-6381662.38,-4293399.28,7061849.15,1708444.85,-910661.97,-2305861.54,7768639.58,1759472.53,-202590.17,-2704939.49,6996253.24,4072560.54,207191.53,-2113852.67,16054185.00,12461931.28,7052140.48,1001115.80,15369815.04,10059618.67,4263597.35,141092.44,8475174.58,4705799.16,1331545.15,-2095924.43,8546004.35,9592225.00,5166539.13,1203744.91,11636278.73,8869529.30,5648084.66,524711.31,9637484.85,8122942.17,7409486.24,162604.46,16773651.30,13199391.16,8610157.48,25729092.11,20598177.04,0.0
20,减：所得税费用,1656591.83,1362949.10,980714.60,199971.24,1741672.08,1421644.24,763043.03,317051.64,2017764.96,1136317.61,665568.01,258076.71,2316979.55,1204710.99,548872.39,333969.65,1182691.57,993297.43,608016.35,247041.16,1800162.63,1700996.11,450013.48,52927.24,1568347.62,968290.93,691428.24,250941.26,2033614.19,1470179.47,988568.23,555138.76,2316835.57,1494361.72,828428.31,288713.02,1251811.36,885293.28,316051.70,253130.79,480897.79,383328.84,-68306.46,36576.72,-11826.83,972370.13,1073280.70,-128018.16,1161325.92,1086858.33,749681.79,282197.56,1569883.37,1259022.83,1090891.68,179197.11,2470171.25,2118175.53,1588742.27,3222583.89,2980441.52,0.0
21,五、净利润,-13977242.31,-6121868.22,-4865390.98,-3541067.59,4566507.24,1193600.82,-2686691.93,-3436257.44,2816432.91,-2185591.37,-4610414.47,-4399083.73,4546759.19,-1059330.52,-2828946.43,-5516486.55,-11910505.18,-8830890.18,-6989678.73,-4540440.44,5261686.52,7448.74,-1360675.45,-2358788.78,6200291.96,791181.60,-894018.41,-2955880.75,4962639.05,2602381.07,-781376.70,-2668991.43,13737349.43,10967569.56,6223712.17,712402.78,14118003.68,9174325.39,3947545.65,-112038.35,7994276.79,4322470.32,1399851.61,-2132501.15,8557831.18,8619854.87,4093258.43,1331763.07,10474952.81,7782670.97,4898402.87,242513.75,8067601.48,6863919.34,6318594.56,-16592.65,14303480.05,11081215.63,7021415.21,22506508.22,17617735.52,0.0
22,归属于母公司所有者的净利润,-13977242.31,-6121868.22,-4865390.98,-3541067.59,4566507.24,1193600.82,-2686691.93,-3436257.44,2816432.91,-2185591.37,-4610414.47,-4399083.73,5243374.12,-362715.60,-2132331.51,-5325451.40,-11133204.98,-8084308.45,-6473228.71,-4340580.09,5841680.12,610426.27,-889669.48,-2152787.99,5978537.99,978720.47,-608762.17,-2785341.63,5146686.42,2705324.86,-930537.82,-2594691.30,13292052.59,10878175.68,6123377.78,575768.31,13152285.96,8417212.47,3601078.24,-236542.79,7748401.60,4083301.26,1420257.05,-2091845.06,8563281.98,8366207.21,3885442.09,1353246.78,10787187.88,8030961.25,4898679.51,314249.90,7801798.37,6507948.62,6103654.74,-34467.30,13172461.12,10105804.49,6153579.16,20949294.45,17084038.40,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0.00,-696614.93,-696614.92,-696614.92,-191035.15,-777300.20,-746581.73,-516450.02,-199860.35,-579993.60,-602977.53,-471005.97,-206000.79,221753.97,-187538.87,-285256.24,-170539.12,-184047.37,-102943.79,149161.12,-74300.13,445296.84,89393.88,100334.39,136634.47,965717.72,757112.92,346467.41,124504.44,245875.19,239169.06,-20405.44,-40656.09,-5450.80,253647.66,207816.34,-21483.71,-312235.07,-248290.28,-276.64,-71736.15,265803.11,355970.72,214939.82,17874.65,1131018.93,975411.14,867836.05,1557213.77,533697.12,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.100000,-0.043000,-0.034000,-0.025000,0.030000,0.008000,-0.019000,-0.020000,0.019600,-0.015200,-0.032000,-0.031000,0.040000,-0.003000,-0.015000,-0.037000,-0.080000,-0.056000,-0.045000,-0.030000,0.040000,0.004000,-0.006000,-0.015000,0.040000,0.007000,-0.004000,-0.022000,0.040000,0.022000,-0.007000,-0.021000,0.110000,0.087000,0.049000,0.009000,0.210000,0.135000,0.058000,-0.004000,0.120000,0.065000,0.023000,-0.034000,0.140000,0.134000,0.062000,0.022000,0.170000,0.129000,0.079000,0.005000,0,0,0,-0.001000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.100000,-0.043000,-0.034000,-0.025000,0.030000,0.008000,-0.019000,-0.020000,0.019600,-0.015200,-0.032000,-0.031000,0.040000,-0.003000,-0.015000,-0.037000,-0.080000,-0.056000,-0.045000,-0.030000,0.040000,0.004000,-0.006000,-0.015000,0.040000,0.007000,-0.004000,-0.022000,0.040000,0.022000,-0.007000,-0.021000,0.110000,0.087000,0.049000,0.009000,0.210000,0.135000,0.058000,-0.004000,0.120000,0.065000,0.023000,-0.034000,0.140000,0.134000,0.062000,0.022000,0.170000,0.129000,0.079000,0.005000,0,0,0,-0.001000,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-13977242.31,-6121868.22,-4865390.98,-3541067.59,4566507.24,1193600.82,-2686691.93,-3436257.44,2816432.91,-2185591.37,-4610414.47,-4399083.73,4546759.19,-1059330.52,-2828946.43,-5516486.55,-11910505.18,-8830890.18,-6989678.73,-4540440.44,5261686.52,7448.74,-1360675.45,-2358788.78,6200291.96,791181.60,-894018.41,-2955880.75,4962639.05,2602381.07,-781376.70,-2668991.43,13737349.43,10967569.56,6223712.17,712402.78,14118003.68,9174325.39,3947545.65,-112038.35,7994276.79,4322470.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-13977242.31,-6121868.22,-4865390.98,-3541067.59,4566507.24,1193600.82,-2686691.93,-3436257.44,2816432.91,-2185591.37,-4610414.47,-4399083.73,5243374.12,-362715.60,-2132331.51,-5325451.40,-11133204.98,-8084308.45,-6473228.71,-4340580.09,5841680.12,610426.27,-889669.48,-2152787.99,5978537.99,978720.47,-608762.17,-2785341.63,5146686.42,2705324.86,-930537.82,-2594691.30,13292052.59,10878175.68,6123377.78,575768.31,13152285.96,8417212.47,3601078.24,-236542.79,7748401.60,4083301.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0.00,-696614.93,-696614.92,-696614.92,-191035.15,-777300.20,-746581.73,-516450.02,-199860.35,-579993.60,-602977.53,-471005.97,-206000.79,221753.97,-187538.87,-285256.24,-170539.12,-184047.37,-102943.79,149161.12,-74300.13,445296.84,89393.88,100334.39,136634.47,965717.72,757112.92,346467.41,124504.44,245875.19,239169.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
