9,研发费用,147623609.12,100332277.41,44051927.82,206891372.15,35011349.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,15115524.22,270808039.15,136901842.89,105370473.59,14051929.66,187085555.42,79525205.66,78647793.12,22363866.78,202211603.43,101348359.22,44868066.59,24155878.46,202928934.30,54360826.04,28756566.24,11854808.65,114761347.51,42983620.85,26237301.40,13761994.92,60548723.14,14437293.10,11996573.53,3352664.72,59265529.21,10020122.80,22739926.67,2528.00,32104073.27,8421714.16,8421714.16,-797074.52,13903446.76,-1032268.39,-1032268.39,-386943.38,-627152.28,619576.72,-3734407.64,0,19755917.33,-174742.18,-174742.18,0,4134681.85,0,0,0,2384298.42,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205387.96,118463.69,815265.00,1239030.08,-293125.35,-358572.14,244239.04,685104.92,670226.98,310424.32,1004598.36,-117411.40,1646704.64,439703.67,-101959.53,18600.00,-136900.00,-104028.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1233233.13,751759.65,23510.26,-4990949.64,7380521.14,7223409.36,-1630539.51,-17834239.33,-576246.66,-6323741.35,-4621736.44,-1716774.75,-12300425.92,-4162028.55,-1249327.75,3060507.18,-1063469.42,-1057955.73,-582777.69,3362541.73,273710.93,0,0,0,-893106.25,-364711.25,-234551.41,2312590.12,1963181.46,1202115.12,328603.78,-1330551.78,-1008704.06,-858126.19,-330493.62,104493.71,93174.40,8158.40,60646.19,-1078874.00,-1121178.84,-421886.90,-280836.79,313842.88,179177.60,54246.40,0,0,0,0,0,-362265.53,0,0,0,-1478257.44,-634265.08,-689200.32,-36221.36,568403.87,290789.10,301780.99,-40567.20,-16903.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,-1856468.20,-961974.36,-1573316.83,-1642140.88,-19580087.42,-322149.92,-6363695.56,0,-7595256.81,-12395064.11,-4234229.33,-1270054.24,3035647.12,-1063469.42,-1057955.73,-582777.69,3362541.73,0,0,0,0,-893106.25,-364711.25,-234551.41,606746.29,456789.68,553367.18,144938.03,-1330551.78,-1008704.06,-858126.19,-330493.62,104493.71,-64359.84,-44923.79,60646.19,-1078874.00,-1121178.84,-421886.90,-280836.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,333059882.46,230315100.34,99550112.68,349754913.08,356205636.24,245749629.22,91091207.12,439721291.89,338772095.08,245080927.83,81548375.61,529762204.96,400755763.22,255852909.68,79722159.35,487275884.26,363385710.92,223853990.04,73764435.44,366558525.18,253028233.37,158886549.39,57864110.70,293648625.32,-11509644.61,-13086462.82,-12895677.94,-79349732.65,-36032969.97,-28835293.10,-11217214.27,-143614571.78,-98507223.44,-57206545.12,-21096529.92,-13362384.39,13493007.80,15265314.16,3647369.17,79869626.76,53416006.61,14726638.02,-1365318.38,37137143.80,23502055.89,17411214.35,8082432.63,56188660.29,41134211.16,30490538.59,8025545.19,35904126.53,34554678.90,29962841.82,26620883.05,64642576.00,57815853.89,37266747.42,21008403.73,103089981.37,75544433.46,45922279.29,76851183.82,52288173.93,0.0
16,加:营业外收入,9424.31,7748.52,7674.40,9535906.25,8979658.47,30119.21,37969.47,30826975.29,11569312.50,2796108.40,582719.82,22658756.70,3068448.62,723981.46,731596.69,5452650.54,1580975.06,1120795.23,0.87,2155503.56,827037.65,773362.61,705186.18,951667.58,1327957.95,764251.60,460344.49,2776700.09,1604445.56,508712.94,268312.69,2940791.83,967936.77,609990.88,256769.31,2925219.23,2978847.71,2531717.12,762252.71,3094069.48,2447368.13,2179748.98,248468.65,431220.56,556701.07,353364.55,69360.88,3826693.36,369474.73,211840.54,127191.05,484471.99,366731.20,276638.03,1058393.49,397963.34,285973.66,168333.57,154203.26,580222.35,423249.84,265785.72,358327.13,295613.37,0.0
17,减：营业外支出,1051283.64,571053.98,570953.98,11813755.99,213452.65,12818.31,0,15372764.47,7912925.50,6886106.94,174026.00,1141084.84,137111.77,114212.66,9260.02,376053.89,243893.05,26006.22,26006.22,200716.59,160134.50,4137.20,30.00,2205.77,1943876.53,1276514.60,640985.25,832439.97,682691.72,212973.91,122951.98,2531956.20,2278513.65,677841.73,302939.81,3182537.63,2113524.78,743987.69,403418.43,5403447.03,982323.55,431159.47,207134.39,1943093.03,2075264.55,1132021.56,247071.29,1016718.09,566057.34,416214.36,160881.50,1942849.63,1814439.44,1302307.93,1447751.62,1688000.70,671754.53,501001.94,227398.16,1546232.72,1456122.05,731198.20,944324.96,897118.14,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,153294.44,147472.44,0,6426.65,0,0,0,4120.00,0,40.22,0,100573.67,0,0,0,1651.63,1886946.02,1220684.10,618042.09,725945.42,636916.39,174752.71,103731.41,2317946.54,2104761.64,546891.42,131359.02,2581816.06,1903624.61,643546.55,0,2205817.74,372734.96,372734.96,0,367547.19,0,0,0,807677.63,0,0,0,533849.80,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,332018023.13,229751794.88,98986833.10,347477063.34,364971842.06,245766930.12,91129176.59,455175502.71,342428482.08,240990929.29,81957069.43,551279876.82,403687100.07,256462678.48,80444496.02,492352480.91,364722792.93,224948779.05,73738430.09,368513312.15,253695136.52,159655774.80,58569266.88,294598087.13,-12125563.19,-13598725.82,-13076318.70,-77405472.53,-35111216.13,-28539554.07,-11071853.56,-143205736.15,-99817800.32,-57274395.97,-21142700.42,-13619702.79,14358330.73,17053043.59,4006203.45,77560249.21,54881051.19,16475227.53,-1323984.12,35625271.33,21983492.41,16632557.34,7904722.22,58998635.56,40937628.55,30286164.77,7991854.74,34445748.89,33106970.66,28937171.92,26231524.92,63352538.64,57430073.02,36934079.05,20935208.83,102123971.00,74511561.25,45456866.81,76265185.99,51686669.16,0.0
20,减：所得税费用,50354643.43,32967003.65,13752187.13,75129598.06,69226915.62,49903327.18,13763164.75,70861137.61,51471683.89,38115248.27,12414399.77,130483308.99,101443271.79,63639643.24,25181907.52,115543922.62,85764185.36,51320067.73,19587481.40,95558357.59,64892128.27,41209739.46,15365190.70,74763861.08,1612302.50,118173.55,1003250.46,549539.58,-1070796.52,-2378594.07,961333.36,-12546670.69,-6549244.42,-6549244.42,0,7502793.95,7556630.37,5978393.28,3394298.75,19108230.31,16372738.90,8439733.63,2754844.36,9415877.50,7470347.38,4519482.67,700546.53,7341027.67,6609817.98,4451561.30,1064789.42,2184358.11,2398005.89,4789521.70,3943697.78,9118777.58,7021962.47,4623853.09,2571566.56,4203821.97,2449845.11,1761069.31,5589579.58,4250883.41,0.0
21,五、净利润,281663379.70,196784791.23,85234645.97,272347465.28,295744926.44,195863602.94,77366011.84,384314365.10,290956798.19,202875681.02,69542669.66,420796567.83,302243828.28,192823035.24,55262588.50,376808558.29,278958607.57,173628711.32,54150948.69,272954954.56,188803008.25,118446035.34,43204076.18,219834226.05,-13737865.69,-13716899.37,-14079569.16,-77955012.11,-34040419.61,-26160960.00,-12033186.92,-130659065.46,-93268555.90,-50725151.55,-21142700.42,-21122496.74,6801700.36,11074650.31,611904.70,58452018.90,38508312.29,8035493.90,-4078828.48,26209393.83,14513145.03,12113074.67,7204175.69,51657607.89,34327810.57,25834603.47,6927065.32,32261390.78,30708964.77,24147650.22,22287827.14,54233761.06,50408110.55,32310225.96,18363642.27,97920149.03,72061716.14,43695797.50,70675606.41,47435785.75,0.0
22,归属于母公司所有者的净利润,284149903.00,197450723.00,85069119.89,285109642.39,304482063.16,206328630.02,79789149.59,366767683.49,282812008.04,191584208.92,63060805.26,339508248.74,255889184.64,181024786.39,53853805.99,335415475.47,255228409.99,157870079.66,49647076.94,268789896.67,188939713.38,118624773.05,43305542.47,219904193.63,1489382.67,-2015223.13,-5641223.72,-38518248.69,-14511401.44,-12835507.30,-5350876.20,-107351410.28,-80097904.67,-41724022.81,-15906170.29,5725675.67,22621230.81,21116818.89,5155843.07,73001712.68,48224825.69,17633679.85,1613938.49,43604132.71,25944805.52,19330182.96,9279107.34,54811741.74,35652652.03,24752410.32,6655529.21,32671294.50,33433934.29,27001773.63,21879355.69,53326230.66,53134532.61,35701118.65,21270467.33,85892316.86,60042618.79,32805248.65,69551497.60,49198737.55,0.0
23,少数股东损益,-2486523.30,-665931.77,165526.08,-12762177.11,-8737136.72,-10465027.08,-2423137.75,17546681.61,8144790.15,11291472.10,6481864.40,81288319.09,46354643.64,11798248.85,1408782.51,41393082.82,23730197.58,15758631.66,4503871.75,4165057.89,-136705.13,-178737.71,-101466.29,-69967.58,-15227248.36,-11701676.24,-8438345.44,-39436763.42,-19529018.17,-13325452.70,-6682310.72,-23307655.18,-13170651.23,-9001128.74,-5236530.13,-26848172.41,-15819530.45,-10042168.58,-4543938.37,-14549693.78,-9716513.40,-9598185.95,-5692766.97,-17394738.88,-11431660.49,-7217108.29,-2074931.65,-3154133.85,-1324841.46,1082193.15,271536.11,-409903.72,-2724969.52,-2854123.41,408471.45,907530.40,-2726422.06,-3390892.69,-2906825.06,12027832.17,12019097.35,10890548.85,1124108.81,-1762951.80,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.210000,0.150000,0.060000,0.210000,0.230000,0.150000,0.060000,0.290000,0.220000,0.150000,0.050000,0.270000,0.200000,0.140000,0.040000,0.270000,0.200000,0.120000,0.040000,0.220000,0.160000,0.100000,0.040000,0.290000,0.003000,-0.004000,-0.010000,-0.080000,-0.030000,-0.030000,-0.010000,-0.240000,-0.180000,-0.090000,-0.040000,0.010000,0.050000,0.050000,0.010000,0.160000,0.170000,0.040000,0.010000,0.150000,0.090000,0.070000,0.030000,0.190000,0.125700,0.090000,0.030000,0.130000,0.150000,0.120000,0.100000,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.210000,0.150000,0.060000,0.210000,0.230000,0.150000,0.060000,0.290000,0.220000,0.150000,0.050000,0.270000,0.200000,0.140000,0.040000,0.270000,0.200000,0.120000,0.040000,0.220000,0.160000,0.100000,0.040000,0.290000,0.003000,-0.004000,-0.010000,-0.080000,-0.030000,-0.030000,-0.010000,-0.240000,-0.180000,-0.090000,-0.040000,0.010000,0.050000,0.050000,0.010000,0.160000,0.170000,0.040000,0.010000,0.150000,0.090000,0.070000,0.030000,0.190000,0.125700,0.090000,0.030000,0.130000,0.150000,0.120000,0.100000,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,20666683.78,4795175.64,-1701576.93,2600102.30,-3954416.95,-6539820.81,-14987851.30,-26532229.27,-18387112.38,-3913982.67,-790954.37,14220771.24,3501478.42,1553552.38,-1657207.67,-1200552.16,2810.60,237.92,-165.99,-165.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,302330063.48,201579966.87,83533069.04,274947567.58,291790509.49,189323782.13,62378160.54,357782135.83,272569685.81,198961698.35,68751715.29,435017339.07,305745306.70,194376587.62,53605380.83,375608006.13,278961418.17,173628949.24,54150782.70,272954788.57,188803008.25,118446035.34,43204076.18,219834226.05,-13737865.69,-13716899.37,-14079569.16,-77955012.11,-34040419.61,-26160960.00,-12033186.92,-130659065.46,-93268555.90,-50725151.55,-21142700.42,-21122496.74,6801700.36,11074650.31,611904.70,58452018.90,38508312.29,8035493.90,-4078828.48,26209393.83,14513145.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,304251261.15,203250396.35,83659797.89,288116805.38,302807170.46,202645550.05,68173344.09,348084976.29,269220978.24,188422197.33,62269850.89,349854943.26,259390663.06,182578338.77,52196598.32,334580086.13,255231220.59,157870317.58,49646910.95,268789730.68,188939713.38,118624773.05,43305542.47,219904193.63,1489382.67,-2015223.13,-5641223.72,-38518248.69,-14511401.44,-12835507.30,-5350876.20,-107351410.28,-80097904.67,-41724022.81,-15906170.29,5725675.67,22621230.81,21116818.89,5155843.07,73001712.68,48224825.69,17633679.85,1613938.49,43604132.71,25944805.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-1921197.67,-1670429.48,-126728.85,-13169237.80,-11016660.97,-13321767.92,-5795183.55,9697159.54,3348707.57,10539501.02,6481864.40,85162395.81,46354643.64,11798248.85,1408782.51,41027920.00,23730197.58,15758631.66,4503871.75,4165057.89,-136705.13,-178737.71,-101466.29,-69967.58,-15227248.36,-11701676.24,-8438345.44,-39436763.42,-19529018.17,-13325452.70,-6682310.72,-23307655.18,-13170651.23,-9001128.74,-5236530.13,-26848172.41,-15819530.45,-10042168.58,-4543938.37,-14549693.78,-9716513.40,-9598185.95,-5692766.97,-17394738.88,-11431660.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
