,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1653194103.52,1244041592.62,991687562.77,721664839.57,2776127960.34,1977362120.61,1336869323.55,724604715.56,3022490639.09,2159196817.25,1411216365.43,759439901.93,3018447073.31,2175928017.12,1461455720.84,807019941.81,3114149956.59,2255959063.20,1515703149.88,830889338.62,3332628319.92,2385369264.84,1635416778.92,913308667.34,3450319695.88,2413386456.56,1653858728.81,894018398.56,3547821336.33,2323005454.55,1563546884.90,840709246.68,3222764992.09,2273002515.01,1629907854.92,935695180.12,3030089772.75,2115206640.01,1425246529.28,767317677.93,2730471676.58,1915592373.61,1327049313.99,741343803.49,2654610744.66,1832778509.31,1284134162.48,734860665.63,1922844725.74,1351986892.77,935932975.26,515002069.94,2078689249.55,1438419873.00,1010803650.94,530025497.45,1648806323.15,1007977095.88,654449648.07,400848531.59,1424236024.58,1003990292.79,704558375.41,411130179.15,1469485619.21,1060748849.27,748119423.92,401719554.02,1672306334.73,1178249763.94,860758916.98,481758520.18,1889345303.68,1115325987.78,2004472626.94,959483149.12,1926279888.65,953965013.36,1853868788.72,950206283.52,1781306518.69,946098083.19,1389775389.83,660681400.00,285537886.61,152233200.00,227844860.00,116710196.37,224147070.78,85318692.82,76461957.06,76538870.50,0.0
2,营业收入,1653194103.52,1244041592.62,991687562.77,721664839.57,2776127960.34,1977362120.61,1336869323.55,724604715.56,3022490639.09,2159196817.25,1411216365.43,759439901.93,3018447073.31,2175928017.12,1461455720.84,807019941.81,3114149956.59,2255959063.20,1515703149.88,830889338.62,3332628319.92,2385369264.84,1635416778.92,913308667.34,3450319695.88,2413386456.56,1653858728.81,894018398.56,3547821336.33,2323005454.55,1563546884.90,840709246.68,3222764992.09,2273002515.01,1629907854.92,935695180.12,3030089772.75,2115206640.01,1425246529.28,767317677.93,2730471676.58,1915592373.61,1327049313.99,741343803.49,2654610744.66,1832778509.31,1284134162.48,734860665.63,1922844725.74,1351986892.77,935932975.26,515002069.94,1921829704.06,1354705351.37,946434232.05,515514590.55,1494416128.56,1003828516.60,650825649.20,388367368.30,1386908744.35,1000748163.00,701958608.24,400085657.42,1445218506.38,1058239560.27,746108915.36,400685970.61,1652944374.98,1175659616.74,858887803.60,480818098.47,1881094861.91,1114344777.19,1998670377.90,957339186.69,1914805386.97,949907743.24,1836347037.74,935396851.99,1773355944.41,943890110.97,1383639292.11,658003300.00,281494150.96,142849700.00,226577680.00,116710196.37,223850476.90,84518692.82,76461957.06,76538870.50,0.0
3,二、营业总成本,1681302289.61,1242740660.33,954185899.55,657423920.29,2454200832.47,1731337056.20,1146048861.83,616736112.34,2765056434.69,1919248207.37,1243423094.07,659852084.46,2724835950.59,1963641829.21,1291854797.16,708418998.28,2829147462.45,2049430958.61,1366699621.02,748745239.67,3059848119.91,2199550484.69,1491070080.83,842856780.61,3156834640.94,2228462017.95,1504375597.14,825460550.54,3235708827.10,2117898384.01,1395824445.18,775717612.04,2936154453.49,2086813731.41,1467775927.71,861909085.13,2748718625.83,1918200188.87,1275181089.81,702348609.77,2482813210.70,1737824861.23,1183252226.28,676703660.87,2425765759.68,1670014434.19,1156726025.19,665471525.53,1713257986.72,1213983504.40,832916047.14,463183566.38,1935158178.98,1335993487.17,941966976.69,487969627.45,1486586293.46,899276066.82,577585559.75,359917053.53,1308342338.98,924533398.62,643829976.20,374690755.56,1354692350.78,986142605.00,692924232.67,370617662.15,1569150220.13,1101515239.52,804590459.02,454728873.94,1806642604.17,1066390599.44,1926380547.05,914616886.04,1860151642.13,925705972.86,1791032412.06,902160438.88,1707508565.19,0,1334398197.94,0,273801511.14,0,0,0,214010507.90,80430095.71,72056924.16,66909599.09,0.0
4,营业成本,1151699021.01,870987911.22,704340132.31,532494999.43,1897147839.02,1338994482.63,893734970.43,490623592.52,2147710868.81,1522805905.70,984017848.51,539820872.74,2133318390.49,1547553539.13,1022648019.52,572909255.80,2211889144.16,1596180792.51,1063634742.59,596679408.91,2434864042.16,1736707749.32,1184442255.96,696785075.24,2517543172.66,1754935417.27,1194537303.00,678424417.76,2583870764.57,1674285243.17,1082329087.41,620524021.29,2327550394.77,1674192321.54,1204865611.94,722229393.82,2143449111.34,1503747847.03,1007782776.34,567467214.51,1949662845.80,1388283510.03,960445250.39,559779302.03,1848379330.99,1283086099.26,893955426.68,529808510.41,1231720419.67,891260546.00,615440423.78,357273675.16,1379344514.05,976548700.40,700048777.05,370562231.41,1144610206.73,694337741.68,461395077.24,297853440.97,1056042509.47,744984217.88,526525812.53,308745163.26,1125654895.78,823525994.74,585647388.19,305378205.77,1304296553.25,928625214.96,691022273.92,392894078.58,1543569524.07,946144475.29,1688645813.83,815473475.97,1636470748.55,807966913.44,1565991743.36,797012454.14,1545776918.55,0,1177108865.90,0,241086679.15,0,0,0,187852201.82,70968319.50,64197208.37,64473607.89,0.0
5,营业税金及附加,12367768.08,8101767.91,7205548.88,2699330.39,27406207.62,15752760.58,12364520.34,2705097.68,28888900.91,16382497.07,11854309.81,2559927.12,36536327.96,16360456.77,13443907.46,8504526.61,39696191.65,27247781.91,18068636.52,9041874.61,39157467.64,26268619.62,18092174.25,8611130.87,39539786.17,26597312.41,18564629.71,8187347.76,40657723.34,28029988.52,18601379.45,9026128.85,41572721.79,27917313.57,20768579.65,11549276.96,37211755.55,26010378.85,16343703.25,7200015.47,33148783.23,21923423.51,14380976.59,7405329.56,36688413.03,24274144.18,16260891.63,8259972.62,29395629.89,20227609.05,13560069.82,4513472.09,19067311.73,12891650.20,8333986.11,5587485.87,10049618.94,10298182.93,5934067.30,2458308.67,10113001.43,6086451.20,3826339.42,2841223.10,7835884.77,5439734.75,3416333.93,2199926.42,8840225.29,6246763.81,3947117.75,1857854.79,8487625.28,4017719.07,4978392.15,2060928.24,4934385.42,2497204.38,4580326.45,2078291.51,5553683.87,0,4956159.46,0,1003195.99,0,0,0,8535463.80,2888572.25,2431117.01,2435991.20,0.0
6,销售费用,149388423.56,100720703.39,66796100.53,37437561.20,165856955.99,106285766.58,68211769.30,39503666.86,169397957.12,110495805.38,69679355.88,34429817.92,163197067.71,106782688.16,71340372.60,38164862.28,160001032.10,113894416.37,74118255.96,39361911.46,153752804.29,109974741.58,72892070.84,36969365.29,148763777.13,105801439.58,68238834.20,35399607.71,144284590.48,97508743.43,69815616.67,35552774.57,136960649.34,95161733.73,65281439.52,31796983.22,136180853.76,95927071.77,63092501.40,34542179.87,121170913.91,79691848.94,52429688.47,31345930.22,129347290.02,91195077.19,64695814.34,37818896.40,88619088.05,65950065.85,45380788.16,24683614.76,97622088.23,73820722.71,51723867.44,25947652.56,87606444.71,59167615.11,39862952.18,20223241.14,78561105.65,57113570.65,39572156.81,21382707.13,70731390.75,43607646.86,30243890.25,19441915.41,72455007.58,49107553.71,32350922.17,15802361.32,70192351.02,33877114.79,65139169.32,24469349.61,44128048.24,21734497.68,40851112.33,19157109.10,40331608.21,0,33143238.06,0,10139357.37,0,0,0,17793181.60,6573203.96,5428598.78,0,0.0
7,管理费用,349414712.67,250508517.92,164737815.72,78931708.35,345088090.66,255399002.74,161735016.11,78623569.07,379392849.63,254310600.46,168029368.50,78364270.50,341024703.64,254874360.77,158664625.07,76009273.95,345220508.28,254548413.82,169826799.28,83064790.15,346917925.18,264729728.94,176760342.22,81266044.40,361123616.89,271214547.50,177638758.34,79819436.44,338125575.52,222572139.98,158766665.84,75011172.80,329036691.44,219021892.09,134566901.78,75638801.62,333343143.94,217069181.66,137315451.04,70057880.06,294918064.26,182275453.37,112048084.54,56237429.73,308613701.98,196272728.66,130580167.74,58581663.45,275928514.44,164605997.16,112851230.78,54490535.99,344539807.11,200636593.72,131997195.79,63698424.39,203949053.85,115449604.12,58785273.98,32682083.28,137479960.63,95270783.30,60333846.36,34664089.24,116390325.27,88259690.06,56993353.44,33817307.83,142718398.42,86926152.52,57180461.01,30372386.64,139678423.58,60086569.05,122777684.37,47114095.16,116279317.97,61303830.64,98044652.79,40974028.63,68680694.45,0,116040634.46,0,19782803.61,0,0,0,226940.39,0,0,0,0.0
8,财务费用,18432364.29,12421759.89,11106302.11,5860320.92,19468731.84,14905043.67,10002585.65,5280186.21,21670926.83,15253398.76,9842211.37,4677196.18,45503475.49,38070784.38,25757872.51,12831079.64,70946765.66,57702374.16,41194006.83,20839745.28,83764884.14,61869645.23,38883237.56,19225164.81,88584492.78,69913301.19,45396071.89,23629740.87,128675633.52,95502268.91,66311695.81,35603514.53,100823250.79,70520470.48,42293394.82,20694629.51,98432824.87,75445709.56,50646657.78,23081319.86,85338259.98,65650625.38,43948226.29,21935669.33,103749765.11,75186384.90,51233724.80,31002482.65,95869855.40,71939286.34,45683534.60,22222268.38,94584457.86,72095820.14,49863150.30,22173833.22,40370969.23,20022922.98,11608189.05,6699979.47,26145761.80,21078375.59,13571821.08,7057572.83,34079854.21,25309538.59,16623266.86,9780306.72,40840035.59,30609554.52,20089684.17,13802192.61,44714680.22,22431822.97,49127205.71,25499037.06,60644034.74,32203526.72,81543765.92,42902993.95,47165660.11,0,3149300.06,0,1789475.02,0,0,0,-397279.71,0,0,0,0.0
