,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,428896269.56,302131857.13,653580549.93,468211062.32,366272160.66,680474112.40,326761397.49,561090092.54,410580185.73,309084188.37,0.0
2,营业收入,428896269.56,302131857.13,653580549.93,468211062.32,366272160.66,680474112.40,326761397.49,561090092.54,410580185.73,309084188.37,0.0
3,二、营业总成本,341054021.55,236605282.12,533865423.07,389736820.19,294733962.96,555258196.20,265693367.49,421682747.95,334987073.15,267264184.53,0.0
4,营业成本,248895701.70,175666810.73,392298727.13,282244820.65,210406668.94,400873493.83,196942758.59,288581347.73,234211965.88,179233715.74,0.0
5,营业税金及附加,6187757.67,4533754.56,10414469.58,7764392.63,6241967.02,9475634.25,4320866.42,7252798.52,4214403.35,4803640.63,0.0
6,销售费用,35765456.77,22774385.41,53863091.16,42201783.13,31783010.73,60494837.86,24206599.84,44991978.86,32530317.17,30874053.15,0.0
7,管理费用,27948498.46,15973611.15,37065845.71,29020210.03,21003768.48,49551599.49,36383795.43,69662638.13,55727679.42,44983474.22,0.0
8,财务费用,-666838.21,354629.14,1753212.04,424464.67,2142230.75,4936249.30,1666489.12,1720348.64,3138414.96,7162187.08,0.0
9,研发费用,22923445.16,18212248.33,35776966.09,28081149.08,19005408.98,30132537.41,0,0,0,0,0.0
10,资产减值损失,0,422921.29,2693111.36,0,4150908.06,-206155.94,2172858.09,9473636.07,5164292.37,207113.71,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,826171.22,635376.71,189854.79,0.00,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,94189322.30,69594117.86,138524469.49,90295907.12,73473194.29,146463175.15,62288817.22,139407344.59,75593112.58,41820003.84,0.0
16,加:营业外收入,84107.88,83970.36,4191144.28,1466899.31,1553295.18,1324728.84,5830093.55,5203390.63,4788762.50,5122384.39,0.0
17,减：营业外支出,860088.13,543793.23,1463359.05,775838.94,535701.00,1931670.21,709828.24,4211292.13,3766948.04,1066038.14,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,93413342.05,69134294.99,141252254.72,90986967.49,74490788.47,145856233.78,67409082.53,140399443.09,76614927.04,45876350.09,0.0
20,减：所得税费用,13797491.59,10195179.26,19698179.06,12510598.69,10970027.42,21519830.63,9926178.35,20637003.34,11189856.96,6592797.07,0.0
21,五、净利润,79615850.46,58939115.73,121554075.66,78476368.80,63520761.05,124336403.15,57482904.18,119762439.75,65425070.08,39283553.02,0.0
22,归属于母公司所有者的净利润,79615850.46,58939115.73,121554075.66,78476368.80,63520761.05,124336403.15,57482904.18,119762439.75,65425070.08,39283553.02,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,
25,基本每股收益(元/股),0.220000,0.160000,0.340000,0.220000,0.180000,0.350000,0.160000,0.330000,0.180000,0.100000,0.0
26,稀释每股收益(元/股),0.220000,0,0.340000,0.220000,0.180000,0.350000,0.160000,0.330000,0.180000,0.100000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,79615850.46,58939115.73,121554075.66,78476368.80,63520761.05,124336403.15,57482904.18,119762439.75,65425070.08,39283553.02,0.0
29,归属于母公司所有者的综合收益总额,79615850.46,0,0,78476368.80,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0.0
