,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4220884806.12,2722864658.58,1389263906.31,5810299609.24,4318829539.55,3004932198.69,1446131298.90,5575638644.32,4503155165.73,3189407717.40,1586769072.50,5103229046.58,3000518644.27,1906684509.83,1063637394.94,6571831838.63,4270720511.51,2503269131.73,1358925867.79,6859845790.15,4342829381.06,2868488890.71,1384713524.70,7274115642.96,5578029429.89,3828152319.73,2029266218.06,6933131940.53,5254305514.69,3741289297.88,1824511918.98,6950706282.98,5066274765.85,3207395275.73,1415865962.43,4047165454.24,2992623783.57,1823377675.65,859236207.59,3096931914.45,2437529194.76,1679131049.40,766846347.95,4144201705.02,2569613585.06,2331098100.86,0.0
2,营业收入,4220884806.12,2722864658.58,1389263906.31,5810299609.24,4318829539.55,3004932198.69,1446131298.90,5575638644.32,4503155165.73,3189407717.40,1586769072.50,5103229046.58,3000518644.27,1906684509.83,1063637394.94,6571831838.63,4270720511.51,2503269131.73,1358925867.79,6859845790.15,4342829381.06,2868488890.71,1384713524.70,7274115642.96,5578029429.89,3828152319.73,2029266218.06,6933131940.53,5254305514.69,3741289297.88,1824511918.98,6950706282.98,5066274765.85,3207395275.73,1415865962.43,4047165454.24,2992623783.57,1823377675.65,859236207.59,3096931914.45,2437529194.76,1679131049.40,766846347.95,4144201705.02,2569613585.06,2331098100.86,0.0
3,二、营业总成本,3479216312.48,2112764063.22,1097918331.90,4677671384.11,3102606785.55,2168810218.38,1082117946.73,4586383207.16,3709915313.70,2596589925.12,1272675209.35,5036909581.68,3095428829.14,2044275743.38,1171262113.96,6555419187.07,4244117001.52,2483323413.66,1334749551.63,6685575166.65,4198697426.85,2769384304.79,1301279746.23,6605894485.84,5002049933.70,3359902095.23,1732362685.34,5703704258.85,4128774815.89,2844003075.86,1306883793.14,5177109132.98,3556403704.45,2219328716.28,955517762.80,2884689027.62,2016622711.52,1232992782.29,627614871.05,2469212100.82,1883097938.91,1223583716.76,548240300.73,3180190776.12,2076214019.33,1845072591.91,0.0
4,营业成本,2008149488.27,1214981339.71,605715098.77,2648527717.57,1903448753.98,1379188225.79,690572095.00,3028144973.71,2649172415.13,1913121659.94,974331841.70,3898668095.86,2346206932.95,1579369400.20,936973906.03,5671815563.83,3560721465.80,2034421047.42,1112390784.55,5647218032.08,3419426882.50,2250143396.81,1017466218.18,5373108438.91,4086157740.21,2718996740.80,1421140486.68,4448908985.46,3209837215.67,2214413666.87,1019728101.35,3918868754.07,2683115248.67,1655623888.92,704957091.51,1989237719.13,1398999151.19,851661840.55,441785150.07,1885805213.73,1441736606.04,968053721.56,368963322.56,2385332080.86,1528372743.01,1369411266.86,0.0
5,营业税金及附加,226555617.03,139140921.73,66302569.25,370680622.33,250062332.82,165197189.58,83537990.04,280924738.81,205602266.99,138687098.35,70967226.28,193547022.59,114468020.79,69358728.50,33115749.71,147911645.45,109060385.98,75536299.11,41728121.73,223480403.41,169214622.09,118394554.15,68230468.16,277003087.17,210533792.78,148295618.70,82459854.25,331462969.71,259686552.74,184717511.76,97692462.99,348428034.76,259487798.58,175430155.34,73718581.17,244855036.85,181196114.47,110688693.88,45807339.71,131982212.96,96643192.88,62492933.45,33991927.37,102076205.70,28823158.08,25824580.89,0.0
6,销售费用,522041951.20,320490856.77,202480197.77,620929586.13,402901565.06,297907884.38,145051275.61,477870643.86,322348331.74,208029136.22,95448666.18,350857803.03,236082856.48,125243641.24,60344695.25,182038715.78,142135628.93,73566933.01,30783147.59,179948102.65,133239048.81,81856982.36,52007027.10,188580880.82,156967357.99,109413894.10,57318266.09,212485218.91,155679639.78,107659605.78,52073202.85,234053315.75,180690542.94,121400265.67,52157359.44,178981471.45,132527711.43,78469104.03,38690476.93,127331133.92,91985251.30,58713155.55,24854639.29,193071792.03,155896725.14,126381238.04,0.0
7,管理费用,484378093.32,268202644.44,142104205.59,639006003.49,372289055.78,208986999.43,104149316.35,339219489.06,255705189.34,164688966.53,68929786.04,370093452.95,255476547.10,171406681.02,64965174.35,405447034.73,305345318.27,201308133.54,120983949.12,536812229.40,351549405.47,256503580.06,140317279.14,633682081.96,438235846.53,299109416.34,145498545.95,657323377.23,458696000.89,301464296.13,123543736.32,611877982.04,373871968.60,229155046.43,116747761.95,426108576.80,266408810.00,156913329.83,81270999.52,306290857.12,238057106.31,127363455.02,113722270.04,443005547.75,340656615.50,313417885.81,0.0
8,财务费用,234188015.10,166785306.88,81316260.52,265615447.90,162368873.66,105989970.48,58807269.73,304289111.42,258799792.31,157944124.52,62997689.15,234587002.67,136021184.76,91724005.36,75862588.62,144498138.09,106694066.24,78330864.28,28863548.64,92429641.94,119459109.50,56677432.93,23258753.65,125968738.55,98743770.28,72674999.38,25945532.37,51839657.50,28872119.47,19744707.98,13846289.63,61459179.21,47602001.43,26083215.69,7936968.73,39503324.23,27373098.59,26953979.61,17492692.01,32483545.85,20314448.84,12806402.51,6688101.15,44794648.86,18378717.13,10037620.31,0.0
9,研发费用,3903147.56,3162993.69,0,14493195.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,118418811.60,11536204.25,11539948.72,0,155934250.30,18287318.19,14118939.56,0,-10843795.42,7173287.06,7173287.06,0,3708089.19,20160136.30,20160136.30,0,5686757.17,5808358.48,5808358.48,0,7551258.43,11411425.91,11411425.91,0,1684050.04,16003287.34,16003287.34,0,2421867.15,11636144.23,11636144.23,0,6002899.16,10117825.84,8305834.39,2568212.81,-14680862.76,-5638666.46,-5845951.33,20040.32,11910500.92,4086060.47,0,0.0
