,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,429939775.46,245857325.07,119632095.21,496778863.65,368877032.40,226288877.67,115599594.26,388369350.86,280532335.13,188808813.82,97731466.65,344109966.80,236713244.11,125315519.52,48949276.05,239788184.14,155290903.43,101708724.25,34406422.11,231705215.38,167613166.39,42453852.58,213126984.56,170425065.36,103312361.87,0.0
2,营业收入,425233888.37,242461219.92,117872930.74,494718722.69,368117569.78,226061905.01,115493690.78,388369350.86,280532335.13,188808813.82,97731466.65,344109966.80,236713244.11,125315519.52,48949276.05,239788184.14,155290903.43,101708724.25,34406422.11,231705215.38,167613166.39,42453852.58,213126984.56,170425065.36,103312361.87,0.0
3,二、营业总成本,405061701.02,240702168.13,116388180.93,459735691.78,327887555.49,198409460.32,98245810.97,301183870.39,212813249.61,142466621.69,68440345.32,246509521.63,162893947.35,83069553.58,39090229.67,154620782.77,96218286.56,61816415.60,25648794.81,114807879.05,74327853.15,24654851.80,72954314.76,70193440.52,50322490.64,0.0
4,营业成本,309086924.41,177483909.74,85020364.97,314491383.21,226316713.18,130916470.28,65278589.71,181687600.08,132799426.58,92002883.58,44790330.71,156494965.51,103732398.07,47937997.81,19887395.17,67340268.11,39288816.36,25223860.92,9935220.29,43564238.53,31633953.41,13275764.63,19525308.91,12148701.47,6740927.93,0.0
5,营业税金及附加,893487.26,634272.10,197924.63,2461123.91,2031506.48,1290747.98,724613.72,1941174.30,1368595.13,910820.34,526494.50,1692186.37,896346.39,517025.59,164081.51,1739137.02,1267404.25,952150.48,288194.57,3327111.70,2234372.74,433246.66,3725899.08,10857473.46,6741619.01,0.0
6,销售费用,41110728.97,28914594.80,15162121.97,73129781.31,56200617.74,38562362.62,18023694.47,59260090.08,41988706.33,25751558.22,10016589.47,38154312.13,27148785.77,14130434.47,7955191.60,38845747.05,26945220.76,16428164.72,6724674.76,27764243.14,15264209.39,3770431.43,19423078.57,21113075.58,17563828.72,0.0
7,管理费用,22393075.74,12533465.39,4936718.02,23344869.09,16796616.18,29442389.03,14786831.28,63731100.38,42250687.26,27718726.26,13646379.12,56727809.18,37395059.20,24272696.23,12700869.81,49073600.28,31530358.44,20851634.52,10706174.53,41158887.97,26969669.39,8259142.06,29642520.19,24946737.13,18252066.84,0.0
8,财务费用,-5480673.64,-3035344.08,-1317584.94,-5820986.38,-4399409.30,-2869539.13,-1442984.05,-7460604.73,-6338350.73,-4281329.73,-1974079.93,-6828867.22,-6596184.61,-3536385.01,-1441472.06,-3789177.57,-3013057.74,-2076181.93,-938925.22,-2841475.07,-1915473.08,-473433.91,-1355043.18,-1173201.56,-557061.22,0.0
9,研发费用,37058158.28,24171270.18,13177608.90,49694634.24,30289519.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
