,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9151479191.07,6722806355.38,4537006487.51,2198585446.22,8778435930.03,6482188803.29,4195090975.74,1984813481.38,10206051860.84,8131169033.82,5224486970.15,2621450669.45,10164995152.11,7698589496.05,4901028133.37,2158140494.08,9553045594.70,7584181619.98,4855363747.71,2330653653.93,8526371828.72,6101329103.02,4132736738.33,1927114945.88,8616010087.54,6455888051.87,4374409097.24,2073506520.40,8573880679.96,6465392044.01,4281715960.02,2178530268.71,7333285943.68,5661327167.22,3732644877.37,1839152277.76,7062859478.30,5143705565.36,3328967956.64,1506554539.95,4586369806.68,3524537727.23,1833214646.93,494144516.15,5960553258.41,5152715180.66,3427749127.21,1729510845.79,5837129898.01,4327524267.74,5035472708.35,6759249096.01,3528388160.45,0.0
2,营业收入,9151479191.07,6722806355.38,4537006487.51,2198585446.22,8778435930.03,6482188803.29,4195090975.74,1984813481.38,10206051860.84,8131169033.82,5224486970.15,2621450669.45,10164995152.11,7698589496.05,4901028133.37,2158140494.08,9553045594.70,7584181619.98,4855363747.71,2330653653.93,8526371828.72,6101329103.02,4132736738.33,1927114945.88,8616010087.54,6455888051.87,4374409097.24,2073506520.40,8573880679.96,6465392044.01,4281715960.02,2178530268.71,7333285943.68,5661327167.22,3732644877.37,1839152277.76,7062859478.30,5143705565.36,3328967956.64,1506554539.95,4586369806.68,3524537727.23,1833214646.93,494144516.15,5960553258.41,5152715180.66,3427749127.21,1729510845.79,5837129898.01,4327524267.74,5035472708.35,6759249096.01,3528388160.45,0.0
3,二、营业总成本,8292189126.91,6041639023.56,4135000467.54,2084726796.29,8208443096.50,6175902571.64,4003428913.61,1913900705.14,10144668041.73,8110120520.91,5232615950.08,2624826757.47,10126894337.04,7754198658.60,5025935633.52,2263263839.56,9588342395.37,7630410807.67,4868081421.57,2328303372.27,8364114171.01,5864929808.27,3996922691.34,1894287171.56,8360075798.74,6285540707.60,4230636486.24,1987479866.69,8018876388.71,6009007284.28,3916463273.99,1968550883.10,6466593854.16,4985687166.74,3256577594.18,1616251446.36,6066122565.42,4453514084.55,2779629172.48,1208863591.96,3906887520.13,2974579780.11,1569329460.75,370169682.54,2635481943.94,2031225426.06,1350902861.36,676895887.68,2305718765.40,1581017077.21,2005630237.33,1905937485.45,1329946326.03,0.0
4,营业成本,7362319630.31,5312437507.33,3671406665.88,1854916609.55,7165390239.43,5484504985.49,3595068184.38,1698178457.73,9424552458.14,7612574509.86,4916846195.07,2473604039.79,9693155029.14,7483427466.95,4793483694.10,2118132649.73,9139252693.86,7321101407.28,4642577624.01,2225786089.49,7789745383.06,5516435198.60,3781186392.28,1810658253.96,7916002969.89,5963800350.48,4028741452.73,1894671142.52,7578435950.58,5709088907.46,3711153675.92,1906477081.38,6101792527.07,4725664510.11,3084725974.71,1535336610.76,5737495644.58,4234143979.89,2641433405.17,1153364542.24,3705702271.41,2821555313.19,1485488719.59,328135777.87,1815354076.41,1310318688.81,829047785.35,414297811.29,1497335030.47,1075935853.42,1572173839.45,1504062630.02,1142984199.24,0.0
5,营业税金及附加,443858146.10,351581846.51,228795843.82,103932895.28,422014517.47,294303226.71,189217684.84,94260673.06,291626446.52,203977071.73,128093826.63,64568861.98,172983715.22,105325003.59,73081640.78,35020492.97,39616647.78,29864302.21,19770581.74,8869410.73,80078261.18,69118647.17,37122011.51,10105977.59,50216848.52,37169651.19,26147811.35,14655503.87,82825268.79,62720891.06,44106004.85,20355379.14,106622028.66,88249594.75,61223635.02,30229069.30,113404858.59,86704912.61,52050664.71,19750338.39,78365504.23,65760959.47,35616699.78,19933070.21,596385824.30,518894094.26,325146270.97,180280957.45,470465233.78,301021522.42,135073123.40,63522218.33,12481856.41,0.0
6,销售费用,70342332.87,51282291.05,33914015.92,15081793.33,68460225.52,46177386.08,27850757.58,12280451.43,65544088.54,43912054.21,28100277.44,12855311.32,50327625.69,34327640.77,20968010.37,8988451.86,46352644.67,34353853.37,23143035.88,11355667.70,52610800.39,34307395.29,21265876.30,10065034.63,38673852.24,26669136.74,17474401.27,8516078.90,35730921.57,23803084.36,16293172.67,7738007.24,37906547.98,29635667.97,21251138.48,9102092.37,42015229.29,25971385.96,19145111.88,12230715.68,36172091.92,25083155.17,15344107.21,5903954.11,52793741.72,37296473.27,23617983.18,9573852.87,58473226.18,42127197.41,55115523.83,55160867.91,41294244.34,0.0
7,管理费用,297250683.81,213969990.85,158477512.51,76549533.06,324402479.52,281696439.76,177007594.62,89971268.73,298287868.11,219633875.51,135071864.97,66981886.69,307172734.80,209472322.03,194516555.61,103530184.25,302691999.40,237513038.02,177049931.36,92427701.06,415622056.49,319610935.47,206398080.41,94031010.65,394984394.84,280254330.19,187156666.60,92544384.02,413087675.04,275505154.40,190522413.03,71840558.37,308616392.03,217092009.86,137958612.63,68848974.68,277364448.42,184767971.93,124898636.24,60297477.99,258909360.15,190925119.90,124843207.05,53442444.39,322891110.20,228633808.34,152693383.24,54627926.72,231281104.37,126150156.05,285759915.40,285772745.50,122615690.05,0.0
8,财务费用,-86424808.44,-48857448.06,-30335743.18,-3500878.08,-64262560.73,-60512398.15,-32375157.20,3422011.14,3686503.89,-5626009.85,-9726342.87,-9212920.18,-89006801.68,-62638848.48,-44293364.13,-21353578.62,-90985656.52,-65383399.99,-40447894.84,-20494583.81,-92932727.34,-74470547.24,-49548498.11,-26762548.82,-105074392.16,-77667247.45,-51968311.99,-22907242.62,-142995706.07,-103207985.03,-77899223.69,-37694142.32,-115369060.95,-81016682.20,-52195429.46,-26938601.51,-108440843.65,-83928753.15,-63753232.83,-36779482.34,-186480717.73,-150046045.84,-113264621.39,-37187344.04,-150496774.99,-70076297.10,14238780.14,18115339.35,40221621.41,29326632.42,-59737951.74,-13070453.36,-156805.29,0.0
