,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,42887232439.68,34038653008.80,22032537774.18,8956750057.09,39601073385.47,31321588078.18,20063600820.80,9033083183.63,34410168631.89,27579530299.87,18685311957.82,7659937320.23,33429059137.17,25821088163.62,16468026248.67,5380244562.87,31079198293.46,22349535162.72,12528715715.00,4912411512.80,26133649861.49,19325975916.54,11185860531.95,5177456760.21,21921769773.01,16196593894.03,10466768536.95,4742911866.67,16268432099.08,10021261402.39,5623155439.77,2794787022.64,12841605025.48,10077644636.22,6357033258.18,3195629947.76,9266955299.61,6893862584.00,4532038048.78,2034564481.91,7154935204.39,5222636906.64,3164716935.76,1424359075.81,9162910234.49,7990501308.67,5661360213.57,2597175470.19,8460070904.75,5921834217.54,3688971573.52,1659866825.98,4835290470.01,3125889305.12,1871705476.40,729376564.61,3630019030.31,2752080415.67,1808280429.80,811569472.93,3044552307.26,2180274198.29,1425762419.35,593426531.89,1621820725.08,1200854186.13,709972960.77,347331453.78,1221227926.62,878407595.00,535039643.46,241873459.34,1141251904.05,0,1195209135.86,595020876.48,1108520772.96,572880045.24,1001045513.73,1013330296.42,1044079989.24,0.0
2,营业收入,42887232439.68,34038653008.80,22032537774.18,8956750057.09,39601073385.47,31321588078.18,20063600820.80,9033083183.63,34410168631.89,27579530299.87,18685311957.82,7659937320.23,33429059137.17,25821088163.62,16468026248.67,5380244562.87,31079198293.46,22349535162.72,12528715715.00,4912411512.80,26133649861.49,19325975916.54,11185860531.95,5177456760.21,21921769773.01,16196593894.03,10466768536.95,4742911866.67,16268432099.08,10021261402.39,5623155439.77,2794787022.64,12841605025.48,10077644636.22,6357033258.18,3195629947.76,9266955299.61,6893862584.00,4532038048.78,2034564481.91,7154935204.39,5222636906.64,3164716935.76,1424359075.81,9162910234.49,7990501308.67,5541817643.73,2542788347.72,8258421216.01,5780771571.56,3593493124.13,1659866825.98,4823481625.50,3117181687.06,1866041106.28,726602271.96,3624008686.93,2747551054.03,1805620962.89,810223356.37,3041915076.12,2179558327.63,1425292519.94,593301192.76,1621124320.70,1200304119.90,709553363.00,347171239.29,1220442145.42,877887129.00,534808495.66,241760265.19,1140927361.79,0,1190040648.56,594764911.74,1108400525.91,572782943.42,1000741274.13,1010080806.05,1043192889.96,0.0
3,二、营业总成本,41521780358.80,33079846532.93,21333052251.62,8631349611.58,38416240762.90,30373058034.44,19413830335.57,8716449983.48,33223472891.65,26779958792.91,18133878141.27,7342277244.18,32918501367.99,25654079161.46,16410820218.36,5362885831.72,32591856436.31,23206345271.18,13196500831.36,5274324598.90,26272391161.76,19166568520.05,11032854565.68,5098188077.21,23581360073.79,17442506847.77,11583357783.92,4942141369.84,16232557337.47,9886643591.28,5519568442.44,2736983183.69,12008430717.62,9372859926.04,5864248488.54,2942657394.42,8887046357.50,6574671747.33,4320519726.34,1953480121.20,7014891384.37,5105015102.16,3191577770.14,1529874518.67,9181700012.47,7400022795.12,5227347804.80,2400752941.92,7832553205.60,5403853612.37,3375384237.18,1515749970.11,4569094042.38,2974938828.39,1820450458.13,703393139.66,3284561939.40,2451843168.79,1584644678.96,694027443.07,2632207043.66,1861974859.21,1232421911.59,551761005.02,1568473443.18,1158187307.39,683378156.25,341285359.08,1215670275.28,886348680.00,557318832.06,246249539.59,1130433029.74,0,1112672011.69,554521872.47,1016691479.02,513002876.89,891166217.45,917459369.01,962656226.48,0.0
4,营业成本,39109365895.91,31356671838.82,20215034004.42,8075447924.86,36098876384.32,28737164276.25,18357064443.91,8199862194.47,30934351987.02,25283579552.59,17155315127.07,6865782502.97,31075798481.98,24280620485.91,15475355060.77,4901958137.14,30016960936.26,21860550400.84,12280794915.30,4764596777.86,24535643880.98,18036387458.48,10300478415.52,4697104481.90,21872751395.44,15685899807.37,10073824216.74,4491199178.85,14746465197.71,8953509069.93,4845892135.52,2422508631.07,10767065245.61,8460181360.11,5289115084.31,2619464989.81,7982248357.42,5939095145.73,3932280641.45,1762321891.35,7014891384.37,5105015102.16,2839113160.96,1529874518.67,8006509543.23,0,4649470238.31,2136851039.84,6937686875.28,4780219198.62,2961717564.01,1374271454.73,4046151279.60,2625587655.54,1597561240.25,594006390.59,2895447148.50,2161202107.52,1389684735.10,603397627.64,2364629486.27,1681898653.67,1120888952.51,488983888.75,1364141124.27,1007168540.69,582017649.05,287408653.96,1052582856.90,752281124.00,469082358.18,205692415.10,979866949.10,0,988666280.61,498334148.47,934118852.69,479213010.58,811489740.82,844432583.13,884562188.65,0.0
5,营业税金及附加,171082795.54,126507016.33,84205722.16,47995407.96,198048551.47,156796028.40,110491733.54,60271690.43,190760040.22,152537858.96,101196388.59,44904539.09,133024776.95,61870131.74,28100533.09,16048793.43,60162537.65,30052512.33,21669308.54,6836753.56,39299364.75,34854509.38,26573658.63,10728851.45,29283862.22,14394531.87,10605774.96,5178522.69,47106342.17,25126136.09,13188781.03,12576119.15,51018439.41,41745856.37,33481941.57,23367306.83,56275955.51,34416298.07,18388688.63,10737718.11,42810380.84,34283001.32,22073068.33,11361623.33,45689070.16,43227263.03,30031492.82,8791368.56,36364907.98,29798589.90,19393097.58,7466519.65,37783748.91,28291838.00,15549902.55,8037078.61,23022220.66,18162332.30,13106512.30,4380717.86,6450578.36,3644047.83,1942389.87,1403119.03,3347576.46,2457050.98,2316763.43,171946.26,3198857.61,2927886.00,2121458.14,1248846.09,6932763.00,0,5243330.02,2324349.50,485627.80,120324.47,3399282.49,5460332.13,3977463.09,0.0
6,销售费用,198948372.40,140698547.81,91142567.48,41575125.78,177469349.34,134838627.35,83970294.55,40740508.59,157428200.36,115504381.62,75744970.03,34952697.63,169954116.35,122956909.70,79410862.02,34983304.91,174327910.07,112471808.92,74194455.01,35571686.29,160322675.83,117949040.59,76636622.61,35934079.72,202470871.56,151543391.88,100910459.67,53985324.21,182666234.35,125745728.27,81522412.09,40129803.21,166208428.85,121778857.61,89450411.20,43993818.80,135571110.83,96581085.63,64202038.20,29666124.50,120608986.11,85189538.60,51940474.01,22339550.57,124679796.69,87087503.73,56864617.24,28214060.03,108480740.42,74183829.25,47326482.21,23271010.32,76695570.89,50891814.56,32266453.96,14663425.45,72758199.20,47383420.93,28292408.04,12794890.21,56809338.83,41884149.62,27131833.86,15722153.65,42229676.37,32912818.87,22087649.23,11541992.17,37579378.66,28550643.00,19212688.48,9738879.87,37975806.28,15901313.40,26782745.39,11950566.75,29084778.17,14698633.37,26222039.62,20101948.48,22042584.27,0.0
7,管理费用,1213474541.84,842383748.12,536091852.65,244242656.97,971960063.86,646108171.15,464087075.64,222064790.78,1142140279.22,719399762.61,461099773.14,211859829.30,846003575.05,639603483.62,460925488.58,220474116.81,1226342886.83,450196548.06,312784653.15,164765264.92,572193589.06,360953539.44,240574903.78,127298601.06,599565657.42,418661122.56,286759545.47,148775370.58,518701778.38,286014909.02,238868113.49,128683384.35,523975506.95,396208723.13,262117628.83,147359409.95,444967166.44,295951133.82,188405646.92,101640033.85,327710176.34,252420500.39,163537280.94,79169803.47,344978637.63,246861392.32,176341925.65,77420648.57,328637656.33,227710861.87,156552002.65,75146981.78,306786469.00,208510904.15,140657742.83,67969522.63,223279418.67,171083973.81,121401518.69,60350310.15,151470881.90,95795139.87,56832835.71,32192935.96,110162931.90,76475459.56,50789327.68,24894763.32,83946325.20,72567066.00,48083024.93,19381590.02,73921280.96,33086651.57,65965737.04,34825815.67,41152543.76,13122775.44,38627273.92,35613369.53,34526694.33,0.0
8,财务费用,684381312.93,527562110.62,356641675.45,195840961.54,801393944.95,612887249.30,401248069.89,197013974.24,576274141.94,504619908.92,335389707.65,184153451.36,744951882.42,566461342.96,380442203.19,189421479.43,834594166.85,573564333.60,373536765.71,192791008.52,823067097.93,633664584.88,378327601.06,192182206.47,674928880.57,506283428.16,322721692.71,131385465.47,566921450.98,403625522.54,302643206.43,132610657.60,376149618.94,311807111.37,190059345.37,108483818.11,209846619.26,207099129.83,115664735.65,48223667.30,181676455.50,149306262.79,98640609.18,55612334.85,311609744.87,247271270.73,180301541.44,98717680.25,205499956.45,137668211.28,87265475.76,35633843.99,101676973.98,61656616.14,34415118.54,18716722.38,70054952.37,54011334.23,32159504.83,13103897.21,52846758.30,38752868.22,25625899.64,13458907.63,48592134.18,39173437.29,26166766.86,17268003.37,38362856.91,30021961.00,18819302.33,10187808.51,31736230.40,17614637.05,26178716.60,7198218.64,11124381.76,5848133.03,11427880.60,11851135.74,17547296.14,0.0
