,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3075549633.43,1786052453.56,727930777.36,3048213983.28,2142689708.49,1309367429.38,581898614.64,3547048699.05,2616717982.44,1566966476.72,734308924.02,3106645158.96,1988338488.21,1038383416.38,488073861.05,1129652717.24,680897615.28,454909811.10,199837502.95,942198411.01,684521424.21,481493323.34,215363530.54,982627398.34,721832523.89,496845716.90,212514733.07,970920433.38,715189544.70,482603735.63,190561920.07,1073678022.53,847047576.50,597999270.20,147357322.01,611322910.10,467565531.65,327109662.58,159774373.15,589119685.17,392837429.71,239809675.66,104344250.56,585817407.24,452389585.23,297693599.91,151553991.97,567443334.59,383866215.31,248475612.20,115617063.71,463268960.18,368054798.09,226135100.04,107936496.08,398361770.52,341808736.45,227390460.90,111314684.33,452683146.22,334920513.46,204194869.21,97213776.78,303699613.80,228153555.46,112449682.88,47561251.05,189406615.94,128695374.28,85747588.38,178511824.20,167231189.98,132917664.90,0.0
2,营业收入,3075549633.43,1786052453.56,727930777.36,3048213983.28,2142689708.49,1309367429.38,581898614.64,3547048699.05,2616717982.44,1566966476.72,734308924.02,3106645158.96,1988338488.21,1038383416.38,488073861.05,1129652717.24,680897615.28,454909811.10,199837502.95,942198411.01,684521424.21,481493323.34,215363530.54,982627398.34,721832523.89,496845716.90,212514733.07,970920433.38,715189544.70,482603735.63,190561920.07,1073678022.53,847047576.50,597999270.20,147357322.01,611322910.10,467565531.65,327109662.58,159774373.15,589119685.17,392837429.71,239809675.66,104344250.56,585817407.24,452389585.23,297693599.91,151553991.97,567443334.59,383866215.31,248475612.20,115617063.71,463118313.77,367253131.62,225699767.83,107725865.86,398053909.40,341947246.61,227638510.95,111250724.95,451998746.67,334460078.17,203871732.21,97062985.63,303068631.01,227846977.66,112274261.22,47446911.87,189137930.20,128478008.72,85564285.82,177960698.59,166107001.55,132658412.62,0.0
3,二、营业总成本,3016575241.95,1753629255.33,741856373.80,3116426827.13,2132877748.79,1311554741.78,611204971.93,3546725519.53,2523462999.14,1521079439.63,720476954.60,3039401308.36,1914970369.23,1004579927.29,476705471.16,1051050441.50,624231378.05,406734484.93,172478188.74,817936111.69,597170932.89,398617609.05,188767532.64,833274462.68,632885039.37,427974172.59,189336982.98,822175793.29,594632116.22,399585626.08,165622479.85,932380210.21,711934514.83,507741569.32,138116162.42,585338495.59,455001598.29,316849937.96,151381222.59,567570320.93,394015036.57,257018188.62,123024827.64,618085780.95,456683177.19,291462464.65,144499320.07,541010628.05,359915551.05,238731549.97,110500122.00,501882522.50,395729063.45,248768627.02,128546772.82,478384319.93,355110850.90,223688134.05,109704464.47,411176421.70,306387469.31,187646560.12,87132392.26,278474304.45,215789126.33,106087415.56,44488032.77,169098903.03,113457940.26,74657326.79,157316895.06,146704665.88,121399461.84,0.0
4,营业成本,2677262994.57,1527102801.25,619594823.15,2593215645.02,1796543355.65,1088993464.43,495168863.02,3020687111.15,2233640334.38,1318677447.92,624656263.38,2610033079.05,1680473157.72,866404401.44,418855210.63,893303783.80,524928973.77,345814638.36,152614357.64,709961586.08,518124137.83,356450325.95,164814278.73,737379470.88,545669485.17,377420927.12,163902468.12,718294497.65,515098672.17,345463663.60,139865026.60,811060546.15,610139492.36,439769558.63,115541621.93,498861110.88,393526649.60,279384927.66,129837238.50,488141479.40,339708280.33,222904877.69,107979066.41,524340060.74,389254861.89,247535690.57,123045428.69,447390172.83,302306226.20,202036542.40,93724666.70,421986474.97,344445559.33,215487624.49,112421931.09,390275263.92,304160637.24,195556653.18,96380047.52,350045941.80,266710171.05,163256496.34,73537699.06,244551598.93,193764260.87,92451870.86,37898111.64,143435308.23,95881209.64,61080962.67,135028979.70,125515699.92,103678886.48,0.0
5,营业税金及附加,12557171.88,8928054.05,3826152.02,18620853.86,9125335.12,6138045.88,2540685.01,22054027.60,11876186.19,5141044.31,491467.89,9701399.21,2282347.91,1690743.03,1038932.00,4304207.58,2700256.34,1667279.21,1038598.69,3330774.85,2500403.82,1988950.38,273021.37,4064434.06,3832583.51,2443131.96,1164731.60,4764391.34,2342961.14,1861120.42,1291496.41,4625003.74,2331839.34,1630725.63,149192.37,1942745.14,1619102.42,994383.23,674949.86,2609342.33,1347799.08,599554.12,237680.48,1700219.41,1223415.58,662187.53,502162.98,2354393.40,1457036.75,635899.20,102644.10,478728.40,235464.11,156184.23,83078.26,863745.80,855643.84,681834.75,372247.89,1793935.99,1110662.68,653627.54,382589.22,1114947.13,705532.89,167100.85,55129.98,856435.28,646157.99,366626.33,834088.85,1108260.45,914377.90,0.0
6,销售费用,62596839.06,40946872.73,20356803.82,92129749.96,66771382.90,45801617.40,24299039.27,88567083.61,64135330.36,45722098.47,23134481.52,81545241.52,52783741.41,33973988.00,15942617.32,32474028.48,22576367.96,14264809.60,6347737.18,26389529.62,19626007.36,11608733.91,5634155.41,27843411.22,20748761.95,12283595.32,5503994.03,17893241.70,13349771.59,8709337.24,4466941.25,22937288.82,17080168.26,12462713.93,3152346.79,13053830.78,10452655.35,7026876.52,3637947.73,18828000.81,13975236.41,8655377.97,4346609.43,18034110.53,14297471.19,9064941.02,3922930.70,20815904.65,11039443.72,9645457.51,4985756.26,21476923.45,15896425.07,9929316.50,4188087.91,17974596.40,12318887.58,8199624.09,4269685.44,18158169.09,12979910.67,7692080.68,3709347.31,11522133.21,8141067.54,5151752.36,2533808.36,8777460.13,4768248.81,4193602.13,5182030.18,2972167.99,4046636.89,0.0
7,管理费用,98919957.83,65450312.24,36198962.00,122744145.33,98785500.30,118414978.27,58829535.85,261419025.47,152622254.34,113078796.61,53448323.94,232418441.64,130627968.32,72500356.59,31712445.50,70307466.16,46490593.63,26806172.84,10886090.98,52000111.08,39677067.63,23635421.30,14353670.42,59770956.91,49710881.40,26726682.48,13528809.02,54847232.43,45803806.35,30369286.17,14008669.72,59350559.27,58149753.73,35988784.53,13366897.67,48458541.75,33672131.44,22205606.80,12475170.02,32180145.63,25976953.21,18032261.62,9105235.67,36259189.35,28020975.65,17983066.51,8929892.87,30836402.80,22835479.49,13931041.18,6353977.61,33733549.25,19071701.06,12643516.62,6307504.43,49779429.25,21608491.90,12165839.18,5360579.69,25871807.17,16095776.08,9575002.48,3573746.00,15367570.00,9785262.47,6839728.47,3305011.67,12045498.70,8612423.61,6472551.74,11663128.18,14269120.29,11472218.81,0.0
8,财务费用,59231653.22,47737887.46,30562686.18,100435336.76,79489429.85,52206635.80,30366848.78,83465034.91,60144388.10,37415546.55,19161632.92,62959356.01,48735153.87,29942438.23,10082305.65,35089366.14,21657821.45,12259121.11,1591404.25,14126774.56,8491646.27,4934177.51,3692406.71,1728952.66,12923327.34,9099835.71,5236980.21,24682889.70,19681115.82,13950035.52,6758162.74,26137972.05,17895500.51,14148760.40,5906103.66,24524691.40,18452911.96,9988540.63,4755916.48,26205026.63,17306081.99,11125431.67,5655550.10,32734291.67,23886452.88,16216579.02,8098904.83,32738766.45,22277364.89,12482609.68,5333077.33,24206846.43,16079913.88,10551985.18,5546171.13,19491284.56,16167190.34,7084182.85,3321903.93,15306567.65,9490948.83,6469353.08,5929010.67,5918055.18,3393002.56,1476963.02,695971.12,3984200.69,3549900.21,2543583.92,4608668.15,2839417.23,1287341.76,0.0
